pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, 1.422, None, None, None, None, None, 16.54, None, 0.0, 119.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-08 00:00:00, None, None, None,41
None, None, 1.619, None, None, None, None, None, 16.58, None, 0.0, 115.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-08 01:00:00, None, None, None,41
None, None, 1.555, None, None, None, None, None, 21.97, None, 0.0, 129.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-08 02:00:00, None, None, None,41
None, None, 1.549, None, None, None, None, None, 21.34, None, 0.0, 103.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-08 03:00:00, None, None, None,41
None, None, 1.597, None, None, None, None, None, 5.938, None, 0.0, 87.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-08 04:00:00, None, None, None,41
None, None, 1.598, None, None, None, None, None, 6.493, None, 0.0, 82.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-08 05:00:00, None, None, None,41
None, None, 1.62, None, None, None, None, None, 5.232, None, 0.0, 83.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-08 06:00:00, None, None, None,41
None, None, 1.572, None, None, None, None, None, 6.227, None, 0.0, 82.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-08 07:00:00, None, None, None,41
None, None, 1.475, None, None, None, None, None, 11.08, None, 0.0, 89.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-08 08:00:00, None, None, None,41
None, None, 1.805, None, None, None, None, None, 7.508, None, 0.0, 78.01, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-08 09:00:00, None, None, None,41
None, None, 1.831, None, None, None, None, None, 6.069, None, 0.0, 82.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-08 10:00:00, None, None, None,41
None, None, 2.203, None, None, None, None, None, 9.47, None, 0.0, 78.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-08 11:00:00, None, None, None,41
None, None, 2.221, None, None, None, None, None, 7.257, None, 0.0, 82.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-08 12:00:00, None, None, None,41
None, None, 2.768, None, None, None, None, None, 9.32, None, 0.0, 80.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-08 13:00:00, None, None, None,41
None, None, 2.724, None, None, None, None, None, 17.12, None, 0.0, 89.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-08 14:00:00, None, None, None,41
None, None, 3.512, None, None, None, None, None, 35.48, None, 0.0, 119.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-08 15:00:00, None, None, None,41
None, None, 3.683, None, None, None, None, None, 27.88, None, 0.0, 178.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-08 16:00:00, None, None, None,41
None, None, 3.893, None, None, None, None, None, 24.51, None, 0.0, 208.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-08 17:00:00, None, None, None,41
None, None, 3.581, None, None, None, None, None, 28.08, None, 0.0, 218.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-08 18:00:00, None, None, None,41
None, None, 3.375, None, None, None, None, None, 20.08, None, 0.0, 298.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-08 19:00:00, None, None, None,41
