pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
1.0, None,692.0, None,-14.4, -14.4,130.0, None, None, 0.0,354.0, None,2023-12-24 00:00:00, None,52
1.0, None,692.0, None,-13.8, -14.3,130.0, None, None, 0.0,354.0, None,2023-12-24 01:00:00, None,52
1.0, None,692.0, None,-13.9, -14.1,129.0, None, None, 0.0,354.0, None,2023-12-24 02:00:00, None,52
1.0, None,692.0, None,-14.3, -14.5,129.0, None, None, 0.0,354.0, None,2023-12-24 03:00:00, None,52
0.0, None,692.0, None,-14.1, -14.6,129.0, None, None, 0.0,354.0, None,2023-12-24 04:00:00, None,52
2.0, None,693.0, None,-14.2, -14.4,129.0, None, None, 1.0,354.0, None,2023-12-24 05:00:00, None,52
1.0, None,692.0, None,-14.2, -14.5,128.0, None, None, None,354.0, None,2023-12-24 06:00:00, None,52
2.0, None,693.0, None,-14.1, -14.2,127.0, None, None, 1.0,354.0, None,2023-12-24 07:00:00, None,52
0.0, None,692.0, None,-14.2, -14.3,127.0, None, None, None,354.0, None,2023-12-24 08:00:00, None,52
2.0, None,693.0, None,-13.9, -14.1,127.0, None, None, 1.0,354.0, None,2023-12-24 09:00:00, None,52
1.0, None,693.0, None,-13.5, -13.6,127.0, None, None, 0.0,354.0, None,2023-12-24 10:00:00, None,52
1.0, None,693.0, None,-12.9, -12.7,127.0, None, None, 0.0,354.0, None,2023-12-24 11:00:00, None,52
0.0, None,692.0, None,-11.5, -11.3,127.0, None, None, None,354.0, None,2023-12-24 12:00:00, None,52
0.0, None,692.0, None,-10.4, -10.4,127.0, None, None, 0.0,354.0, None,2023-12-24 13:00:00, None,52
1.0, None,693.0, None,-10.3, -10.0,126.0, None, None, 1.0,354.0, None,2023-12-24 14:00:00, None,52
0.0, None,692.0, None,-10.5, -10.8,127.0, None, None, None,354.0, None,2023-12-24 15:00:00, None,52
1.0, None,692.0, None,-11.5, -11.9,128.0, None, None, 0.0,354.0, None,2023-12-24 16:00:00, None,52
0.0, None,692.0, None,-11.7, -11.1,127.0, None, None, 0.0,354.0, None,2023-12-24 17:00:00, None,52
0.0, None,692.0, None,-10.1, -10.0,128.0, None, None, 0.0,354.0, None,2023-12-24 18:00:00, None,52
0.0, None,692.0, None,-9.1, -9.0,127.0, None, None, 0.0,354.0, None,2023-12-24 19:00:00, None,52
None, None,690.0, None,-8.7, -8.9,128.0, None, None, None,354.0, None,2023-12-24 20:00:00, None,52
0.0, None,692.0, None,-8.4, -8.6,127.0, None, None, 2.0,354.0, None,2023-12-24 21:00:00, None,52
1.0, None,693.0, None,-8.7, -8.8,127.0, None, None, 1.0,354.0, None,2023-12-24 22:00:00, None,52
1.0, None,693.0, None,-8.6, -8.5,127.0, None, None, 0.0,354.0, None,2023-12-24 23:00:00, None,52
1.0, None,693.0, None,-8.4, -8.5,127.0, None, None, 0.0,354.0, None,2023-12-25 00:00:00, None,52
1.0, None,693.0, None,-8.2, -8.3,127.0, None, None, 0.0,354.0, None,2023-12-25 01:00:00, None,52
0.0, None,692.0, None,-8.1, -8.2,127.0, None, None, None,355.0, None,2023-12-25 02:00:00, None,52
None, None,690.0, None,-8.2, -8.2,122.0, None, None, None,355.0, None,2023-12-25 03:00:00, None,52
0.0, None,692.0, None,-8.0, -8.0,130.0, None, None, 2.0,356.0, None,2023-12-25 04:00:00, None,52
0.0, None,693.0, None,-7.9, -7.9,130.0, None, None, 1.0,355.0, None,2023-12-25 05:00:00, None,52
1.0, None,693.0, None,-7.8, -7.9,130.0, None, None, 0.0,356.0, None,2023-12-25 06:00:00, None,52
1.0, None,694.0, None,-7.8, -7.8,130.0, None, None, 1.0,356.0, None,2023-12-25 07:00:00, None,52
3.0, None,695.0, None,-7.8, -7.8,130.0, None, None, 1.0,356.0, None,2023-12-25 08:00:00, None,52
1.0, None,694.0, None,-7.3, -7.1,129.0, None, None, None,356.0, None,2023-12-25 09:00:00, None,52
0.0, None,693.0, None,-6.2, -5.7,129.0, None, None, None,357.0, None,2023-12-25 10:00:00, None,52
0.0, None,693.0, None,-5.6, -5.0,129.0, None, None, 0.0,357.0, None,2023-12-25 11:00:00, None,52
