pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
0.0, 15.32, 63.72, 24.0, 64.0, 8.0, 15.3, 15.2, 8.0, 0.0, 0.0,2021-08-20 00:00:00, None, 950.0,34
0.0, 14.77, 64.12, 24.0, 64.0, 8.0, 14.8, 14.6, 8.0, 0.0, 0.0,2021-08-20 01:00:00, None, 951.0,34
0.0, 13.72, 68.86, 24.0, 69.0, 8.0, 13.7, 13.7, 8.0, 0.0, 0.0,2021-08-20 02:00:00, None, 950.0,34
0.0, 13.09, 72.17, 24.0, 72.0, 8.0, 13.1, 13.0, 8.0, 0.0, 0.0,2021-08-20 03:00:00, None, 950.0,34
0.0, 12.65, 72.74, 24.0, 73.0, 8.0, 12.7, 12.7, 8.0, 0.0, 0.0,2021-08-20 04:00:00, None, 950.0,34
0.0, 11.88, 75.54, 24.0, 76.0, 8.0, 11.9, 11.9, 8.0, 0.0, 0.0,2021-08-20 05:00:00, None, 950.0,34
0.0, 11.6, 75.51, 24.0, 76.0, 7.0, 11.6, 11.4, 7.0, 0.0, 0.0,2021-08-20 06:00:00, None, 951.0,34
0.0, 11.84, 78.75, 11.8, 79.0, 8.0, 11.8, 11.3, 8.0, 0.0, 0.0,2021-08-20 07:00:00, None, 950.0,34
0.0, 12.68, 74.08, 12.6, 74.0, 8.0, 12.7, 11.3, 8.0, 0.0, 0.0,2021-08-20 08:00:00, None, 950.0,34
0.0, 14.23, 67.86, 14.2, 68.0, 8.0, 14.2, 11.3, 8.0, 0.0, 0.0,2021-08-20 09:00:00, None, 950.0,34
0.0, 16.92, 59.31, 16.9, 59.0, 9.0, 16.9, 11.3, 9.0, 0.0, 0.0,2021-08-20 10:00:00, None, 949.0,34
0.0, 18.89, 53.85, 18.9, 54.0, 9.0, 18.9, 11.3, 9.0, 0.0, 0.0,2021-08-20 11:00:00, None, 948.0,34
0.0, 21.69, 46.02, 21.8, 46.0, 9.0, 21.7, 11.3, 9.0, 0.0, 0.0,2021-08-20 12:00:00, None, 947.0,34
0.0, 22.87, 39.03, 23.0, 39.0, 8.0, 22.9, 11.3, 8.0, 0.0, 0.0,2021-08-20 13:00:00, None, 946.0,34
0.0, 24.25, 32.3, 24.3, 32.0, 6.0, 24.3, 11.3, 6.0, 0.0, 0.0,2021-08-20 14:00:00, None, 945.0,34
