pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,PRECIP_DETECTOR_RATIO,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,week_of_year
1.6, 15.18, 83.1, None, None, None, None, None, None, None, 12.0, 15.2, 15.2, 0.0, None, 24.5, None, 83.0, None,2021-08-20 00:00:00, None,34
1.6, 15.26, 81.5, None, None, None, None, None, None, None, 12.0, 15.3, 15.0, 0.0, None, 24.5, None, 82.0, None,2021-08-20 01:00:00, None,34
1.6, 14.46, 84.4, None, None, None, None, None, None, None, 12.0, 14.5, 14.5, 0.0, None, 24.5, None, 84.0, None,2021-08-20 02:00:00, None,34
1.6, 14.0, 83.3, None, None, None, None, None, None, None, 11.0, 14.0, 13.8, 0.0, None, 24.5, None, 83.0, None,2021-08-20 03:00:00, None,34
1.6, 13.02, 84.6, None, None, None, None, None, None, None, 10.0, 13.0, 13.0, 0.0, None, 24.5, None, 85.0, None,2021-08-20 04:00:00, None,34
1.6, 13.47, 84.4, None, None, None, None, None, None, None, 11.0, 13.5, 12.8, 0.0, None, 24.5, None, 84.0, None,2021-08-20 05:00:00, None,34
1.6, 13.72, 83.9, None, None, None, None, None, None, None, 11.0, 13.7, 12.8, 0.0, None, 24.5, None, 84.0, None,2021-08-20 06:00:00, None,34
1.3, 14.01, 83.9, None, None, None, None, None, None, None, 11.0, 14.0, 13.6, 0.0, None, 14.0, None, 84.0, None,2021-08-20 07:00:00, None,34
1.1, 14.89, 82.4, None, None, None, None, None, None, None, 12.0, 14.9, 13.6, 0.0, None, 14.9, None, 82.0, None,2021-08-20 08:00:00, None,34
1.1, 16.88, 73.42, None, None, None, None, None, None, None, 12.0, 16.9, 13.6, 0.0, None, 17.4, None, 73.0, None,2021-08-20 09:00:00, None,34
0.4, 19.29, 50.53, None, None, None, None, None, None, None, 9.0, 19.3, 13.6, 0.0, None, 19.2, None, 51.0, None,2021-08-20 10:00:00, None,34
0.0, 19.74, 61.68, None, None, None, None, None, None, None, 12.0, 19.7, 13.6, 0.0, None, 19.7, None, 62.0, None,2021-08-20 11:00:00, None,34
0.0, 19.63, 54.64, None, None, None, None, None, None, None, 11.0, 19.6, 13.6, 0.0, None, 20.1, None, 55.0, None,2021-08-20 12:00:00, None,34
0.0, 20.06, 48.87, None, None, None, None, None, None, None, 9.0, 20.1, 13.6, 0.0, None, 20.1, None, 49.0, None,2021-08-20 13:00:00, None,34
0.0, 19.97, 48.72, None, None, None, None, None, None, None, 9.0, 20.0, 13.6, 0.0, None, 20.2, None, 49.0, None,2021-08-20 14:00:00, None,34
0.0, 19.51, 48.86, None, None, None, None, None, None, None, 8.0, 19.5, 13.6, 0.0, None, 20.2, None, 49.0, None,2021-08-20 15:00:00, None,34
0.0, 20.58, 44.94, None, None, None, None, None, None, None, 8.0, 20.6, 13.6, 0.0, None, 21.1, None, 45.0, None,2021-08-20 16:00:00, None,34
0.0, 20.53, 46.08, None, None, None, None, None, None, None, 8.0, 20.5, 13.6, 0.0, None, 21.1, None, 46.0, None,2021-08-20 17:00:00, None,34
0.0, 18.57, 58.47, None, None, None, None, None, None, None, 11.0, 18.6, 13.6, 0.0, None, 21.1, None, 58.0, None,2021-08-20 18:00:00, None,34
0.0, 17.5, 68.22, None, None, None, None, None, None, None, 12.0, 17.5, 17.5, 0.0, None, 18.6, None, 68.0, None,2021-08-20 19:00:00, None,34
0.0, 16.45, 74.11, None, None, None, None, None, None, None, 12.0, 16.5, 16.5, 0.0, None, 18.6, None, 74.0, None,2021-08-20 20:00:00, None,34
0.0, 15.57, 76.4, None, None, None, None, None, None, None, 11.0, 15.6, 15.6, 0.0, None, 18.6, None, 76.0, None,2021-08-20 21:00:00, None,34
0.0, 14.88, 77.28, None, None, None, None, None, None, None, 11.0, 14.9, 14.9, 0.0, None, 18.6, None, 77.0, None,2021-08-20 22:00:00, None,34
0.0, 13.4, 81.3, None, None, None, None, None, None, None, 10.0, 13.4, 13.4, 0.0, None, 18.6, None, 81.0, None,2021-08-20 23:00:00, None,34
0.0, 12.3, 81.8, None, None, None, None, None, None, None, 9.0, 12.3, 12.3, 0.0, None, 18.6, None, 82.0, None,2021-08-21 00:00:00, None,34
0.0, 11.39, 85.0, None, None, None, None, None, None, None, 9.0, 11.4, 11.4, 0.0, None, 18.6, None, 85.0, None,2021-08-21 01:00:00, None,34
0.0, 11.32, 83.8, None, None, None, None, None, None, None, 9.0, 11.3, 11.1, 0.0, None, 18.6, None, 84.0, None,2021-08-21 02:00:00, None,34
0.0, 10.58, 85.5, None, None, None, None, None, None, None, 8.0, 10.6, 10.6, 0.0, None, 18.6, None, 86.0, None,2021-08-21 03:00:00, None,34
0.0, 10.22, 87.3, None, None, None, None, None, None, None, 8.0, 10.2, 10.2, 0.0, None, 18.6, None, 87.0, None,2021-08-21 04:00:00, None,34
0.0, 9.95, 88.5, None, None, None, None, None, None, None, 8.0, 10.0, 9.9, 0.0, None, 18.6, None, 89.0, None,2021-08-21 05:00:00, None,34
0.0, 9.89, 88.8, None, None, None, None, None, None, None, 8.0, 9.9, 9.9, 0.0, None, 18.6, None, 89.0, None,2021-08-21 06:00:00, None,34
0.0, 9.81, 89.4, None, None, None, None, None, None, None, 8.0, 9.8, 9.7, 0.0, None, 9.9, None, 89.0, None,2021-08-21 07:00:00, None,34
0.0, 10.78, 88.9, None, None, None, None, None, None, None, 9.0, 10.8, 9.7, 0.0, None, 10.8, None, 89.0, None,2021-08-21 08:00:00, None,34
0.0, 13.67, 80.1, None, None, None, None, None, None, None, 10.0, 13.7, 9.7, 0.0, None, 13.6, None, 80.0, None,2021-08-21 09:00:00, None,34
0.0, 16.64, 61.63, None, None, None, None, None, None, None, 9.0, 16.6, 9.7, 0.0, None, 16.6, None, 62.0, None,2021-08-21 10:00:00, None,34
0.0, 19.07, 54.24, None, None, None, None, None, None, None, 10.0, 19.1, 9.7, 0.0, None, 19.1, None, 54.0, None,2021-08-21 11:00:00, None,34
0.0, 20.72, 50.15, None, None, None, None, None, None, None, 10.0, 20.7, 9.7, 0.0, None, 20.7, None, 50.0, None,2021-08-21 12:00:00, None,34
0.0, 22.68, 43.15, None, None, None, None, None, None, None, 10.0, 22.7, 9.7, 0.0, None, 22.7, None, 43.0, None,2021-08-21 13:00:00, None,34
0.0, 25.29, 38.07, None, None, None, None, None, None, None, 9.0, 25.3, 9.7, 0.0, None, 25.2, None, 38.0, None,2021-08-21 14:00:00, None,34
0.0, 26.15, 32.83, None, None, None, None, None, None, None, 8.0, 26.2, 9.7, 0.0, None, 26.1, None, 33.0, None,2021-08-21 15:00:00, None,34
0.0, 26.57, 31.17, None, None, None, None, None, None, None, 8.0, 26.6, 9.7, 0.0, None, 26.5, None, 31.0, None,2021-08-21 16:00:00, None,34
0.0, 25.89, 32.01, None, None, None, None, None, None, None, 8.0, 25.9, 9.7, 0.0, None, 27.6, None, 32.0, None,2021-08-21 17:00:00, None,34
0.0, 23.38, 42.66, None, None, None, None, None, None, None, 12.0, 23.4, 9.7, 0.0, None, 27.6, None, 43.0, None,2021-08-21 18:00:00, None,34
0.0, 19.58, 64.26, None, None, None, None, None, None, None, 13.0, 19.6, 19.5, 0.0, None, 23.4, None, 64.0, None,2021-08-21 19:00:00, None,34
0.0, 20.82, 45.07, None, None, None, None, None, None, None, 8.0, 20.8, 19.4, 0.0, None, 23.4, None, 45.0, None,2021-08-21 20:00:00, None,34
0.0, 20.17, 47.07, None, None, None, None, None, None, None, 9.0, 20.2, 19.4, 0.0, None, 23.4, None, 47.0, None,2021-08-21 21:00:00, None,34
0.0, 19.29, 52.43, None, None, None, None, None, None, None, 9.0, 19.3, 18.1, 0.0, None, 23.4, None, 52.0, None,2021-08-21 22:00:00, None,34
0.0, 18.35, 57.09, None, None, None, None, None, None, None, 10.0, 18.4, 18.1, 0.0, None, 23.4, None, 57.0, None,2021-08-21 23:00:00, None,34
