pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, 7.953, 97.0, None,2021-08-20 00:00:00, 16.7, None, 7.0, 8.0, 8.0, 0.1, None, 97.0, None, None, None, None,34
None, None, 7.401, 96.8, None,2021-08-20 01:00:00, 16.7, None, 7.0, 7.4, 7.4, 0.0, None, 97.0, None, None, None, None,34
None, None, 7.35, 98.1, None,2021-08-20 02:00:00, 16.7, None, 7.0, 7.4, 7.2, -0.1, None, 98.0, None, None, None, None,34
None, None, 7.488, 98.3, None,2021-08-20 03:00:00, 16.7, None, 7.0, 7.5, 7.2, 0.0, None, 98.0, None, None, None, None,34
None, None, 7.457, 97.3, None,2021-08-20 04:00:00, 16.7, None, 7.0, 7.5, 7.2, 0.0, None, 97.0, None, None, None, None,34
None, None, 7.468, 96.7, None,2021-08-20 05:00:00, 16.7, None, 7.0, 7.5, 7.2, 0.0, None, 97.0, None, None, None, None,34
None, None, 7.374, 97.7, None,2021-08-20 06:00:00, 16.7, None, 7.0, 7.4, 7.2, 0.0, None, 98.0, None, None, None, None,34
None, None, 8.37, 95.8, None,2021-08-20 07:00:00, 8.4, None, 8.0, 8.4, 7.3, -0.1, None, 96.0, None, None, None, None,34
None, None, 9.22, 92.3, None,2021-08-20 08:00:00, 9.2, None, 8.0, 9.2, 7.3, -0.1, None, 92.0, None, None, None, None,34
None, None, 10.45, 87.5, None,2021-08-20 09:00:00, 10.7, None, 8.0, 10.5, 7.3, -0.3, None, 88.0, None, None, None, None,34
None, None, 12.03, 81.5, None,2021-08-20 10:00:00, 12.1, None, 9.0, 12.0, 7.3, -0.3, None, 82.0, None, None, None, None,34
None, None, 14.33, 73.03, None,2021-08-20 11:00:00, 14.2, None, 9.0, 14.3, 7.3, -0.4, None, 73.0, None, None, None, None,34
None, None, 15.87, 64.8, None,2021-08-20 12:00:00, 15.8, None, 9.0, 15.9, 7.3, -0.3, None, 65.0, None, None, None, None,34
None, None, 17.24, 58.51, None,2021-08-20 13:00:00, 17.3, None, 10.0, 17.2, 7.3, -0.1, None, 59.0, None, None, None, None,34
None, None, 19.77, 53.02, None,2021-08-20 14:00:00, 19.7, None, 9.0, 19.8, 7.3, -0.1, None, 53.0, None, None, None, None,34
None, None, 17.01, 76.39, None,2021-08-20 15:00:00, 20.0, None, 13.0, 17.0, 7.3, 0.2, None, 76.0, None, None, None, None,34
None, None, 16.71, 74.75, None,2021-08-20 16:00:00, 20.0, None, 12.0, 16.7, 7.3, 0.1, None, 75.0, None, None, None, None,34
None, None, 17.78, 68.39, None,2021-08-20 17:00:00, 20.0, None, 12.0, 17.8, 7.3, 0.0, None, 68.0, None, None, None, None,34
None, None, 17.1, 68.0, None,2021-08-20 18:00:00, 20.0, None, 11.0, 17.1, 7.3, -0.1, None, 68.0, None, None, None, None,34
None, None, 14.4, 81.3, None,2021-08-20 19:00:00, 17.2, None, 11.0, 14.4, 14.4, 0.2, None, 81.0, None, None, None, None,34
None, None, 13.13, 87.0, None,2021-08-20 20:00:00, 17.2, None, 11.0, 13.1, 13.2, 0.1, None, 87.0, None, None, None, None,34
None, None, 11.97, 91.4, None,2021-08-20 21:00:00, 17.2, None, 10.0, 12.0, 12.0, 0.1, None, 91.0, None, None, None, None,34
None, None, 10.44, 93.0, None,2021-08-20 22:00:00, 17.2, None, 9.0, 10.4, 10.5, 0.0, None, 93.0, None, None, None, None,34
None, None, 9.28, 94.7, None,2021-08-20 23:00:00, 17.2, None, 9.0, 9.3, 9.3, 0.1, None, 95.0, None, None, None, None,34
None, None, 8.44, 95.1, None,2021-08-21 00:00:00, 17.2, None, 8.0, 8.4, 8.4, 0.0, None, 95.0, None, None, None, None,34
None, None, 7.765, 95.4, None,2021-08-21 01:00:00, 17.2, None, 7.0, 7.8, 7.8, 0.1, None, 95.0, None, None, None, None,34
None, None, 7.346, 96.7, None,2021-08-21 02:00:00, 17.2, None, 7.0, 7.3, 7.3, 0.0, None, 97.0, None, None, None, None,34
None, None, 7.228, 96.8, None,2021-08-21 03:00:00, 17.2, None, 7.0, 7.2, 7.1, 0.0, None, 97.0, None, None, None, None,34
None, None, 6.683, 97.3, None,2021-08-21 04:00:00, 17.2, None, 6.0, 6.7, 6.7, 0.1, None, 97.0, None, None, None, None,34
None, None, 7.208, 97.6, None,2021-08-21 05:00:00, 17.2, None, 7.0, 7.2, 6.7, 0.0, None, 98.0, None, None, None, None,34
None, None, 7.571, 96.7, None,2021-08-21 06:00:00, 17.2, None, 7.0, 7.6, 6.7, -0.1, None, 97.0, None, None, None, None,34
None, None, 7.895, 97.2, None,2021-08-21 07:00:00, 7.9, None, 7.0, 7.9, 7.5, -0.1, None, 97.0, None, None, None, None,34
None, None, 9.36, 90.6, None,2021-08-21 08:00:00, 9.5, None, 8.0, 9.4, 7.5, 0.0, None, 91.0, None, None, None, None,34
None, None, 9.92, 86.6, None,2021-08-21 09:00:00, 10.0, None, 7.0, 9.9, 7.5, -0.2, None, 87.0, None, None, None, None,34
None, None, 10.16, 81.7, None,2021-08-21 10:00:00, 10.2, None, 7.0, 10.2, 7.5, 0.0, None, 82.0, None, None, None, None,34
None, None, 11.09, 87.2, None,2021-08-21 11:00:00, 11.1, None, 9.0, 11.1, 7.5, -0.1, None, 87.0, None, None, None, None,34
None, None, 13.11, 63.8, None,2021-08-21 12:00:00, 13.1, None, 6.0, 13.1, 7.5, -0.2, None, 64.0, None, None, None, None,34
None, None, 13.16, 67.69, None,2021-08-21 13:00:00, 14.1, None, 9.0, 13.2, 7.5, -0.2, None, 68.0, None, None, None, None,34
None, None, 12.22, 69.92, None,2021-08-21 14:00:00, 14.1, None, 7.0, 12.2, 7.5, 0.0, None, 70.0, None, None, None, None,34
None, None, 11.6, 81.8, None,2021-08-21 15:00:00, 14.1, None, 9.0, 11.6, 7.5, 0.5, None, 82.0, None, None, None, None,34
None, None, 12.24, 74.56, None,2021-08-21 16:00:00, 14.1, None, 8.0, 12.2, 7.5, 0.0, None, 75.0, None, None, None, None,34
None, None, 12.9, 68.08, None,2021-08-21 17:00:00, 14.1, None, 7.0, 12.9, 7.5, 0.0, None, 68.0, None, None, None, None,34
None, None, 11.61, 73.93, None,2021-08-21 18:00:00, 14.1, None, 7.0, 11.6, 7.5, 0.0, None, 74.0, None, None, None, None,34
None, None, 11.24, 75.26, None,2021-08-21 19:00:00, 11.7, None, 7.0, 11.2, 10.9, 0.0, None, 75.0, None, None, None, None,34
None, None, 10.77, 75.07, None,2021-08-21 20:00:00, 11.7, None, 6.0, 10.8, 10.4, 0.0, None, 75.0, None, None, None, None,34
None, None, 9.61, 81.5, None,2021-08-21 21:00:00, 11.7, None, 7.0, 9.6, 9.7, 0.1, None, 82.0, None, None, None, None,34
None, None, 8.42, 88.5, None,2021-08-21 22:00:00, 11.7, None, 7.0, 8.4, 8.4, 0.1, None, 89.0, None, None, None, None,34
None, None, 7.655, 92.0, None,2021-08-21 23:00:00, 11.7, None, 7.0, 7.7, 7.6, 0.1, None, 92.0, None, None, None, None,34
None, None, 7.705, 91.8, None,2021-08-22 00:00:00, 11.7, None, 7.0, 7.7, 7.5, 0.0, None, 92.0, None, None, None, None,34
None, None, 7.35, 93.8, None,2021-08-22 01:00:00, 11.7, None, 6.0, 7.4, 7.3, 0.0, None, 94.0, None, None, None, None,34
None, None, 7.966, 92.6, None,2021-08-22 02:00:00, 11.7, None, 7.0, 8.0, 7.3, 0.0, None, 93.0, None, None, None, None,34
None, None, 7.974, 91.5, None,2021-08-22 03:00:00, 11.7, None, 7.0, 8.0, 7.3, 0.0, None, 92.0, None, None, None, None,34
None, None, 7.991, 91.9, None,2021-08-22 04:00:00, 11.7, None, 7.0, 8.0, 7.3, 0.0, None, 92.0, None, None, None, None,34
None, None, 9.0, 85.1, None,2021-08-22 05:00:00, 11.7, None, 6.0, 9.0, 7.3, 0.0, None, 85.0, None, None, None, None,34
None, None, 8.78, 87.9, None,2021-08-22 06:00:00, 11.7, None, 7.0, 8.8, 7.3, 0.0, None, 88.0, None, None, None, None,34
None, None, 8.18, 89.2, None,2021-08-22 07:00:00, 8.8, None, 6.0, 8.2, 8.0, 0.0, None, 89.0, None, None, None, None,34
None, None, 9.73, 82.1, None,2021-08-22 08:00:00, 9.7, None, 7.0, 9.7, 8.0, -0.1, None, 82.0, None, None, None, None,34
None, None, 12.47, 67.72, None,2021-08-22 09:00:00, 12.5, None, 6.0, 12.5, 8.0, -0.4, None, 68.0, None, None, None, None,34
None, None, 11.68, 69.93, None,2021-08-22 10:00:00, 12.5, None, 7.0, 11.7, 8.0, 0.0, None, 70.0, None, None, None, None,34
None, None, 11.96, 72.0, None,2021-08-22 11:00:00, 12.5, None, 7.0, 12.0, 8.0, 0.0, None, 72.0, None, None, None, None,34
None, None, 12.36, 73.18, None,2021-08-22 12:00:00, 12.5, None, 7.0, 12.4, 8.0, 0.0, None, 73.0, None, None, None, None,34
None, None, 13.77, 70.79, None,2021-08-22 13:00:00, 13.7, None, 7.0, 13.8, 8.0, -0.1, None, 71.0, None, None, None, None,34
None, None, 15.97, 52.81, None,2021-08-22 14:00:00, 16.1, None, 7.0, 16.0, 8.0, -0.3, None, 53.0, None, None, None, None,34
None, None, 14.85, 66.08, None,2021-08-22 15:00:00, 16.1, None, 8.0, 14.9, 8.0, 0.1, None, 66.0, None, None, None, None,34
None, None, 14.93, 69.9, None,2021-08-22 16:00:00, 16.1, None, 9.0, 14.9, 8.0, 0.0, None, 70.0, None, None, None, None,34
None, None, 15.63, 63.85, None,2021-08-22 17:00:00, 16.1, None, 9.0, 15.6, 8.0, 0.0, None, 64.0, None, None, None, None,34
None, None, 14.21, 77.7, None,2021-08-22 18:00:00, 16.1, None, 10.0, 14.2, 8.0, 0.1, None, 78.0, None, None, None, None,34
None, None, 13.71, 75.66, None,2021-08-22 19:00:00, 14.3, None, 10.0, 13.7, 13.7, 0.1, None, 76.0, None, None, None, None,34
None, None, 13.15, 81.2, None,2021-08-22 20:00:00, 14.3, None, 10.0, 13.2, 13.2, 0.1, None, 81.0, None, None, None, None,34
None, None, 11.48, 88.9, None,2021-08-22 21:00:00, 14.3, None, 10.0, 11.5, 11.5, 0.1, None, 89.0, None, None, None, None,34
None, None, 10.66, 86.5, None,2021-08-22 22:00:00, 14.3, None, 8.0, 10.7, 10.7, 0.0, None, 87.0, None, None, None, None,34
None, None, 10.55, 82.8, None,2021-08-22 23:00:00, 14.3, None, 8.0, 10.6, 10.5, 0.1, None, 83.0, None, None, None, None,34
None, None, 10.4, 84.3, None,2021-08-23 00:00:00, 14.3, None, 8.0, 10.4, 10.3, 0.0, None, 84.0, None, None, None, None,34
None, None, 10.28, 86.0, None,2021-08-23 01:00:00, 14.3, None, 8.0, 10.3, 10.1, 0.0, None, 86.0, None, None, None, None,34
None, None, 10.31, 86.8, None,2021-08-23 02:00:00, 14.3, None, 8.0, 10.3, 10.1, 0.0, None, 87.0, None, None, None, None,34
None, None, 10.41, 85.7, None,2021-08-23 03:00:00, 14.3, None, 8.0, 10.4, 10.1, 0.0, None, 86.0, None, None, None, None,34
None, None, 10.05, 88.3, None,2021-08-23 04:00:00, 14.3, None, 8.0, 10.1, 10.0, 0.0, None, 88.0, None, None, None, None,34
None, None, 9.5, 90.9, None,2021-08-23 05:00:00, 14.3, None, 8.0, 9.5, 9.5, 0.0, None, 91.0, None, None, None, None,34
None, None, 8.3, 93.9, None,2021-08-23 06:00:00, 14.3, None, 7.0, 8.3, 8.3, 0.1, None, 94.0, None, None, None, None,34
None, None, 7.548, 93.9, None,2021-08-23 07:00:00, 8.3, None, 7.0, 7.5, 7.6, 0.1, None, 94.0, None, None, None, None,34
None, None, 6.979, 95.3, None,2021-08-23 08:00:00, 8.3, None, 6.0, 7.0, 6.9, 0.0, None, 95.0, None, None, None, None,34
None, None, 9.93, 83.1, None,2021-08-23 09:00:00, 9.9, None, 7.0, 9.9, 6.9, -0.3, None, 83.0, None, None, None, None,34
None, None, 13.1, 68.52, None,2021-08-23 10:00:00, 13.1, None, 7.0, 13.1, 6.9, -0.5, None, 69.0, None, None, None, None,34
None, None, 15.35, 64.81, None,2021-08-23 11:00:00, 15.3, None, 9.0, 15.4, 6.9, -0.4, None, 65.0, None, None, None, None,34
None, None, 16.28, 63.23, None,2021-08-23 12:00:00, 16.5, None, 9.0, 16.3, 6.9, -0.1, None, 63.0, None, None, None, None,34
