pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
None, 17.9, 17.93, 17.8, -0.2, 22.3, None,2021-08-20 00:00:00, None,34
None, 18.2, 18.15, 17.8, 0.2, 22.3, None,2021-08-20 01:00:00, None,34
None, 18.0, 18.0, 17.8, 0.1, 22.3, None,2021-08-20 02:00:00, None,34
None, 17.6, 17.64, 17.6, -0.3, 22.3, None,2021-08-20 03:00:00, None,34
None, 17.2, 17.15, 17.1, -0.6, 22.3, None,2021-08-20 04:00:00, None,34
None, 16.6, 16.55, 16.6, -0.7, 22.3, None,2021-08-20 05:00:00, None,34
None, 16.2, 16.15, 16.0, -1.0, 22.3, None,2021-08-20 06:00:00, None,34
None, 17.2, 17.17, 16.1, 1.4, 17.2, None,2021-08-20 07:00:00, None,34
None, 17.5, 17.46, 16.1, 0.9, 17.5, None,2021-08-20 08:00:00, None,34
None, 17.9, 17.86, 16.1, 0.5, 17.9, None,2021-08-20 09:00:00, None,34
None, 18.4, 18.43, 16.1, -0.4, 18.5, None,2021-08-20 10:00:00, None,34
None, 18.4, 18.36, 16.1, -0.1, 18.6, None,2021-08-20 11:00:00, None,34
None, 17.4, 17.44, 16.1, -0.8, 18.6, None,2021-08-20 12:00:00, None,34
None, 17.0, 17.01, 16.1, -0.2, 18.6, None,2021-08-20 13:00:00, None,34
None, 16.9, 16.91, 16.1, -0.1, 18.6, None,2021-08-20 14:00:00, None,34
None, 16.6, 16.63, 16.1, -0.3, 18.6, None,2021-08-20 15:00:00, None,34
None, 16.6, 16.64, 16.1, 1.0, 18.6, None,2021-08-20 16:00:00, None,34
None, 17.3, 17.28, 16.1, 1.2, 18.6, None,2021-08-20 17:00:00, None,34
None, 17.6, 17.62, 16.1, 0.6, 18.6, None,2021-08-20 18:00:00, None,34
None, 16.9, 16.91, 16.9, -0.2, 17.8, None,2021-08-20 19:00:00, None,34
None, 16.6, 16.59, 16.5, -1.4, 17.8, None,2021-08-20 20:00:00, None,34
None, 16.1, 16.1, 16.1, -0.8, 17.8, None,2021-08-20 21:00:00, None,34
None, 15.8, 15.81, 15.8, 0.4, 17.8, None,2021-08-20 22:00:00, None,34
None, 15.5, 15.53, 15.6, -0.6, 17.8, None,2021-08-20 23:00:00, None,34
None, 15.6, 15.55, 15.5, -0.5, 17.8, None,2021-08-21 00:00:00, None,34
None, 15.6, 15.57, 15.5, -0.2, 17.8, None,2021-08-21 01:00:00, None,34
None, 15.5, 15.5, 15.4, 0.1, 17.8, None,2021-08-21 02:00:00, None,34
None, 15.4, 15.35, 15.3, -0.2, 17.8, None,2021-08-21 03:00:00, None,34
None, 15.5, 15.45, 15.3, 0.2, 17.8, None,2021-08-21 04:00:00, None,34
None, 15.5, 15.46, 15.3, -0.2, 17.8, None,2021-08-21 05:00:00, None,34
None, 15.5, 15.5, 15.3, 0.5, 17.8, None,2021-08-21 06:00:00, None,34
None, 15.7, 15.7, 15.5, 0.4, 15.7, None,2021-08-21 07:00:00, None,34
None, 15.9, 15.89, 15.5, 0.9, 15.9, None,2021-08-21 08:00:00, None,34
None, 15.9, 15.93, 15.5, 0.7, 16.2, None,2021-08-21 09:00:00, None,34
None, 16.7, 16.68, 15.5, 0.4, 16.7, None,2021-08-21 10:00:00, None,34
None, 17.2, 17.2, 15.5, 0.8, 17.5, None,2021-08-21 11:00:00, None,34
None, 18.1, 18.11, 15.5, 0.2, 18.1, None,2021-08-21 12:00:00, None,34
None, 18.2, 18.17, 15.5, 0.3, 18.8, None,2021-08-21 13:00:00, None,34
None, 18.9, 18.93, 15.5, 0.3, 19.2, None,2021-08-21 14:00:00, None,34
None, 19.3, 19.34, 15.5, 0.1, 19.5, None,2021-08-21 15:00:00, None,34
None, 19.3, 19.29, 15.5, 0.1, 19.6, None,2021-08-21 16:00:00, None,34
None, 19.6, 19.59, 15.5, -0.1, 20.2, None,2021-08-21 17:00:00, None,34
None, 20.1, 20.12, 15.5, 0.1, 20.4, None,2021-08-21 18:00:00, None,34
None, 19.1, 19.14, 19.0, -0.5, 20.2, None,2021-08-21 19:00:00, None,34
None, 18.9, 18.85, 18.8, -0.1, 20.2, None,2021-08-21 20:00:00, None,34
None, 18.1, 18.14, 18.2, -0.3, 20.2, None,2021-08-21 21:00:00, None,34
None, 17.6, 17.61, 17.6, -0.2, 20.2, None,2021-08-21 22:00:00, None,34
None, 17.4, 17.37, 17.3, -0.3, 20.2, None,2021-08-21 23:00:00, None,34
None, 17.2, 17.24, 17.2, -0.1, 20.2, None,2021-08-22 00:00:00, None,34
None, 17.1, 17.09, 17.1, -0.3, 20.2, None,2021-08-22 01:00:00, None,34
None, 17.5, 17.52, 17.0, -0.1, 20.2, None,2021-08-22 03:00:00, None,34
None, 17.3, 17.34, 17.0, 0.0, 20.2, None,2021-08-22 04:00:00, None,34
None, 17.1, 17.08, 17.0, -0.3, 20.2, None,2021-08-22 05:00:00, None,34
None, 17.1, 17.09, 16.7, -0.8, 20.2, None,2021-08-22 06:00:00, None,34
None, 16.4, 16.36, 16.4, -1.4, 17.1, None,2021-08-22 07:00:00, None,34
None, 16.3, 16.26, 16.1, 0.8, 17.1, None,2021-08-22 08:00:00, None,34
None, 16.1, 16.14, 16.0, 0.6, 17.1, None,2021-08-22 09:00:00, None,34
None, 16.9, 16.9, 16.0, 1.7, 17.6, None,2021-08-22 10:00:00, None,34
None, 18.1, 18.11, 16.0, 0.7, 18.3, None,2021-08-22 11:00:00, None,34
None, 18.3, 18.26, 16.0, -0.4, 18.6, None,2021-08-22 12:00:00, None,34
None, 18.6, 18.57, 16.0, -0.2, 18.7, None,2021-08-22 13:00:00, None,34
None, 18.8, 18.76, 16.0, 0.6, 19.2, None,2021-08-22 14:00:00, None,34
None, 18.9, 18.91, 16.0, -0.2, 19.2, None,2021-08-22 15:00:00, None,34
None, 18.6, 18.58, 16.0, 0.1, 19.7, None,2021-08-22 16:00:00, None,34
None, 19.1, 19.1, 16.0, -0.1, 19.7, None,2021-08-22 17:00:00, None,34
None, 18.4, 18.37, 16.0, -0.3, 19.7, None,2021-08-22 18:00:00, None,34
None, 18.4, 18.37, 18.2, 0.9, 18.6, None,2021-08-22 19:00:00, None,34
None, 16.8, 16.8, 16.8, -0.7, 18.6, None,2021-08-22 20:00:00, None,34
None, 16.0, 15.96, 16.0, -1.2, 18.6, None,2021-08-22 21:00:00, None,34
None, 15.4, 15.36, 15.4, -1.2, 18.6, None,2021-08-22 22:00:00, None,34
None, 15.4, 15.39, 15.3, 0.1, 18.6, None,2021-08-22 23:00:00, None,34
None, 15.3, 15.32, 15.3, -0.1, 18.6, None,2021-08-23 00:00:00, None,34
None, 14.9, 14.87, 14.9, -0.9, 18.6, None,2021-08-23 01:00:00, None,34
None, 15.1, 15.05, 14.8, 0.3, 18.6, None,2021-08-23 02:00:00, None,34
None, 14.9, 14.91, 14.8, -0.4, 18.6, None,2021-08-23 03:00:00, None,34
None, 14.9, 14.88, 14.7, -0.2, 18.6, None,2021-08-23 04:00:00, None,34
None, 13.2, 13.24, 13.3, 0.0, 18.6, None,2021-08-23 05:00:00, None,34
None, 13.3, 13.33, 13.2, -0.1, 18.6, None,2021-08-23 06:00:00, None,34
None, 13.6, 13.63, 13.3, 0.4, 13.7, None,2021-08-23 07:00:00, None,34
None, 14.1, 14.08, 13.3, 0.8, 14.0, None,2021-08-23 08:00:00, None,34
None, 14.2, 14.2, 13.3, 1.2, 14.8, None,2021-08-23 09:00:00, None,34
None, 16.5, 16.46, 13.3, 2.8, 16.4, None,2021-08-23 10:00:00, None,34
None, 17.9, 17.89, 13.3, 0.8, 19.0, None,2021-08-23 11:00:00, None,34
None, 18.3, 18.34, 13.3, -0.8, 19.0, None,2021-08-23 12:00:00, None,34
None, 18.4, 18.43, 13.3, -0.1, 19.0, None,2021-08-23 13:00:00, None,34
None, 17.8, 17.78, 13.3, 0.1, 19.0, None,2021-08-23 14:00:00, None,34
None, 19.4, 19.38, 13.3, 0.4, 19.8, None,2021-08-23 15:00:00, None,34
None, 20.5, 20.49, 13.3, 0.4, 20.8, None,2021-08-23 16:00:00, None,34
None, 20.7, 20.68, 13.3, 0.1, 21.1, None,2021-08-23 17:00:00, None,34
None, 19.9, 19.9, 13.3, -0.6, 21.1, None,2021-08-23 18:00:00, None,34
None, 19.2, 19.22, 18.9, -0.2, 19.9, None,2021-08-23 19:00:00, None,34
None, 17.4, 17.38, 17.4, -0.3, 19.9, None,2021-08-23 20:00:00, None,34
None, 15.8, 15.76, 15.8, -1.9, 19.9, None,2021-08-23 21:00:00, None,34
None, 15.1, 15.12, 15.1, -1.3, 19.9, None,2021-08-23 22:00:00, None,34
None, 14.9, 14.86, 14.9, -1.1, 19.9, None,2021-08-23 23:00:00, None,34
None, 14.4, 14.37, 14.3, -0.6, 19.9, None,2021-08-24 00:00:00, None,34
None, 13.8, 13.84, 13.8, -0.1, 19.9, None,2021-08-24 01:00:00, None,34
None, 13.5, 13.48, 13.4, -0.1, 19.9, None,2021-08-24 02:00:00, None,34
None, 13.5, 13.51, 13.4, 0.2, 19.9, None,2021-08-24 03:00:00, None,34
None, 13.0, 12.98, 13.0, -0.2, 19.9, None,2021-08-24 04:00:00, None,34
None, 13.4, 13.37, 12.9, -0.1, 19.9, None,2021-08-24 05:00:00, None,34
None, 12.9, 12.87, 12.5, -0.2, 19.9, None,2021-08-24 06:00:00, None,34
None, 13.1, 13.12, 12.8, 0.4, 13.3, None,2021-08-24 07:00:00, None,34
None, 13.4, 13.41, 12.8, -0.1, 13.4, None,2021-08-24 08:00:00, None,34
None, 13.7, 13.7, 12.8, 1.5, 14.3, None,2021-08-24 09:00:00, None,34
None, 17.7, 17.71, 12.8, 4.4, 17.7, None,2021-08-24 10:00:00, None,34
None, 18.8, 18.84, 12.8, 0.0, 19.0, None,2021-08-24 11:00:00, None,34
None, 21.2, 21.15, 12.8, 0.5, 21.6, None,2021-08-24 12:00:00, None,34
None, 22.9, 22.9, 12.8, 0.0, 22.8, None,2021-08-24 13:00:00, None,34
None, 22.9, 22.85, 12.8, -0.2, 24.2, None,2021-08-24 14:00:00, None,34
