CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None, 7.37, 18.24, None, None, None, None, 0.0, 0.0, 0.0, -15.0, None, 7.4, 7.0, 0.0, -15.0, None, None, 16.1, None, None, 18.0, None,2021-08-20 00:00:00, None, None, None, None,34
None, 7.23, 18.28, None, None, None, None, 0.0, 0.0, 0.0, -15.0, None, 7.2, 7.0, 0.0, -15.0, None, None, 16.1, None, None, 18.0, None,2021-08-20 01:00:00, None, None, None, None,34
None, 6.098, 18.62, None, None, None, None, 0.0, 0.0, 0.0, -16.0, None, 6.1, 6.1, 0.0, -16.0, None, None, 16.1, None, None, 19.0, None,2021-08-20 02:00:00, None, None, None, None,34
None, 6.268, 18.57, None, None, None, None, 0.0, 0.0, 0.0, -16.0, None, 6.3, 6.1, 0.0, -16.0, None, None, 16.1, None, None, 19.0, None,2021-08-20 03:00:00, None, None, None, None,34
None, 5.823, 18.7, None, None, None, None, 0.0, 0.0, 0.0, -16.0, None, 5.8, 5.8, 0.0, -16.0, None, None, 16.1, None, None, 19.0, None,2021-08-20 04:00:00, None, None, None, None,34
None, 5.643, 18.76, None, None, None, None, 0.0, 0.0, 0.0, -16.0, None, 5.6, 5.5, 0.0, -16.0, None, None, 16.1, None, None, 19.0, None,2021-08-20 05:00:00, None, None, None, None,34
None, 6.496, 18.5, None, None, None, None, 0.0, 0.0, 0.0, -16.0, None, 6.5, 5.5, 0.0, -16.0, None, None, 16.1, None, None, 19.0, None,2021-08-20 06:00:00, None, None, None, None,34
None, 7.41, 18.23, None, None, None, None, 0.0, 0.0, 0.0, -15.0, None, 7.4, 6.5, 0.0, -15.0, None, None, 7.4, None, None, 18.0, None,2021-08-20 07:00:00, None, None, None, None,34
None, 8.28, 17.97, None, None, None, None, 0.0, 0.0, 0.0, -15.0, None, 8.3, 6.5, 0.0, -15.0, None, None, 8.3, None, None, 18.0, None,2021-08-20 08:00:00, None, None, None, None,34
None, 9.48, 17.61, None, None, None, None, 0.722, 0.0, 8.48, -14.0, None, 9.5, 6.5, 0.0, -14.0, None, None, 9.5, None, None, 18.0, None,2021-08-20 09:00:00, None, None, None, None,34
None, 10.25, 17.38, None, None, None, None, 1.764, 0.094, 26.15, -13.0, None, 10.3, 6.5, 0.0, -13.0, None, None, 10.3, None, None, 17.0, None,2021-08-20 10:00:00, None, None, None, None,34
None, 11.43, 17.02, None, None, None, None, 4.185, 0.4, 47.5, -13.0, None, 11.4, 6.5, 0.0, -13.0, None, None, 11.4, None, None, 17.0, None,2021-08-20 11:00:00, None, None, None, None,34
None, 12.6, 16.67, None, None, None, None, 8.54, 2.038, 38.79, -12.0, None, 12.6, 6.5, 0.0, -12.0, None, None, 12.6, None, None, 17.0, None,2021-08-20 12:00:00, None, None, None, None,34
None, 17.01, 15.35, None, None, None, None, 10.09, 9.07, 36.58, -9.0, None, 17.0, 6.5, 0.0, -9.0, None, None, 17.1, None, None, 15.0, None,2021-08-20 13:00:00, None, None, None, None,34
None, 16.18, 15.6, None, None, None, None, 12.09, 14.65, 30.15, -10.0, None, 16.2, 6.5, 0.0, -10.0, None, None, 18.3, None, None, 16.0, None,2021-08-20 14:00:00, None, None, None, None,34
