pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,week_of_year
2.1, 11.1, 96.5, 16.8, 97.0, 10.0, 11.1, 11.0, 10.0, 0.0, 0.0,2021-08-20 00:00:00, None,34
2.1, 10.2, 96.6, 16.8, 97.0, 10.0, 10.2, 10.2, 10.0, 0.0, 0.0,2021-08-20 01:00:00, None,34
2.1, 9.17, 96.8, 16.8, 97.0, 9.0, 9.2, 9.1, 9.0, 0.0, 0.0,2021-08-20 02:00:00, None,34
2.1, 8.68, 97.3, 16.8, 97.0, 8.0, 8.7, 8.2, 8.0, 0.0, 0.0,2021-08-20 03:00:00, None,34
2.1, 8.32, 97.5, 16.8, 98.0, 8.0, 8.3, 8.0, 8.0, 0.0, 0.0,2021-08-20 04:00:00, None,34
2.1, 8.66, 97.6, 16.8, 98.0, 8.0, 8.7, 8.0, 8.0, 0.0, 0.0,2021-08-20 05:00:00, None,34
2.1, 8.56, 97.5, 16.8, 98.0, 8.0, 8.6, 8.0, 8.0, 0.0, 0.0,2021-08-20 06:00:00, None,34
2.1, 9.43, 97.6, 9.5, 98.0, 9.0, 9.4, 8.5, 9.0, 0.0, 0.0,2021-08-20 07:00:00, None,34
2.1, 10.97, 96.9, 11.0, 97.0, 10.0, 11.0, 8.5, 10.0, 0.0, 0.0,2021-08-20 08:00:00, None,34
2.1, 12.48, 84.8, 12.6, 85.0, 10.0, 12.5, 8.5, 10.0, 0.0, 0.0,2021-08-20 09:00:00, None,34
2.1, 14.14, 76.75, 14.0, 77.0, 10.0, 14.1, 8.5, 10.0, 0.0, 0.0,2021-08-20 10:00:00, None,34
2.1, 14.88, 71.03, 15.0, 71.0, 10.0, 14.9, 8.5, 10.0, 0.0, 0.0,2021-08-20 11:00:00, None,34
2.1, 16.33, 62.23, 16.4, 62.0, 9.0, 16.3, 8.5, 9.0, 0.0, 0.0,2021-08-20 12:00:00, None,34
2.1, 18.36, 55.1, 18.3, 55.0, 9.0, 18.4, 8.5, 9.0, 0.0, 0.0,2021-08-20 13:00:00, None,34
1.6, 19.31, 51.77, 19.4, 52.0, 9.0, 19.3, 8.5, 9.0, 0.0, 0.0,2021-08-20 14:00:00, None,34
1.6, 19.86, 48.23, 19.8, 48.0, 8.0, 19.9, 8.5, 8.0, 0.0, 0.0,2021-08-20 15:00:00, None,34
1.6, 19.8, 48.11, 20.0, 48.0, 9.0, 19.8, 8.5, 9.0, 0.0, 0.0,2021-08-20 16:00:00, None,34
1.6, 19.03, 50.75, 20.0, 51.0, 8.0, 19.0, 8.5, 8.0, 0.0, 0.0,2021-08-20 17:00:00, None,34
1.6, 18.63, 56.92, 20.0, 57.0, 9.0, 18.6, 8.5, 9.0, 0.0, 0.0,2021-08-20 18:00:00, None,34
1.6, 16.72, 69.25, 18.7, 69.0, 11.0, 16.7, 16.7, 11.0, 0.0, 0.0,2021-08-20 19:00:00, None,34
1.6, 15.28, 77.01, 18.7, 77.0, 11.0, 15.3, 15.2, 11.0, 0.0, 0.0,2021-08-20 20:00:00, None,34
0.9, 14.72, 75.51, 18.7, 76.0, 11.0, 14.7, 14.6, 11.0, 0.0, 0.0,2021-08-20 21:00:00, None,34
1.8, 13.29, 86.1, 18.7, 86.0, 11.0, 13.3, 13.3, 11.0, 1.1, 0.0,2021-08-20 22:00:00, None,34
3.8, 11.83, 95.0, 18.7, 95.0, 11.0, 11.8, 11.8, 11.0, 2.7, 0.0,2021-08-20 23:00:00, None,34
4.9, 11.57, 96.5, 18.7, 97.0, 11.0, 11.6, 11.5, 11.0, 1.1, 0.0,2021-08-21 00:00:00, None,34
4.9, 10.81, 97.0, 18.7, 97.0, 10.0, 10.8, 10.8, 10.0, 0.0, 0.0,2021-08-21 01:00:00, None,34
4.9, 10.3, 97.3, 18.7, 97.0, 10.0, 10.3, 10.2, 10.0, 0.0, 0.0,2021-08-21 02:00:00, None,34
4.9, 10.44, 97.5, 18.7, 98.0, 10.0, 10.4, 10.2, 10.0, 0.0, 0.0,2021-08-21 03:00:00, None,34
4.9, 10.55, 97.6, 18.7, 98.0, 10.0, 10.6, 10.2, 10.0, 0.0, 0.0,2021-08-21 04:00:00, None,34
4.9, 10.61, 97.5, 18.7, 98.0, 10.0, 10.6, 10.2, 10.0, 0.0, 0.0,2021-08-21 05:00:00, None,34
4.9, 10.64, 97.6, 18.7, 98.0, 10.0, 10.6, 10.2, 10.0, 0.0, 0.0,2021-08-21 06:00:00, None,34
4.9, 10.87, 97.7, 11.0, 98.0, 11.0, 10.9, 10.4, 11.0, 0.0, 0.0,2021-08-21 07:00:00, None,34
4.9, 11.79, 97.1, 11.9, 97.0, 11.0, 11.8, 10.4, 11.0, 0.0, 0.0,2021-08-21 08:00:00, None,34
4.9, 12.57, 95.0, 12.6, 95.0, 12.0, 12.6, 10.4, 12.0, 0.0, 0.0,2021-08-21 09:00:00, None,34
4.9, 12.95, 90.4, 13.1, 90.0, 11.0, 13.0, 10.4, 11.0, 0.0, 0.0,2021-08-21 10:00:00, None,34
5.3, 12.87, 93.9, 13.3, 94.0, 12.0, 12.9, 10.4, 12.0, 0.4, 0.0,2021-08-21 11:00:00, None,34
6.5, 12.67, 93.4, 13.3, 93.0, 12.0, 12.7, 10.4, 12.0, 1.2, 0.0,2021-08-21 12:00:00, None,34
7.4, 13.03, 93.5, 13.3, 94.0, 12.0, 13.0, 10.4, 12.0, 0.9, 0.0,2021-08-21 13:00:00, None,34
8.7, 12.92, 94.8, 13.3, 95.0, 12.0, 12.9, 10.4, 12.0, 1.3, 0.0,2021-08-21 14:00:00, None,34
10.5, 12.01, 95.4, 13.3, 95.0, 11.0, 12.0, 10.4, 11.0, 1.8, 0.0,2021-08-21 15:00:00, None,34
10.8, 12.3, 93.9, 13.3, 94.0, 11.0, 12.3, 10.4, 11.0, 0.3, 0.0,2021-08-21 16:00:00, None,34
11.0, 13.11, 93.6, 13.3, 94.0, 12.0, 13.1, 10.4, 12.0, 0.2, 0.0,2021-08-21 17:00:00, None,34
11.0, 13.0, 92.8, 13.3, 93.0, 12.0, 13.0, 10.4, 12.0, 0.0, 0.0,2021-08-21 18:00:00, None,34
11.0, 12.58, 94.5, 13.3, 95.0, 12.0, 12.6, 12.5, 12.0, 0.1, 0.0,2021-08-21 19:00:00, None,34
11.0, 11.49, 95.4, 13.3, 95.0, 11.0, 11.5, 11.6, 11.0, 0.0, 0.0,2021-08-21 20:00:00, None,34
11.0, 10.74, 96.1, 13.3, 96.0, 10.0, 10.7, 10.8, 10.0, 0.0, 0.0,2021-08-21 21:00:00, None,34
9.9, 10.33, 96.6, 13.3, 97.0, 10.0, 10.3, 10.3, 10.0, 0.0, 0.0,2021-08-21 22:00:00, None,34
7.2, 9.66, 96.9, 13.3, 97.0, 9.0, 9.7, 9.6, 9.0, 0.0, 0.0,2021-08-21 23:00:00, None,34
6.1, 9.31, 97.4, 13.3, 97.0, 9.0, 9.3, 9.3, 9.0, 0.0, 0.0,2021-08-22 00:00:00, None,34
6.1, 8.84, 97.5, 13.3, 98.0, 8.0, 8.8, 8.8, 8.0, 0.0, 0.0,2021-08-22 01:00:00, None,34
6.1, 8.31, 97.4, 13.3, 97.0, 8.0, 8.3, 8.3, 8.0, 0.0, 0.0,2021-08-22 02:00:00, None,34
6.1, 8.34, 97.4, 13.3, 97.0, 8.0, 8.3, 8.3, 8.0, 0.0, 0.0,2021-08-22 03:00:00, None,34
6.1, 7.747, 97.6, 13.3, 98.0, 7.0, 7.7, 7.6, 7.0, 0.0, 0.0,2021-08-22 04:00:00, None,34
6.1, 7.26, 97.7, 13.3, 98.0, 7.0, 7.3, 7.2, 7.0, 0.0, 0.0,2021-08-22 05:00:00, None,34
6.1, 6.824, 97.7, 13.3, 98.0, 7.0, 6.8, 6.8, 7.0, 0.0, 0.0,2021-08-22 06:00:00, None,34
6.1, 8.03, 98.0, 8.0, 98.0, 8.0, 8.0, 6.8, 8.0, 0.0, 0.0,2021-08-22 07:00:00, None,34
6.1, 9.64, 97.6, 9.7, 98.0, 9.0, 9.6, 6.8, 9.0, 0.0, 0.0,2021-08-22 08:00:00, None,34
6.1, 10.58, 96.8, 10.6, 97.0, 10.0, 10.6, 6.8, 10.0, 0.0, 0.0,2021-08-22 09:00:00, None,34
6.1, 12.89, 82.5, 12.9, 83.0, 10.0, 12.9, 6.8, 10.0, 0.0, 0.0,2021-08-22 10:00:00, None,34
5.7, 14.27, 82.3, 14.3, 82.0, 11.0, 14.3, 6.8, 11.0, 0.0, 0.0,2021-08-22 11:00:00, None,34
4.5, 14.73, 80.8, 15.5, 81.0, 11.0, 14.7, 6.8, 11.0, 0.0, 0.0,2021-08-22 12:00:00, None,34
4.1, 13.98, 84.5, 15.5, 85.0, 12.0, 14.0, 6.8, 12.0, 0.5, 0.0,2021-08-22 13:00:00, None,34
2.8, 15.3, 77.32, 15.5, 77.0, 11.0, 15.3, 6.8, 11.0, 0.0, 0.0,2021-08-22 14:00:00, None,34
