CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,snwfl_amt_pst1hr,stn_pres,week_of_year
10.39, None, None, None, None, None, None, None, None, 10.4, 10.4, None, -1.0, None, 18.4, None, None,2021-08-20 00:00:00, None, None, None,34
10.38, None, None, None, None, None, None, None, None, 10.4, 10.0, None, -0.1, None, 18.4, None, None,2021-08-20 01:00:00, None, None, None,34
9.4, None, None, None, None, None, None, None, None, 9.4, 9.4, None, -0.1, None, 18.4, None, None,2021-08-20 02:00:00, None, None, None,34
8.93, None, None, None, None, None, None, None, None, 8.9, 8.9, None, -0.1, None, 18.4, None, None,2021-08-20 03:00:00, None, None, None,34
8.16, None, None, None, None, None, None, None, None, 8.2, 8.2, None, -0.1, None, 18.4, None, None,2021-08-20 04:00:00, None, None, None,34
8.19, None, None, None, None, None, None, None, None, 8.2, 7.9, None, -1.0, None, 18.4, None, None,2021-08-20 05:00:00, None, None, None,34
9.03, None, None, None, None, None, None, None, None, 9.0, 7.9, None, -0.1, None, 18.4, None, None,2021-08-20 06:00:00, None, None, None,34
8.87, None, None, None, None, None, None, None, None, 8.9, 8.5, None, 0.0, None, 9.0, None, None,2021-08-20 07:00:00, None, None, None,34
9.65, None, None, None, None, None, None, None, None, 9.7, 8.5, None, 0.1, None, 9.7, None, None,2021-08-20 08:00:00, None, None, None,34
10.8, None, None, None, None, None, None, None, None, 10.8, 8.5, None, 1.0, None, 10.8, None, None,2021-08-20 09:00:00, None, None, None,34
11.71, None, None, None, None, None, None, None, None, 11.7, 8.5, None, 0.1, None, 12.0, None, None,2021-08-20 10:00:00, None, None, None,34
12.54, None, None, None, None, None, None, None, None, 12.5, 8.5, None, 1.0, None, 13.0, None, None,2021-08-20 11:00:00, None, None, None,34
14.81, None, None, None, None, None, None, None, None, 14.8, 8.5, None, 0.1, None, 15.9, None, None,2021-08-20 12:00:00, None, None, None,34
18.65, None, None, None, None, None, None, None, None, 18.7, 8.5, None, -1.0, None, 18.7, None, None,2021-08-20 13:00:00, None, None, None,34
18.65, None, None, None, None, None, None, None, None, 18.7, 8.5, None, -8.0, None, 22.3, None, None,2021-08-20 14:00:00, None, None, None,34
17.61, None, None, None, None, None, None, None, None, 17.6, 8.5, None, 1.0, None, 22.3, None, None,2021-08-20 15:00:00, None, None, None,34
