station_observations
TempC, SolarRadiationWm, RH, WindSpeedms, Pressurembar, Rainmm, GustSpeedms, time, WindDirection, DewPtC
-13.201, 0.6, 87.0, 0.0, 980.35, 0.0, 0.0, 2018-01-01 00:00:00, 30.9, -14.9
-13.888, 0.6, 87.9, 0.0, 979.95, 0.0, 0.0, 2018-01-01 01:00:00, 22.5, -15.5
-13.163, 0.6, 89.9, 0.0, 979.65, 0.0, 0.0, 2018-01-01 02:00:00, 5.6, -14.5
-12.9, 0.6, 87.0, 0.0, 979.75, 0.0, 0.0, 2018-01-01 03:00:00, 51.9, -14.6
-12.714, 0.6, 84.7, 0.0, 979.65, 0.0, 0.0, 2018-01-01 04:00:00, 53.3, -14.8
-12.38, 0.6, 86.2, 0.0, 979.25, 0.0, 0.0, 2018-01-01 05:00:00, 22.5, -14.2
-12.825, 0.6, 85.6, 0.0, 979.75, 0.0, 0.0, 2018-01-01 06:00:00, 7.0, -14.7
-12.714, 0.6, 84.6, 0.0, 979.85, 0.0, 0.0, 2018-01-01 07:00:00, 73.0, -14.8
-12.454, 0.6, 84.7, 0.0, 979.85, 0.0, 0.0, 2018-01-01 08:00:00, 47.7, -14.5
-12.159, 1.9, 86.2, 0.0, 979.95, 0.0, 0.0, 2018-01-01 09:00:00, 71.6, -14.0
-12.013, 8.1, 83.4, 0.0, 980.25, 0.0, 0.0, 2018-01-01 10:00:00, 67.4, -14.3
-11.541, 16.9, 85.3, 0.0, 980.75, 0.0, 0.0, 2018-01-01 11:00:00, 134.8, -13.5
-11.29, 24.4, 88.1, 0.0, 980.75, 0.0, 0.0, 2018-01-01 12:00:00, 71.6, -12.9
-11.04, 19.4, 89.0, 0.0, 980.95, 0.0, 0.0, 2018-01-01 13:00:00, 68.8, -12.5
-10.722, 14.4, 89.6, 0.0, 981.25, 0.0, 0.0, 2018-01-01 14:00:00, 14.0, -12.1
-10.546, 11.9, 90.4, 0.0, 981.35, 0.0, 0.0, 2018-01-01 15:00:00, 1.4, -11.8
-10.476, 0.6, 91.0, 0.0, 981.75, 0.0, 0.0, 2018-01-01 16:00:00, 57.6, -11.7
-10.441, 0.6, 92.8, 0.0, 982.25, 0.0, 0.0, 2018-01-01 17:00:00, 273.8, -11.4
-10.197, 0.6, 92.8, 0.0, 982.25, 0.0, 0.0, 2018-01-01 18:00:00, 320.1, -11.2
-10.092, 0.6, 93.0, 0.0, 982.25, 0.0, 0.0, 2018-01-01 19:00:00, 263.9, -11.0
-9.919, 0.6, 93.7, 0.0, 982.15, 0.0, 0.0, 2018-01-01 20:00:00, 262.5, -10.8
-9.679, 0.6, 93.2, 0.0, 982.15, 0.0, 0.0, 2018-01-01 21:00:00, 293.4, -10.6
-10.441, 0.6, 92.8, 0.0, 982.25, 0.0, 0.0, 2018-01-01 22:00:00, 11.2, -11.4
-10.336, 0.6, 94.4, 0.0, 982.45, 0.0, 0.0, 2018-01-01 23:00:00, 339.7, -11.1
-10.511, 0.6, 94.8, 0.0, 982.95, 0.0, 0.0, 2018-01-02 00:00:00, 339.7, -11.2
-10.827, 0.6, 94.9, 0.0, 983.15, 0.0, 0.0, 2018-01-02 01:00:00, 339.7, -11.5
-10.863, 0.6, 94.7, 0.0, 983.45, 0.0, 0.0, 2018-01-02 02:00:00, 39.3, -11.6
-11.397, 0.6, 94.4, 0.0, 983.45, 0.0, 0.0, 2018-01-02 03:00:00, 66.0, -12.1
-12.491, 0.6, 94.1, 0.0, 983.45, 0.0, 0.0, 2018-01-02 04:00:00, 96.9, -13.3
-12.9, 0.6, 94.2, 0.0, 983.55, 0.0, 0.0, 2018-01-02 05:00:00, 33.7, -13.7
-13.126, 0.6, 94.1, 0.0, 983.45, 0.0, 0.0, 2018-01-02 06:00:00, 23.9, -13.9
-11.976, 0.6, 93.8, 0.0, 982.95, 0.0, 0.0, 2018-01-02 07:00:00, 60.4, -12.8
-11.183, 0.6, 93.5, 0.0, 982.45, 0.0, 0.0, 2018-01-02 08:00:00, 18.3, -12.0
-10.863, 1.9, 94.0, 0.0, 981.85, 0.0, 0.0, 2018-01-02 09:00:00, 7.0, -11.7
-10.127, 11.9, 93.1, 0.0, 981.85, 0.0, 0.0, 2018-01-02 10:00:00, 352.4, -11.0
-9.1, 25.6, 90.9, 0.0, 981.45, 0.0, 0.0, 2018-01-02 11:00:00, 9.8, -10.3
-8.597, 43.1, 89.4, 0.0, 981.45, 0.0, 0.0, 2018-01-02 12:00:00, 43.5, -10.0
-7.836, 49.4, 89.3, 0.0, 980.75, 0.0, 0.0, 2018-01-02 13:00:00, 75.8, -9.3
-7.478, 24.4, 88.1, 0.0, 979.65, 0.0, 0.0, 2018-01-02 14:00:00, 43.5, -9.1
-7.122, 13.1, 88.8, 0.0, 978.85, 0.0, 0.0, 2018-01-02 15:00:00, 344.0, -8.7
-7.251, 0.6, 90.6, 0.0, 978.35, 0.0, 0.0, 2018-01-02 16:00:00, 346.8, -8.5
-8.73, 0.6, 93.9, 0.0, 978.15, 0.0, 0.0, 2018-01-02 17:00:00, 346.8, -9.5
-9.405, 0.6, 95.2, 0.0, 977.75, 0.0, 0.0, 2018-01-02 18:00:00, 70.2, -10.0
-10.301, 0.6, 95.3, 0.0, 977.55, 0.0, 0.0, 2018-01-02 19:00:00, 67.4, -10.9
-10.686, 0.6, 95.3, 0.0, 977.15, 0.0, 0.0, 2018-01-02 20:00:00, 66.0, -11.3
-11.469, 0.6, 95.0, 0.0, 976.85, 0.0, 0.0, 2018-01-02 21:00:00, 57.6, -12.1
-10.757, 0.6, 95.0, 0.0, 976.55, 0.0, 0.0, 2018-01-02 22:00:00, 64.6, -11.4
-9.235, 0.6, 95.2, 0.0, 976.35, 0.0, 0.0, 2018-01-02 23:00:00, 74.4, -9.9
-9.269, 0.6, 94.5, 0.0, 976.35, 0.0, 0.0, 2018-01-03 00:00:00, 88.4, -10.0
-10.476, 0.6, 95.1, 0.0, 976.85, 0.0, 0.0, 2018-01-03 01:00:00, 84.2, -11.1
-9.919, 0.6, 95.2, 0.0, 976.35, 0.0, 0.0, 2018-01-03 02:00:00, 75.8, -10.6
-10.581, 0.6, 95.2, 0.0, 976.55, 0.0, 0.0, 2018-01-03 03:00:00, 73.0, -11.2
-8.73, 0.6, 95.4, 0.0, 976.25, 0.0, 0.0, 2018-01-03 04:00:00, 82.8, -9.3
-7.64, 0.6, 94.3, 0.0, 975.65, 0.0, 0.0, 2018-01-03 05:00:00, 54.8, -8.4
-7.316, 0.6, 93.1, 0.0, 975.35, 0.0, 0.0, 2018-01-03 06:00:00, 115.1, -8.3
-7.543, 0.6, 94.9, 0.0, 975.45, 0.0, 0.0, 2018-01-03 07:00:00, 216.2, -8.2
-7.575, 0.6, 95.4, 0.0, 974.85, 0.0, 0.0, 2018-01-03 08:00:00, 130.6, -8.2
-7.543, 0.6, 95.8, 0.0, 974.75, 0.0, 0.0, 2018-01-03 09:00:00, 188.1, -8.1
-6.994, 8.1, 96.5, 0.0, 974.75, 0.0, 0.0, 2018-01-03 10:00:00, 193.7, -7.5
-5.885, 21.9, 94.3, 0.0, 974.75, 0.0, 0.0, 2018-01-03 11:00:00, 136.2, -6.7
-5.233, 38.1, 91.8, 0.0, 974.65, 0.0, 0.0, 2018-01-03 12:00:00, 88.4, -6.4
-4.712, 25.6, 90.5, 0.0, 974.05, 0.0, 0.0, 2018-01-03 13:00:00, 63.2, -6.0
-4.197, 25.6, 90.2, 0.0, 973.65, 0.0, 0.0, 2018-01-03 14:00:00, 23.9, -5.6
