station_observations
TempC, SolarRadiationWm, RH, Wetness, WindSpeedms, Pressurembar, Rainmm, GustSpeedms, time, WindDirection, DewPtC
-21.37, 0.6, 84.7, 0.0, 0.5, 941.75, 0.0, 2.27, 2018-01-01 00:00:00, 308.9, -23.3
-21.223, 0.6, 84.8, 0.0, 0.25, 941.45, 0.0, 2.01, 2018-01-01 01:00:00, 313.1, -23.1
-21.223, 0.6, 84.8, 0.0, 0.25, 941.45, 0.0, 2.27, 2018-01-01 02:00:00, 314.5, -23.1
-21.37, 0.6, 85.0, 0.0, 0.25, 941.65, 0.0, 1.76, 2018-01-01 03:00:00, 317.3, -23.2
-20.98, 0.6, 85.1, 0.0, 0.0, 941.75, 0.0, 2.52, 2018-01-01 04:00:00, 303.2, -22.8
-20.547, 0.6, 84.9, 0.0, 0.25, 941.35, 0.0, 2.01, 2018-01-01 05:00:00, 335.5, -22.4
-20.12, 0.6, 85.1, 0.0, 0.25, 941.05, 0.0, 2.52, 2018-01-01 06:00:00, 335.5, -22.0
-19.607, 0.6, 85.0, 0.0, 0.25, 940.45, 0.0, 2.27, 2018-01-01 07:00:00, 349.6, -21.5
-19.654, 0.6, 85.4, 0.0, 0.0, 940.75, 0.0, 1.26, 2018-01-01 08:00:00, 344.0, -21.5
-18.697, 31.9, 85.2, 0.0, 0.0, 940.45, 0.0, 1.51, 2018-01-01 09:00:00, 341.2, -20.6
-17.77, 51.9, 85.1, 0.0, 0.25, 941.55, 0.0, 2.27, 2018-01-01 10:00:00, 341.2, -19.7
-15.587, 118.1, 84.6, 0.0, 0.25, 941.75, 0.0, 2.01, 2018-01-01 11:00:00, 296.2, -17.6
-14.159, 146.9, 83.6, 0.0, 0.0, 940.85, 0.0, 1.26, 2018-01-01 12:00:00, 206.4, -16.3
-12.863, 138.1, 82.8, 0.0, 0.0, 940.55, 0.0, 1.51, 2018-01-01 13:00:00, 122.1, -15.2
-11.577, 55.6, 84.8, 0.0, 0.0, 940.25, 0.0, 1.76, 2018-01-01 14:00:00, 240.1, -13.6
-11.04, 24.4, 85.8, 0.0, 0.0, 940.55, 0.0, 1.51, 2018-01-01 15:00:00, 42.1, -13.0
-11.147, 3.1, 87.4, 0.59, 0.0, 941.15, 0.0, 0.5, 2018-01-01 16:00:00, 5.6, -12.8
-10.266, 0.6, 88.8, 1.76, 0.0, 941.35, 0.0, 1.51, 2018-01-01 17:00:00, 28.1, -11.8
-10.511, 0.6, 89.1, 2.94, 0.0, 941.75, 0.0, 1.76, 2018-01-01 18:00:00, 307.5, -12.0
-10.092, 0.6, 89.6, 4.12, 0.0, 941.75, 0.0, 1.51, 2018-01-01 19:00:00, 37.9, -11.5
-10.127, 0.6, 90.1, 4.71, 0.0, 942.15, 0.0, 1.01, 2018-01-01 20:00:00, 355.2, -11.5
-12.975, 0.6, 91.0, 8.82, 0.0, 941.95, 0.0, 0.0, 2018-01-01 21:00:00, 355.2, -14.2
-12.714, 0.6, 91.0, 10.59, 0.0, 942.25, 0.0, 0.0, 2018-01-01 22:00:00, 355.2, -13.9
-14.197, 0.6, 91.0, 14.12, 0.0, 942.95, 0.0, 0.76, 2018-01-01 23:00:00, 355.2, -15.4
-17.295, 0.6, 89.8, 15.29, 0.0, 943.25, 0.0, 0.0, 2018-01-02 00:00:00, 355.2, -18.6
-17.857, 0.6, 89.4, 16.47, 0.0, 943.95, 0.0, 0.5, 2018-01-02 01:00:00, 355.2, -19.2
-17.683, 0.6, 88.3, 19.41, 0.0, 944.25, 0.0, 1.51, 2018-01-02 02:00:00, 355.2, -19.2
-20.073, 0.6, 87.7, 18.82, 0.0, 944.65, 0.0, 0.76, 2018-01-02 03:00:00, 60.4, -21.6
-20.026, 0.6, 87.3, 21.18, 0.0, 944.35, 0.0, 0.76, 2018-01-02 04:00:00, 60.4, -21.6
-18.385, 0.6, 88.3, 21.18, 0.0, 944.05, 0.0, 1.51, 2018-01-02 05:00:00, 51.9, -19.9
-20.026, 0.6, 87.6, 21.76, 0.0, 943.65, 0.0, 1.76, 2018-01-02 06:00:00, 59.0, -21.6
-20.167, 0.6, 87.6, 22.94, 0.0, 943.55, 0.0, 0.5, 2018-01-02 07:00:00, 59.0, -21.7
-21.667, 0.6, 86.6, 22.35, 0.0, 943.55, 0.0, 0.0, 2018-01-02 08:00:00, 59.0, -23.3
-17.857, 28.1, 87.3, 26.47, 0.0, 943.65, 0.0, 0.25, 2018-01-02 09:00:00, 59.0, -19.5
-18.164, 31.9, 87.7, 25.88, 0.0, 943.15, 0.0, 0.0, 2018-01-02 10:00:00, 57.6, -19.7
-15.104, 181.9, 87.5, 37.06, 0.0, 942.85, 0.0, 1.51, 2018-01-02 11:00:00, 346.8, -16.7
-11.65, 233.1, 86.9, 4.71, 0.0, 941.95, 0.0, 1.26, 2018-01-02 12:00:00, 336.9, -13.4
-11.577, 169.4, 83.2, 0.0, 0.25, 940.85, 0.0, 2.01, 2018-01-02 13:00:00, 44.9, -13.9
-10.722, 78.1, 83.6, 0.0, 0.25, 940.25, 0.0, 3.02, 2018-01-02 14:00:00, 355.2, -13.0
-11.794, 20.6, 86.9, 0.59, 0.0, 939.75, 0.0, 2.01, 2018-01-02 15:00:00, 351.0, -13.5
-10.898, 1.9, 88.8, 3.53, 0.0, 938.75, 0.0, 1.51, 2018-01-02 16:00:00, 335.5, -12.4
-11.976, 0.6, 89.7, 10.0, 0.0, 938.65, 0.0, 1.01, 2018-01-02 17:00:00, 28.1, -13.3
-14.236, 0.6, 90.4, 7.06, 0.0, 938.25, 0.0, 0.5, 2018-01-02 18:00:00, 39.3, -15.5
-15.791, 0.6, 90.4, 9.41, 0.0, 938.05, 0.0, 1.01, 2018-01-02 19:00:00, 39.3, -17.0
-17.167, 0.6, 89.4, 11.76, 0.0, 937.95, 0.0, 0.76, 2018-01-02 20:00:00, 39.3, -18.5
-17.64, 0.6, 88.8, 13.53, 0.0, 937.65, 0.0, 1.01, 2018-01-02 21:00:00, 39.3, -19.1
-19.24, 0.6, 88.3, 14.12, 0.0, 937.65, 0.0, 0.0, 2018-01-02 22:00:00, 40.7, -20.7
-18.164, 0.6, 88.2, 16.47, 0.0, 937.75, 0.0, 0.76, 2018-01-02 23:00:00, 40.7, -19.7
-17.51, 0.6, 88.0, 18.82, 0.0, 938.05, 0.0, 0.25, 2018-01-03 00:00:00, 40.7, -19.0
-19.103, 0.6, 87.8, 17.06, 0.0, 937.85, 0.0, 0.25, 2018-01-03 01:00:00, 40.7, -20.6
-18.563, 0.6, 87.8, 18.24, 0.0, 937.95, 0.0, 1.26, 2018-01-03 02:00:00, 40.7, -20.1
-19.515, 0.6, 87.6, 17.65, 0.0, 938.05, 0.0, 0.25, 2018-01-03 03:00:00, 40.7, -21.1
-19.979, 0.6, 87.3, 18.24, 0.0, 938.05, 0.0, 0.0, 2018-01-03 04:00:00, 40.7, -21.6
-20.167, 0.6, 87.3, 19.41, 0.0, 937.75, 0.0, 1.26, 2018-01-03 05:00:00, 40.7, -21.8
-17.295, 0.6, 87.7, 23.53, 0.0, 937.95, 0.0, 0.25, 2018-01-03 06:00:00, 40.7, -18.9
-13.734, 0.6, 89.4, 25.29, 0.0, 937.35, 0.0, 0.0, 2018-01-03 07:00:00, 40.7, -15.1
-13.39, 0.6, 90.0, 24.12, 0.0, 936.45, 0.0, 0.76, 2018-01-03 08:00:00, 40.7, -14.7
-12.417, 13.1, 90.3, 22.94, 0.0, 936.45, 0.0, 0.25, 2018-01-03 09:00:00, 40.7, -13.7
-11.005, 41.9, 90.6, 11.76, 0.0, 936.65, 0.0, 0.5, 2018-01-03 10:00:00, 39.3, -12.3
-9.542, 91.9, 90.0, 0.59, 0.0, 936.25, 0.0, 0.76, 2018-01-03 11:00:00, 39.3, -10.9
-9.269, 91.9, 88.3, 0.59, 0.0, 935.95, 0.0, 0.76, 2018-01-03 12:00:00, 39.3, -10.9
-8.132, 81.9, 87.3, 0.59, 0.0, 935.55, 0.0, 1.76, 2018-01-03 13:00:00, 35.1, -9.9
-8.066, 64.4, 88.5, 1.18, 0.0, 935.15, 0.0, 1.01, 2018-01-03 14:00:00, 325.7, -9.6
-7.543, 48.1, 88.7, 1.76, 0.0, 934.85, 0.0, 1.76, 2018-01-03 15:00:00, 327.1, -9.1
-8.099, 5.6, 89.8, 8.82, 0.0, 934.65, 0.0, 1.26, 2018-01-03 16:00:00, 2.8, -9.5
-10.441, 0.6, 91.5, 13.53, 0.0, 934.25, 0.0, 0.25, 2018-01-03 17:00:00, 5.6, -11.6
-11.722, 0.6, 92.3, 12.94, 0.0, 933.85, 0.0, 1.01, 2018-01-03 18:00:00, 5.6, -12.7
