WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,week_of_year
153.2,-2.8, None,90.1,2018-10-22 00:00:00,43
117.0,-3.2, None,90.8,2018-10-22 01:00:00,43
105.8,-3.7, None,91.0,2018-10-22 02:00:00,43
139.1,-4.0, None,92.3,2018-10-22 03:00:00,43
144.4,-4.3, None,92.5,2018-10-22 04:00:00,43
130.6,-3.2, None,90.5,2018-10-22 05:00:00,43
169.7,-3.3, None,89.1,2018-10-22 06:00:00,43
190.2,-4.7, None,91.8,2018-10-22 07:00:00,43
152.8,-5.0, None,93.1,2018-10-22 08:00:00,43
170.1,-3.9, None,89.0,2018-10-22 09:00:00,43
179.7,0.9, None,76.0,2018-10-22 10:00:00,43
172.4,4.6, None,71.8,2018-10-22 11:00:00,43
155.6,7.2, None,62.4,2018-10-22 12:00:00,43
148.1,9.4, None,52.8,2018-10-22 13:00:00,43
145.2,11.1, None,45.4,2018-10-22 14:00:00,43
149.3,12.3, None,40.0,2018-10-22 15:00:00,43
161.2,13.0, None,37.2,2018-10-22 16:00:00,43
172.8,12.9, None,36.0,2018-10-22 17:00:00,43
173.5,10.5, None,42.9,2018-10-22 18:00:00,43
161.4,8.8, None,49.1,2018-10-22 19:00:00,43
102.3,4.9, None,62.6,2018-10-22 20:00:00,43
160.6,4.6, None,64.6,2018-10-22 21:00:00,43
172.0,3.4, None,68.8,2018-10-22 22:00:00,43
136.2,6.7, None,60.6,2018-10-22 23:00:00,43
141.8,5.9, None,63.1,2018-10-23 00:00:00,43
171.2,3.1, None,71.2,2018-10-23 01:00:00,43
259.6,-0.6, None,82.5,2018-10-23 02:00:00,43
231.5,-1.4, None,84.8,2018-10-23 03:00:00,43
232.4,-1.6, None,86.4,2018-10-23 04:00:00,43
199.5,-2.0, None,88.1,2018-10-23 05:00:00,43
198.0,-2.0, None,88.4,2018-10-23 06:00:00,43
167.6,-1.9, None,89.2,2018-10-23 07:00:00,43
170.3,-2.5, None,90.8,2018-10-23 08:00:00,43
181.3,-1.4, None,87.7,2018-10-23 09:00:00,43
175.2,3.3, None,75.2,2018-10-23 10:00:00,43
163.2,6.5, None,66.3,2018-10-23 11:00:00,43
139.5,8.6, None,56.6,2018-10-23 12:00:00,43
153.4,10.4, None,49.2,2018-10-23 13:00:00,43
151.7,11.6, None,44.9,2018-10-23 14:00:00,43
141.6,12.8, None,40.9,2018-10-23 15:00:00,43
152.2,13.5, None,37.9,2018-10-23 16:00:00,43
156.8,13.3, None,37.2,2018-10-23 17:00:00,43
153.9,11.5, None,43.8,2018-10-23 18:00:00,43
156.6,9.7, None,50.1,2018-10-23 19:00:00,43
180.1,8.9, None,53.9,2018-10-23 20:00:00,43
152.4,8.3, None,56.8,2018-10-23 21:00:00,43
149.9,8.4, None,57.3,2018-10-23 22:00:00,43
133.0,8.1, None,59.3,2018-10-23 23:00:00,43
121.4,7.5, None,63.1,2018-10-24 00:00:00,43
134.4,7.4, None,64.0,2018-10-24 01:00:00,43
134.3,7.2, None,65.4,2018-10-24 02:00:00,43
130.7,7.4, None,64.8,2018-10-24 03:00:00,43
139.0,7.4, None,64.0,2018-10-24 04:00:00,43
134.6,7.6, None,62.7,2018-10-24 05:00:00,43
183.8,7.9, None,63.1,2018-10-24 06:00:00,43
171.0,7.5, None,70.2,2018-10-24 07:00:00,43
161.2,7.6, None,75.0,2018-10-24 08:00:00,43
162.4,7.8, None,77.0,2018-10-24 09:00:00,43
160.9,7.9, None,76.9,2018-10-24 10:00:00,43
166.2,8.3, None,74.4,2018-10-24 11:00:00,43
168.0,8.5, None,74.3,2018-10-24 12:00:00,43
179.5,8.6, None,73.7,2018-10-24 13:00:00,43
166.6,9.1, None,73.4,2018-10-24 14:00:00,43
165.1,10.6, None,67.3,2018-10-24 15:00:00,43
166.2,9.8, None,70.7,2018-10-24 16:00:00,43
169.1,10.1, None,69.3,2018-10-24 17:00:00,43
168.7,9.2, None,71.8,2018-10-24 18:00:00,43
153.1,8.7, None,72.9,2018-10-24 19:00:00,43
151.4,8.3, None,74.7,2018-10-24 20:00:00,43
162.9,7.9, None,77.0,2018-10-24 21:00:00,43
154.6,7.3, None,80.1,2018-10-24 22:00:00,43
162.1,6.5, None,83.3,2018-10-24 23:00:00,43
173.9,6.7, None,81.9,2018-10-25 00:00:00,43
165.9,7.2, None,78.9,2018-10-25 01:00:00,43
165.1,7.4, None,77.0,2018-10-25 02:00:00,43
165.0,7.8, None,74.5,2018-10-25 03:00:00,43
161.3,8.0, None,73.8,2018-10-25 04:00:00,43
160.8,8.1, None,71.7,2018-10-25 05:00:00,43
164.1,8.3, None,66.1,2018-10-25 06:00:00,43
167.7,8.5, None,63.7,2018-10-25 07:00:00,43
168.1,8.3, None,67.7,2018-10-25 08:00:00,43
167.0,8.2, None,69.2,2018-10-25 09:00:00,43
172.1,8.6, None,67.3,2018-10-25 10:00:00,43
162.6,9.2, None,65.0,2018-10-25 11:00:00,43
158.8,10.1, None,60.1,2018-10-25 12:00:00,43
167.0,10.4, None,58.2,2018-10-25 13:00:00,43
161.7,10.7, None,56.9,2018-10-25 14:00:00,43
159.6,9.9, None,65.2,2018-10-25 15:00:00,43
164.9,8.6, None,77.0,2018-10-25 16:00:00,43
168.5,9.2, None,70.0,2018-10-25 17:00:00,43
342.7,7.3, None,87.9,2018-10-25 18:00:00,43
150.4,6.3, None,93.8,2018-10-25 19:00:00,43
348.2,5.6, None,94.7,2018-10-25 20:00:00,43
303.1,5.1, None,96.1,2018-10-25 21:00:00,43
113.4,5.2, None,95.3,2018-10-25 22:00:00,43
125.1,5.1, None,94.0,2018-10-25 23:00:00,43
119.7,5.1, None,91.1,2018-10-26 00:00:00,43
125.8,5.0, None,90.6,2018-10-26 01:00:00,43
128.4,4.8, None,91.5,2018-10-26 02:00:00,43
140.2,4.7, None,90.4,2018-10-26 03:00:00,43
140.1,4.3, None,89.4,2018-10-26 04:00:00,43
131.5,4.0, None,90.5,2018-10-26 05:00:00,43
138.6,3.8, None,90.1,2018-10-26 06:00:00,43
