WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,avg_air_temp_pst1hr,week_of_year
80.0, 0.7, 0.935, None,2018-10-22 00:00:00, -0.043,43
247.4, 0.0, 1.121, None,2018-10-22 01:00:00, -1.051,43
7.8, -1.1, 1.104, None,2018-10-22 02:00:00, -1.097,43
17.1, -1.1, 1.096, None,2018-10-22 03:00:00, -1.794,43
352.6, -1.8, 1.092, None,2018-10-22 04:00:00, -1.934,43
30.0, -1.9, 0.8, None,2018-10-22 05:00:00, -2.285,43
8.3, -2.3, 0.919, None,2018-10-22 06:00:00, -2.891,43
6.8, -2.9, 1.01, None,2018-10-22 07:00:00, -3.099,43
14.8, -3.1, 1.192, None,2018-10-22 08:00:00, -3.221,43
5.9, -3.2, 1.336, None,2018-10-22 09:00:00, -2.627,43
31.2, -2.6, 1.331, None,2018-10-22 10:00:00, -1.974,43
357.1, -2.0, 0.806999, None,2018-10-22 11:00:00, -0.391,43
11.8, -0.4, 1.092, None,2018-10-22 12:00:00, 2.616,43
359.8, 2.6, 0.925998, None,2018-10-22 13:00:00, 6.519,43
349.0, 6.5, 1.322, None,2018-10-22 14:00:00, 9.8,43
338.3, 9.8, 1.494, None,2018-10-22 15:00:00, 11.7,43
337.9, 11.7, 1.428, None,2018-10-22 16:00:00, 12.37,43
334.8, 12.4, 1.282, None,2018-10-22 17:00:00, 11.41,43
2.9, 11.4, 0.773998, None,2018-10-22 18:00:00, 9.45,43
73.8, 9.4, 1.161, None,2018-10-22 19:00:00, 6.888,43
16.6, 6.9, 0.587998, None,2018-10-22 20:00:00, 4.868,43
227.7, 4.9, 1.142, None,2018-10-22 21:00:00, 2.374,43
20.6, 2.4, 1.11, None,2018-10-22 22:00:00, 1.723,43
10.9, 1.7, 1.357, None,2018-10-22 23:00:00, 1.16,43
9.5, 1.2, 0.879998, None,2018-10-23 00:00:00, 0.795,43
7.6, 0.8, 0.479999, None,2018-10-23 01:00:00, -0.189998,43
246.3, -0.2, 0.963998, None,2018-10-23 02:00:00, -1.272,43
1.9, -1.3, 0.981, None,2018-10-23 03:00:00, -1.651,43
14.4, -1.7, 0.973999, None,2018-10-23 04:00:00, -1.736,43
25.4, -1.7, 0.999, None,2018-10-23 05:00:00, -2.255,43
11.5, -2.3, 0.518998, None,2018-10-23 06:00:00, -2.184,43
343.4, -2.2, 0.640999, None,2018-10-23 07:00:00, -2.405,43
10.8, -2.4, 0.685998, None,2018-10-23 08:00:00, -2.731,43
5.9, -2.7, 0.847, None,2018-10-23 09:00:00, -1.661,43
12.1, -1.7, 0.768, None,2018-10-23 10:00:00, 0.699,43
353.9, 0.7, 0.783999, None,2018-10-23 11:00:00, 4.318,43
47.0, 4.3, 1.189, None,2018-10-23 12:00:00, 7.72,43
358.0, 7.7, 1.392, None,2018-10-23 13:00:00, 10.8,43
357.2, 10.8, 1.166, None,2018-10-23 14:00:00, 12.78,43
18.4, 12.8, 1.215, None,2018-10-23 15:00:00, 14.24,43
331.6, 14.2, 1.151, None,2018-10-23 16:00:00, 14.41,43
60.7, 14.4, 1.744, None,2018-10-23 17:00:00, 13.59,43
7.0, 13.6, 0.713998, None,2018-10-23 18:00:00, 12.14,43
