wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,SNOW_ON_THE_GROUND,MAX_TEMP,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
34.0, 81.0, 6.6, 0.0, -17.8, 6.6, -15.3, -15.1, 16.0, 0.0, 0.0, 83.0,2022-12-24 00:00:00,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.0, 83.0, 6.6, 0.0, -17.3, 7.7, -15.1, -14.2, 34.0, 0.0, 0.0, 83.0,2022-12-24 01:00:00,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.0, 83.0, 7.7, 0.0, -16.5, 8.7, -14.2, -13.4, 38.0, 0.0, 0.0, 84.0,2022-12-24 02:00:00,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65.0, 84.0, 8.7, 0.0, -15.5, 7.1, -13.4, -12.7, 27.0, 0.0, 0.0, 85.0,2022-12-24 03:00:00,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0, 85.0, 7.1, 0.0, -14.7, 8.2, -12.7, -13.1, 65.0, 0.0, 0.0, 85.0,2022-12-24 04:00:00,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75.0, 85.0, 8.2, 0.0, -15.1, 6.2, -13.1, -12.8, 50.0, 0.0, 0.0, 86.0,2022-12-24 05:00:00,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86.0, 86.0, 6.2, 0.0, -14.6, 5.7, -12.8, -12.7, 75.0, 0.0, 0.0, 86.0,2022-12-24 06:00:00,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.0, 86.0, 5.7, 0.0, -14.6, 4.2, -12.7, -12.8, 86.0, 0.0, 0.0, 86.0,2022-12-24 07:00:00,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.0, 86.0, 4.2, 0.0, -14.6, 6.5, -12.8, -12.7, 102.0, 0.0, 0.0, 85.0,2022-12-24 08:00:00,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.0, 85.0, 6.5, 0.0, -14.7, 5.9, -12.7, -11.8, 152.0, 0.0, 0.0, 86.0,2022-12-24 09:00:00,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.0, 86.0, 5.9, 0.0, -13.7, 5.3, -11.8, -12.0, 127.0, 0.0, 0.0, 85.0,2022-12-24 10:00:00,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.0, 85.0, 5.3, 0.0, -14.0, 5.8, -12.0, -11.9, 72.0, 0.0, 0.0, 84.0,2022-12-24 11:00:00,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62.0, 84.0, 5.8, 0.0, -14.1, 4.9, -11.9, -11.1, 83.0, 0.0, 0.0, 85.0,2022-12-24 12:00:00,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0, 85.0, 4.9, 0.0, -13.1, 5.5, -11.1, -11.2, 62.0, 0.0, 0.0, 85.0,2022-12-24 13:00:00,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.0, 85.0, 5.5, 0.0, -13.2, 7.2, -11.2, -11.0, 16.0, 0.0, 0.0, 86.0,2022-12-24 14:00:00,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0, 86.0, 7.2, 0.0, -12.9, 8.2, -11.0, -11.0, 73.0, 0.0, 0.0, 87.0,2022-12-24 15:00:00,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.0, 87.0, 8.2, 0.0, -12.7, 7.5, -11.0, -10.2, 20.0, 0.0, 0.0, 88.0,2022-12-24 16:00:00,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.0, 88.0, 7.5, 0.0, -11.8, 2.9, -10.2, -9.7, 55.0, 0.0, 0.0, 88.0,2022-12-24 17:00:00,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.0, 88.0, 2.9, 0.0, -11.3, 3.6, -9.7, -9.2, 69.0, 0.0, 0.0, 90.0,2022-12-24 18:00:00,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.0, None, None, 0.0, None, 4.3, None, -9.4, None, None, None, 88.0,2022-12-24 19:00:00,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.0, 88.0, 4.3, 0.0, -11.0, 3.5, -9.4, -9.5, 43.0, 0.0, 0.0, 89.0,2022-12-24 20:00:00,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267.0, None, None, 0.0, None, 6.4, None, -3.1, None, None, None, 96.0,2022-12-24 21:00:00,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204.0, None, None, 0.0, None, 4.6, None, -3.5, None, None, None, 95.0,2022-12-24 22:00:00,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79.0, None, None, 0.0, None, 9.6, None, -2.8, None, None, None, 97.0,2022-12-25 00:00:00,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313.0, None, None, 0.0, None, 3.7, None, -1.7, None, None, None, 97.0,2022-12-25 01:00:00,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209.0, None, None, 0.0, None, 3.9, None, -1.5, None, None, None, 97.0,2022-12-25 02:00:00,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237.0, 97.0, 3.9, 0.0, -1.9, 5.2, -1.5, -1.1, 209.0, 0.0, 0.0, 93.0,2022-12-25 03:00:00,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118.0, 93.0, 5.2, 0.0, -2.1, 2.8, -1.1, -2.1, 237.0, 0.0, 0.0, 94.0,2022-12-25 04:00:00,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237.0, None, None, 0.0, None, 2.4, None, -3.4, None, None, None, 96.0,2022-12-25 05:00:00,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335.0, 96.0, 2.4, 0.0, -3.9, 3.9, -3.4, -2.9, 237.0, 0.0, 0.0, 96.0,2022-12-25 06:00:00,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331.0, None, None, 0.0, None, 3.8, None, -2.8, None, None, None, 96.0,2022-12-25 07:00:00,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0, 96.0, 3.8, 0.0, -3.3, 2.5, -2.8, -1.7, 331.0, 0.0, 0.0, 96.0,2022-12-25 08:00:00,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185.0, None, None, 0.0, None, 2.8, None, -0.7, None, None, None, 95.0,2022-12-25 09:00:00,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.0, 95.0, 2.8, 0.0, -1.4, 3.1, -0.7, -1.0, 185.0, 0.0, 0.0, 93.0,2022-12-25 10:00:00,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.0, None, None, 0.0, None, 2.5, None, -1.4, None, None, None, 92.0,2022-12-25 11:00:00,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149.0, 92.0, 2.5, 0.0, -2.5, 4.0, -1.4, -1.6, 168.0, 0.0, 0.0, 94.0,2022-12-25 12:00:00,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.0, 94.0, None, 0.0, -2.4, 2.6, -1.6, -2.1, 149.0, 0.0, 0.0, 95.0,2022-12-25 13:00:00,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
