pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,time,MIN_TEMP,week_of_year
None, None, None, None, None, 12.9, 0.0, None, None,346.0, 0.0,2018-05-14 00:00:00, None,20
None, None, None, None, None, 12.9, 0.0, None, None,346.0, 1.0,2018-05-14 01:00:00, None,20
None, None, None, None, None, 12.8, None, None, None,345.0, 1.0,2018-05-14 02:00:00, None,20
None, None, None, None, None, 12.5, None, None, None,346.0, 1.0,2018-05-14 03:00:00, None,20
None, None, None, None, None, 11.8, None, None, None,346.0, 1.0,2018-05-14 04:00:00, None,20
None, None, None, None, None, 10.6, None, None, None,346.0, 1.0,2018-05-14 05:00:00, None,20
None, None, None, None, None, 10.0, None, None, None,346.0, 1.0,2018-05-14 06:00:00, None,20
None, None, None, None, None, 9.5, None, None, None,346.0, 0.0,2018-05-14 07:00:00, None,20
None, None, None, None, None, 9.0, None, None, None,346.0, 0.0,2018-05-14 08:00:00, None,20
None, None, None, None, None, 8.9, None, None, None,346.0, 0.0,2018-05-14 09:00:00, None,20
None, None, None, None, None, 8.6, None, None, None,346.0, 0.0,2018-05-14 10:00:00, None,20
None, None, None, None, None, 7.5, None, None, None,347.0, 0.0,2018-05-14 11:00:00, None,20
None, None, None, None, None, 6.2, None, None, None,347.0, None,2018-05-14 12:00:00, None,20
None, None, None, None, None, 5.9, None, None, None,347.0, None,2018-05-14 13:00:00, None,20
None, None, None, None, None, 5.9, None, None, None,347.0, None,2018-05-14 14:00:00, None,20
None, None, None, None, None, 5.8, 0.0, None, None,347.0, None,2018-05-14 15:00:00, None,20
None, None, None, None, None, 7.0, None, None, None,347.0, None,2018-05-14 16:00:00, None,20
None, None, None, None, None, 9.2, None, None, None,347.0, None,2018-05-14 17:00:00, None,20
None, None, None, None, None, 10.2, None, None, None,347.0, None,2018-05-14 18:00:00, None,20
None, None, None, None, None, 11.0, 0.0, None, None,346.0, None,2018-05-14 19:00:00, None,20
None, None, None, None, None, 11.5, None, None, None,346.0, 1.0,2018-05-14 20:00:00, None,20
None, None, None, None, None, 11.4, 1.0, None, None,346.0, 1.0,2018-05-14 21:00:00, None,20
None, None, None, None, None, 11.5, 0.0, None, None,346.0, 2.0,2018-05-14 22:00:00, None,20
None, None, None, None, None, 11.9, None, None, None,346.0, 2.0,2018-05-14 23:00:00, None,20
None, None, None, None, None, 12.3, None, None, None,346.0, 2.0,2018-05-15 00:00:00, None,20
None, None, None, None, None, 10.8, None, None, None,346.0, 2.0,2018-05-15 01:00:00, None,20
None, None, None, None, None, 9.3, None, None, None,346.0, 1.0,2018-05-15 02:00:00, None,20
None, None, None, None, None, 7.9, None, None, None,346.0, 1.0,2018-05-15 03:00:00, None,20
None, None, None, None, None, 6.8, None, None, None,346.0, 1.0,2018-05-15 04:00:00, None,20
None, None, None, None, None, 4.6, None, None, None,346.0, 0.0,2018-05-15 05:00:00, None,20
None, None, None, None, None, 3.2, None, None, None,347.0, None,2018-05-15 06:00:00, None,20
None, None, None, None, None, 2.8, None, None, None,347.0, None,2018-05-15 07:00:00, None,20
None, None, None, None, None, 2.3, None, None, None,347.0, None,2018-05-15 08:00:00, None,20
None, None, None, None, None, 1.7, None, None, None,347.0, None,2018-05-15 09:00:00, None,20
None, None, None, None, None, 1.1, None, None, None,347.0, None,2018-05-15 10:00:00, None,20
None, None, None, None, None, 0.5, None, None, None,347.0, None,2018-05-15 11:00:00, None,20
None, None, None, None, None, -1.8, None, None, None,348.0, None,2018-05-15 12:00:00, None,20
None, None, None, None, None, -2.1, None, None, None,348.0, None,2018-05-15 13:00:00, None,20
None, None, None, None, None, -1.8, None, None, None,348.0, None,2018-05-15 14:00:00, None,20
None, None, None, None, None, -0.1, None, None, None,348.0, None,2018-05-15 15:00:00, None,20
None, None, None, None, None, 2.9, None, None, None,348.0, None,2018-05-15 16:00:00, None,20
None, None, None, None, None, 6.7, None, None, None,348.0, None,2018-05-15 17:00:00, None,20
None, None, None, None, None, 9.5, None, None, None,347.0, None,2018-05-15 18:00:00, None,20
None, None, None, None, None, 11.2, None, None, None,347.0, None,2018-05-15 19:00:00, None,20
None, None, None, None, None, 13.7, None, None, None,346.0, None,2018-05-15 20:00:00, None,20
None, None, None, None, None, 13.9, None, None, None,346.0, None,2018-05-15 21:00:00, None,20
None, None, None, None, None, 14.3, None, None, None,346.0, 0.0,2018-05-15 22:00:00, None,20
None, None, None, None, None, 13.5, None, None, None,345.0, 1.0,2018-05-15 23:00:00, None,20
None, None, None, None, None, 13.8, None, None, None,345.0, 2.0,2018-05-16 00:00:00, None,20
None, None, None, None, None, 13.1, None, None, None,345.0, 1.0,2018-05-16 01:00:00, None,20
None, None, None, None, None, 12.0, None, None, None,346.0, 2.0,2018-05-16 02:00:00, None,20
None, None, None, None, None, 11.5, None, None, None,346.0, 1.0,2018-05-16 03:00:00, None,20
None, None, None, None, None, 9.8, None, None, None,346.0, 1.0,2018-05-16 04:00:00, None,20
None, None, None, None, None, 6.8, None, None, None,346.0, 1.0,2018-05-16 05:00:00, None,20
None, None, None, None, None, 5.1, None, None, None,346.0, 0.0,2018-05-16 06:00:00, None,20
None, None, None, None, None, 3.3, None, None, None,347.0, None,2018-05-16 07:00:00, None,20
None, None, None, None, None, 0.4, None, None, None,347.0, None,2018-05-16 08:00:00, None,20
None, None, None, None, None, -1.4, None, None, None,347.0, None,2018-05-16 09:00:00, None,20
None, None, None, None, None, -2.3, None, None, None,348.0, None,2018-05-16 10:00:00, None,20
None, None, None, None, None, -2.7, None, None, None,348.0, None,2018-05-16 11:00:00, None,20
None, None, None, None, None, -3.0, None, None, None,348.0, None,2018-05-16 12:00:00, None,20
None, None, None, None, None, -3.1, None, None, None,348.0, None,2018-05-16 13:00:00, None,20
None, None, None, None, None, -2.4, None, None, None,348.0, None,2018-05-16 14:00:00, None,20
None, None, None, None, None, -0.8, None, None, None,348.0, None,2018-05-16 15:00:00, None,20
None, None, None, None, None, 4.6, None, None, None,348.0, None,2018-05-16 16:00:00, None,20
None, None, None, None, None, 10.6, None, None, None,348.0, None,2018-05-16 17:00:00, None,20
