snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
1001.0, None, None,2018-05-14 00:00:00, 18.6, None, None,20
998.0, None, None,2018-05-14 01:00:00, 16.5, None, None,20
994.0, None, None,2018-05-14 02:00:00, 15.0, None, None,20
992.0, None, None,2018-05-14 03:00:00, 13.0, None, None,20
991.0, None, None,2018-05-14 04:00:00, 12.8, None, None,20
989.0, None, None,2018-05-14 05:00:00, 12.1, None, None,20
988.0, None, None,2018-05-14 06:00:00, 11.7, None, None,20
986.0, None, None,2018-05-14 07:00:00, 11.5, None, None,20
985.0, None, None,2018-05-14 08:00:00, 12.1, None, None,20
984.0, None, None,2018-05-14 09:00:00, 11.8, None, None,20
983.0, None, None,2018-05-14 10:00:00, 11.8, None, None,20
983.0, None, None,2018-05-14 11:00:00, 11.4, None, None,20
982.0, None, None,2018-05-14 12:00:00, 11.3, None, None,20
981.0, None, None,2018-05-14 13:00:00, 11.1, None, None,20
981.0, None, None,2018-05-14 14:00:00, 11.1, None, None,20
980.0, None, None,2018-05-14 15:00:00, 13.0, None, None,20
979.0, 1096.0, None,2018-05-14 16:00:00, 14.0, None, None,20
978.0, None, None,2018-05-14 17:00:00, 16.1, None, None,20
978.0, None, None,2018-05-14 18:00:00, 18.4, None, None,20
978.0, None, None,2018-05-14 19:00:00, 19.8, None, None,20
978.0, None, None,2018-05-14 20:00:00, 20.2, None, None,20
978.0, None, None,2018-05-14 21:00:00, 18.6, None, None,20
978.0, None, None,2018-05-14 22:00:00, 17.5, None, None,20
978.0, None, None,2018-05-14 23:00:00, 18.8, None, None,20
976.0, None, None,2018-05-15 00:00:00, 18.2, None, None,20
973.0, None, None,2018-05-15 01:00:00, 16.7, None, None,20
970.0, None, None,2018-05-15 02:00:00, 14.9, None, None,20
968.0, None, None,2018-05-15 03:00:00, 12.8, None, None,20
965.0, None, None,2018-05-15 04:00:00, 11.8, None, None,20
965.0, None, None,2018-05-15 05:00:00, 12.1, None, None,20
963.0, None, None,2018-05-15 06:00:00, 11.8, None, None,20
962.0, None, None,2018-05-15 07:00:00, 11.5, None, None,20
961.0, None, None,2018-05-15 08:00:00, 11.5, None, None,20
961.0, None, None,2018-05-15 09:00:00, 11.4, None, None,20
960.0, None, None,2018-05-15 10:00:00, 12.2, None, None,20
960.0, None, None,2018-05-15 11:00:00, 12.3, None, None,20
959.0, None, None,2018-05-15 12:00:00, 11.4, None, None,20
959.0, None, None,2018-05-15 13:00:00, 11.1, None, None,20
957.0, None, None,2018-05-15 14:00:00, 11.3, None, None,20
957.0, None, None,2018-05-15 15:00:00, 12.1, None, None,20
956.0, 1108.0, None,2018-05-15 16:00:00, 14.0, None, None,20
955.0, None, None,2018-05-15 17:00:00, 16.2, None, None,20
955.0, None, None,2018-05-15 18:00:00, 17.8, None, None,20
955.0, None, None,2018-05-15 19:00:00, 19.1, None, None,20
955.0, None, None,2018-05-15 20:00:00, 19.8, None, None,20
955.0, None, None,2018-05-15 21:00:00, 19.1, None, None,20
955.0, None, None,2018-05-15 22:00:00, 18.7, None, None,20
954.0, None, None,2018-05-15 23:00:00, 18.1, None, None,20
951.0, None, None,2018-05-16 00:00:00, 17.2, None, None,20
947.0, None, None,2018-05-16 01:00:00, 15.7, None, None,20
944.0, None, None,2018-05-16 02:00:00, 14.5, None, None,20
942.0, None, None,2018-05-16 03:00:00, 12.8, None, None,20
940.0, None, None,2018-05-16 04:00:00, 11.0, None, None,20
938.0, None, None,2018-05-16 05:00:00, 10.6, None, None,20
937.0, None, None,2018-05-16 06:00:00, 10.4, None, None,20
936.0, None, None,2018-05-16 07:00:00, 10.0, None, None,20
935.0, None, None,2018-05-16 08:00:00, 10.0, None, None,20
934.0, None, None,2018-05-16 09:00:00, 9.3, None, None,20
933.0, None, None,2018-05-16 10:00:00, 8.2, None, None,20
932.0, None, None,2018-05-16 11:00:00, 7.6, None, None,20
932.0, None, None,2018-05-16 12:00:00, 7.0, None, None,20
931.0, None, None,2018-05-16 13:00:00, 6.9, None, None,20
930.0, None, None,2018-05-16 14:00:00, 6.8, None, None,20
930.0, None, None,2018-05-16 15:00:00, 6.8, None, None,20
929.0, 1132.0, None,2018-05-16 16:00:00, 9.0, None, None,20
928.0, None, None,2018-05-16 17:00:00, 10.6, None, None,20
927.0, None, None,2018-05-16 18:00:00, 13.0, None, None,20
927.0, None, None,2018-05-16 19:00:00, 15.0, None, None,20
927.0, None, None,2018-05-16 20:00:00, 14.8, None, None,20
927.0, None, None,2018-05-16 21:00:00, 15.2, None, None,20
928.0, None, None,2018-05-16 22:00:00, 15.1, None, None,20
928.0, None, None,2018-05-16 23:00:00, 15.2, None, None,20
926.0, None, None,2018-05-17 00:00:00, 13.8, None, None,20
922.0, None, None,2018-05-17 01:00:00, 11.3, None, None,20
918.0, None, None,2018-05-17 02:00:00, 9.1, None, None,20
915.0, None, None,2018-05-17 03:00:00, 8.3, None, None,20
911.0, None, None,2018-05-17 04:00:00, 7.4, None, None,20
909.0, None, None,2018-05-17 05:00:00, 6.1, None, None,20
908.0, None, None,2018-05-17 06:00:00, 6.4, None, None,20
906.0, None, None,2018-05-17 07:00:00, 6.4, None, None,20
905.0, None, None,2018-05-17 08:00:00, 6.0, None, None,20
903.0, None, None,2018-05-17 09:00:00, 6.0, None, None,20
903.0, None, None,2018-05-17 10:00:00, 5.8, None, None,20
902.0, None, None,2018-05-17 11:00:00, 5.8, None, None,20
901.0, None, None,2018-05-17 12:00:00, 5.7, None, None,20
900.0, None, None,2018-05-17 13:00:00, 5.5, None, None,20
899.0, None, None,2018-05-17 14:00:00, 5.9, None, None,20
898.0, None, None,2018-05-17 15:00:00, 5.5, None, None,20
897.0, 1139.0, None,2018-05-17 16:00:00, 5.9, None, None,20
896.0, None, None,2018-05-17 17:00:00, 6.0, None, None,20
896.0, None, None,2018-05-17 18:00:00, 6.3, None, None,20
894.0, None, None,2018-05-17 19:00:00, 7.2, None, None,20
893.0, None, None,2018-05-17 20:00:00, 7.8, None, None,20
