wind_speed,mean_sea_level,dew_point,wind_direction,relative_humidity,air_temperature,time,air_temperature_yesterday_low,total_precipitation,wind_gust_speed,air_temperature_yesterday_high,tendency_amount,week_of_year
8.0, 101.3, 7.2, 270.0, 39.0, 21.9,2020-08-05 00:00:00, None, None, None, None, 0.01,32
7.0, 101.3, 6.6, 270.0, 41.0, 20.3,2020-08-05 01:00:00, None, None, None, None, 0.0,32
8.0, 101.3, 6.9, 270.0, 45.0, 19.2,2020-08-05 02:00:00, None, None, None, None, 0.0,32
9.0, 101.3, 7.2, 270.0, 43.0, 20.2,2020-08-05 03:00:00, None, None, None, None, 0.0,32
7.0, 101.3, 6.6, 270.0, 43.0, 19.5,2020-08-05 04:00:00, None, None, None, None, -0.02,32
11.0, 101.3, 6.7, 270.0, 46.0, 18.6,2020-08-05 05:00:00, None, None, None, None, -0.02,32
12.0, 101.3, 6.8, 270.0, 51.0, 17.1,2020-08-05 06:00:00, None, None, None, None, -0.01,32
10.0, 101.3, 7.0, 270.0, 46.0, 18.9,2020-08-05 07:00:00, None, None, None, None, 0.01,32
0.0, 101.3, 10.2, None, 47.0, 22.1,2020-08-05 08:00:00, None, None, None, None, 0.0,32
5.0, 101.3, 11.2, 112.5, 47.0, 23.1,2020-08-05 09:00:00, None, None, None, None, -0.05,32
3.0, 101.2, 10.1, 90.0, 41.0, 24.2,2020-08-05 10:00:00, None, None, None, None, -0.12,32
7.0, 101.1, 11.2, 112.5, 41.0, 25.4,2020-08-05 11:00:00, None, None, None, None, -0.18,32
7.0, 101.0, 10.6, 90.0, 36.0, 27.1,2020-08-05 12:00:00, None, None, None, None, -0.23,32
8.0, 100.9, 9.3, 67.5, 31.0, 28.1,2020-08-05 13:00:00, None, None, None, None, -0.28,32
20.0, 100.8, 6.4, 135.0, 20.0, 32.4,2020-08-05 14:00:00, None, None, None, None, -0.3,32
17.0, 100.7, 1.6, 157.5, 13.0, 34.4,2020-08-05 15:00:00, None, None, 32.0, None, -0.31,32
18.0, 100.6, 4.1, 135.0, 15.0, 34.6,2020-08-05 16:00:00, None, None, 30.0, None, -0.27,32
18.0, 100.5, 4.8, 135.0, 16.0, 34.2,2020-08-05 17:00:00, None, None, None, None, -0.26,32
9.0, 100.4, 5.0, 157.5, 17.0, 33.2,2020-08-05 18:00:00, None, None, None, None, -0.23,32
9.0, 100.4, 3.6, 202.5, 16.0, 33.0,2020-08-05 19:00:00, None, None, None, None, -0.22,32
10.0, 100.4, 7.7, 292.5, 24.0, 30.3,2020-08-05 20:00:00, None, None, 32.0, None, -0.11,32
13.0, 100.5, 8.0, 337.5, 28.0, 28.2,2020-08-05 21:00:00, None, None, None, None, 0.06,32
14.0, 100.5, 8.0, 315.0, 32.0, 26.2,2020-08-05 22:00:00, None, None, None, None, 0.15,32
11.0, 100.6, 8.5, 337.5, 36.0, 24.6,2020-08-05 23:00:00, 16.6, 0.0, 33.0, 35.2, 0.18,32
10.0, 100.6, 8.3, 292.5, 40.0, 22.4,2020-08-06 00:00:00, None, None, None, None, 0.08,32
7.0, 100.6, 8.1, 292.5, 43.0, 21.2,2020-08-06 01:00:00, None, None, None, None, 0.07,32
8.0, 100.6, 7.9, 292.5, 47.0, 19.6,2020-08-06 02:00:00, None, None, None, None, 0.05,32
11.0, 100.7, 8.3, 315.0, 47.0, 19.8,2020-08-06 03:00:00, None, None, None, None, 0.09,32
14.0, 100.7, 8.4, 337.5, 46.0, 20.4,2020-08-06 04:00:00, None, None, 30.0, None, 0.06,32
11.0, 100.7, 8.4, 337.5, 48.0, 19.9,2020-08-06 05:00:00, None, None, None, None, 0.04,32
9.0, 100.7, 8.4, 337.5, 49.0, 19.5,2020-08-06 06:00:00, None, None, None, None, 0.03,32
7.0, 100.7, 8.4, 292.5, 51.0, 18.8,2020-08-06 07:00:00, None, None, None, None, 0.04,32
7.0, 100.7, 8.9, 315.0, 49.0, 19.9,2020-08-06 08:00:00, None, None, None, None, 0.03,32
6.0, 100.7, 8.2, 292.5, 40.0, 22.6,2020-08-06 09:00:00, None, None, None, None, -0.01,32
9.0, 100.6, 7.8, 22.5, 35.0, 24.1,2020-08-06 10:00:00, None, None, None, None, -0.06,32
7.0, 100.6, 8.9, 45.0, 34.0, 25.7,2020-08-06 11:00:00, None, None, None, None, -0.08,32
8.0, 100.7, 7.9, 0.0, 32.0, 25.6,2020-08-06 12:00:00, None, None, None, None, -0.05,32
9.0, 100.7, 8.1, 337.5, 36.0, 24.2,2020-08-06 13:00:00, None, None, None, None, 0.02,32
7.0, 100.9, 14.1, 202.5, 77.0, 18.2,2020-08-06 14:00:00, None, None, None, None, 0.18,32
11.0, 101.1, 14.6, 157.5, 88.0, 16.6,2020-08-06 15:00:00, None, None, None, None, 0.32,32
7.0, 101.0, 13.8, 202.5, 87.0, 16.0,2020-08-06 16:00:00, None, None, None, None, 0.28,32
3.0, 101.1, 13.9, 247.5, 88.0, 15.9,2020-08-06 17:00:00, None, None, None, None, 0.15,32
2.0, 101.1, 15.0, 315.0, 92.0, 16.3,2020-08-06 18:00:00, None, None, None, None, 0.02,32
4.0, 101.1, 14.7, 157.5, 85.0, 17.2,2020-08-06 19:00:00, None, None, None, None, 0.1,32
5.0, 101.2, 8.9, 0.0, 62.0, 16.2,2020-08-06 20:00:00, None, None, None, None, 0.14,32
7.0, 101.3, 5.7, 315.0, 53.0, 15.2,2020-08-06 21:00:00, None, None, None, None, 0.19,32
10.0, 101.3, 6.4, 270.0, 58.0, 14.7,2020-08-06 22:00:00, None, None, None, None, 0.17,32
7.0, 101.3, 6.2, 315.0, 54.0, 15.4,2020-08-06 23:00:00, 13.9, 8.2, 33.0, 26.8, 0.14,32
4.0, 101.4, 6.4, 0.0, 54.0, 15.6,2020-08-07 00:00:00, None, None, None, None, 0.15,32
10.0, 101.5, 7.4, 202.5, 60.0, 15.2,2020-08-07 01:00:00, None, None, None, None, 0.19,32
6.0, 101.6, 6.8, 292.5, 58.0, 15.2,2020-08-07 02:00:00, None, None, None, None, 0.23,32
2.0, 101.7, 6.2, 180.0, 55.0, 15.3,2020-08-07 03:00:00, None, None, None, None, 0.2,32
2.0, 101.7, 7.5, 157.5, 60.0, 15.1,2020-08-07 04:00:00, None, None, None, None, 0.15,32
6.0, 101.8, 7.1, 270.0, 60.0, 14.7,2020-08-07 05:00:00, None, None, None, None, 0.11,32
7.0, 101.8, 7.1, 270.0, 63.0, 13.9,2020-08-07 06:00:00, None, None, None, None, 0.15,32
6.0, 101.9, 7.8, 270.0, 63.0, 14.6,2020-08-07 07:00:00, None, None, None, None, 0.18,32
3.0, 101.9, 7.7, 270.0, 58.0, 16.0,2020-08-07 08:00:00, None, None, None, None, 0.18,32
6.0, 102.0, 8.4, 90.0, 52.0, 18.5,2020-08-07 09:00:00, None, None, None, None, 0.15,32
6.0, 102.0, 5.7, 90.0, 43.0, 18.5,2020-08-07 10:00:00, None, None, None, None, 0.1,32
8.0, 102.0, 6.9, 112.5, 38.0, 21.8,2020-08-07 11:00:00, None, None, None, None, 0.07,32
9.0, 101.9, 5.7, 90.0, 35.0, 21.9,2020-08-07 12:00:00, None, None, None, None, -0.03,32
9.0, 101.9, 5.2, 67.5, 32.0, 23.0,2020-08-07 13:00:00, None, None, None, None, -0.07,32
6.0, 101.9, 5.3, 67.5, 31.0, 23.2,2020-08-07 14:00:00, None, None, None, None, -0.09,32
6.0, 101.8, 5.3, 90.0, 33.0, 22.6,2020-08-07 15:00:00, None, None, None, None, -0.07,32
4.0, 101.8, 6.5, 90.0, 35.0, 22.8,2020-08-07 16:00:00, None, None, None, None, -0.08,32
7.0, 101.8, 7.0, 337.5, 36.0, 23.0,2020-08-07 17:00:00, None, None, None, None, -0.07,32
13.0, 101.9, 6.6, 315.0, 39.0, 20.9,2020-08-07 18:00:00, None, None, None, None, -0.01,32
13.0, 101.9, 8.3, 0.0, 51.0, 18.6,2020-08-07 19:00:00, None, None, None, None, 0.11,32
8.0, 102.0, 11.0, 292.5, 74.0, 15.5,2020-08-07 20:00:00, None, None, None, None, 0.15,32
2.0, 102.0, 12.5, 225.0, 86.0, 14.7,2020-08-07 21:00:00, None, None, None, None, 0.16,32
7.0, 102.1, 12.3, 225.0, 90.0, 13.9,2020-08-07 22:00:00, None, None, None, None, 0.1,32
4.0, 102.0, 12.4, 270.0, 91.0, 13.8,2020-08-07 23:00:00, 13.6, 1.9, None, 23.9, 0.03,32
8.0, 102.0, 12.0, 270.0, 89.0, 13.8,2020-08-08 00:00:00, None, None, None, None, -0.04,32
