AirTemperature,Precipitation,Rain,WindSpeed,time,WindDirection,RelativeHumidity,week_of_year
11.7, 0.0,0.0, 5.9,2019-08-20 00:00:00, 33.0, 81.0,34
11.6, None,0.0, 6.9,2019-08-20 00:15:00, 36.0, 81.0,34
11.3, None,0.0, 5.7,2019-08-20 00:30:00, 37.0, 83.0,34
11.5, None,0.0, 6.7,2019-08-20 00:45:00, 39.0, 82.0,34
11.3, 0.0,0.0, 5.8,2019-08-20 01:00:00, 38.0, 83.0,34
10.9, None,0.0, 6.8,2019-08-20 01:15:00, 36.0, 85.0,34
11.0, None,0.0, 6.8,2019-08-20 01:30:00, 38.0, 82.0,34
11.2, None,0.0, 6.5,2019-08-20 01:45:00, 39.0, 80.0,34
11.3, 0.0,0.0, 6.4,2019-08-20 02:00:00, 39.0, 77.0,34
11.2, None,0.0, 6.2,2019-08-20 02:15:00, 40.0, 78.0,34
11.1, None,0.0, 6.4,2019-08-20 02:30:00, 37.0, 80.0,34
11.0, None,0.0, 7.4,2019-08-20 02:45:00, 37.0, 80.0,34
11.0, 0.0,0.0, 6.6,2019-08-20 03:00:00, 38.0, 80.0,34
10.8, None,0.0, 5.4,2019-08-20 03:15:00, 39.0, 78.0,34
11.5, None,0.0, 5.2,2019-08-20 03:30:00, 40.0, 72.0,34
11.4, None,0.0, 3.9,2019-08-20 03:45:00, 40.0, 77.0,34
11.4, 0.0,0.0, 2.9,2019-08-20 04:00:00, 38.0, 87.0,34
11.4, None,0.0, 2.0,2019-08-20 04:15:00, 39.0, 90.0,34
11.3, None,0.0, 4.2,2019-08-20 04:30:00, 40.0, 87.0,34
11.0, None,0.0, 4.3,2019-08-20 04:45:00, 36.0, 87.0,34
11.1, 0.0,0.0, 5.9,2019-08-20 05:00:00, 40.0, 86.0,34
11.1, None,0.0, 6.5,2019-08-20 05:15:00, 36.0, 86.0,34
11.2, None,0.0, 4.9,2019-08-20 05:30:00, 32.0, 85.0,34
11.5, None,0.0, 4.1,2019-08-20 05:45:00, 37.0, 83.0,34
11.8, 0.0,0.0, 4.2,2019-08-20 06:00:00, 38.0, 82.0,34
12.4, None,0.0, 4.5,2019-08-20 06:15:00, 37.0, 81.0,34
13.2, None,0.0, 3.8,2019-08-20 06:30:00, 40.0, 77.0,34
13.7, None,0.0, 2.1,2019-08-20 06:45:00, 36.0, 76.0,34
13.4, 0.0,0.0, 2.1,2019-08-20 07:00:00, 36.0, 77.0,34
13.8, None,0.0, 3.2,2019-08-20 07:15:00, 51.0, 76.0,34
14.8, None,0.0, 2.9,2019-08-20 07:30:00, 58.0, 71.0,34
15.5, None,0.0, 2.9,2019-08-20 07:45:00, 121.0, 70.0,34
15.8, 0.0,0.0, 3.8,2019-08-20 08:00:00, 155.0, 68.0,34
16.5, None,0.0, 3.0,2019-08-20 08:15:00, 116.0, 67.0,34
17.1, None,0.0, 3.2,2019-08-20 08:30:00, 151.0, 65.0,34
16.8, None,0.0, 4.0,2019-08-20 08:45:00, 154.0, 65.0,34
16.8, 0.0,0.0, 5.6,2019-08-20 09:00:00, 188.0, 67.0,34
16.9, None,0.0, 6.4,2019-08-20 09:15:00, 177.0, 67.0,34
16.3, None,0.0, 6.7,2019-08-20 09:30:00, 185.0, 68.0,34
16.4, None,0.0, 5.5,2019-08-20 09:45:00, 197.0, 66.0,34
17.0, 0.0,0.0, 6.6,2019-08-20 10:00:00, 178.0, 59.0,34
17.1, None,0.0, 6.7,2019-08-20 10:15:00, 186.0, 60.0,34
17.8, None,0.0, 6.0,2019-08-20 10:30:00, 199.0, 60.0,34
18.5, None,0.0, 6.8,2019-08-20 10:45:00, 203.0, 57.0,34
18.9, 0.0,0.0, 7.1,2019-08-20 11:00:00, 197.0, 57.0,34
19.5, None,0.0, 7.3,2019-08-20 11:15:00, 178.0, 55.0,34
19.8, None,0.0, 6.8,2019-08-20 11:30:00, 176.0, 55.0,34
19.0, None,0.0, 7.5,2019-08-20 11:45:00, 187.0, 57.0,34
19.4, 0.0,0.0, 5.0,2019-08-20 12:00:00, 203.0, 56.0,34
19.5, None,0.0, 7.5,2019-08-20 12:15:00, 198.0, 57.0,34
20.1, None,0.0, 7.3,2019-08-20 12:30:00, 189.0, 55.0,34
19.7, None,0.0, 6.5,2019-08-20 12:45:00, 182.0, 55.0,34
20.0, 0.0,0.0, 5.4,2019-08-20 13:00:00, 211.0, 55.0,34
20.5, None,0.0, 6.7,2019-08-20 13:15:00, 167.0, 52.0,34
20.2, None,0.0, 6.0,2019-08-20 13:30:00, 186.0, 53.0,34
20.4, None,0.0, 5.2,2019-08-20 13:45:00, 203.0, 54.0,34
19.4, 0.0,0.0, 6.2,2019-08-20 14:00:00, 178.0, 58.0,34
19.7, None,0.0, 7.5,2019-08-20 14:15:00, 188.0, 58.0,34
20.1, None,0.0, 5.6,2019-08-20 14:30:00, 204.0, 56.0,34
19.9, None,0.0, 5.9,2019-08-20 14:45:00, 196.0, 58.0,34
19.9, 0.0,0.0, 3.8,2019-08-20 15:00:00, 108.0, 60.0,34
19.0, None,0.0, 4.4,2019-08-20 15:15:00, 235.0, 65.0,34
18.8, None,0.0, 5.3,2019-08-20 15:30:00, 224.0, 68.0,34
