WDIR_VECT,TEMP_MEAN,WSPD_SCLR,PRECIP_TOTAL,avg_rel_hum_pst1hr,time,HUMIDITY,avg_air_temp_pst1hr,week_of_year
None, None, 4.039,0.0, 89.8,2017-04-30 00:00:00, None, 8.92,18
None, None, 4.133,0.0, 83.6,2017-04-30 01:00:00, None, 8.86,18
None, None, 5.107,0.0, 81.3,2017-04-30 02:00:00, None, 8.37,18
None, None, 4.801,0.0, 77.3,2017-04-30 03:00:00, None, 8.15,18
None, None, 5.423,0.0, 79.8,2017-04-30 04:00:00, None, 7.88,18
None, None, 5.552,0.0, 75.9,2017-04-30 05:00:00, None, 7.74,18
None, None, 3.98,0.0, 77.8,2017-04-30 06:00:00, None, 7.45,18
None, None, 4.266,0.0, 76.8,2017-04-30 07:00:00, None, 8.09,18
None, None, 5.182,0.0, 75.4,2017-04-30 08:00:00, None, 8.52,18
None, None, 5.119,0.0, 73.9,2017-04-30 09:00:00, None, 9.3,18
None, None, 5.164,0.0, 70.6,2017-04-30 10:00:00, None, 10.04,18
None, None, 5.773,0.0, 68.32,2017-04-30 11:00:00, None, 10.72,18
None, None, 6.687,0.0, 65.07,2017-04-30 12:00:00, None, 11.32,18
None, None, 6.649,0.0, 61.47,2017-04-30 13:00:00, None, 11.87,18
None, None, 6.129,0.0, 52.56,2017-04-30 14:00:00, None, 12.86,18
None, None, 6.575,0.0, 51.51,2017-04-30 15:00:00, None, 12.65,18
None, None, 6.4,0.0, 51.91,2017-04-30 16:00:00, None, 12.64,18
None, None, 6.829,0.0, 50.27,2017-04-30 17:00:00, None, 12.29,18
None, None, 5.874,0.0, 54.56,2017-04-30 18:00:00, None, 11.77,18
None, None, 4.892,0.0, 60.47,2017-04-30 19:00:00, None, 10.87,18
None, None, 3.748,0.0, 66.81,2017-04-30 20:00:00, None, 9.78,18
None, None, 3.705,0.0, 67.94,2017-04-30 21:00:00, None, 9.2,18
None, None, 3.513,0.0, 72.1,2017-04-30 22:00:00, None, 8.81,18
None, None, 2.595,0.0, 71.2,2017-04-30 23:00:00, None, 8.56,18
None, None, 2.92,0.0, 73.2,2017-05-01 00:00:00, None, 8.32,18
None, None, 2.381,0.0, 78.4,2017-05-01 01:00:00, None, 8.13,18
None, None, 2.504,0.0, 82.7,2017-05-01 02:00:00, None, 8.16,18
None, None, 2.822,0.0, 82.0,2017-05-01 03:00:00, None, 8.17,18
None, None, 1.88,0.0, 80.4,2017-05-01 04:00:00, None, 8.25,18
None, None, 1.866,0.0, 79.8,2017-05-01 05:00:00, None, 8.3,18
None, None, 1.548,0.0, 78.0,2017-05-01 06:00:00, None, 8.31,18
None, None, 2.441,0.0, 80.9,2017-05-01 07:00:00, None, 8.34,18
None, None, 2.855,0.0, 84.0,2017-05-01 08:00:00, None, 8.26,18
None, None, 1.544,0.0, 83.9,2017-05-01 09:00:00, None, 8.22,18
None, None, 0.760999,0.1, 82.1,2017-05-01 10:00:00, None, 8.56,18
None, None, 2.114,0.2, 82.2,2017-05-01 11:00:00, None, 8.55,18
None, None, 1.695,1.0, 87.9,2017-05-01 12:00:00, None, 8.32,18
None, None, 1.095,1.1, 87.6,2017-05-01 13:00:00, None, 8.49,18
None, None, 2.481,0.1, 83.7,2017-05-01 14:00:00, None, 8.57,18
None, None, 2.05,0.0, 84.2,2017-05-01 15:00:00, None, 8.5,18
None, None, 2.135,0.0, 79.6,2017-05-01 16:00:00, None, 9.35,18
None, None, 1.885,0.0, 76.2,2017-05-01 17:00:00, None, 9.87,18
None, None, 1.862,0.0, 76.5,2017-05-01 18:00:00, None, 9.83,18
None, None, 2.12,0.0, 79.9,2017-05-01 19:00:00, None, 9.43,18
None, None, 0.795,0.0, 87.7,2017-05-01 20:00:00, None, 8.45,18
None, None, 0.578998,0.0, 90.8,2017-05-01 21:00:00, None, 7.86,18
None, None, 0.500998,0.0, 91.9,2017-05-01 22:00:00, None, 7.48,18
None, None, 0.400999,0.0, 92.9,2017-05-01 23:00:00, None, 6.911,18
None, None, 1.606,0.0, 93.9,2017-05-02 00:00:00, None, 6.133,18
None, None, 1.621,0.0, 94.9,2017-05-02 01:00:00, None, 5.851,18
None, None, 1.602,0.0, 95.3,2017-05-02 02:00:00, None, 5.779,18
None, None, 2.912,0.0, 94.9,2017-05-02 03:00:00, None, 6.782,18
None, None, 2.878,0.0, 93.2,2017-05-02 04:00:00, None, 6.999,18
None, None, 2.625,0.0, 93.5,2017-05-02 05:00:00, None, 7.11,18
None, None, 2.066,0.0, 92.0,2017-05-02 06:00:00, None, 7.46,18
None, None, 2.28,0.0, 87.0,2017-05-02 07:00:00, None, 8.43,18
None, None, 2.07,0.0, 79.8,2017-05-02 08:00:00, None, 9.46,18
None, None, 2.293,0.0, 73.6,2017-05-02 09:00:00, None, 10.4,18
None, None, 3.332,0.0, 66.73,2017-05-02 10:00:00, None, 11.09,18
None, None, 3.657,0.0, 64.33,2017-05-02 11:00:00, None, 11.49,18
None, None, 3.336,0.0, 63.04,2017-05-02 12:00:00, None, 11.61,18
None, None, 2.617,0.0, 65.23,2017-05-02 13:00:00, None, 11.81,18
None, None, 2.432,0.0, 67.41,2017-05-02 14:00:00, None, 12.45,18
None, None, 2.048,0.0, 68.66,2017-05-02 15:00:00, None, 13.09,18
None, None, 2.129,0.0, 69.12,2017-05-02 16:00:00, None, 13.57,18
None, None, 1.675,0.1, 72.0,2017-05-02 17:00:00, None, 13.12,18
None, None, 0.630999,0.1, 77.9,2017-05-02 18:00:00, None, 11.76,18
None, None, 1.384,0.0, 75.8,2017-05-02 19:00:00, None, 12.14,18
None, None, 1.357,0.1, 79.1,2017-05-02 20:00:00, None, 11.67,18
None, None, 2.199,0.1, 82.1,2017-05-02 21:00:00, None, 11.08,18
None, None, 1.858,0.3, 86.4,2017-05-02 22:00:00, None, 10.61,18
None, None, 1.313,0.4, 91.3,2017-05-02 23:00:00, None, 10.36,18
None, None, 1.567,0.0, 93.6,2017-05-03 00:00:00, None, 10.43,18
None, None, 1.438,0.1, 94.9,2017-05-03 01:00:00, None, 10.59,18
None, None, 1.806,0.5, 95.8,2017-05-03 02:00:00, None, 10.76,18
None, None, 1.526,0.6, 96.3,2017-05-03 03:00:00, None, 10.78,18
None, None, 0.707,0.1, 96.5,2017-05-03 04:00:00, None, 10.87,18
None, None, 1.285,0.1, 96.6,2017-05-03 05:00:00, None, 10.42,18
None, None, 0.819998,0.0, 96.9,2017-05-03 06:00:00, None, 10.03,18
None, None, 1.196,0.1, 96.6,2017-05-03 07:00:00, None, 10.48,18
None, None, 1.703,0.0, 94.7,2017-05-03 08:00:00, None, 11.13,18
None, None, 1.395,0.0, 92.7,2017-05-03 09:00:00, None, 11.46,18
None, None, 1.044,0.0, 90.8,2017-05-03 10:00:00, None, 12.29,18
None, None, 1.875,0.0, 87.8,2017-05-03 11:00:00, None, 12.81,18
None, None, 1.178,0.0, 84.7,2017-05-03 12:00:00, None, 13.49,18
None, None, 1.647,0.0, 82.1,2017-05-03 13:00:00, None, 14.13,18
None, None, 1.181,0.0, 79.9,2017-05-03 14:00:00, None, 14.85,18
None, None, 1.646,0.0, 79.8,2017-05-03 15:00:00, None, 15.46,18
None, None, 2.443,0.0, 81.3,2017-05-03 16:00:00, None, 15.3,18
None, None, 2.203,0.0, 85.4,2017-05-03 17:00:00, None, 14.8,18
None, None, 2.5,0.0, 89.1,2017-05-03 18:00:00, None, 14.25,18
None, None, 2.499,0.0, 91.7,2017-05-03 19:00:00, None, 13.9,18
None, None, 2.348,0.0, 92.6,2017-05-03 20:00:00, None, 13.8,18
None, None, 1.856,0.0, 92.0,2017-05-03 21:00:00, None, 13.98,18
None, None, 1.775,0.0, 91.9,2017-05-03 22:00:00, None, 13.82,18
None, None, 1.755,0.0, 92.5,2017-05-03 23:00:00, None, 13.55,18
None, None, 1.704,0.0, 91.9,2017-05-04 00:00:00, None, 13.57,18
None, None, 1.74,0.0, 91.0,2017-05-04 01:00:00, None, 13.54,18
None, None, 2.002,0.0, 92.5,2017-05-04 02:00:00, None, 13.15,18
None, None, 2.265,0.0, 92.4,2017-05-04 03:00:00, None, 13.16,18
None, None, 1.947,0.0, 91.4,2017-05-04 04:00:00, None, 13.07,18
None, None, 1.868,0.0, 90.9,2017-05-04 05:00:00, None, 12.89,18
None, None, 1.672,0.0, 89.5,2017-05-04 06:00:00, None, 13.1,18
None, None, 1.052,0.0, 84.7,2017-05-04 07:00:00, None, 14.13,18
None, None, 2.36,0.0, 80.2,2017-05-04 08:00:00, None, 14.78,18
None, None, 2.19,0.0, 77.5,2017-05-04 09:00:00, None, 15.4,18
None, None, 2.015,0.0, 73.9,2017-05-04 10:00:00, None, 16.33,18
None, None, 2.192,0.0, 68.69,2017-05-04 11:00:00, None, 17.49,18
None, None, 2.643,0.0, 63.73,2017-05-04 12:00:00, None, 18.63,18
None, None, 2.091,0.0, 63.77,2017-05-04 13:00:00, None, 18.98,18
None, None, 2.352,0.0, 73.8,2017-05-04 14:00:00, None, 16.09,18
None, None, 2.31,0.0, 67.81,2017-05-04 15:00:00, None, 17.85,18
None, None, 2.161,0.0, 68.29,2017-05-04 16:00:00, None, 17.66,18
None, None, 2.806,0.0, 71.9,2017-05-04 17:00:00, None, 16.75,18
None, None, 1.889,0.1, 78.8,2017-05-04 18:00:00, None, 15.66,18
None, None, 0.916,0.0, 76.1,2017-05-04 19:00:00, None, 16.59,18
None, None, 1.351,0.0, 81.3,2017-05-04 20:00:00, None, 15.07,18
None, None, 1.132,0.0, 87.1,2017-05-04 21:00:00, None, 13.03,18
None, None, 1.729,0.0, 87.7,2017-05-04 22:00:00, None, 12.73,18
None, None, 1.16,0.0, 88.0,2017-05-04 23:00:00, None, 12.84,18
None, None, 2.095,0.0, 89.8,2017-05-05 00:00:00, None, 12.57,18
None, None, 1.58,0.0, 89.6,2017-05-05 01:00:00, None, 12.56,18
None, None, 2.687,0.0, 87.5,2017-05-05 02:00:00, None, 13.35,18
None, None, 3.587,0.0, 80.5,2017-05-05 03:00:00, None, 13.76,18
None, None, 3.538,0.0, 75.3,2017-05-05 04:00:00, None, 14.14,18
None, None, 3.782,0.0, 72.7,2017-05-05 05:00:00, None, 13.96,18
None, None, 2.831,0.0, 68.5,2017-05-05 06:00:00, None, 14.1,18
None, None, 2.249,0.0, 63.01,2017-05-05 07:00:00, None, 14.65,18
None, None, 3.542,0.0, 62.35,2017-05-05 08:00:00, None, 14.52,18
None, None, 5.216,0.0, 61.75,2017-05-05 09:00:00, None, 14.43,18
None, None, 8.34,0.0, 58.76,2017-05-05 10:00:00, None, 14.07,18
None, None, 7.76,0.8, 66.33,2017-05-05 11:00:00, None, 12.72,18
None, None, 7.62,0.0, 59.52,2017-05-05 12:00:00, None, 13.22,18
None, None, 8.15,0.0, 58.55,2017-05-05 13:00:00, None, 13.49,18
None, None, 9.33,0.0, 59.73,2017-05-05 14:00:00, None, 12.88,18
None, None, 8.09,0.0, 55.47,2017-05-05 15:00:00, None, 12.87,18
None, None, 8.03,0.0, 57.02,2017-05-05 16:00:00, None, 12.32,18
None, None, 6.342,0.0, 55.79,2017-05-05 17:00:00, None, 12.17,18
None, None, 7.37,0.0, 52.27,2017-05-05 18:00:00, None, 11.79,18
None, None, 8.07,0.0, 58.87,2017-05-05 19:00:00, None, 10.37,18
None, None, 5.233,0.0, 59.22,2017-05-05 20:00:00, None, 9.82,18
None, None, 5.153,0.0, 64.6,2017-05-05 21:00:00, None, 9.21,18
None, None, 4.031,0.0, 68.17,2017-05-05 22:00:00, None, 8.63,18
None, None, 3.565,0.0, 69.64,2017-05-05 23:00:00, None, 8.3,18
None, None, 3.983,0.0, 75.8,2017-05-06 00:00:00, None, 7.87,18
None, None, 4.317,0.0, 77.4,2017-05-06 01:00:00, None, 7.58,18
None, None, 3.491,0.0, 76.5,2017-05-06 02:00:00, None, 7.41,18
None, None, 2.327,0.0, 75.0,2017-05-06 03:00:00, None, 7.33,18
None, None, 2.523,0.0, 73.9,2017-05-06 04:00:00, None, 7.27,18
None, None, 2.844,0.0, 80.2,2017-05-06 05:00:00, None, 7.06,18
None, None, 3.349,0.0, 81.1,2017-05-06 06:00:00, None, 7.19,18
None, None, 3.114,0.0, 76.9,2017-05-06 07:00:00, None, 7.8,18
None, None, 3.138,0.0, 69.29,2017-05-06 08:00:00, None, 8.97,18
None, None, 3.628,0.0, 63.85,2017-05-06 09:00:00, None, 10.01,18
None, None, 5.155,0.0, 62.91,2017-05-06 10:00:00, None, 10.26,18
None, None, 5.396,0.0, 54.03,2017-05-06 11:00:00, None, 11.02,18
None, None, 5.224,0.0, 49.06,2017-05-06 12:00:00, None, 11.92,18
None, None, 5.213,0.0, 46.86,2017-05-06 13:00:00, None, 12.32,18
None, None, 4.979,0.0, 49.58,2017-05-06 14:00:00, None, 12.23,18
None, None, 5.293,0.0, 50.27,2017-05-06 15:00:00, None, 12.23,18
None, None, 3.83,0.899999, 67.81,2017-05-06 16:00:00, None, 10.62,18
None, None, 3.874,0.3, 58.29,2017-05-06 17:00:00, None, 11.32,18
None, None, 3.887,0.5, 62.34,2017-05-06 18:00:00, None, 11.01,18
None, None, 2.366,0.0, 61.12,2017-05-06 19:00:00, None, 11.53,18
None, None, 2.889,0.0, 68.75,2017-05-06 20:00:00, None, 10.29,18
None, None, 2.549,0.0, 72.8,2017-05-06 21:00:00, None, 9.27,18
None, None, 2.174,0.0, 72.4,2017-05-06 22:00:00, None, 8.74,18
None, None, 2.426,0.0, 72.8,2017-05-06 23:00:00, None, 8.35,18
