pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
0.0,7.5,7.4, 0.0, None,17.5,88.0,2022-10-01 00:00:00,6.0,40
0.0,6.9,6.8, 0.0, None,17.5,89.0,2022-10-01 01:00:00,5.0,40
0.0,6.1,6.1, 0.0, None,17.5,91.0,2022-10-01 02:00:00,5.0,40
0.0,5.6,5.6, 0.0, None,17.5,92.0,2022-10-01 03:00:00,5.0,40
0.0,5.3,5.1, 0.0, None,17.5,92.0,2022-10-01 04:00:00,4.0,40
0.0,4.6,4.6, 0.0, None,17.5,94.0,2022-10-01 05:00:00,4.0,40
0.0,4.0,3.9, 0.0, None,17.5,94.0,2022-10-01 06:00:00,3.0,40
0.0,3.7,3.6, 0.0, None,4.0,95.0,2022-10-01 07:00:00,3.0,40
0.0,3.6,3.4, 0.0, None,4.0,95.0,2022-10-01 08:00:00,3.0,40
0.0,4.6,3.4, 0.0, None,4.5,93.0,2022-10-01 09:00:00,3.0,40
0.0,6.3,3.4, 0.0, None,6.2,93.0,2022-10-01 10:00:00,5.0,40
0.0,11.0,3.4, 0.0, None,10.8,82.0,2022-10-01 11:00:00,8.0,40
0.0,14.7,3.4, 0.0, None,14.7,69.0,2022-10-01 12:00:00,9.0,40
0.0,18.4,3.4, 0.0, None,18.5,56.0,2022-10-01 13:00:00,9.0,40
0.0,20.8,3.4, 0.0, None,21.1,47.0,2022-10-01 14:00:00,9.0,40
0.0,22.4,3.4, 0.0, None,22.5,44.0,2022-10-01 15:00:00,10.0,40
0.0,23.4,3.4, 0.0, None,23.7,35.0,2022-10-01 16:00:00,7.0,40
0.0,23.8,3.4, 0.0, None,24.2,35.0,2022-10-01 17:00:00,8.0,40
0.0,19.6,3.4, 0.0, None,24.2,53.0,2022-10-01 18:00:00,10.0,40
0.0,15.7,16.0, 0.0, None,19.6,65.0,2022-10-01 19:00:00,9.0,40
0.0,13.5,13.4, 0.0, None,19.6,75.0,2022-10-01 20:00:00,9.0,40
