CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 8.87, 75.23, None, None, None, None, 8.17, 22.33, 56.32, 5.0, None, 8.9, 7.8, None, None, None, 9.6, None, None, 75.0, None,2022-10-01 00:00:00, None, None,40
None, 8.48, 81.2, None, None, None, None, 9.83, 28.68, 60.67, 6.0, None, 8.5, 7.8, None, None, None, 9.6, None, None, 81.0, None,2022-10-01 01:00:00, None, None,40
None, 8.05, 82.3, None, None, None, None, 9.98, 25.77, 64.82, 5.0, None, 8.1, 7.8, None, None, None, 9.6, None, None, 82.0, None,2022-10-01 02:00:00, None, None,40
None, 7.641, 84.3, None, None, None, None, 9.59, 24.39, 66.67, 5.0, None, 7.6, 7.6, None, None, None, 9.6, None, None, 84.0, None,2022-10-01 03:00:00, None, None,40
None, 7.866, 79.15, None, None, None, None, 9.7, 21.49, 68.59, 5.0, None, 7.9, 7.6, None, None, None, 9.6, None, None, 79.0, None,2022-10-01 04:00:00, None, None,40
None, 8.13, 77.45, None, None, None, None, 6.203, 31.99, 64.57, 4.0, None, 8.1, 7.6, None, None, None, 9.6, None, None, 77.0, None,2022-10-01 05:00:00, None, None,40
None, 8.44, 73.5, None, None, None, None, 7.311, 32.52, 66.1, 4.0, None, 8.4, 7.6, None, None, None, 9.6, None, None, 74.0, None,2022-10-01 06:00:00, None, None,40
None, 8.86, 70.95, None, None, None, None, 7.934, 30.91, 60.92, 4.0, None, 8.9, 8.4, None, None, None, 8.9, None, None, 71.0, None,2022-10-01 07:00:00, None, None,40
None, 9.47, 66.54, None, None, None, None, 7.725, 34.08, 56.05, 3.0, None, 9.5, 8.4, None, None, None, 9.5, None, None, 67.0, None,2022-10-01 08:00:00, None, None,40
None, 10.29, 64.06, None, None, None, None, 10.58, 27.39, 60.15, 4.0, None, 10.3, 8.4, None, None, None, 10.6, None, None, 64.0, None,2022-10-01 09:00:00, None, None,40
None, 11.31, 59.27, None, None, None, None, 11.41, 22.98, 60.84, 4.0, None, 11.3, 8.4, None, None, None, 11.6, None, None, 59.0, None,2022-10-01 10:00:00, None, None,40
None, None, None, None, None, None, None, None, None, None, 3.0, None, 12.2, 8.4, None, None, None, 12.5, None, None, 54.0, None,2022-10-01 11:00:00, None, None,40
None, 13.26, 47.0, None, None, None, None, 25.84, 14.86, 64.99, 3.0, None, 13.3, 8.4, None, None, None, 13.8, None, None, 47.0, None,2022-10-01 12:00:00, None, None,40
None, None, None, None, None, None, None, None, None, None, 2.0, None, 13.4, 8.4, None, None, None, 14.0, None, None, 46.0, None,2022-10-01 13:00:00, None, None,40
None, 13.51, 44.93, None, None, None, None, 36.34, 9.46, 61.21, 2.0, None, 13.5, 8.4, None, None, None, 14.6, None, None, 45.0, None,2022-10-01 14:00:00, None, None,40
None, 13.4, 42.03, None, None, None, None, 36.57, 10.48, 59.06, 1.0, None, 13.4, 8.4, None, None, None, 14.7, None, None, 42.0, None,2022-10-01 15:00:00, None, None,40
None, 13.62, 41.53, None, None, None, None, 19.81, 14.19, 63.76, 1.0, None, 13.6, 8.4, None, None, None, 14.7, None, None, 42.0, None,2022-10-01 16:00:00, None, None,40
None, 14.05, 42.81, None, None, None, None, 43.3, 7.024, 17.68, 1.0, None, 14.1, 8.4, None, None, None, 15.0, None, None, 43.0, None,2022-10-01 17:00:00, None, None,40
None, 13.27, 47.32, None, None, None, None, 33.83, 6.442, 44.88, 2.0, None, 13.3, 8.4, None, None, None, 15.0, None, None, 47.0, None,2022-10-01 18:00:00, None, None,40
None, 12.57, 50.95, None, None, None, None, 8.27, 12.11, 49.87, 3.0, None, 12.6, 12.6, None, None, None, 13.3, None, None, 51.0, None,2022-10-01 19:00:00, None, None,40
None, 12.13, 53.32, None, None, None, None, 3.905, 13.92, 63.52, 3.0, None, 12.1, 12.2, None, None, None, 13.3, None, None, 53.0, None,2022-10-01 20:00:00, None, None,40
None, 11.93, 54.11, None, None, None, None, 4.052, 14.08, 62.08, 3.0, None, 11.9, 11.9, None, None, None, 13.3, None, None, 54.0, None,2022-10-01 21:00:00, None, None,40
