pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, -13.28, 87.5, -13.2, None, 66.49, 0.727, 7.554, -14.0, None, -13.3, -14.4, 1033.8, 0.0, -14.0, 946.0, None, 0.0, 88.0,2022-12-24 00:00:00, 52.0, 51.83, 946.0,52
None, -12.89, 87.3, -12.8, None, 55.34, 0.362, 135.5, -14.0, None, -12.9, -14.4, 1033.7, 0.1, -14.0, 946.0, None, 0.0, 87.0,2022-12-24 01:00:00, 52.0, 51.81, 946.0,52
None, -12.52, 87.5, -12.5, None, 70.11, 1.959, 123.3, -14.0, None, -12.5, -14.4, 1034.7, -0.1, -14.0, 947.0, None, 0.0, 88.0,2022-12-24 02:00:00, 52.0, 51.76, 947.0,52
None, -12.37, 87.6, -12.3, None, 74.4, 1.165, 322.1, -14.0, None, -12.4, -14.4, 1034.7, 0.0, -14.0, 947.0, None, 0.0, 88.0,2022-12-24 03:00:00, 51.0, 51.48, 947.0,52
None, -12.13, 87.8, -12.0, None, 68.07, 0.394, 144.0, -13.0, None, -12.1, -14.4, 1034.6, 0.0, -13.0, 947.0, None, 0.0, 88.0,2022-12-24 04:00:00, 51.0, 51.48, 947.0,52
None, -12.04, 87.3, -12.0, None, 74.41, 0.768, 95.1, -14.0, None, -12.0, -14.4, 1034.6, 0.2, -14.0, 947.0, None, 1.0, 87.0,2022-12-24 05:00:00, 52.0, 52.2, 947.0,52
None, -11.97, 87.7, -11.8, None, 65.91, 0.507, 19.69, -13.0, None, -12.0, -14.4, 1034.6, 0.1, -13.0, 947.0, None, 0.0, 88.0,2022-12-24 06:00:00, 52.0, 51.96, 947.0,52
None, -11.73, 89.2, -11.8, None, 70.68, 0.0, 325.5, -13.0, None, -11.7, -12.0, 1033.5, 0.5, -13.0, 946.0, None, 1.0, 89.0,2022-12-24 07:00:00, 53.0, 52.51, 946.0,52
None, -11.7, 89.2, -11.7, None, 64.57, 0.0, 225.7, -13.0, None, -11.7, -12.0, 1033.5, 0.4, -13.0, 946.0, None, 1.0, 89.0,2022-12-24 08:00:00, 53.0, 53.12, 946.0,52
None, -11.46, 88.7, -11.4, None, 61.12, 0.674, 23.46, -13.0, None, -11.5, -12.0, 1033.4, 0.2, -13.0, 946.0, None, 0.0, 89.0,2022-12-24 09:00:00, 53.0, 53.14, 946.0,52
None, -10.93, 88.3, -10.9, None, 49.53, 1.041, 237.9, -12.0, None, -10.9, -12.0, 1033.3, 0.2, -12.0, 946.0, None, 0.0, 88.0,2022-12-24 10:00:00, 53.0, 53.07, 946.0,52
None, -10.47, 88.8, -10.4, None, 70.55, 1.844, 49.31, -12.0, None, -10.5, -12.0, 1032.2, 0.3, -12.0, 945.0, None, 1.0, 89.0,2022-12-24 11:00:00, 53.0, 53.41, 945.0,52
None, -10.06, 89.5, -10.1, None, 68.08, 0.354, 38.87, -11.0, None, -10.1, -12.0, 1031.0, 1.7, -11.0, 944.0, None, 1.0, 90.0,2022-12-24 12:00:00, 54.0, 54.03, 944.0,52
None, -10.03, 90.0, -9.8, None, 63.78, 0.0, 296.2, -11.0, None, -10.0, -12.0, 1028.8, 1.6, -11.0, 942.0, None, 2.0, 90.0,2022-12-24 13:00:00, 55.0, 55.23, 942.0,52
None, -9.85, 90.5, -9.7, None, 59.13, 0.0, 215.9, -11.0, None, -9.9, -12.0, 1027.7, 2.9, -11.0, 941.0, None, 3.0, 91.0,2022-12-24 14:00:00, 57.0, 57.36, 941.0,52
None, -9.26, 90.9, -9.3, None, 75.2, 2.392, 301.1, -10.0, None, -9.3, -12.0, 1026.5, 2.9, -10.0, 940.0, None, 3.0, 91.0,2022-12-24 15:00:00, 60.0, 59.77, 940.0,52
None, -9.04, 91.1, -8.9, None, 73.27, 1.892, 89.6, -10.0, None, -9.0, -12.0, 1026.4, 0.2, -10.0, 940.0, None, 0.0, 91.0,2022-12-24 16:00:00, 60.0, 59.78, 940.0,52
None, -8.92, 91.7, -8.9, None, 60.85, 1.286, 58.15, -10.0, None, -8.9, -12.0, 1025.3, -0.2, -10.0, 939.0, None, 0.0, 92.0,2022-12-24 17:00:00, 60.0, 59.57, 939.0,52
None, -8.8, 91.8, -8.8, None, 74.37, 0.601, 235.8, -10.0, None, -8.8, -12.0, 1026.4, 0.7, -10.0, 940.0, None, 1.0, 92.0,2022-12-24 18:00:00, 60.0, 59.9, 940.0,52
None, -8.66, 92.1, -8.7, None, 68.89, 0.118, 111.7, -10.0, None, -8.7, -9.0, 1025.3, 0.5, -10.0, 939.0, None, -1.0, 92.0,2022-12-24 19:00:00, 58.0, 58.49, 939.0,52
None, -8.58, 92.1, -8.6, None, 59.77, 0.509, 226.5, -10.0, None, -8.6, -9.0, 1025.3, 0.3, -10.0, 939.0, None, -1.0, 92.0,2022-12-24 20:00:00, 58.0, 57.9, 939.0,52
None, -8.59, 92.2, -8.5, None, 76.36, 1.078, 312.1, -9.0, None, -8.6, -9.0, 1026.3, 0.1, -9.0, 940.0, None, 1.0, 92.0,2022-12-24 21:00:00, 59.0, 58.64, 940.0,52
None, -8.22, 92.6, -8.1, None, 71.71, 0.937, 218.8, -9.0, None, -8.2, -9.0, 1027.3, 0.2, -9.0, 941.0, None, 1.0, 93.0,2022-12-24 22:00:00, 59.0, 59.21, 941.0,52
None, -7.997, 93.0, -7.9, None, 50.32, 0.188, 231.4, -9.0, None, -8.0, -9.0, 1027.3, 0.0, -9.0, 941.0, None, 0.0, 93.0,2022-12-24 23:00:00, 59.0, 59.16, 941.0,52
None, -7.83, 92.6, -7.8, None, 37.27, 0.76, 73.01, -9.0, None, -7.8, -9.0, 1028.3, 0.0, -9.0, 942.0, None, 0.0, 93.0,2022-12-25 00:00:00, 59.0, 58.91, 942.0,52
None, -7.824, 92.7, -7.7, None, 63.89, 0.254, 148.6, -9.0, None, -7.8, -9.0, 1029.4, -0.1, -9.0, 943.0, None, 0.0, 93.0,2022-12-25 01:00:00, 59.0, 58.7, 943.0,52
None, -7.601, 92.9, -7.5, None, 73.57, 0.264, 341.5, -8.0, None, -7.6, -9.0, 1030.4, 0.1, -8.0, 944.0, None, 0.0, 93.0,2022-12-25 02:00:00, 59.0, 58.64, 944.0,52
None, -7.975, 92.5, -7.5, None, 74.08, 1.155, 97.7, -9.0, None, -8.0, -9.0, 1030.4, -0.1, -9.0, 944.0, None, 0.0, 93.0,2022-12-25 03:00:00, 58.0, 58.27, 944.0,52
None, -7.628, 93.2, -7.5, None, 62.95, 0.556, 9.78, -8.0, None, -7.6, -9.0, 1031.4, 0.0, -8.0, 945.0, None, 0.0, 93.0,2022-12-25 04:00:00, 58.0, 58.18, 945.0,52
None, -7.386, 93.2, -7.4, None, 58.91, 0.321, 262.6, -8.0, None, -7.4, -9.0, 1030.3, 0.1, -8.0, 944.0, None, 0.0, 93.0,2022-12-25 05:00:00, 58.0, 58.09, 944.0,52
None, -7.396, 93.1, -7.2, None, 53.41, 0.343, 243.3, -8.0, None, -7.4, -9.0, 1031.4, 0.0, -8.0, 945.0, None, 0.0, 93.0,2022-12-25 06:00:00, 58.0, 58.0, 945.0,52
None, -7.809, 92.8, -7.2, None, 60.54, 0.498, 168.2, -9.0, None, -7.8, -7.8, 1030.3, -0.1, -9.0, 944.0, None, 0.0, 93.0,2022-12-25 07:00:00, 58.0, 57.64, 944.0,52
None, -7.413, 93.7, -7.2, None, 45.46, 0.713, 225.9, -8.0, None, -7.4, -8.0, 1031.4, 0.0, -8.0, 945.0, None, 0.0, 94.0,2022-12-25 08:00:00, 58.0, 57.64, 945.0,52
None, -6.762, 93.1, -6.9, None, 76.89, 0.74, 179.7, -8.0, None, -6.8, -8.0, 1031.3, 0.1, -8.0, 945.0, None, 0.0, 93.0,2022-12-25 09:00:00, 57.0, 57.47, 945.0,52
None, -5.504, 91.5, -5.6, None, 51.59, 0.101, 26.53, -7.0, None, -5.5, -8.0, 1032.3, 0.1, -7.0, 946.0, None, 0.0, 92.0,2022-12-25 10:00:00, 57.0, 57.35, 946.0,52
None, -4.5, 89.4, -4.5, None, 74.08, 1.66, 63.07, -6.0, None, -4.5, -8.0, 1032.1, 0.1, -6.0, 946.0, None, 0.0, 89.0,2022-12-25 11:00:00, 58.0, 57.5, 946.0,52
None, -4.073, 89.4, -4.0, None, 45.18, 2.062, 271.0, -6.0, None, -4.1, -8.0, 1032.1, 0.1, -6.0, 946.0, None, 0.0, 89.0,2022-12-25 12:00:00, 57.0, 57.49, 946.0,52
None, -3.303, 90.5, -3.2, None, 50.4, 2.521, 66.27, -4.0, None, -3.3, -8.0, 1030.9, 0.3, -4.0, 945.0, None, 1.0, 91.0,2022-12-25 13:00:00, 58.0, 57.87, 945.0,52
None, -3.4, 91.3, -3.1, None, 69.33, 2.356, 280.7, -4.0, None, -3.4, -8.0, 1030.9, 0.0, -4.0, 945.0, None, 0.0, 91.0,2022-12-25 14:00:00, 58.0, 57.55, 945.0,52
None, -3.046, 92.0, -3.0, None, 62.31, 0.397, 288.5, -4.0, None, -3.0, -8.0, 1032.0, -0.1, -4.0, 946.0, None, 0.0, 92.0,2022-12-25 15:00:00, 57.0, 57.38, 946.0,52
None, -3.511, 94.3, -3.0, None, 69.1, 1.021, 161.3, -4.0, None, -3.5, -8.0, 1030.9, 0.2, -4.0, 945.0, None, 1.0, 94.0,2022-12-25 16:00:00, 58.0, 57.78, 945.0,52
None, -3.855, 95.4, -3.0, None, 54.07, 1.221, 261.4, -4.0, None, -3.9, -8.0, 1029.8, 0.2, -4.0, 944.0, None, 0.0, 95.0,2022-12-25 17:00:00, 58.0, 57.77, 944.0,52
None, -3.69, 95.7, -3.0, None, 71.36, 0.436, 280.2, -4.0, None, -3.7, -8.0, 1028.7, 0.0, -4.0, 943.0, None, 0.0, 96.0,2022-12-25 18:00:00, 58.0, 57.62, 943.0,52
None, -3.64, 96.0, -3.6, None, 73.72, 0.668, 177.0, -4.0, None, -3.6, -3.8, 1028.8, 0.0, -4.0, 943.0, None, -1.0, 96.0,2022-12-25 19:00:00, 57.0, 57.12, 943.0,52
None, -3.722, 95.9, -3.6, None, 64.47, 1.601, 249.8, -4.0, None, -3.7, -3.8, 1027.6, 0.1, -4.0, 942.0, None, 0.0, 96.0,2022-12-25 20:00:00, 57.0, 57.07, 942.0,52
None, -3.392, 96.6, -3.4, None, 69.45, 0.742, 189.3, -4.0, None, -3.4, -3.8, 1027.5, 0.1, -4.0, 942.0, None, 0.0, 97.0,2022-12-25 21:00:00, 57.0, 57.26, 942.0,52
None, -3.178, 96.8, -3.0, None, 52.8, 1.31, 211.9, -4.0, None, -3.2, -3.8, 1026.3, 0.3, -4.0, 941.0, None, 0.0, 97.0,2022-12-25 22:00:00, 57.0, 57.16, 941.0,52
None, -3.132, 97.0, -3.0, None, 75.8, 0.861, 252.0, -3.0, None, -3.1, -3.8, 1026.2, 0.0, -3.0, 941.0, None, 0.0, 97.0,2022-12-25 23:00:00, 57.0, 57.07, 941.0,52
None, -2.589, 97.3, -2.7, None, 78.65, 0.408, 173.9, -3.0, None, -2.6, -3.8, 1025.0, 0.2, -3.0, 940.0, None, 0.0, 97.0,2022-12-26 00:00:00, 57.0, 56.99, 940.0,52
None, -2.45, 97.5, -2.3, None, 61.14, 0.521, 235.9, -3.0, None, -2.5, -3.8, 1023.8, 0.4, -3.0, 939.0, None, 0.0, 98.0,2022-12-26 01:00:00, 57.0, 57.05, 939.0,52
None, -1.588, 98.0, -1.6, None, 12.14, 0.0, 242.8, -2.0, None, -1.6, -3.8, 1021.6, 1.2, -2.0, 937.0, None, 0.0, 98.0,2022-12-26 02:00:00, 57.0, 57.07, 937.0,52
None, -0.951, 98.0, -0.9, None, 0.12, 0.0, 255.4, -1.0, None, -1.0, -3.8, 1020.4, 0.8, -1.0, 936.0, None, 0.0, 98.0,2022-12-26 03:00:00, 57.0, 56.86, 936.0,52
