pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, None, -0.747, 89.4, None, None, None, None, None, 0.0, None, None, -2.0, None, -0.7, -4.1, 0.8, None, None, None, -0.6, 89.0, None,2022-12-24 00:00:00, 73.0, None, 72.76, None,52
None, None, -1.195, 87.7, None, None, None, None, None, 2.0, None, None, -3.0, None, -1.2, -4.1, 0.6, None, None, None, -0.6, 88.0, None,2022-12-24 01:00:00, 74.0, None, 73.85, None,52
None, None, -0.562, 86.0, None, None, None, None, None, 0.0, None, None, -2.0, None, -0.6, -4.1, 0.2, None, None, None, -0.5, 86.0, None,2022-12-24 02:00:00, 74.0, None, 73.91, None,52
None, None, -0.187, 83.4, None, None, None, None, None, 0.0, None, None, -2.0, None, -0.2, -4.1, 0.2, None, None, None, -0.1, 83.0, None,2022-12-24 03:00:00, 74.0, None, 73.97, None,52
None, None, 0.213, 82.8, None, None, None, None, None, 0.0, None, None, -2.0, None, 0.2, -4.1, -0.1, None, None, None, 0.3, 83.0, None,2022-12-24 04:00:00, 74.0, None, 74.2, None,52
None, None, 0.115, 85.7, None, None, None, None, None, -5.0, None, None, -2.0, None, 0.1, -4.1, 0.3, None, None, None, 0.3, 86.0, None,2022-12-24 05:00:00, 69.0, None, 69.39, None,52
None, None, 0.168, 87.8, None, None, None, None, None, 5.0, None, None, -2.0, None, 0.2, -4.1, 0.4, None, None, None, 0.4, 88.0, None,2022-12-24 06:00:00, 74.0, None, 73.97, None,52
None, None, -1.116, 94.7, None, None, None, None, None, 2.0, None, None, -2.0, None, -1.1, -1.1, 1.5, None, None, None, 0.2, 95.0, None,2022-12-24 07:00:00, 75.0, None, 75.4, None,52
None, None, -1.051, 96.1, None, None, None, None, None, 1.0, None, None, -2.0, None, -1.1, -1.3, 1.5, None, None, None, 0.2, 96.0, None,2022-12-24 08:00:00, 76.0, None, 76.29, None,52
None, None, -0.882, 96.4, None, None, None, None, None, 2.0, None, None, -1.0, None, -0.9, -1.3, 2.1, None, None, None, 0.2, 96.0, None,2022-12-24 09:00:00, 78.0, None, 78.14, None,52
None, None, -0.825, 96.3, None, None, None, None, None, 2.0, None, None, -1.0, None, -0.8, -1.3, 2.8, None, None, None, 0.2, 96.0, None,2022-12-24 10:00:00, 79.0, None, 79.34, None,52
None, None, -0.659, 95.0, None, None, None, None, None, 5.0, None, None, -1.0, None, -0.7, -1.3, 4.0, None, None, None, 0.2, 95.0, None,2022-12-24 11:00:00, 84.0, None, 84.3, None,52
None, None, -0.084, 94.8, None, None, None, None, None, 4.0, None, None, -1.0, None, -0.1, -1.3, 3.6, None, None, None, 0.2, 95.0, None,2022-12-24 12:00:00, 87.0, None, 87.3, None,52
None, None, -0.68, 93.8, None, None, None, None, None, 4.0, None, None, -2.0, None, -0.7, -1.3, 2.1, None, None, None, 0.2, 94.0, None,2022-12-24 13:00:00, 90.0, None, 90.3, None,52
None, None, -0.034, 92.1, None, None, None, None, None, 2.0, None, None, -1.0, None, 0.0, -1.3, 2.3, None, None, None, 0.2, 92.0, None,2022-12-24 14:00:00, 92.0, None, 91.6, None,52
None, None, 0.072, 91.0, None, None, None, None, None, 4.0, None, None, -1.0, None, 0.1, -1.3, 1.1, None, None, None, 0.6, 91.0, None,2022-12-24 15:00:00, 95.0, None, 95.2, None,52
None, None, -1.227, 94.8, None, None, None, None, None, 2.0, None, None, -2.0, None, -1.2, -1.3, 2.3, None, None, None, 0.6, 95.0, None,2022-12-24 16:00:00, 96.0, None, 96.2, None,52
None, None, -2.235, 91.4, None, None, None, None, None, 6.0, None, None, -3.0, None, -2.2, -2.3, 4.6, None, None, None, 0.6, 91.0, None,2022-12-24 17:00:00, 102.0, None, 101.8, None,52
None, None, -2.581, 88.9, None, None, None, None, None, 0.0, None, None, -4.0, None, -2.6, -2.7, 0.3, None, None, None, 0.6, 89.0, None,2022-12-24 18:00:00, 102.0, None, 101.6, None,52
None, None, -2.732, 92.3, None, None, None, None, None, 0.0, None, None, -4.0, None, -2.7, -2.8, 0.1, None, None, None, -2.1, 92.0, None,2022-12-24 19:00:00, 102.0, None, 101.8, None,52
