pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, -14.64, 83.8, -13.5, 84.0, -16.0, -14.6, -15.3, -16.0, 1.0, 3.0,2022-12-24 00:00:00, 16.0, 15.86,52
None, -14.06, 84.8, -13.5, 85.0, -16.0, -14.1, -15.3, -16.0, 1.7, 3.0,2022-12-24 01:00:00, 18.0, 18.41,52
None, -13.74, 82.2, -13.4, 82.0, -16.0, -13.7, -15.3, -16.0, 0.3, 1.0,2022-12-24 02:00:00, 19.0, 18.88,52
None, -13.29, 80.6, -12.9, 81.0, -16.0, -13.3, -15.3, -16.0, 0.0, 1.0,2022-12-24 03:00:00, 19.0, 19.23,52
None, -12.6, 81.2, -12.5, 81.0, -15.0, -12.6, -15.3, -15.0, 0.0, 0.0,2022-12-24 04:00:00, 19.0, 19.01,52
None, -12.5, 82.5, -11.8, 83.0, -14.0, -12.5, -15.3, -14.0, 0.0, 0.0,2022-12-24 05:00:00, 19.0, 18.92,52
None, -12.16, 83.7, -11.7, 84.0, -14.0, -12.2, -15.3, -14.0, 0.0, 0.0,2022-12-24 06:00:00, 19.0, 18.66,52
None, -11.95, 84.8, -11.5, 85.0, -14.0, -12.0, -12.4, -14.0, 1.0, 0.0,2022-12-24 07:00:00, 19.0, 18.63,52
None, -11.64, 85.0, -11.3, 85.0, -13.0, -11.6, -12.4, -13.0, 0.9, 1.0,2022-12-24 08:00:00, 19.0, 19.05,52
None, -11.36, 84.7, -10.9, 85.0, -13.0, -11.4, -12.4, -13.0, 1.1, 1.0,2022-12-24 09:00:00, 19.0, 19.43,52
None, -10.47, 86.8, -10.4, 87.0, -12.0, -10.5, -12.4, -12.0, 2.0, 1.0,2022-12-24 10:00:00, 20.0, 19.68,52
10.0, -10.64, 85.6, -9.8, 86.0, -12.0, -10.6, -12.4, -12.0, 2.0, 1.0,2022-12-24 11:00:00, 20.0, 20.29,52
12.0, -10.24, 85.9, -9.6, 86.0, -12.0, -10.2, -12.4, -12.0, 2.0, 1.0,2022-12-24 12:00:00, 21.0, 20.86,52
14.0, -9.34, 85.6, -9.3, 86.0, -12.0, -9.3, -12.4, -12.0, 2.0, 2.0,2022-12-24 13:00:00, 22.0, 21.95,52
14.0, -8.79, 84.8, -8.0, 85.0, -10.0, -8.8, -12.4, -10.0, 0.0, 0.0,2022-12-24 14:00:00, 22.0, 22.16,52
15.0, -8.59, 87.7, -7.9, 88.0, -10.0, -8.6, -12.4, -10.0, 1.0, 1.0,2022-12-24 15:00:00, 23.0, 22.6,52
17.8, -8.18, 90.3, -7.9, 90.0, -9.0, -8.2, -12.4, -9.0, 2.8, 3.0,2022-12-24 16:00:00, 25.0, 24.84,52
18.1, -8.38, 88.1, -7.4, 88.0, -10.0, -8.4, -12.4, -10.0, 0.3, 0.0,2022-12-24 17:00:00, 25.0, 24.9,52
18.1, -9.7, 89.0, -7.4, 89.0, -11.0, -9.7, -12.4, -11.0, 0.0, 0.0,2022-12-24 18:00:00, 25.0, 24.8,52
18.1, -9.75, 90.2, -9.3, 90.0, -11.0, -9.8, -10.4, -11.0, 0.0, 0.0,2022-12-24 19:00:00, 25.0, 24.71,52
18.1, -8.22, 89.8, -8.0, 90.0, -9.0, -8.2, -10.4, -9.0, 0.0, 0.0,2022-12-24 20:00:00, 25.0, 24.65,52
18.1, -8.35, 91.0, -7.7, 91.0, -10.0, -8.4, -10.4, -10.0, 0.0, 0.0,2022-12-24 21:00:00, 25.0, 24.65,52
18.1, -8.65, 90.9, -7.7, 91.0, -10.0, -8.7, -10.4, -10.0, 0.0, 0.0,2022-12-24 22:00:00, 25.0, 24.51,52
18.1, -10.54, 88.8, -7.7, 89.0, -12.0, -10.5, -10.5, -12.0, 0.0, 0.0,2022-12-24 23:00:00, 24.0, 24.23,52
17.1, -10.04, 89.0, -7.7, 89.0, -11.0, -10.0, -10.6, -11.0, 0.0, 0.0,2022-12-25 00:00:00, 24.0, 23.89,52
