pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
None,0.7,-1.8, 0.0, 0.0,1.2,97.0,2022-12-27 15:00:00,1.0,52
None,0.7,-1.8, 0.0, 0.0,1.2,98.0,2022-12-27 16:00:00,0.0,52
None,0.8,-1.8, 0.1, 0.0,1.2,98.0,2022-12-27 17:00:00,0.0,52
None,0.8,-1.8, 0.3, 0.0,1.3,98.0,2022-12-27 18:00:00,0.0,52
None,0.6,0.5, 0.2, 0.0,0.8,98.0,2022-12-27 19:00:00,0.0,52
None,0.6,0.5, 0.1, 0.0,0.8,98.0,2022-12-27 20:00:00,0.0,52
None,0.6,0.5, 0.0, 0.0,0.8,98.0,2022-12-27 21:00:00,0.0,52
None,0.6,0.5, 0.0, 0.0,1.0,98.0,2022-12-27 22:00:00,0.0,52
None,0.8,0.5, 0.0, 0.0,1.0,98.0,2022-12-27 23:00:00,0.0,52
None,0.6,0.5, 0.0, 0.0,1.0,98.0,2022-12-28 00:00:00,1.0,52
None,0.5,0.4, 0.0, 0.0,1.0,98.0,2022-12-28 01:00:00,0.0,52
None,0.5,0.4, 0.0, 0.0,1.0,98.0,2022-12-28 02:00:00,0.0,52
None,0.6,0.4, 0.0, 0.0,1.0,98.0,2022-12-28 03:00:00,0.0,52
None,0.4,0.4, 0.0, 0.0,1.0,98.0,2022-12-28 04:00:00,0.0,52
None,0.3,0.2, 0.0, 0.0,1.0,98.0,2022-12-28 05:00:00,0.0,52
None,0.2,0.2, 0.0, 0.0,1.0,98.0,2022-12-28 06:00:00,0.0,52
None,0.2,0.2, 0.0, 0.0,0.4,98.0,2022-12-28 07:00:00,0.0,52
None,0.3,0.1, 0.0, 0.0,0.5,93.0,2022-12-28 08:00:00,-1.0,52
0.5,0.6,0.1, 0.0, 0.0,0.7,87.0,2022-12-28 09:00:00,-1.0,52
0.5,0.8,0.1, 0.0, 0.0,0.9,91.0,2022-12-28 10:00:00,-1.0,52
0.5,0.8,0.1, 0.0, 0.0,1.0,90.0,2022-12-28 11:00:00,-1.0,52
0.5,1.4,0.1, 0.0, 0.0,1.4,86.0,2022-12-28 12:00:00,0.0,52
0.5,1.1,0.1, 0.0, 0.0,1.7,84.0,2022-12-28 13:00:00,-1.0,52
0.5,1.2,0.1, 0.0, 0.0,1.7,85.0,2022-12-28 14:00:00,-1.0,52
0.5,0.8,0.1, 0.0, 0.0,1.7,89.0,2022-12-28 15:00:00,-1.0,52
0.5,-0.4,-0.4, 0.0, 0.0,1.7,92.0,2022-12-28 16:00:00,-2.0,52
0.5,-1.4,-1.5, 0.0, 0.0,1.7,93.0,2022-12-28 17:00:00,-2.0,52
0.2,-1.6,-1.7, 0.0, 0.0,1.7,93.0,2022-12-28 18:00:00,-3.0,52
0.0,-2.3,-2.4, 0.0, 0.0,-1.5,94.0,2022-12-28 19:00:00,-3.0,52
0.0,-2.5,-2.6, 0.0, 0.0,-1.5,94.0,2022-12-28 20:00:00,-3.0,52
0.0,-3.1,-3.1, 0.0, 0.0,-1.5,91.0,2022-12-28 21:00:00,-4.0,52
0.0,-4.3,-4.2, 0.0, 0.0,-1.5,87.0,2022-12-28 22:00:00,-6.0,52
0.0,-5.3,-5.5, 0.0, 0.0,-1.5,84.0,2022-12-28 23:00:00,-7.0,52
0.0,-6.5,-6.7, 0.0, 0.0,-1.5,88.0,2022-12-29 00:00:00,-8.0,52
0.0,-7.3,-7.4, 0.0, 0.0,-1.5,90.0,2022-12-29 01:00:00,-8.0,52
0.0,-8.1,-8.1, 0.0, 0.0,-1.5,89.0,2022-12-29 02:00:00,-9.0,52
0.0,-8.6,-8.7, 0.0, 0.0,-1.5,89.0,2022-12-29 03:00:00,-10.0,52
0.0,-8.9,-8.9, 0.0, 0.0,-1.5,88.0,2022-12-29 04:00:00,-10.0,52
0.0,-8.7,-9.0, 0.0, 0.0,-1.5,89.0,2022-12-29 05:00:00,-10.0,52
0.0,-9.6,-9.5, 0.0, 0.0,-1.5,88.0,2022-12-29 06:00:00,-11.0,52
0.0,-9.7,-9.8, 0.0, 0.0,-9.2,90.0,2022-12-29 07:00:00,-11.0,52
0.0,-10.3,-10.4, 0.0, 0.0,-9.2,90.0,2022-12-29 08:00:00,-11.0,52
0.0,-9.7,-10.4, 0.0, 0.0,-9.2,89.0,2022-12-29 09:00:00,-11.0,52
0.0,-8.5,-10.4, 0.0, 0.0,-8.6,88.0,2022-12-29 10:00:00,-10.0,52
0.0,-7.5,-10.4, 0.0, 0.0,-7.3,83.0,2022-12-29 11:00:00,-10.0,52
0.0,-6.3,-10.4, 0.0, 0.0,-6.3,80.0,2022-12-29 12:00:00,-9.0,52
0.0,-5.3,-10.4, 0.0, 0.0,-5.3,78.0,2022-12-29 13:00:00,-8.0,52
0.0,-4.8,-10.4, 0.0, 0.0,-4.7,79.0,2022-12-29 14:00:00,-7.0,52
0.0,-4.4,-10.4, 0.0, 0.0,-4.3,78.0,2022-12-29 15:00:00,-7.0,52
0.0,-4.7,-10.4, 0.0, 0.0,-4.3,82.0,2022-12-29 16:00:00,-7.0,52
0.0,-4.9,-10.4, 0.0, 0.0,-4.3,87.0,2022-12-29 17:00:00,-7.0,52
0.0,-5.0,-10.4, 0.0, 0.0,-4.3,85.0,2022-12-29 18:00:00,-7.0,52
0.0,-5.3,-5.3, 0.0, 0.0,-4.9,90.0,2022-12-29 19:00:00,-7.0,52
0.0,-6.3,-6.3, 0.0, 0.0,-4.9,91.0,2022-12-29 20:00:00,-7.0,52
0.0,-7.2,-7.3, 0.0, 0.0,-4.9,93.0,2022-12-29 21:00:00,-8.0,52
0.0,-7.1,-7.6, 0.0, 0.0,-4.9,93.0,2022-12-29 22:00:00,-8.0,52
0.0,-7.0,-7.6, 0.0, 0.0,-4.9,92.0,2022-12-29 23:00:00,-8.0,52
0.0,-6.2,-7.6, 0.0, 0.0,-4.9,90.0,2022-12-30 00:00:00,-7.0,52
0.0,-6.4,-7.6, 0.0, 0.0,-4.9,91.0,2022-12-30 01:00:00,-8.0,52
0.0,-6.3,-7.6, 0.1, 0.0,-4.9,92.0,2022-12-30 02:00:00,-7.0,52
None,-5.8,-7.6, 0.0, 0.0,-4.9,92.0,2022-12-30 03:00:00,-7.0,52
None,-5.9,-7.6, 0.0, 0.0,-4.9,93.0,2022-12-30 04:00:00,-7.0,52
None,-5.9,-7.6, 0.0, 0.0,-4.9,93.0,2022-12-30 05:00:00,-7.0,52
