pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,1.124, None, None, None, None,38.88, None,3.123,116.9, None, None, None, None, None, None, None, None, None, None, None,2016-02-05 00:00:00, None, None, 95.1, None,6
None,0.68, None, None, None, None,49.01, None,2.337,124.6, None, None, None, None, None, None, None, None, None, None, None,2016-02-05 01:00:00, None, None, 95.1, None,6
None,0.699, None, None, None, None,78.3, None,0.118,292.2, None, None, None, None, None, None, None, None, None, None, None,2016-02-05 02:00:00, None, None, 95.5, None,6
None,0.537, None, None, None, None,46.98, None,0.346,323.5, None, None, None, None, None, None, None, None, None, None, None,2016-02-05 03:00:00, None, None, 97.3, None,6
None,0.519, None, None, None, None,20.93, None,0.351,343.6, None, None, None, None, None, None, None, None, None, None, None,2016-02-05 04:00:00, None, None, 97.6, None,6
None,0.557, None, None, None, None,9.52, None,0.377,343.4, None, None, None, None, None, None, None, None, None, None, None,2016-02-05 05:00:00, None, None, 98.0, None,6
None,0.623, None, None, None, None,9.32, None,0.363,338.3, None, None, None, None, None, None, None, None, None, None, None,2016-02-05 06:00:00, None, None, 98.0, None,6
None,1.18, None, None, None, None,20.62, None,0.341,332.8, None, None, None, None, None, None, None, None, None, None, None,2016-02-05 07:00:00, None, None, 98.0, None,6
None,0.774, None, None, None, None,25.02, None,0.329,338.4, None, None, None, None, None, None, None, None, None, None, None,2016-02-05 08:00:00, None, None, 97.4, None,6
None,0.934, None, None, None, None,15.54, None,0.345,338.1, None, None, None, None, None, None, None, None, None, None, None,2016-02-05 09:00:00, None, None, 97.5, None,6
None,1.161, None, None, None, None,24.11, None,0.983,347.6, None, None, None, None, None, None, None, None, None, None, None,2016-02-05 10:00:00, None, None, 97.4, None,6
None,1.511, None, None, None, None,22.03, None,1.648,352.6, None, None, None, None, None, None, None, None, None, None, None,2016-02-05 11:00:00, None, None, 97.2, None,6
None,1.711, None, None, None, None,65.8, None,0.324,332.9, None, None, None, None, None, None, None, None, None, None, None,2016-02-05 12:00:00, None, None, 97.1, None,6
None,1.079, None, None, None, None,61.54, None,0.4,80.6, None, None, None, None, None, None, None, None, None, None, None,2016-02-05 13:00:00, None, None, 96.6, None,6
None,-0.215, None, None, None, None,30.51, None,1.017,119.6, None, None, None, None, None, None, None, None, None, None, None,2016-02-05 14:00:00, None, None, 96.5, None,6
None,0.559, None, None, None, None,44.94, None,0.964,98.8, None, None, None, None, None, None, None, None, None, None, None,2016-02-05 15:00:00, None, None, 96.6, None,6
None,0.265, None, None, None, None,76.3, None,0.115,230.4, None, None, None, None, None, None, None, None, None, None, None,2016-02-05 16:00:00, None, None, 96.5, None,6
None,0.132, None, None, None, None,63.74, None,0.616,26.28, None, None, None, None, None, None, None, None, None, None, None,2016-02-05 17:00:00, None, None, 96.5, None,6
None,0.311, None, None, None, None,56.68, None,0.815,4.388, None, None, None, None, None, None, None, None, None, None, None,2016-02-05 18:00:00, None, None, 94.4, None,6
None,0.217, None, None, None, None,68.0, None,0.577,84.3, None, None, None, None, None, None, None, None, None, None, None,2016-02-05 19:00:00, None, None, 96.7, None,6
