RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
22.58, None, None, None,5.449,260.9, None, None,-23.0, None, None, None, None, None, None, None, None,-7.11, None, None, None, None,19.34, None, None, None, None, None,2016-02-05 00:00:00, None,6
22.6, None, None, None,5.504,264.2, None, None,-23.0, None, None, None, None, None, None, None, None,-7.17, None, None, None, None,15.05, None, None, None, None, None,2016-02-05 01:00:00, None,6
22.5, None, None, None,5.962,253.3, None, None,-23.0, None, None, None, None, None, None, None, None,-6.843, None, None, None, None,19.79, None, None, None, None, None,2016-02-05 02:00:00, None,6
22.39, None, None, None,6.903,231.6, None, None,-23.0, None, None, None, None, None, None, None, None,-6.478, None, None, None, None,23.82, None, None, None, None, None,2016-02-05 03:00:00, None,6
22.28, None, None, None,8.25,245.8, None, None,-22.0, None, None, None, None, None, None, None, None,-6.105, None, None, None, None,22.49, None, None, None, None, None,2016-02-05 04:00:00, None,6
22.27, None, None, None,7.24,242.0, None, None,-22.0, None, None, None, None, None, None, None, None,-6.056, None, None, None, None,26.95, None, None, None, None, None,2016-02-05 05:00:00, None,6
22.23, None, None, None,7.72,237.7, None, None,-22.0, None, None, None, None, None, None, None, None,-5.948, None, None, None, None,24.2, None, None, None, None, None,2016-02-05 06:00:00, None,6
22.23, None, None, None,7.05,244.8, None, None,-22.0, None, None, None, None, None, None, None, None,-5.928, None, None, None, None,22.72, None, None, None, None, None,2016-02-05 07:00:00, None,6
22.19, None, None, None,7.87,239.1, None, None,-22.0, None, None, None, None, None, None, None, None,-5.801, None, None, None, None,24.43, None, None, None, None, None,2016-02-05 08:00:00, None,6
22.09, None, None, None,6.42,221.1, None, None,-22.0, None, None, None, None, None, None, None, None,-5.469, None, None, None, None,37.67, None, None, None, None, None,2016-02-05 09:00:00, None,6
