CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -7.52, None, None, None, None, None,20.07, None,0.0,245.2, None, None, None, None, None, None, None, None, None, None, None, None,2016-02-05 02:00:00, None, None, 219.3,6
None, -6.927, None, None, None, None, None,11.41, None,0.0,242.2, None, None, None, None, None, None, None, None, None, None, None, None,2016-02-05 05:00:00, None, None, 218.4,6
None, -6.219, None, None, None, None, None,19.87, None,0.0,242.0, None, None, None, None, None, None, None, None, None, None, None, None,2016-02-05 08:00:00, None, None, 218.4,6
None, -3.92, None, None, None, None, None,22.92, None,0.0,246.9, None, None, None, None, None, None, None, None, None, None, None, None,2016-02-05 11:00:00, None, None, 218.7,6
None, -4.155, None, None, None, None, None,25.57, None,6.023,211.6, None, None, None, None, None, None, None, None, None, None, None, None,2016-02-05 12:00:00, None, None, 214.2,6
None, -4.075, None, None, None, None, None,22.77, None,9.27,212.4, None, None, None, None, None, None, None, None, None, None, None, None,2016-02-05 13:00:00, None, None, 213.8,6
None, -4.141, None, None, None, None, None,24.95, None,9.22,218.8, None, None, None, None, None, None, None, None, None, None, None, None,2016-02-05 14:00:00, None, None, 214.6,6
None, -4.496, None, None, None, None, None,21.98, None,10.67,218.8, None, None, None, None, None, None, None, None, None, None, None, None,2016-02-05 15:00:00, None, None, 214.6,6
None, -4.412, None, None, None, None, None,20.11, None,11.62,213.3, None, None, None, None, None, None, None, None, None, None, None, None,2016-02-05 16:00:00, None, None, 214.6,6
None, -4.28, None, None, None, None, None,17.11, None,14.01,209.5, None, None, None, None, None, None, None, None, None, None, None, None,2016-02-05 17:00:00, None, None, 214.6,6
