CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,MINIMUM_AIR_TEMPERATURE,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None,-0.101,75.2, None,2016-02-05 00:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,6
None,0.302,68.43, None,2016-02-05 01:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,6
None,0.293,66.31, None,2016-02-05 02:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,6
None,0.398,71.0, None,2016-02-05 03:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,6
None,0.571,50.67, None,2016-02-05 04:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,6
None,0.456,51.93, None,2016-02-05 05:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,6
None,0.293,70.5, None,2016-02-05 06:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,6
None,0.984,49.61, None,2016-02-05 07:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,6
None,0.668,52.87, None,2016-02-05 08:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,6
None,0.706,61.57, None,2016-02-05 09:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,6
None,0.668,60.31, None,2016-02-05 10:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,6
None,1.023,50.1, None,2016-02-05 11:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,6
None,0.783,52.53, None,2016-02-05 12:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,6
None,0.648,62.85, None,2016-02-05 13:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,6
None,0.418,63.09, None,2016-02-05 14:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,6
None,0.447,65.76, None,2016-02-05 15:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,6
None,0.696,71.9, None,2016-02-05 16:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,6
None,0.705,77.8, None,2016-02-05 17:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,6
None,0.83,72.8, None,2016-02-05 18:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,6
None,1.1,82.0, None,2016-02-05 19:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None,6
None,0.36,78.4, None,2016-02-05 20:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,6
None,0.36,66.03, None,2016-02-05 21:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,6
None,-1.706,65.24, None,2016-02-05 22:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,6
None,-1.802,64.61, None,2016-02-05 23:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,6
None,-1.725,73.9, None,2016-02-06 00:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,6
None,-1.976,75.4, None,2016-02-06 01:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,6
None,-2.583,65.82, None,2016-02-06 02:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,6
None,-2.4,73.3, None,2016-02-06 03:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,6
None,-2.844,72.9, None,2016-02-06 04:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,6
None,-2.825,73.1, None,2016-02-06 05:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,6
None,-2.671,73.5, None,2016-02-06 06:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,6
None,-3.018,72.2, None,2016-02-06 07:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,6
None,-3.638,69.79, None,2016-02-06 08:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,6
None,-3.415,65.71, None,2016-02-06 09:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,6
None,-2.835,50.8, None,2016-02-06 10:00:00, None, None, None, None, None, -11.0, None, None, None, None, None, None,6
None,-1.505,50.3, None,2016-02-06 11:00:00, None, None, None, None, None, -10.0, None, None, None, None, None, None,6
None,-0.668,50.17, None,2016-02-06 12:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,6
None,-0.284,50.24, None,2016-02-06 13:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,6
None,-0.601,50.45, None,2016-02-06 14:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,6
None,-0.629,50.17, None,2016-02-06 15:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,6
None,-0.207,50.34, None,2016-02-06 16:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,6
None,-0.573,50.32, None,2016-02-06 17:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,6
None,-3.173,50.65, None,2016-02-06 18:00:00, None, None, None, None, None, -11.0, None, None, None, None, None, None,6
None,-3.957,51.44, None,2016-02-06 19:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None,6
None,-4.191,49.68, None,2016-02-06 20:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None,6
None,-4.142,49.1, None,2016-02-06 21:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None,6
None,-4.211,50.66, None,2016-02-06 22:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None,6
None,-3.618,46.14, None,2016-02-06 23:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None,6
None,-3.144,41.24, None,2016-02-07 00:00:00, None, None, None, None, None, -13.0, None, None, None, None, None, None,6
None,-2.97,42.46, None,2016-02-07 01:00:00, None, None, None, None, None, -13.0, None, None, None, None, None, None,6
None,-2.942,44.06, None,2016-02-07 02:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None,6
None,-2.787,41.25, None,2016-02-07 03:00:00, None, None, None, None, None, -13.0, None, None, None, None, None, None,6
None,-2.71,35.2, None,2016-02-07 04:00:00, None, None, None, None, None, -15.0, None, None, None, None, None, None,6
None,-2.382,34.11, None,2016-02-07 05:00:00, None, None, None, None, None, -15.0, None, None, None, None, None, None,6
None,-2.093,30.26, None,2016-02-07 06:00:00, None, None, None, None, None, -16.0, None, None, None, None, None, None,6
None,-1.977,29.73, None,2016-02-07 07:00:00, None, None, None, None, None, -16.0, None, None, None, None, None, None,6
None,-2.16,31.0, None,2016-02-07 08:00:00, None, None, None, None, None, -15.0, None, None, None, None, None, None,6
None,-1.852,35.54, None,2016-02-07 09:00:00, None, None, None, None, None, -14.0, None, None, None, None, None, None,6
None,-1.554,46.01, None,2016-02-07 10:00:00, None, None, None, None, None, -11.0, None, None, None, None, None, None,6
None,-0.745,50.06, None,2016-02-07 11:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,6
None,0.647,49.6, None,2016-02-07 12:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,6
None,1.262,49.16, None,2016-02-07 13:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,6
None,0.965,49.94, None,2016-02-07 14:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,6
None,0.599,52.89, None,2016-02-07 15:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,6
None,0.597,68.95, None,2016-02-07 16:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,6
None,1.077,73.0, None,2016-02-07 17:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,6
None,1.185,78.0, None,2016-02-07 18:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None,6
None,1.406,81.0, None,2016-02-07 19:00:00, None, None, None, None, None, -1.0, None, None, None, None, None, None,6
None,1.973,84.7, None,2016-02-07 20:00:00, None, None, None, None, None, 0.0, None, None, None, None, None, None,6
None,3.397,86.1, None,2016-02-07 21:00:00, None, None, None, None, None, 1.0, None, None, None, None, None, None,6
None,5.419,86.7, None,2016-02-07 22:00:00, None, None, None, None, None, 3.0, None, None, None, None, None, None,6
None,5.819,87.8, None,2016-02-07 23:00:00, None, None, None, None, None, 4.0, None, None, None, None, None, None,6
None,6.997,88.1, None,2016-02-08 00:00:00, None, None, None, None, None, 5.0, None, None, None, None, None, None,6
None,7.16,86.8, None,2016-02-08 01:00:00, None, None, None, None, None, 5.0, None, None, None, None, None, None,6
None,7.54,87.5, None,2016-02-08 02:00:00, None, None, None, None, None, 6.0, None, None, None, None, None, None,6
None,7.73,91.0, None,2016-02-08 03:00:00, None, None, None, None, None, 6.0, None, None, None, None, None, None,6
None,7.54,73.0, None,2016-02-08 04:00:00, None, None, None, None, None, 3.0, None, None, None, None, None, None,6
None,7.08,78.4, None,2016-02-08 05:00:00, None, None, None, None, None, 4.0, None, None, None, None, None, None,6
None,7.54,69.29, None,2016-02-08 06:00:00, None, None, None, None, None, 2.0, None, None, None, None, None, None,6
None,7.07,75.2, None,2016-02-08 07:00:00, None, None, None, None, None, 3.0, None, None, None, None, None, None,6
None,7.47,77.7, None,2016-02-08 08:00:00, None, None, None, None, None, 4.0, None, None, None, None, None, None,6
None,7.7,70.3, None,2016-02-08 09:00:00, None, None, None, None, None, 3.0, None, None, None, None, None, None,6
None,8.84,48.93, None,2016-02-08 10:00:00, None, None, None, None, None, -1.0, None, None, None, None, None, None,6
None,12.72,45.32, None,2016-02-08 11:00:00, None, None, None, None, None, 1.0, None, None, None, None, None, None,6
None,13.25,40.14, None,2016-02-08 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None,6
