WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,avg_air_temp_pst1hr,week_of_year
None, None, 4.379, None,2016-12-02 00:00:00,-0.746999,49
None, None, 4.482, None,2016-12-02 01:00:00,-0.699,49
None, None, 5.553, None,2016-12-02 02:00:00,-0.99,49
None, None, 5.473, None,2016-12-02 03:00:00,-0.879998,49
None, None, 7.21, None,2016-12-02 04:00:00,-0.81,49
None, None, 6.284, None,2016-12-02 05:00:00,-1.762,49
None, None, 5.673, None,2016-12-02 06:00:00,-1.612,49
None, None, 5.795, None,2016-12-02 07:00:00,-0.921,49
None, None, 5.778, None,2016-12-02 08:00:00,-0.231998,49
None, None, 5.103, None,2016-12-02 09:00:00,0.108,49
None, None, 5.114, None,2016-12-02 10:00:00,0.381,49
None, None, 4.893, None,2016-12-02 11:00:00,0.958998,49
None, None, 4.489, None,2016-12-02 12:00:00,1.158,49
None, None, 4.823, None,2016-12-02 13:00:00,1.49,49
None, None, 4.741, None,2016-12-02 14:00:00,1.994,49
None, None, 3.608, None,2016-12-02 15:00:00,1.905,49
None, None, 4.178, None,2016-12-02 16:00:00,1.41,49
None, None, 4.27, None,2016-12-02 17:00:00,1.236,49
None, None, 3.526, None,2016-12-02 18:00:00,1.062,49
None, None, 3.711, None,2016-12-02 19:00:00,0.796998,49
None, None, 2.703, None,2016-12-02 20:00:00,0.428,49
None, None, 2.675, None,2016-12-02 21:00:00,0.037,49
None, None, 3.448, None,2016-12-02 22:00:00,-0.096,49
None, None, 2.903, None,2016-12-02 23:00:00,-0.197999,49
None, None, 2.42, None,2016-12-03 00:00:00,-0.171,49
None, None, 2.893, None,2016-12-03 01:00:00,-0.248998,49
None, None, 3.319, None,2016-12-03 02:00:00,-0.342999,49
None, None, 2.308, None,2016-12-03 03:00:00,-1.263,49
None, None, 2.84, None,2016-12-03 04:00:00,-1.76,49
None, None, 3.649, None,2016-12-03 05:00:00,-1.646,49
None, None, 3.449, None,2016-12-03 06:00:00,-1.382,49
None, None, 3.53, None,2016-12-03 07:00:00,-1.492,49
None, None, 3.117, None,2016-12-03 08:00:00,-1.64,49
None, None, 2.836, None,2016-12-03 09:00:00,-1.588,49
None, None, 3.379, None,2016-12-03 10:00:00,-1.249,49
None, None, 2.846, None,2016-12-03 11:00:00,-0.347999,49
None, None, 2.697, None,2016-12-03 12:00:00,0.722998,49
None, None, 2.369, None,2016-12-03 13:00:00,0.672999,49
None, None, 2.15, None,2016-12-03 14:00:00,1.485,49
