RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
97.1, None, None, None,0.641,320.2, None, None,2.0,973.0, None, None, None, None, None,9.99, None, None,2.187, None, None, None, None,32.72, None, None, None, None, None, None,2018-04-09 00:00:00, None,15
97.7, None, None, None,1.067,229.7, None, None,2.0,973.0, None, None, None, None, None,9.95, None, None,2.19, None, None, None, None,73.65, None, None, None, None, None, None,2018-04-09 01:00:00, None,15
97.9, None, None, None,1.736,239.6, None, None,2.0,974.0, None, None, None, None, None,9.97, None, None,2.43, None, None, None, None,71.58, None, None, None, None, None, None,2018-04-09 02:00:00, None,15
99.0, None, None, None,3.056,356.9, None, None,2.0,975.0, None, None, None, None, None,10.29, None, None,2.421, None, None, None, None,61.5, None, None, None, None, None, None,2018-04-09 03:00:00, None,15
99.1, None, None, None,1.215,226.2, None, None,2.0,975.0, None, None, None, None, None,10.23, None, None,2.121, None, None, None, None,70.14, None, None, None, None, None, None,2018-04-09 04:00:00, None,15
99.4, None, None, None,1.307,15.65, None, None,2.0,975.0, None, None, None, None, None,10.25, None, None,2.338, None, None, None, None,73.21, None, None, None, None, None, None,2018-04-09 05:00:00, None,15
99.6, None, None, None,0.64,344.8, None, None,2.0,976.0, None, None, None, None, None,10.36, None, None,2.139, None, None, None, None,76.65, None, None, None, None, None, None,2018-04-09 06:00:00, None,15
99.8, None, None, None,0.174,124.8, None, None,2.0,976.0, None, None, None, None, None,10.53, None, None,2.337, None, None, None, None,79.14, None, None, None, None, None, None,2018-04-09 07:00:00, None,15
99.6, None, None, None,0.693,293.4, None, None,3.0,977.0, None, None, None, None, None,10.75, None, None,3.162, None, None, None, None,44.54, None, None, None, None, None, None,2018-04-09 08:00:00, None,15
99.2, None, None, None,1.341,311.7, None, None,4.0,977.0, None, None, None, None, None,10.31, None, None,4.003, None, None, None, None,47.53, None, None, None, None, None, None,2018-04-09 09:00:00, None,15
89.4, None, None, None,1.577,269.4, None, None,5.0,977.0, None, None, None, None, None,11.01, None, None,6.706, None, None, None, None,34.13, None, None, None, None, None, None,2018-04-09 10:00:00, None,15
76.58, None, None, None,2.209,203.7, None, None,5.0,977.0, None, None, None, None, None,10.25, None, None,9.33, None, None, None, None,60.48, None, None, None, None, None, None,2018-04-09 11:00:00, None,15
63.24, None, None, None,3.161,183.1, None, None,5.0,976.0, None, None, None, None, None,10.23, None, None,11.46, None, None, None, None,43.27, None, None, None, None, None, None,2018-04-09 12:00:00, None,15
50.39, None, None, None,3.619,284.1, None, None,3.0,976.0, None, None, None, None, None,9.35, None, None,13.34, None, None, None, None,55.64, None, None, None, None, None, None,2018-04-09 13:00:00, None,15
46.27, None, None, None,3.377,262.9, None, None,3.0,975.0, None, None, None, None, None,7.804, None, None,14.53, None, None, None, None,69.48, None, None, None, None, None, None,2018-04-09 14:00:00, None,15
41.82, None, None, None,4.372,327.5, None, None,2.0,975.0, None, None, None, None, None,7.189, None, None,14.71, None, None, None, None,51.59, None, None, None, None, None, None,2018-04-09 15:00:00, None,15
43.94, None, None, None,6.804,353.4, None, None,3.0,974.0, None, None, None, None, None,5.705, None, None,14.85, None, None, None, None,21.28, None, None, None, None, None, None,2018-04-09 16:00:00, None,15
51.64, None, None, None,9.24,8.04, None, None,4.0,974.0, None, None, None, None, None,4.616, None, None,13.75, None, None, None, None,20.95, None, None, None, None, None, None,2018-04-09 17:00:00, None,15
56.18, None, None, None,8.68,4.092, None, None,4.0,973.0, None, None, None, None, None,3.928, None, None,12.64, None, None, None, None,19.95, None, None, None, None, None, None,2018-04-09 18:00:00, None,15
68.45, None, None, None,4.146,320.3, None, None,4.0,973.0, None, None, None, None, None,3.292, None, None,9.99, None, None, None, None,44.87, None, None, None, None, None, None,2018-04-09 19:00:00, None,15
82.9, None, None, None,1.601,328.0, None, None,4.0,973.0, None, None, None, None, None,3.344, None, None,6.272, None, None, None, None,33.06, None, None, None, None, None, None,2018-04-09 20:00:00, None,15
90.2, None, None, None,1.382,2.966, None, None,2.0,973.0, None, None, None, None, None,3.421, None, None,3.795, None, None, None, None,66.94, None, None, None, None, None, None,2018-04-09 21:00:00, None,15
93.7, None, None, None,0.887,31.27, None, None,2.0,973.0, None, None, None, None, None,3.592, None, None,2.671, None, None, None, None,76.83, None, None, None, None, None, None,2018-04-09 22:00:00, None,15
95.5, None, None, None,1.406,339.6, None, None,1.0,973.0, None, None, None, None, None,3.477, None, None,1.702, None, None, None, None,60.59, None, None, None, None, None, None,2018-04-09 23:00:00, None,15
96.1, None, None, None,1.575,6.195, None, None,1.0,973.0, None, None, None, None, None,3.49, None, None,1.712, None, None, None, None,56.75, None, None, None, None, None, None,2018-04-10 00:00:00, None,15
97.0, None, None, None,0.8,291.0, None, None,1.0,973.0, None, None, None, None, None,3.633, None, None,1.373, None, None, None, None,63.01, None, None, None, None, None, None,2018-04-10 01:00:00, None,15
97.9, None, None, None,1.118,25.25, None, None,0.0,972.0, None, None, None, None, None,3.473, None, None,0.737, None, None, None, None,77.39, None, None, None, None, None, None,2018-04-10 02:00:00, None,15
98.6, None, None, None,0.812,327.6, None, None,0.0,971.0, None, None, None, None, None,3.585, None, None,0.056, None, None, None, None,55.97, None, None, None, None, None, None,2018-04-10 03:00:00, None,15
99.2, None, None, None,1.05,303.6, None, None,-1.0,970.0, None, None, None, None, None,3.798, None, None,-0.622, None, None, None, None,59.46, None, None, None, None, None, None,2018-04-10 04:00:00, None,15
99.7, None, None, None,1.077,254.8, None, None,0.0,970.0, None, None, None, None, None,3.988, None, None,-0.312, None, None, None, None,62.25, None, None, None, None, None, None,2018-04-10 05:00:00, None,15
99.6, None, None, None,1.345,307.5, None, None,0.0,968.0, None, None, None, None, None,3.972, None, None,0.063, None, None, None, None,72.69, None, None, None, None, None, None,2018-04-10 06:00:00, None,15
99.3, None, None, None,1.3,214.0, None, None,0.0,967.0, None, None, None, None, None,3.92, None, None,0.45, None, None, None, None,71.22, None, None, None, None, None, None,2018-04-10 07:00:00, None,15
99.1, None, None, None,0.924,246.9, None, None,2.0,966.0, None, None, None, None, None,4.089, None, None,1.856, None, None, None, None,69.68, None, None, None, None, None, None,2018-04-10 08:00:00, None,15
95.9, None, None, None,1.176,211.4, None, None,3.0,966.0, None, None, None, None, None,3.64, None, None,3.886, None, None, None, None,71.46, None, None, None, None, None, None,2018-04-10 09:00:00, None,15
85.7, None, None, None,1.673,187.8, None, None,4.0,965.0, None, None, None, None, None,3.232, None, None,5.747, None, None, None, None,30.96, None, None, None, None, None, None,2018-04-10 10:00:00, None,15
77.43, None, None, None,2.273,305.6, None, None,4.0,964.0, None, None, None, None, None,3.588, None, None,7.415, None, None, None, None,57.03, None, None, None, None, None, None,2018-04-10 11:00:00, None,15
80.3, None, None, None,2.102,196.7, None, None,4.0,964.0, None, None, None, None, None,2.79, None, None,7.117, None, None, None, None,68.84, None, None, None, None, None, None,2018-04-10 12:00:00, None,15
78.74, None, None, None,2.467,239.5, None, None,4.0,963.0, None, None, None, None, None,2.845, None, None,7.763, None, None, None, None,71.0, None, None, None, None, None, None,2018-04-10 13:00:00, None,15
87.9, None, None, None,2.051,330.4, None, None,5.0,963.0, None, None, None, None, None,2.763, None, None,7.241, None, None, None, None,73.0, None, None, None, None, None, None,2018-04-10 14:00:00, None,15
85.6, None, None, None,1.505,281.3, None, None,6.0,963.0, None, None, None, None, None,2.495, None, None,8.19, None, None, None, None,60.43, None, None, None, None, None, None,2018-04-10 15:00:00, None,15
81.1, None, None, None,1.546,352.9, None, None,7.0,963.0, None, None, None, None, None,1.727, None, None,9.8, None, None, None, None,73.99, None, None, None, None, None, None,2018-04-10 16:00:00, None,15
79.03, None, None, None,3.161,308.1, None, None,6.0,962.0, None, None, None, None, None,1.453, None, None,9.28, None, None, None, None,53.55, None, None, None, None, None, None,2018-04-10 17:00:00, None,15
84.4, None, None, None,5.59,322.2, None, None,6.0,962.0, None, None, None, None, None,0.539, None, None,7.858, None, None, None, None,66.7, None, None, None, None, None, None,2018-04-10 18:00:00, None,15
96.0, None, None, None,5.49,26.25, None, None,6.0,964.0, None, None, None, None, None,1.255, None, None,6.119, None, None, None, None,64.6, None, None, None, None, None, None,2018-04-10 19:00:00, None,15
