station_observations
pcpn_amt_pst24hrs, SWE, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, MIN_TEMP, time, SNOW_ON_THE_GROUND
None, None, None, None, -11.7, None, None, None, 836.0, 470.0, None, 2019-01-01 00:00:00, None
None, None, None, None, -12.3, None, None, None, 837.0, 470.0, None, 2019-01-01 01:00:00, None
None, None, None, None, -12.1, None, None, None, 837.0, 470.0, None, 2019-01-01 02:00:00, None
None, None, None, None, -11.9, None, None, None, 837.0, 470.0, None, 2019-01-01 03:00:00, None
None, None, None, None, -12.0, 144.0, None, None, 837.0, 470.0, None, 2019-01-01 04:00:00, None
None, None, None, None, -12.0, 144.0, None, None, 837.0, 470.0, None, 2019-01-01 05:00:00, None
None, None, None, None, -12.3, 144.0, None, None, 837.0, 470.0, None, 2019-01-01 06:00:00, None
None, None, None, None, -11.9, 144.0, None, None, 837.0, 470.0, None, 2019-01-01 07:00:00, None
None, None, None, None, -11.6, 144.0, None, None, 837.0, 470.0, None, 2019-01-01 08:00:00, None
None, None, None, None, -11.4, 144.0, None, None, 837.0, 471.0, None, 2019-01-01 09:00:00, None
None, None, None, None, -11.3, 144.0, None, None, 837.0, 471.0, None, 2019-01-01 10:00:00, None
None, None, None, None, -11.1, 144.0, None, None, 837.0, 471.0, None, 2019-01-01 11:00:00, None
None, None, None, None, -10.8, 144.0, None, None, 837.0, 472.0, None, 2019-01-01 12:00:00, None
None, None, None, None, -10.5, 144.0, None, None, 837.0, 472.0, None, 2019-01-01 13:00:00, None
None, None, None, None, -10.7, 144.0, None, None, 837.0, 472.0, None, 2019-01-01 14:00:00, None
None, None, None, None, -10.2, 144.0, None, None, 837.0, 472.0, None, 2019-01-01 15:00:00, None
None, None, None, None, -10.5, 144.0, None, None, 837.0, 472.0, None, 2019-01-01 16:00:00, None
None, None, None, None, -9.7, 144.0, None, None, 837.0, 473.0, None, 2019-01-01 17:00:00, None
None, None, None, None, -9.5, 144.0, None, None, 837.0, 473.0, None, 2019-01-01 18:00:00, None
None, None, None, None, -7.4, 144.0, None, None, 837.0, 473.0, None, 2019-01-01 19:00:00, None
None, None, None, None, -8.0, 144.0, None, None, 837.0, 473.0, None, 2019-01-01 20:00:00, None
None, None, None, None, -6.8, 144.0, None, None, 837.0, 473.0, None, 2019-01-01 21:00:00, None
None, None, None, None, -7.4, 145.0, None, None, 837.0, 473.0, None, 2019-01-01 22:00:00, None
None, None, None, None, -7.7, 145.0, None, None, 837.0, 474.0, None, 2019-01-01 23:00:00, None
None, None, None, None, -7.6, 145.0, None, None, 837.0, 474.0, None, 2019-01-02 00:00:00, None
None, None, None, None, -7.5, 144.0, None, None, 837.0, 474.0, None, 2019-01-02 01:00:00, None
None, None, None, None, -7.5, 145.0, None, None, 837.0, 475.0, None, 2019-01-02 02:00:00, None
None, None, None, None, -7.4, 145.0, None, None, 837.0, 475.0, None, 2019-01-02 03:00:00, None
None, None, None, None, -6.2, 146.0, None, None, 837.0, 476.0, None, 2019-01-02 04:00:00, None
None, None, None, None, -6.6, 145.0, None, None, 837.0, 476.0, None, 2019-01-02 05:00:00, None
None, None, None, None, -5.6, 145.0, None, None, 837.0, 476.0, None, 2019-01-02 06:00:00, None
None, None, None, None, -7.1, 145.0, None, None, 838.0, 476.0, None, 2019-01-02 07:00:00, None
None, None, None, None, -6.8, 144.0, None, None, 838.0, 476.0, None, 2019-01-02 08:00:00, None
None, None, None, None, -6.5, 144.0, None, None, 838.0, 476.0, None, 2019-01-02 09:00:00, None
None, None, None, None, -6.3, 144.0, None, None, 838.0, 477.0, None, 2019-01-02 10:00:00, None
None, None, None, None, -6.5, 144.0, None, None, 837.0, 477.0, None, 2019-01-02 11:00:00, None
None, None, None, None, -6.6, 143.0, None, None, 838.0, 477.0, None, 2019-01-02 12:00:00, None
None, None, None, None, -6.3, 145.0, None, None, 838.0, 477.0, None, 2019-01-02 13:00:00, None
None, None, None, None, -6.3, 145.0, None, None, 837.0, 477.0, None, 2019-01-02 14:00:00, None
None, None, None, None, -6.0, 145.0, None, None, 838.0, 478.0, None, 2019-01-02 15:00:00, None
None, None, None, None, -5.9, 145.0, None, None, 838.0, 478.0, None, 2019-01-02 16:00:00, None
None, None, None, None, -5.8, None, None, None, 837.0, 480.0, None, 2019-01-02 17:00:00, None
None, None, None, None, -5.1, 148.0, None, None, 837.0, 481.0, None, 2019-01-02 18:00:00, None
None, None, None, None, -5.0, 149.0, None, None, 838.0, 482.0, None, 2019-01-02 19:00:00, None
None, None, None, None, -4.7, 150.0, None, None, 838.0, 483.0, None, 2019-01-02 20:00:00, None
None, None, None, None, -5.0, 152.0, None, None, 838.0, 485.0, None, 2019-01-02 21:00:00, None
None, None, None, None, -5.4, 153.0, None, None, 837.0, 487.0, None, 2019-01-02 22:00:00, None
None, None, None, None, -5.7, 156.0, None, None, 838.0, 489.0, None, 2019-01-02 23:00:00, None
None, None, None, None, -5.5, None, None, None, 837.0, 494.0, None, 2019-01-03 00:00:00, None
None, None, None, None, -5.4, 164.0, None, None, 838.0, 498.0, None, 2019-01-03 01:00:00, None
None, None, None, None, -5.3, 164.0, None, None, 837.0, 499.0, None, 2019-01-03 02:00:00, None
None, None, None, None, -5.2, 164.0, None, None, 837.0, 501.0, None, 2019-01-03 03:00:00, None
None, None, None, None, -5.1, 166.0, None, None, 838.0, 503.0, None, 2019-01-03 04:00:00, None
None, None, None, None, -5.3, 168.0, None, None, 838.0, 505.0, None, 2019-01-03 05:00:00, None
None, None, None, None, -5.2, 170.0, None, None, 838.0, 507.0, None, 2019-01-03 06:00:00, None
None, None, None, None, -5.2, 172.0, None, None, 838.0, 510.0, None, 2019-01-03 07:00:00, None
None, None, None, None, -5.2, 173.0, None, None, 838.0, 512.0, None, 2019-01-03 08:00:00, None
None, None, None, None, -5.1, None, None, None, 838.0, 514.0, None, 2019-01-03 09:00:00, None
