station_observations
pcpn_amt_pst24hrs, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, cum_pcpn_amt, ONE_DAY_SNOW, time, air_temp_1, MIN_TEMP, snw_dpth, MAX_TEMP
1.0, None, 1.0, 526.0, 1069.0, None, 2019-12-21 20:00:00, -7.8, None, 199.0, None
0.0, None, None, 526.0, 1068.0, None, 2019-12-21 21:00:00, -6.8, None, 199.0, None
None, None, None, 526.0, 1067.0, None, 2019-12-21 22:00:00, -6.5, None, 199.0, None
None, None, 0.0, 526.0, 1067.0, None, 2019-12-21 23:00:00, -6.8, None, 198.0, None
None, None, 0.0, 526.0, 1067.0, None, 2019-12-22 00:00:00, -5.4, None, 198.0, None
None, None, None, 526.0, 1066.0, None, 2019-12-22 01:00:00, -5.0, None, 198.0, None
None, None, None, 526.0, 1065.0, None, 2019-12-22 02:00:00, -5.2, None, 198.0, None
None, None, None, 526.0, 1064.0, None, 2019-12-22 03:00:00, -5.2, None, 197.0, None
None, None, 1.0, 526.0, 1065.0, None, 2019-12-22 04:00:00, -5.9, None, 197.0, None
None, None, 2.0, 526.0, 1067.0, None, 2019-12-22 05:00:00, -6.7, None, 197.0, None
None, None, None, 526.0, 1066.0, None, 2019-12-22 06:00:00, -5.6, None, 197.0, None
None, None, 0.0, 526.0, 1066.0, None, 2019-12-22 07:00:00, -5.4, None, 196.0, None
None, None, 0.0, 526.0, 1066.0, None, 2019-12-22 08:00:00, -5.8, None, 196.0, None
0.0, None, 1.0, 526.0, 1067.0, None, 2019-12-22 09:00:00, -5.8, None, 196.0, None
0.0, None, 0.0, 526.0, 1067.0, None, 2019-12-22 10:00:00, -6.1, None, 196.0, None
0.0, None, 1.0, 526.0, 1068.0, None, 2019-12-22 11:00:00, -6.8, None, 195.0, None
1.0, None, 1.0, 526.0, 1069.0, None, 2019-12-22 12:00:00, -7.1, None, 195.0, None
1.0, None, 0.0, 526.0, 1069.0, None, 2019-12-22 13:00:00, -8.6, None, 195.0, None
2.0, None, 1.0, 526.0, 1070.0, None, 2019-12-22 14:00:00, -9.7, None, 195.0, None
1.0, None, 0.0, 526.0, 1070.0, None, 2019-12-22 15:00:00, -9.1, None, 195.0, None
1.0, None, 0.0, 526.0, 1070.0, None, 2019-12-22 16:00:00, -8.2, None, 194.0, None
2.0, None, 0.0, 526.0, 1070.0, None, 2019-12-22 17:00:00, -9.6, None, 194.0, None
2.0, None, 0.0, 526.0, 1070.0, None, 2019-12-22 18:00:00, -8.8, None, 195.0, None
3.0, None, 1.0, 526.0, 1071.0, None, 2019-12-22 19:00:00, -8.7, None, 194.0, None
2.0, None, 0.0, 526.0, 1071.0, None, 2019-12-22 20:00:00, -9.7, None, 194.0, None
3.0, None, 0.0, 526.0, 1071.0, None, 2019-12-22 21:00:00, -9.2, None, 193.0, None
4.0, None, 0.0, 526.0, 1071.0, None, 2019-12-22 22:00:00, -9.3, None, 194.0, None
4.0, None, 0.0, 526.0, 1071.0, None, 2019-12-22 23:00:00, -9.4, None, 193.0, None
4.0, None, 0.0, 526.0, 1071.0, None, 2019-12-23 00:00:00, -10.7, None, 193.0, None
6.0, None, 1.0, 526.0, 1072.0, None, 2019-12-23 01:00:00, -10.6, None, 193.0, None
8.0, None, 1.0, 526.0, 1073.0, None, 2019-12-23 02:00:00, -11.2, None, 192.0, None
9.0, None, 0.0, 526.0, 1073.0, None, 2019-12-23 03:00:00, -11.0, None, 192.0, None
8.0, None, 0.0, 526.0, 1073.0, None, 2019-12-23 04:00:00, -10.3, None, 192.0, None
7.0, None, 1.0, 526.0, 1074.0, None, 2019-12-23 05:00:00, -11.2, None, 192.0, None
8.0, None, 0.0, 526.0, 1074.0, None, 2019-12-23 06:00:00, -11.4, None, 192.0, None
8.0, None, 0.0, 526.0, 1074.0, None, 2019-12-23 07:00:00, -9.6, None, 192.0, None
6.0, None, None, 526.0, 1072.0, None, 2019-12-23 08:00:00, -8.6, None, 192.0, None
6.0, None, 1.0, 526.0, 1073.0, None, 2019-12-23 09:00:00, -9.1, None, 191.0, None
5.0, None, None, 526.0, 1072.0, None, 2019-12-23 10:00:00, -7.8, None, 191.0, None
2.0, None, None, 526.0, 1070.0, None, 2019-12-23 11:00:00, -6.3, None, 192.0, None
0.0, None, None, 526.0, 1069.0, None, 2019-12-23 12:00:00, -6.1, None, 191.0, None
0.0, None, 0.0, 526.0, 1069.0, None, 2019-12-23 13:00:00, -6.0, None, 191.0, None
0.0, None, 1.0, 526.0, 1070.0, None, 2019-12-23 14:00:00, -6.2, None, 191.0, None
None, None, None, 526.0, 1069.0, None, 2019-12-23 15:00:00, -5.8, None, 190.0, None
None, None, 0.0, 526.0, 1069.0, None, 2019-12-23 16:00:00, -5.9, None, 191.0, None
0.0, None, 1.0, 526.0, 1070.0, None, 2019-12-23 17:00:00, -7.2, None, 190.0, None
1.0, None, 1.0, 526.0, 1071.0, None, 2019-12-23 18:00:00, -7.7, None, 190.0, None
1.0, None, 1.0, 526.0, 1072.0, None, 2019-12-23 19:00:00, -9.0, None, 190.0, None
2.0, None, 1.0, 526.0, 1073.0, None, 2019-12-23 20:00:00, -9.2, None, 189.0, None
2.0, None, 0.0, 526.0, 1073.0, None, 2019-12-23 21:00:00, -7.5, None, 190.0, None
None, None, None, 526.0, 1070.0, None, 2019-12-23 22:00:00, -6.4, None, 189.0, None
None, None, None, 526.0, 1069.0, None, 2019-12-23 23:00:00, -6.5, None, 190.0, None
None, None, 0.0, 526.0, 1069.0, None, 2019-12-24 00:00:00, -6.7, None, 189.0, None
None, None, 2.0, 526.0, 1071.0, None, 2019-12-24 01:00:00, -7.4, None, 189.0, None
None, None, 0.0, 526.0, 1071.0, None, 2019-12-24 02:00:00, -8.1, None, 189.0, None
0.0, None, 2.0, 526.0, 1073.0, None, 2019-12-24 03:00:00, -8.1, None, 188.0, None
None, None, None, 526.0, 1072.0, None, 2019-12-24 04:00:00, -7.4, None, 189.0, None
None, None, 0.0, 526.0, 1072.0, None, 2019-12-24 05:00:00, -7.8, None, 188.0, None
None, None, 1.0, 526.0, 1073.0, None, 2019-12-24 06:00:00, -9.5, None, 188.0, None
None, None, 0.0, 526.0, 1073.0, None, 2019-12-24 07:00:00, -8.6, None, 188.0, None
None, None, None, 526.0, 1068.0, None, 2019-12-24 08:00:00, -6.9, None, 188.0, None
None, None, 2.0, 526.0, 1070.0, None, 2019-12-24 09:00:00, -7.9, None, 188.0, None
None, None, 0.0, 526.0, 1070.0, None, 2019-12-24 10:00:00, -8.4, None, 187.0, None
None, None, None, 526.0, 1069.0, None, 2019-12-24 11:00:00, -7.1, None, 188.0, None
None, None, None, 526.0, 1068.0, None, 2019-12-24 12:00:00, -7.1, None, 187.0, None
None, None, None, 526.0, 1066.0, None, 2019-12-24 13:00:00, -7.0, None, 187.0, None
None, None, 3.0, 526.0, 1069.0, None, 2019-12-24 14:00:00, -8.2, None, 187.0, None
3.0, None, 3.0, 526.0, 1072.0, None, 2019-12-24 15:00:00, -9.7, None, 186.0, None
4.0, None, 1.0, 526.0, 1073.0, None, 2019-12-24 16:00:00, -9.9, None, 186.0, None
4.0, None, 1.0, 526.0, 1074.0, None, 2019-12-24 17:00:00, -10.1, None, 186.0, None
None, None, None, 526.0, 1070.0, None, 2019-12-24 18:00:00, -6.8, None, 186.0, None
None, None, None, 526.0, 1065.0, None, 2019-12-24 19:00:00, -6.8, None, 186.0, None
None, None, None, 526.0, 1063.0, None, 2019-12-24 20:00:00, -6.8, None, 186.0, None
None, None, 0.0, 526.0, 1063.0, None, 2019-12-24 21:00:00, -7.2, None, 186.0, None
None, None, 0.0, 526.0, 1063.0, None, 2019-12-24 22:00:00, -8.0, None, 186.0, None
None, None, None, 526.0, 1062.0, None, 2019-12-24 23:00:00, -8.0, None, 186.0, None
None, None, 0.0, 526.0, 1062.0, None, 2019-12-25 00:00:00, -6.9, None, 185.0, None
None, None, 1.0, 526.0, 1063.0, None, 2019-12-25 01:00:00, -7.3, None, 186.0, None
None, None, None, 526.0, 1061.0, None, 2019-12-25 02:00:00, -6.9, None, 186.0, None
None, None, None, 526.0, 1060.0, None, 2019-12-25 03:00:00, -7.1, None, 186.0, None
None, None, 1.0, 526.0, 1061.0, None, 2019-12-25 04:00:00, -7.5, None, 186.0, None
None, None, 0.0, 526.0, 1061.0, None, 2019-12-25 05:00:00, -7.7, None, 185.0, None
None, None, 1.0, 526.0, 1062.0, None, 2019-12-25 06:00:00, -8.0, None, 185.0, None
None, None, 0.0, 526.0, 1062.0, None, 2019-12-25 07:00:00, -7.8, None, 185.0, None
None, None, 1.0, 526.0, 1063.0, None, 2019-12-25 08:00:00, -8.7, None, 185.0, None
None, None, 1.0, 526.0, 1064.0, None, 2019-12-25 09:00:00, -9.7, None, 185.0, None
None, None, 0.0, 526.0, 1064.0, None, 2019-12-25 10:00:00, -8.6, None, 185.0, None
None, None, 0.0, 526.0, 1064.0, None, 2019-12-25 11:00:00, -8.3, None, 184.0, None
None, None, 2.0, 526.0, 1066.0, None, 2019-12-25 12:00:00, -9.7, None, 184.0, None
0.0, None, 0.0, 526.0, 1066.0, None, 2019-12-25 13:00:00, -9.0, None, 184.0, None
None, None, 1.0, 526.0, 1067.0, None, 2019-12-25 14:00:00, -10.4, None, 184.0, None
None, None, 2.0, 526.0, 1069.0, None, 2019-12-25 15:00:00, -12.0, None, 183.0, None
None, None, 1.0, 526.0, 1070.0, None, 2019-12-25 16:00:00, -12.9, None, 184.0, None
None, None, 1.0, 526.0, 1071.0, None, 2019-12-25 17:00:00, -12.6, None, 183.0, None
1.0, None, 0.0, 526.0, 1071.0, None, 2019-12-25 18:00:00, -12.0, None, 184.0, None
6.0, None, 0.0, 526.0, 1071.0, None, 2019-12-25 19:00:00, -11.0, None, 183.0, None
8.0, None, 0.0, 526.0, 1071.0, None, 2019-12-25 20:00:00, -12.1, None, 183.0, None
9.0, None, 1.0, 526.0, 1072.0, None, 2019-12-25 21:00:00, -11.3, None, 183.0, None
8.0, None, None, 526.0, 1071.0, None, 2019-12-25 22:00:00, -10.2, None, 183.0, None
7.0, None, None, 526.0, 1069.0, None, 2019-12-25 23:00:00, -8.6, None, 184.0, None
10.0, None, 3.0, 526.0, 1072.0, None, 2019-12-26 00:00:00, -10.6, None, 183.0, None
9.0, None, 0.0, 526.0, 1072.0, None, 2019-12-26 01:00:00, -12.2, None, 182.0, None
10.0, None, None, 526.0, 1071.0, None, 2019-12-26 02:00:00, -10.4, None, 183.0, None
13.0, None, 2.0, 526.0, 1073.0, None, 2019-12-26 03:00:00, -11.3, None, 182.0, None
8.0, None, None, 526.0, 1069.0, None, 2019-12-26 04:00:00, -8.7, None, 182.0, None
11.0, None, 3.0, 526.0, 1072.0, None, 2019-12-26 05:00:00, -9.0, None, 182.0, None
9.0, None, None, 526.0, 1071.0, None, 2019-12-26 06:00:00, -8.1, None, 182.0, None
9.0, None, 0.0, 526.0, 1071.0, None, 2019-12-26 07:00:00, -8.0, None, 181.0, None
6.0, None, None, 526.0, 1069.0, None, 2019-12-26 08:00:00, -7.4, None, 182.0, None
0.0, None, None, 526.0, 1064.0, None, 2019-12-26 09:00:00, -6.3, None, 182.0, None
None, None, None, 526.0, 1063.0, None, 2019-12-26 10:00:00, -5.9, None, 182.0, None
None, None, None, 526.0, 1062.0, None, 2019-12-26 11:00:00, -5.6, None, 182.0, None
None, None, 0.0, 526.0, 1062.0, None, 2019-12-26 12:00:00, -5.3, None, 182.0, None
None, None, None, 526.0, 1061.0, None, 2019-12-26 13:00:00, -4.8, None, 182.0, None
None, None, None, 526.0, 1060.0, None, 2019-12-26 14:00:00, -4.8, None, 182.0, None
None, None, 2.0, 526.0, 1062.0, None, 2019-12-26 15:00:00, -5.2, None, 182.0, None
None, None, None, 526.0, 1060.0, None, 2019-12-26 16:00:00, -5.6, None, 182.0, None
None, None, None, 526.0, 1059.0, None, 2019-12-26 17:00:00, -5.4, None, 181.0, None
None, None, None, 526.0, 1058.0, None, 2019-12-26 18:00:00, -5.6, None, 181.0, None
None, None, None, 526.0, 1057.0, None, 2019-12-26 19:00:00, -6.1, None, 181.0, None
None, None, None, 526.0, 1056.0, None, 2019-12-26 20:00:00, -7.0, None, 182.0, None
None, None, 0.0, 527.0, 1056.0, None, 2019-12-26 21:00:00, -6.3, None, 182.0, None
None, None, 0.0, 527.0, 1056.0, None, 2019-12-26 22:00:00, -5.7, None, 182.0, None
None, None, 0.0, 527.0, 1056.0, None, 2019-12-26 23:00:00, -5.9, None, 182.0, None
None, None, 2.0, 527.0, 1058.0, None, 2019-12-27 00:00:00, -5.9, None, 182.0, None
None, None, 1.0, 528.0, 1059.0, None, 2019-12-27 01:00:00, -6.0, None, 185.0, None
None, None, 1.0, 528.0, 1060.0, None, 2019-12-27 02:00:00, -6.3, None, 190.0, None
None, None, 1.0, 529.0, 1061.0, None, 2019-12-27 03:00:00, -6.6, None, 191.0, None
None, None, 1.0, 529.0, 1062.0, None, 2019-12-27 04:00:00, -6.7, None, 190.0, None
None, None, 1.0, 530.0, 1063.0, None, 2019-12-27 05:00:00, -6.7, None, 191.0, None
None, None, 0.0, 530.0, 1063.0, None, 2019-12-27 06:00:00, -6.9, None, 192.0, None
None, None, 1.0, 531.0, 1064.0, None, 2019-12-27 07:00:00, -6.7, None, 193.0, None
None, None, 0.0, 532.0, 1064.0, None, 2019-12-27 08:00:00, -6.8, None, 194.0, None
0.0, None, 0.0, 532.0, 1064.0, None, 2019-12-27 09:00:00, -7.1, None, 193.0, None
2.0, None, 1.0, 532.0, 1065.0, None, 2019-12-27 10:00:00, -7.0, None, 195.0, None
3.0, None, 0.0, 533.0, 1065.0, None, 2019-12-27 11:00:00, -6.8, None, 195.0, None
3.0, None, 0.0, 533.0, 1065.0, None, 2019-12-27 12:00:00, -6.9, None, 196.0, None
4.0, None, 0.0, 534.0, 1065.0, None, 2019-12-27 13:00:00, -6.9, None, 196.0, None
6.0, None, 1.0, 534.0, 1066.0, None, 2019-12-27 14:00:00, -7.3, None, 196.0, None
4.0, None, 0.0, 534.0, 1066.0, None, 2019-12-27 15:00:00, -7.6, None, 195.0, None
6.0, None, 0.0, 535.0, 1066.0, None, 2019-12-27 16:00:00, -7.6, None, 195.0, None
7.0, None, 0.0, 535.0, 1066.0, None, 2019-12-27 17:00:00, -7.6, None, 194.0, None
8.0, None, 0.0, 535.0, 1066.0, None, 2019-12-27 18:00:00, -8.0, None, 194.0, None
10.0, None, 1.0, 535.0, 1067.0, None, 2019-12-27 19:00:00, -7.8, None, 195.0, None
10.0, None, None, 535.0, 1066.0, None, 2019-12-27 20:00:00, -7.6, None, 195.0, None
11.0, None, 1.0, 536.0, 1067.0, None, 2019-12-27 21:00:00, -7.3, None, 195.0, None
10.0, None, None, 536.0, 1066.0, None, 2019-12-27 22:00:00, -7.2, None, 194.0, None
10.0, None, 0.0, 536.0, 1066.0, None, 2019-12-27 23:00:00, -7.5, None, 194.0, None
9.0, None, 1.0, 536.0, 1067.0, None, 2019-12-28 00:00:00, -7.4, None, 193.0, None
8.0, None, 0.0, 536.0, 1067.0, None, 2019-12-28 01:00:00, -7.2, None, 193.0, None
7.0, None, 0.0, 536.0, 1067.0, None, 2019-12-28 02:00:00, -6.3, None, 192.0, None
6.0, None, 0.0, 536.0, 1067.0, None, 2019-12-28 03:00:00, -6.2, None, 192.0, None
5.0, None, 0.0, 536.0, 1067.0, None, 2019-12-28 04:00:00, -6.0, None, 193.0, None
3.0, None, None, 536.0, 1066.0, None, 2019-12-28 05:00:00, -5.1, None, 193.0, None
4.0, None, 1.0, 536.0, 1067.0, None, 2019-12-28 06:00:00, -4.5, None, 193.0, None
3.0, None, 0.0, 536.0, 1067.0, None, 2019-12-28 07:00:00, -3.7, None, 192.0, None
3.0, None, 0.0, 536.0, 1067.0, None, 2019-12-28 08:00:00, -3.6, None, 192.0, None
3.0, None, 0.0, 536.0, 1067.0, None, 2019-12-28 09:00:00, -2.6, None, 192.0, None
3.0, None, 1.0, 537.0, 1068.0, None, 2019-12-28 10:00:00, -1.5, None, 192.0, None
3.0, None, 0.0, 537.0, 1068.0, None, 2019-12-28 11:00:00, -1.7, None, 191.0, None
3.0, None, 0.0, 537.0, 1068.0, None, 2019-12-28 12:00:00, -1.1, None, 191.0, None
3.0, None, 0.0, 537.0, 1068.0, None, 2019-12-28 13:00:00, -0.6, None, 191.0, None
3.0, None, 1.0, 537.0, 1069.0, None, 2019-12-28 14:00:00, -0.9, None, 190.0, None
3.0, None, 0.0, 537.0, 1069.0, None, 2019-12-28 15:00:00, -1.6, None, 191.0, None
3.0, None, 0.0, 538.0, 1069.0, None, 2019-12-28 16:00:00, -1.7, None, 191.0, None
4.0, None, 1.0, 538.0, 1070.0, None, 2019-12-28 17:00:00, -2.1, None, 191.0, None
4.0, None, 0.0, 538.0, 1070.0, None, 2019-12-28 18:00:00, -1.7, None, 191.0, None
3.0, None, 0.0, 538.0, 1070.0, None, 2019-12-28 19:00:00, -1.5, None, 190.0, None
4.0, None, 0.0, 538.0, 1070.0, None, 2019-12-28 20:00:00, -1.1, None, 190.0, None
3.0, None, 0.0, 538.0, 1070.0, None, 2019-12-28 21:00:00, -1.8, None, 190.0, None
4.0, None, 0.0, 538.0, 1070.0, None, 2019-12-28 22:00:00, -1.3, None, 189.0, None
5.0, None, 1.0, 538.0, 1071.0, None, 2019-12-28 23:00:00, -1.0, None, 189.0, None
4.0, None, 0.0, 539.0, 1071.0, None, 2019-12-29 00:00:00, -0.1, None, 189.0, None
4.0, None, 0.0, 539.0, 1071.0, None, 2019-12-29 01:00:00, -0.6, None, 189.0, None
4.0, None, 0.0, 539.0, 1071.0, None, 2019-12-29 02:00:00, -0.7, None, 188.0, None
4.0, None, 0.0, 539.0, 1071.0, None, 2019-12-29 03:00:00, -1.9, None, 188.0, None
4.0, None, 0.0, 539.0, 1071.0, None, 2019-12-29 04:00:00, -3.1, None, 188.0, None
5.0, None, 0.0, 539.0, 1071.0, None, 2019-12-29 05:00:00, -2.9, None, 188.0, None
5.0, None, 1.0, 539.0, 1072.0, None, 2019-12-29 06:00:00, -2.4, None, 187.0, None
5.0, None, 0.0, 539.0, 1072.0, None, 2019-12-29 07:00:00, -2.9, None, 187.0, None
5.0, None, 0.0, 539.0, 1072.0, None, 2019-12-29 08:00:00, -4.1, None, 187.0, None
5.0, None, 0.0, 539.0, 1072.0, None, 2019-12-29 09:00:00, -4.6, None, 187.0, None
4.0, None, 0.0, 539.0, 1072.0, None, 2019-12-29 10:00:00, -3.9, None, 187.0, None
4.0, None, 0.0, 539.0, 1072.0, None, 2019-12-29 11:00:00, -1.6, None, 186.0, None
4.0, None, 0.0, 539.0, 1072.0, None, 2019-12-29 12:00:00, -2.9, None, 186.0, None
4.0, None, 0.0, 539.0, 1072.0, None, 2019-12-29 13:00:00, -1.8, None, 186.0, None
3.0, None, 0.0, 539.0, 1072.0, None, 2019-12-29 14:00:00, -2.6, None, 186.0, None
3.0, None, 0.0, 539.0, 1072.0, None, 2019-12-29 15:00:00, -3.5, None, 186.0, None
4.0, None, 1.0, 539.0, 1073.0, None, 2019-12-29 16:00:00, -3.2, None, 185.0, None
2.0, None, None, 539.0, 1072.0, None, 2019-12-29 17:00:00, -3.0, None, 186.0, None
3.0, None, 1.0, 539.0, 1073.0, None, 2019-12-29 18:00:00, -4.0, None, 185.0, None
3.0, None, 0.0, 539.0, 1073.0, None, 2019-12-29 19:00:00, -4.5, None, 185.0, None
3.0, None, 0.0, 539.0, 1073.0, None, 2019-12-29 20:00:00, -4.7, None, 185.0, None
3.0, None, 0.0, 539.0, 1073.0, None, 2019-12-29 21:00:00, -5.8, None, 185.0, None
3.0, None, 0.0, 539.0, 1073.0, None, 2019-12-29 22:00:00, -5.9, None, 184.0, None
2.0, None, 0.0, 539.0, 1073.0, None, 2019-12-29 23:00:00, -5.1, None, 185.0, None
2.0, None, 0.0, 539.0, 1073.0, None, 2019-12-30 00:00:00, -2.9, None, 185.0, None
2.0, None, 0.0, 539.0, 1073.0, None, 2019-12-30 01:00:00, -2.3, None, 184.0, None
1.0, None, None, 539.0, 1072.0, None, 2019-12-30 02:00:00, -1.3, None, 184.0, None
1.0, None, 0.0, 539.0, 1072.0, None, 2019-12-30 03:00:00, -0.2, None, 184.0, None
0.0, None, None, 539.0, 1071.0, None, 2019-12-30 04:00:00, -0.2, None, 184.0, None
0.0, None, 0.0, 539.0, 1071.0, None, 2019-12-30 05:00:00, -0.5, None, 184.0, None
None, None, 0.0, 539.0, 1071.0, None, 2019-12-30 06:00:00, -1.0, None, 184.0, None
None, None, None, 539.0, 1070.0, None, 2019-12-30 07:00:00, -1.0, None, 184.0, None
None, None, None, 539.0, 1069.0, None, 2019-12-30 08:00:00, -0.7, None, 184.0, None
None, None, 2.0, 539.0, 1071.0, None, 2019-12-30 09:00:00, -0.9, None, 184.0, None
None, None, 0.0, 539.0, 1071.0, None, 2019-12-30 10:00:00, -1.2, None, 184.0, None
None, None, 0.0, 539.0, 1071.0, None, 2019-12-30 11:00:00, -0.8, None, 184.0, None
None, None, 0.0, 540.0, 1071.0, None, 2019-12-30 12:00:00, -1.3, None, 185.0, None
None, None, 0.0, 540.0, 1071.0, None, 2019-12-30 13:00:00, -1.7, None, 185.0, None
None, None, 0.0, 540.0, 1071.0, None, 2019-12-30 14:00:00, -2.2, None, 185.0, None
0.0, None, 1.0, 541.0, 1072.0, None, 2019-12-30 15:00:00, -2.0, None, 185.0, None
0.0, None, 1.0, 542.0, 1073.0, None, 2019-12-30 16:00:00, -1.9, None, 187.0, None
3.0, None, 2.0, 543.0, 1075.0, None, 2019-12-30 17:00:00, -1.8, None, 189.0, None
5.0, None, 3.0, 545.0, 1078.0, None, 2019-12-30 18:00:00, -1.7, None, 191.0, None
8.0, None, 3.0, 547.0, 1081.0, None, 2019-12-30 19:00:00, -1.9, None, 192.0, None
9.0, None, 1.0, 548.0, 1082.0, None, 2019-12-30 20:00:00, -1.8, None, 193.0, None
10.0, None, 1.0, 548.0, 1083.0, None, 2019-12-30 21:00:00, -1.8, None, 193.0, None
10.0, None, 0.0, 550.0, 1083.0, None, 2019-12-30 22:00:00, -1.6, None, 194.0, None
11.0, None, 1.0, 551.0, 1084.0, None, 2019-12-30 23:00:00, -1.9, None, 195.0, None
13.0, None, 2.0, 552.0, 1086.0, None, 2019-12-31 00:00:00, -1.8, None, 195.0, None
