station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, snwfl_amt_pst1hr, dwpt_temp, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, max_air_temp_snc_last_reset, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, HEIGHT_OF_SNOW, stn_pres
None, -14.05, 82.4, None, None, None, 1.0, -16.0, -14.1, -17.7, 1022.0, 0.6, -16.0, 879.0, -14.1, 82.0, None, 2022-01-02 12:00:00, 63.0, 62.82, 879.0
None, -13.22, 80.5, None, None, None, 1.0, -16.0, -13.2, -17.7, 1020.7, 0.7, -16.0, 878.0, -13.2, 81.0, None, 2022-01-02 13:00:00, 64.0, 63.75, 878.0
None, -13.03, 82.3, None, None, None, 1.0, -15.0, -13.0, -17.7, 1020.6, 0.3, -15.0, 878.0, -12.9, 82.0, None, 2022-01-02 14:00:00, 64.0, 64.08, 878.0
4.6, -13.04, 83.5, None, None, None, 1.0, -15.0, -13.0, -17.7, 1020.5, 0.7, -15.0, 878.0, -12.8, 84.0, None, 2022-01-02 15:00:00, 65.0, 64.76, 878.0
4.9, -13.32, 84.8, None, None, None, 1.0, -15.0, -13.3, -17.7, 1019.3, 0.3, -15.0, 877.0, -12.8, 85.0, None, 2022-01-02 16:00:00, 65.0, 65.14, 877.0
5.2, -13.44, 85.7, None, None, None, 0.0, -15.0, -13.4, -17.7, 1019.3, 0.3, -15.0, 877.0, -12.8, 86.0, None, 2022-01-02 17:00:00, 65.0, 65.38, 877.0
5.7, -13.37, 85.9, None, None, None, 0.0, -15.0, -13.4, -17.7, 1018.0, 0.5, -15.0, 876.0, -12.8, 86.0, None, 2022-01-02 18:00:00, 65.0, 65.26, 876.0
6.2, -13.26, 85.7, None, None, None, 1.0, -15.0, -13.3, -13.4, 1017.9, 0.5, -15.0, 876.0, -13.3, 86.0, None, 2022-01-02 19:00:00, 66.0, 65.89, 876.0
6.6, -13.08, 86.2, None, None, None, 1.0, -15.0, -13.1, -13.4, 1016.7, 0.6, -15.0, 875.0, -13.1, 86.0, None, 2022-01-02 20:00:00, 66.0, 66.24, 875.0
7.1, -12.91, 86.5, None, None, None, 1.0, -14.0, -12.9, -13.4, 1016.5, 0.5, -14.0, 875.0, -12.9, 87.0, None, 2022-01-02 21:00:00, 67.0, 66.78, 875.0
7.6, -12.74, 86.8, None, None, None, 1.0, -14.0, -12.7, -13.4, 1015.2, 0.5, -14.0, 874.0, -12.7, 87.0, None, 2022-01-02 22:00:00, 67.0, 67.2, 874.0
7.6, -12.64, 87.1, None, None, None, 1.0, -14.0, -12.6, -13.4, 1015.1, 0.1, -14.0, 874.0, -12.7, 87.0, None, 2022-01-02 23:00:00, 67.0, 67.47, 874.0
7.8, -12.4, 87.2, None, None, None, 0.0, -14.0, -12.4, -13.4, 1012.6, 0.2, -14.0, 872.0, -12.4, 87.0, None, 2022-01-03 00:00:00, 67.0, 67.19, 872.0
8.0, -12.16, 87.2, None, None, None, 1.0, -14.0, -12.2, -13.4, 1012.4, 0.2, -14.0, 872.0, -12.2, 87.0, None, 2022-01-03 01:00:00, 68.0, 67.5, 872.0
8.5, -11.92, 87.7, None, None, None, 1.0, -13.0, -11.9, -13.4, 1011.2, 0.5, -13.0, 871.0, -11.9, 88.0, None, 2022-01-03 02:00:00, 68.0, 67.92, 871.0
8.6, -11.64, 87.8, None, None, None, 0.0, -13.0, -11.6, -13.4, 1009.9, 0.3, -13.0, 870.0, -11.6, 88.0, None, 2022-01-03 03:00:00, 68.0, 68.04, 870.0
8.8, -11.39, 88.2, None, None, None, 0.0, -13.0, -11.4, -13.4, 1008.8, 0.2, -13.0, 869.0, -11.4, 88.0, None, 2022-01-03 04:00:00, 68.0, 68.14, 869.0
9.0, -11.15, 88.4, None, None, None, 0.0, -13.0, -11.2, -13.4, 1007.6, 0.2, -13.0, 868.0, -11.2, 88.0, None, 2022-01-03 05:00:00, 68.0, 68.17, 868.0
9.1, -10.86, 88.8, None, None, None, 0.0, -12.0, -10.9, -13.4, 1006.4, 0.3, -12.0, 867.0, -10.9, 89.0, None, 2022-01-03 06:00:00, 68.0, 68.38, 867.0
9.1, -10.63, 88.7, None, None, None, 0.0, -12.0, -10.6, -10.9, 1005.2, 0.4, -12.0, 866.0, -10.6, 89.0, None, 2022-01-03 07:00:00, 68.0, 68.4, 866.0
9.1, -10.39, 88.8, None, None, None, 1.0, -12.0, -10.4, -10.9, 1005.1, 0.3, -12.0, 866.0, -10.4, 89.0, None, 2022-01-03 08:00:00, 69.0, 68.82, 866.0
9.1, -9.9, 88.7, None, None, None, 0.0, -11.0, -9.9, -10.9, 1003.8, 0.3, -11.0, 865.0, -9.9, 89.0, None, 2022-01-03 09:00:00, 69.0, 68.96, 865.0
9.2, -8.94, 87.8, None, None, None, 0.0, -10.0, -8.9, -10.9, 1003.6, 0.3, -10.0, 865.0, -9.0, 88.0, None, 2022-01-03 10:00:00, 69.0, 68.81, 865.0
8.9, -7.438, 84.1, None, None, None, 0.0, -9.0, -7.4, -10.9, 1002.2, 0.2, -9.0, 864.0, -7.3, 84.0, None, 2022-01-03 11:00:00, 69.0, 68.62, 864.0
8.5, -6.704, 85.6, None, None, None, 0.0, -9.0, -6.7, -10.9, 1000.9, 0.2, -9.0, 863.0, -6.7, 86.0, None, 2022-01-03 12:00:00, 69.0, 68.57, 863.0
8.1, -5.356, 82.4, None, None, None, 0.0, -8.0, -5.4, -10.9, 999.5, 0.3, -8.0, 862.0, -5.4, 82.0, None, 2022-01-03 13:00:00, 68.0, 68.48, 862.0
None, -6.095, 87.1, None, None, None, 1.0, -8.0, -6.1, -10.9, 999.6, -0.1, -8.0, 862.0, -5.4, 87.0, None, 2022-01-03 14:00:00, 69.0, 69.27, 862.0
None, -5.989, 87.9, None, None, None, 0.0, -7.0, -6.0, -10.9, 998.3, 0.2, -7.0, 861.0, -5.4, 88.0, None, 2022-01-03 15:00:00, 69.0, 69.12, 861.0
None, -6.463, 90.3, None, None, None, -1.0, -8.0, -6.5, -10.9, 999.5, 0.0, -8.0, 862.0, -5.4, 90.0, None, 2022-01-03 16:00:00, 69.0, 68.58, 862.0
None, -6.558, 91.0, None, None, None, 0.0, -8.0, -6.6, -10.9, 999.5, 0.3, -8.0, 862.0, -5.4, 91.0, None, 2022-01-03 17:00:00, 69.0, 68.77, 862.0
None, -6.992, 91.7, None, None, None, 0.0, -8.0, -7.0, -10.9, 998.4, -0.1, -8.0, 861.0, -5.4, 92.0, None, 2022-01-03 18:00:00, 69.0, 68.63, 861.0
None, -6.752, 92.3, None, None, None, 2.0, -8.0, -6.8, -7.0, 999.5, 0.4, -8.0, 862.0, -6.8, 92.0, None, 2022-01-03 19:00:00, 70.0, 69.63, 862.0
None, -7.283, 92.0, None, None, None, -1.0, -8.0, -7.3, -7.4, 999.5, -0.1, -8.0, 862.0, -6.7, 92.0, None, 2022-01-03 20:00:00, 69.0, 68.95, 862.0
None, -6.562, 92.4, None, None, None, -1.0, -7.0, -6.6, -7.4, 999.3, 0.8, -7.0, 862.0, -6.6, 92.0, None, 2022-01-03 21:00:00, 68.0, 68.07, 862.0
None, -7.447, 90.5, None, None, None, 2.0, -9.0, -7.4, -7.6, 1000.4, -0.3, -9.0, 863.0, -6.6, 91.0, None, 2022-01-03 22:00:00, 70.0, 69.88, 863.0
None, -8.55, 91.6, None, None, None, 0.0, -9.0, -8.6, -8.7, 1001.6, -0.6, -9.0, 864.0, -6.6, 92.0, None, 2022-01-03 23:00:00, 70.0, 70.06, 864.0
None, -9.83, 89.4, None, None, None, 0.0, -11.0, -9.8, -9.8, 1002.8, -0.4, -11.0, 865.0, -6.6, 89.0, None, 2022-01-04 00:00:00, 70.0, 69.75, 865.0
None, -8.72, 92.2, None, None, None, 0.0, -10.0, -8.7, -9.9, 1003.6, 0.9, -10.0, 866.0, -6.6, 92.0, None, 2022-01-04 01:00:00, 70.0, 69.94, 866.0
None, -6.671, 87.1, None, None, None, 0.0, -8.0, -6.7, -9.9, 1004.5, 0.7, -8.0, 867.0, -6.0, 87.0, None, 2022-01-04 02:00:00, 70.0, 69.77, 867.0
None, -9.94, 88.2, None, None, None, 0.0, -11.0, -9.9, -9.9, 1007.3, -1.5, -11.0, 869.0, -6.0, 88.0, None, 2022-01-04 03:00:00, 70.0, 69.77, 869.0
None, -10.97, 87.6, None, None, None, 0.0, -13.0, -11.0, -10.9, 1008.8, -0.1, -13.0, 870.0, -6.0, 88.0, None, 2022-01-04 04:00:00, 70.0, 69.57, 870.0
None, -11.88, 88.2, None, None, None, 0.0, -13.0, -11.9, -11.9, 1011.2, 0.0, -13.0, 872.0, -6.0, 88.0, None, 2022-01-04 05:00:00, 70.0, 69.75, 872.0
None, -12.22, 86.8, None, None, None, 0.0, -14.0, -12.2, -12.2, 1012.5, -0.1, -14.0, 873.0, -6.0, 87.0, None, 2022-01-04 06:00:00, 70.0, 69.61, 873.0
None, -13.61, 86.3, None, None, None, 0.0, -15.0, -13.6, -13.6, 1013.9, 0.0, -15.0, 874.0, -12.2, 86.0, None, 2022-01-04 07:00:00, 69.0, 69.44, 874.0
None, -14.6, 86.8, None, None, None, 0.0, -16.0, -14.6, -14.8, 1016.5, -0.1, -16.0, 876.0, -12.2, 87.0, None, 2022-01-04 08:00:00, 69.0, 69.41, 876.0
None, -14.91, 85.6, None, None, None, 0.0, -17.0, -14.9, -14.9, 1017.5, 0.0, -17.0, 877.0, -12.2, 86.0, None, 2022-01-04 09:00:00, 69.0, 69.26, 877.0
None, -14.1, 89.0, None, None, None, 0.0, -15.0, -14.1, -15.6, 1018.7, 0.9, -15.0, 878.0, -12.2, 89.0, None, 2022-01-04 10:00:00, 69.0, 69.12, 878.0
None, -11.54, 73.37, None, None, None, -1.0, -15.0, -11.5, -15.6, 1018.5, 1.1, -15.0, 878.0, -11.5, 73.0, None, 2022-01-04 11:00:00, 69.0, 68.53, 878.0
None, -11.01, 70.83, None, None, None, 1.0, -15.0, -11.0, -15.6, 1018.6, 0.3, -15.0, 878.0, -10.7, 71.0, None, 2022-01-04 12:00:00, 69.0, 68.83, 878.0
None, -11.27, 76.09, None, None, None, 0.0, -15.0, -11.3, -15.6, 1019.6, -0.6, -15.0, 879.0, -10.7, 76.0, None, 2022-01-04 13:00:00, 69.0, 68.6, 879.0
None, -11.67, 80.0, None, None, None, 0.0, -14.0, -11.7, -15.6, 1019.3, -0.8, -14.0, 879.0, -10.7, 80.0, None, 2022-01-04 14:00:00, 69.0, 68.72, 879.0
None, -12.47, 83.0, None, None, None, 0.0, -15.0, -12.5, -15.6, 1020.0, -0.4, -15.0, 879.0, -10.7, 83.0, None, 2022-01-04 15:00:00, 68.0, 68.34, 879.0
None, -13.55, 84.6, None, None, None, 0.0, -16.0, -13.6, -15.6, 1020.4, -0.1, -16.0, 879.0, -10.7, 85.0, None, 2022-01-04 16:00:00, 69.0, 68.57, 879.0
None, -14.15, 85.9, None, None, None, 0.0, -16.0, -14.2, -15.6, 1020.6, 0.0, -16.0, 879.0, -10.7, 86.0, None, 2022-01-04 17:00:00, 68.0, 68.34, 879.0
None, -15.19, 85.2, None, None, None, 1.0, -17.0, -15.2, -15.6, 1020.9, -0.1, -17.0, 879.0, -10.7, 85.0, None, 2022-01-04 18:00:00, 69.0, 68.8, 879.0
None, -16.49, 85.3, None, None, None, 0.0, -18.0, -16.5, -16.5, 1021.3, 0.0, -18.0, 879.0, -15.2, 85.0, None, 2022-01-04 19:00:00, 69.0, 68.9, 879.0
None, -17.5, 83.8, None, None, None, 0.0, -19.0, -17.5, -17.5, 1022.8, 0.0, -19.0, 880.0, -15.2, 84.0, None, 2022-01-04 20:00:00, 69.0, 68.85, 880.0
None, -18.23, 83.8, None, None, None, 0.0, -20.0, -18.2, -18.2, 1021.9, 0.0, -20.0, 879.0, -15.2, 84.0, None, 2022-01-04 21:00:00, 68.0, 68.37, 879.0
None, -19.52, 82.8, None, None, None, 0.0, -22.0, -19.5, -19.5, 1021.9, -0.1, -22.0, 879.0, -15.2, 83.0, None, 2022-01-04 22:00:00, 68.0, 68.28, 879.0
None, -20.43, 81.6, None, None, None, 0.0, -23.0, -20.4, -20.4, 1022.8, -0.1, -23.0, 880.0, -15.2, 82.0, None, 2022-01-04 23:00:00, 68.0, 67.81, 880.0
None, -21.23, 82.0, None, None, None, 0.0, -23.0, -21.2, -21.4, 1022.9, -0.1, -23.0, 880.0, -15.2, 82.0, None, 2022-01-05 00:00:00, 68.0, 68.03, 880.0
None, -21.87, 80.9, None, None, None, -1.0, -24.0, -21.9, -21.9, 1023.0, -0.1, -24.0, 880.0, -15.2, 81.0, None, 2022-01-05 01:00:00, 67.0, 67.3, 880.0
None, -22.3, 80.7, None, None, None, 0.0, -24.0, -22.3, -22.5, 1023.2, -0.1, -24.0, 880.0, -15.2, 81.0, None, 2022-01-05 02:00:00, 67.0, 67.3, 880.0
None, -23.09, 80.3, None, None, None, 1.0, -25.0, -23.1, -23.1, 1024.6, 0.0, -25.0, 881.0, -15.2, 80.0, None, 2022-01-05 03:00:00, 68.0, 67.58, 881.0
None, -22.39, 81.2, None, None, None, -1.0, -24.0, -22.4, -23.2, 1024.7, 0.1, -24.0, 881.0, -15.2, 81.0, None, 2022-01-05 04:00:00, 66.0, 66.49, 881.0
None, -21.09, 82.1, None, None, None, -1.0, -23.0, -21.1, -23.2, 1024.6, 0.2, -23.0, 881.0, -15.2, 82.0, None, 2022-01-05 05:00:00, 66.0, 65.96, 881.0
None, -20.13, 82.2, None, None, None, 0.0, -22.0, -20.1, -23.2, 1024.6, 0.2, -22.0, 881.0, -15.2, 82.0, None, 2022-01-05 06:00:00, 66.0, 65.83, 881.0
None, -19.6, 83.1, None, None, None, 0.0, -22.0, -19.6, -20.1, 1024.7, 0.2, -22.0, 881.0, -19.6, 83.0, None, 2022-01-05 07:00:00, 66.0, 65.99, 881.0
None, -20.5, 81.4, None, None, None, 0.0, -23.0, -20.5, -20.5, 1026.2, -0.4, -23.0, 882.0, -19.6, 81.0, None, 2022-01-05 08:00:00, 66.0, 66.06, 882.0
None, -20.52, 82.1, None, None, None, 1.0, -23.0, -20.5, -20.9, 1027.5, 0.3, -23.0, 883.0, -19.6, 82.0, None, 2022-01-05 09:00:00, 67.0, 66.55, 883.0
None, -17.63, 87.3, None, None, None, 1.0, -19.0, -17.6, -20.9, 1028.4, 0.6, -19.0, 884.0, -17.9, 87.0, None, 2022-01-05 10:00:00, 67.0, 66.98, 884.0
None, -13.94, 72.0, None, None, None, 1.0, -18.0, -13.9, -20.9, 1027.9, 1.1, -18.0, 884.0, -13.3, 72.0, None, 2022-01-05 11:00:00, 67.0, 67.47, 884.0
None, -12.44, 71.23, None, None, None, 1.0, -16.0, -12.4, -20.9, 1026.6, 0.2, -16.0, 883.0, -12.5, 71.0, None, 2022-01-05 12:00:00, 68.0, 67.84, 883.0
None, -13.58, 75.51, None, None, None, 1.0, -17.0, -13.6, -20.9, 1026.9, -0.9, -17.0, 883.0, -12.4, 76.0, None, 2022-01-05 13:00:00, 68.0, 68.14, 883.0
None, -13.14, 73.95, None, None, None, -1.0, -16.0, -13.1, -20.9, 1026.9, 0.0, -16.0, 883.0, -12.4, 74.0, None, 2022-01-05 14:00:00, 68.0, 67.58, 883.0
None, -15.81, 81.8, None, None, None, 1.0, -18.0, -15.8, -20.9, 1028.7, -0.9, -18.0, 884.0, -12.4, 82.0, None, 2022-01-05 15:00:00, 68.0, 68.43, 884.0
None, -17.75, 81.8, None, None, None, -1.0, -20.0, -17.8, -20.9, 1028.9, -0.1, -20.0, 884.0, -12.4, 82.0, None, 2022-01-05 16:00:00, 68.0, 67.68, 884.0
None, -19.83, 81.3, None, None, None, 1.0, -22.0, -19.8, -20.9, 1030.2, -0.2, -22.0, 885.0, -12.4, 81.0, None, 2022-01-05 17:00:00, 68.0, 68.06, 885.0
None, -21.02, 81.6, None, None, None, -1.0, -23.0, -21.0, -21.1, 1030.3, -0.2, -23.0, 885.0, -12.4, 82.0, None, 2022-01-05 18:00:00, 67.0, 67.45, 885.0
None, -22.12, 80.2, None, None, None, -2.0, -24.0, -22.1, -22.1, 1030.4, -0.1, -24.0, 885.0, -21.0, 80.0, None, 2022-01-05 19:00:00, 66.0, 65.66, 885.0
None, -23.41, 79.31, None, None, None, 1.0, -26.0, -23.4, -23.4, 1030.8, -0.2, -26.0, 885.0, -21.0, 79.0, None, 2022-01-05 20:00:00, 66.0, 66.35, 885.0
None, -23.75, 79.75, None, None, None, 0.0, -26.0, -23.8, -24.0, 1029.7, -0.1, -26.0, 884.0, -21.0, 80.0, None, 2022-01-05 21:00:00, 66.0, 66.28, 884.0
None, -24.45, 77.67, None, None, None, 0.0, -27.0, -24.5, -24.4, 1029.3, -0.1, -27.0, 884.0, -21.0, 78.0, None, 2022-01-05 22:00:00, 66.0, 65.98, 884.0
None, -24.59, 78.73, None, None, None, 1.0, -27.0, -24.6, -24.8, 1028.6, 0.0, -27.0, 884.0, -21.0, 79.0, None, 2022-01-05 23:00:00, 66.0, 66.26, 884.0
None, -24.35, 78.76, None, None, None, 0.0, -27.0, -24.4, -24.8, 1027.2, 0.1, -27.0, 883.0, -21.0, 79.0, None, 2022-01-06 00:00:00, 66.0, 66.37, 883.0
None, -23.01, 81.0, None, None, None, 1.0, -25.0, -23.0, -24.8, 1026.0, 0.1, -25.0, 882.0, -21.0, 81.0, None, 2022-01-06 01:00:00, 67.0, 66.95, 882.0
None, -22.06, 81.0, None, None, None, 0.0, -24.0, -22.1, -24.8, 1024.5, 0.3, -24.0, 881.0, -21.0, 81.0, None, 2022-01-06 02:00:00, 67.0, 67.02, 881.0
None, -21.14, 82.0, None, None, None, 0.0, -23.0, -21.1, -24.8, 1024.8, 0.1, -23.0, 881.0, -21.0, 82.0, None, 2022-01-06 03:00:00, 67.0, 67.2, 881.0
None, -20.42, 82.1, None, None, None, 0.0, -23.0, -20.4, -24.8, 1023.9, 0.2, -23.0, 880.0, -20.4, 82.0, None, 2022-01-06 04:00:00, 67.0, 67.16, 880.0
None, -19.75, 82.6, None, None, None, 1.0, -22.0, -19.8, -24.8, 1023.0, 0.2, -22.0, 879.0, -19.8, 83.0, None, 2022-01-06 05:00:00, 68.0, 67.58, 879.0
None, -19.36, 83.0, None, None, None, 1.0, -21.0, -19.4, -24.8, 1022.0, 0.6, -21.0, 878.0, -19.4, 83.0, None, 2022-01-06 06:00:00, 68.0, 68.07, 878.0
None, -19.0, 83.2, None, None, None, 1.0, -21.0, -19.0, -19.4, 1020.9, 0.5, -21.0, 877.0, -19.0, 83.0, None, 2022-01-06 07:00:00, 68.0, 68.34, 877.0
None, -18.7, 83.1, None, None, None, 0.0, -21.0, -18.7, -19.4, 1018.8, 0.3, -21.0, 875.0, -18.7, 83.0, None, 2022-01-06 08:00:00, 68.0, 68.24, 875.0
None, -17.8, 83.3, None, None, None, -1.0, -20.0, -17.8, -19.4, 1018.7, 0.3, -20.0, 875.0, -17.8, 83.0, None, 2022-01-06 09:00:00, 68.0, 67.54, 875.0
None, -16.92, 83.1, None, None, None, 0.0, -19.0, -16.9, -19.4, 1017.5, 0.4, -19.0, 874.0, -16.9, 83.0, None, 2022-01-06 10:00:00, 67.0, 67.21, 874.0
None, -16.39, 81.6, None, None, None, 0.0, -18.0, -16.4, -19.4, 1016.3, 0.6, -18.0, 873.0, -16.1, 82.0, None, 2022-01-06 11:00:00, 67.0, 67.16, 873.0
None, -15.55, 79.66, None, None, None, 1.0, -18.0, -15.6, -19.4, 1014.9, 0.4, -18.0, 872.0, -15.6, 80.0, None, 2022-01-06 12:00:00, 68.0, 68.12, 872.0
None, -16.17, 79.54, None, None, None, 0.0, -19.0, -16.2, -19.4, 1013.6, 0.0, -19.0, 871.0, -15.4, 80.0, None, 2022-01-06 13:00:00, 68.0, 67.65, 871.0
