station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, rel_hum, time, snw_dpth, HEIGHT_OF_SNOW, stn_pres
None, -26.11, 80.9, -21.6, None, 9.32, 0.098, 298.1, -28.0, None, -26.1, -26.1, 1023.8, 0.4, -28.0, 875.0, None, 0.0, 81.0, 2022-01-01 00:00:00, 64.0, 63.61, 875.0
None, -26.88, 80.2, -21.6, None, 19.05, 0.337, 170.7, -29.0, None, -26.9, -26.9, 1023.8, 0.5, -29.0, 875.0, None, 0.0, 80.0, 2022-01-01 01:00:00, 64.0, 63.56, 875.0
None, -27.64, 79.39, -21.6, None, 0.125, 0.076, 168.8, -30.0, None, -27.6, -27.6, 1024.2, 0.6, -30.0, 875.0, None, 0.0, 79.0, 2022-01-01 02:00:00, 63.0, 63.32, 875.0
None, -28.19, 79.16, -21.6, None, 0.178, 0.062, 168.8, -30.0, None, -28.2, -28.2, 1026.1, 0.6, -30.0, 876.0, None, 0.0, 79.0, 2022-01-01 03:00:00, 63.0, 63.45, 876.0
None, -27.36, 79.39, -21.6, None, 0.0, 0.049, 168.8, -30.0, None, -27.4, -28.3, 1025.0, 0.5, -30.0, 875.0, None, 0.0, 79.0, 2022-01-01 04:00:00, 63.0, 63.42, 875.0
None, -26.03, 80.1, -21.6, None, 0.19, 0.191, 168.8, -28.0, None, -26.0, -28.3, 1026.1, 0.3, -28.0, 876.0, None, 0.0, 80.0, 2022-01-01 05:00:00, 64.0, 63.55, 876.0
None, -20.38, 83.8, -20.4, None, 22.78, 2.234, 154.0, -22.0, None, -20.4, -28.3, 1025.1, 0.1, -22.0, 876.0, None, 1.0, 84.0, 2022-01-01 06:00:00, 64.0, 63.91, 876.0
None, -19.26, 84.7, -19.3, None, 54.86, 2.043, 153.4, -21.0, None, -19.3, -20.4, 1025.2, -0.5, -21.0, 876.0, None, 0.0, 85.0, 2022-01-01 07:00:00, 64.0, 63.75, 876.0
None, -19.08, 85.0, -19.1, None, 21.1, 4.519, 149.0, -21.0, None, -19.1, -20.4, 1025.2, -9.1, -21.0, 876.0, None, 0.0, 85.0, 2022-01-01 08:00:00, 64.0, 63.79, 876.0
None, -18.44, 85.6, -18.5, None, 50.88, 1.754, 135.0, -20.0, None, -18.4, -20.4, 1025.1, 4.2, -20.0, 876.0, None, 0.0, 86.0, 2022-01-01 09:00:00, 64.0, 63.74, 876.0
None, -17.75, 85.9, -17.8, None, 37.99, 4.149, 141.0, -19.0, None, -17.8, -20.4, 1026.2, -1.9, -19.0, 877.0, None, 0.0, 86.0, 2022-01-01 10:00:00, 64.0, 63.61, 877.0
None, -17.47, 86.3, -17.5, None, 30.45, 3.802, 147.5, -19.0, None, -17.5, -20.4, 1026.3, -2.6, -19.0, 877.0, None, 0.0, 86.0, 2022-01-01 11:00:00, 64.0, 63.55, 877.0
None, -17.06, 86.6, -17.1, None, 36.91, 3.869, 147.3, -19.0, None, -17.1, -20.4, 1026.5, 0.6, -19.0, 877.0, None, 0.0, 87.0, 2022-01-01 12:00:00, 63.0, 63.16, 877.0
None, -16.47, 87.0, -16.5, None, 28.85, 4.859, 146.0, -18.0, None, -16.5, -20.4, 1026.5, 2.5, -18.0, 877.0, None, 0.0, 87.0, 2022-01-01 13:00:00, 63.0, 63.39, 877.0
None, -16.45, 87.0, -16.3, None, 24.32, 4.034, 148.6, -18.0, None, -16.5, -20.4, 1025.5, 1.1, -18.0, 876.0, None, 0.0, 87.0, 2022-01-01 14:00:00, 63.0, 63.47, 876.0
