station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, PRECIP_DETECTOR_RATIO, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, rel_hum, time, stn_pres
None, None, None, None, 17.42, 175.6, None, -2.9, None, None, None, None, None, 168.0, None, 168.1, None, -2.705, None, -1.6, None, None, 41.46, None, -2.7, 0.0, 5.0, None, 2022-01-01 10:00:00, None
None, None, None, None, 22.5, 205.9, None, -3.0, None, None, None, None, None, 169.0, None, 169.2, None, -2.591, None, -1.6, None, None, 23.23, None, -2.6, 0.0, 1.0, None, 2022-01-01 11:00:00, None
None, None, None, None, 19.26, 216.7, None, -3.0, None, None, None, None, None, 168.0, None, 168.4, None, -2.875, None, -1.6, None, None, 26.88, None, -2.9, 0.0, -1.0, None, 2022-01-01 12:00:00, None
None, None, None, None, 14.0, 199.6, None, -3.0, None, None, None, None, None, 170.0, None, 169.9, None, -2.923, None, -1.6, None, None, 31.54, None, -2.9, 0.0, 2.0, None, 2022-01-01 13:00:00, None
None, None, None, None, 12.83, 211.0, None, -3.5, None, None, None, None, None, 170.0, None, 170.3, None, -3.511, None, -1.6, None, None, 28.92, None, -3.5, 0.0, 0.0, None, 2022-01-01 14:00:00, None
None, None, None, None, 9.17, 206.4, None, -3.6, None, None, None, None, None, 170.0, None, 169.6, None, -3.616, None, -1.6, None, None, 28.2, None, -3.6, 0.0, -1.0, None, 2022-01-01 15:00:00, None
None, None, None, None, 7.51, 223.2, None, -3.9, None, None, None, None, None, 170.0, None, 170.0, None, -3.922, None, -1.6, None, None, 28.19, None, -3.9, 0.0, 0.0, None, 2022-01-01 16:00:00, None
None, None, None, None, 5.551, 283.7, None, -4.3, None, None, None, None, None, 171.0, None, 171.0, None, -3.896, None, -1.6, None, None, 30.19, None, -3.9, 0.0, 1.0, None, 2022-01-01 17:00:00, None
None, None, None, None, 1.946, 208.9, None, -4.3, None, None, None, None, None, 171.0, None, 171.4, None, -3.856, None, -1.6, None, None, 60.38, None, -3.9, 0.0, 0.0, None, 2022-01-01 18:00:00, None
None, None, None, None, 0.921, 247.2, None, -4.0, None, None, None, None, None, 170.0, None, 170.2, None, -4.037, None, -3.9, None, None, 53.06, None, -4.0, 0.0, -1.0, None, 2022-01-01 19:00:00, None
None, None, None, None, 0.24, 42.78, None, -4.3, None, None, None, None, None, 170.0, None, 170.4, None, -4.216, None, -3.9, None, None, 36.46, None, -4.2, 0.0, 0.0, None, 2022-01-01 20:00:00, None
None, None, None, None, 0.221, 42.03, None, -4.3, None, None, None, None, None, 170.0, None, 170.3, None, -4.254, None, -3.9, None, None, 43.61, None, -4.3, 0.0, 0.0, None, 2022-01-01 21:00:00, None
None, None, None, None, 0.232, 330.0, None, -4.3, None, None, None, None, None, 175.0, None, 174.7, None, -4.264, None, -3.9, None, None, 44.52, None, -4.3, 0.0, 4.0, None, 2022-01-01 22:00:00, None
None, None, None, None, 0.185, 8.34, None, -4.3, None, None, None, None, None, 173.0, None, 173.1, None, -4.282, None, -3.9, None, None, 50.99, None, -4.3, 0.0, -2.0, None, 2022-01-01 23:00:00, None
None, None, None, None, 0.119, 85.9, None, -4.3, None, None, None, None, None, 176.0, None, 175.8, None, -4.244, None, -3.9, None, None, 63.76, None, -4.2, 0.0, 3.0, None, 2022-01-02 00:00:00, None
None, None, None, None, 0.22, 51.4, None, -4.4, None, None, None, None, None, 175.0, None, 174.8, None, -4.159, None, -3.9, None, None, 44.01, None, -4.2, 0.0, -1.0, None, 2022-01-02 01:00:00, None
None, None, None, None, 3.034, 88.6, None, -4.4, None, None, None, None, None, 176.0, None, 176.3, None, -4.111, None, -3.9, None, None, 19.67, None, -4.1, 0.0, 2.0, None, 2022-01-02 02:00:00, None
None, None, None, None, 5.338, 100.9, None, -4.4, None, None, None, None, None, 175.0, None, 175.3, None, -4.206, None, -3.9, None, None, 21.53, None, -4.2, 0.0, -1.0, None, 2022-01-02 03:00:00, None
None, None, None, None, 1.094, 67.46, None, -4.5, None, None, None, None, None, 175.0, None, 175.1, None, -4.483, None, -3.9, None, None, 41.22, None, -4.5, 0.0, 0.0, None, 2022-01-02 04:00:00, None
None, None, None, None, 0.624, 37.46, None, -4.8, None, None, None, None, None, 175.0, None, 175.1, None, -4.722, None, -3.9, None, None, 31.76, None, -4.7, 0.0, 0.0, None, 2022-01-02 05:00:00, None
None, None, None, None, 3.394, 73.3, None, -4.8, None, None, None, None, None, 175.0, None, 175.1, None, -4.493, None, -3.9, None, None, 34.74, None, -4.5, 0.0, 0.0, None, 2022-01-02 06:00:00, None
None, None, None, None, 8.47, 71.4, None, -4.6, None, None, None, None, None, 176.0, None, 175.9, None, -4.273, None, -4.3, None, None, 30.81, None, -4.3, 0.0, 1.0, None, 2022-01-02 07:00:00, None
None, None, None, None, 12.61, 81.4, None, -4.6, None, None, None, None, None, 180.0, None, 180.3, None, -4.273, None, -4.2, None, None, 22.08, None, -4.3, 0.0, 4.0, None, 2022-01-02 08:00:00, None
None, None, None, None, 9.71, 77.5, None, -4.6, None, None, None, None, None, 183.0, None, 182.6, None, -3.92, None, -3.9, None, None, 25.33, None, -3.9, 0.0, 2.0, None, 2022-01-02 09:00:00, None
None, None, None, None, 10.66, 61.43, None, -4.6, None, None, None, None, None, 182.0, None, 181.9, None, -4.047, None, -3.8, None, None, 29.02, None, -4.0, 0.0, -1.0, None, 2022-01-02 10:00:00, None
None, None, None, None, 9.32, 53.72, None, -4.6, None, None, None, None, None, 182.0, None, 181.7, None, -3.79, None, -3.7, None, None, 25.59, None, -3.8, 0.0, 0.0, None, 2022-01-02 11:00:00, None
None, None, None, None, 11.27, 58.04, None, -4.6, None, None, None, None, None, 181.0, None, 181.3, None, -3.579, None, -3.6, None, None, 22.91, None, -3.6, 0.0, 0.0, None, 2022-01-02 12:00:00, None
None, None, None, None, 11.4, 51.09, None, -4.6, None, None, None, None, None, 181.0, None, 181.0, None, -3.568, None, -3.4, None, None, 24.36, None, -3.6, 0.0, 0.0, None, 2022-01-02 13:00:00, None
None, None, None, None, 14.14, 52.97, None, -4.6, None, None, None, None, None, 181.0, None, 180.6, None, -3.549, None, -2.3, None, None, 24.89, None, -3.5, 0.0, 0.0, None, 2022-01-02 14:00:00, None
None, None, None, None, 23.32, 64.18, None, -4.6, None, None, None, None, None, 177.0, None, 176.7, None, -3.806, None, -2.3, None, None, 20.54, None, -3.8, 0.0, -4.0, None, 2022-01-02 15:00:00, None
None, None, None, None, 22.74, 62.37, None, -4.6, None, None, None, None, None, 173.0, None, 173.1, None, -3.739, None, -2.3, None, None, 21.23, None, -3.7, 0.0, -4.0, None, 2022-01-02 16:00:00, None
None, None, None, None, 18.61, 54.35, None, -4.6, None, None, None, None, None, 172.0, None, 172.0, None, -4.142, None, -2.3, None, None, 26.7, None, -4.1, 0.0, -1.0, None, 2022-01-02 17:00:00, None
None, None, None, None, 17.57, 48.86, None, -4.7, None, None, None, None, None, 172.0, None, 172.1, None, -4.631, None, -2.3, None, None, 26.35, None, -4.6, 0.0, 0.0, None, 2022-01-02 18:00:00, None
None, None, None, None, 16.4, 46.7, None, -4.9, None, None, None, None, None, 170.0, None, 170.2, None, -4.79, None, -4.6, None, None, 31.38, None, -4.8, 0.0, -2.0, None, 2022-01-02 19:00:00, None
None, None, None, None, 21.37, 62.51, None, -5.1, None, None, None, None, None, 165.0, None, 165.3, None, -5.01, None, -4.6, None, None, 26.18, None, -5.0, 0.0, -5.0, None, 2022-01-02 20:00:00, None
None, None, None, None, 25.53, 69.5, None, -5.3, None, None, None, None, None, 162.0, None, 161.6, None, -5.288, None, -4.6, None, None, 22.28, None, -5.3, 0.0, -4.0, None, 2022-01-02 21:00:00, None
None, None, None, None, 18.41, 71.2, None, -5.8, None, None, None, None, None, 161.0, None, 160.6, None, -5.78, None, -4.6, None, None, 27.99, None, -5.8, 0.0, -1.0, None, 2022-01-02 22:00:00, None
None, None, None, None, 20.47, 48.03, None, -6.4, None, None, None, None, None, 158.0, None, 158.2, None, -6.293, None, -4.6, None, None, 31.72, None, -6.3, 0.0, -2.0, None, 2022-01-02 23:00:00, None
None, None, None, None, 25.63, 34.47, None, -6.8, None, None, None, None, None, 156.0, None, 156.3, None, -6.8, None, -4.6, None, None, 26.59, None, -6.8, 0.0, -2.0, None, 2022-01-03 00:00:00, None
None, None, None, None, 31.85, 26.38, None, -7.5, None, None, None, None, None, 153.0, None, 153.0, None, -7.44, None, -4.6, None, None, 23.01, None, -7.4, 0.0, -3.0, None, 2022-01-03 01:00:00, None
None, None, None, None, 28.04, 31.77, None, -8.2, None, None, None, None, None, 151.0, None, 150.5, None, -8.15, None, -4.6, None, None, 26.23, None, -8.2, 0.0, -3.0, None, 2022-01-03 02:00:00, None
None, None, None, None, 29.22, 21.45, None, -8.9, None, None, None, None, None, 150.0, None, 149.8, None, -8.77, None, -4.6, None, None, 27.09, None, -8.8, 0.0, -1.0, None, 2022-01-03 03:00:00, None
None, None, None, None, 30.95, 35.07, None, -9.5, None, None, None, None, None, 149.0, None, 148.6, None, -9.51, None, -4.6, None, None, 23.88, None, -9.5, 0.0, -1.0, None, 2022-01-03 04:00:00, None
None, None, None, None, 21.19, 51.13, None, -10.5, None, None, None, None, None, 147.0, None, 146.8, None, -10.45, None, -4.6, None, None, 30.25, None, -10.5, 0.0, -2.0, None, 2022-01-03 05:00:00, None
None, None, None, None, 15.23, 52.25, None, -10.9, None, None, None, None, None, 147.0, None, 146.8, None, -10.44, None, -4.6, None, None, 35.82, None, -10.4, 0.0, 0.0, None, 2022-01-03 06:00:00, None
None, None, None, None, 21.05, 70.8, None, -11.0, None, None, None, None, None, 145.0, None, 145.3, None, -11.0, None, -9.9, None, None, 28.86, None, -11.0, 0.0, -1.0, None, 2022-01-03 07:00:00, None
None, None, None, None, 15.3, 77.3, None, -11.3, None, None, None, None, None, 144.0, None, 143.9, None, -10.87, None, -9.9, None, None, 41.59, None, -10.9, 0.0, -1.0, None, 2022-01-03 08:00:00, None
None, None, None, None, 18.85, 83.6, None, -11.7, None, None, None, None, None, 143.0, None, 142.7, None, -11.23, None, -9.9, None, None, 30.62, None, -11.2, 0.0, -1.0, None, 2022-01-03 09:00:00, None
None, None, None, None, 17.19, 83.8, None, -12.1, None, None, None, None, None, 142.0, None, 141.8, None, -11.72, None, -9.9, None, None, 33.89, None, -11.7, 0.0, -1.0, None, 2022-01-03 10:00:00, None
None, None, None, None, 19.99, 82.8, None, -12.4, None, None, None, None, None, 141.0, None, 141.1, None, -11.57, None, -9.9, None, None, 28.21, None, -11.6, 0.0, -1.0, None, 2022-01-03 11:00:00, None
None, None, None, None, 20.41, 84.2, None, -12.4, None, None, None, None, None, 138.0, None, 137.5, None, -11.89, None, -9.9, None, None, 34.94, None, -11.9, 0.0, -4.0, None, 2022-01-03 12:00:00, None
None, None, None, None, 18.93, 80.3, None, -12.4, None, None, None, None, None, 137.0, None, 137.1, None, -11.72, None, -9.9, None, None, 35.82, None, -11.7, 0.0, 0.0, None, 2022-01-03 13:00:00, None
None, None, None, None, 16.44, 97.1, None, -13.5, None, None, None, None, None, 137.0, None, 136.6, None, -12.26, None, -9.9, None, None, 41.29, None, -12.3, 0.0, 0.0, None, 2022-01-03 14:00:00, None
None, None, None, None, 11.0, 95.9, None, -14.1, None, None, None, None, None, 136.0, None, 135.6, None, -14.09, None, -9.9, None, None, 54.42, None, -14.1, 0.0, -1.0, None, 2022-01-03 15:00:00, None
None, None, None, None, 8.15, 110.9, None, -14.2, None, None, None, None, None, 136.0, None, 136.1, None, -13.09, None, -9.9, None, None, 53.46, None, -13.1, 0.0, 0.0, None, 2022-01-03 16:00:00, None
None, None, None, None, 1.248, 84.6, None, -15.0, None, None, None, None, None, 136.0, None, 135.8, None, -14.92, None, -9.9, None, None, 76.7, None, -14.9, 0.0, 0.0, None, 2022-01-03 17:00:00, None
None, None, None, None, 2.65, 175.3, None, -15.6, None, None, None, None, None, 136.0, None, 135.7, None, -15.07, None, -9.9, None, None, 73.4, None, -15.1, 0.0, 0.0, None, 2022-01-03 18:00:00, None
None, None, None, None, 4.002, 211.9, None, -16.5, None, None, None, None, None, 136.0, None, 135.6, None, -14.92, None, -14.1, None, None, 67.66, None, -14.9, 0.0, 0.0, None, 2022-01-03 19:00:00, None
None, None, None, None, 5.505, 143.0, None, -16.5, None, None, None, None, None, 137.0, None, 136.6, None, -14.14, None, -13.9, None, None, 65.0, None, -14.1, 0.0, 1.0, None, 2022-01-03 20:00:00, None
None, None, None, None, 10.47, 98.8, None, -16.8, None, None, None, None, None, 137.0, None, 136.5, None, -16.75, None, -13.9, None, None, 54.91, None, -16.8, 0.0, 0.0, None, 2022-01-03 21:00:00, None
None, None, None, None, 3.636, 130.5, None, -16.9, None, None, None, None, None, 137.0, None, 136.5, None, -15.35, None, -13.9, None, None, 68.65, None, -15.4, 0.0, 0.0, None, 2022-01-03 22:00:00, None
None, None, None, None, 9.4, 107.8, None, -16.9, None, None, None, None, None, 136.0, None, 135.9, None, -15.66, None, -13.9, None, None, 52.09, None, -15.7, 0.0, -1.0, None, 2022-01-03 23:00:00, None
None, None, None, None, 6.883, 113.1, None, -17.3, None, None, None, None, None, 136.0, None, 135.9, None, -17.31, None, -13.9, None, None, 60.05, None, -17.3, 0.0, 0.0, None, 2022-01-04 00:00:00, None
None, None, None, None, 1.969, 175.1, None, -17.5, None, None, None, None, None, 136.0, None, 135.8, None, -17.2, None, -13.9, None, None, 73.8, None, -17.2, 0.0, 0.0, None, 2022-01-04 01:00:00, None
None, None, None, None, 3.77, 91.9, None, -17.9, None, None, None, None, None, 137.0, None, 136.6, None, -16.88, None, -13.9, None, None, 68.51, None, -16.9, 0.0, 1.0, None, 2022-01-04 02:00:00, None
None, None, None, None, 2.829, 190.7, None, -18.0, None, None, None, None, None, 136.0, None, 136.0, None, -16.33, None, -13.9, None, None, 71.3, None, -16.3, 0.0, -1.0, None, 2022-01-04 03:00:00, None
None, None, None, None, 3.331, 173.2, None, -18.0, None, None, None, None, None, 135.0, None, 135.2, None, -17.57, None, -13.9, None, None, 70.4, None, -17.6, 0.0, -1.0, None, 2022-01-04 04:00:00, None
None, None, None, None, 2.706, 221.0, None, -18.0, None, None, None, None, None, 135.0, None, 135.4, None, -16.95, None, -13.9, None, None, 69.79, None, -17.0, 0.0, 0.0, None, 2022-01-04 05:00:00, None
None, None, None, None, 2.523, 191.4, None, -18.2, None, None, None, None, None, 136.0, None, 135.6, None, -17.04, None, -13.9, None, None, 70.7, None, -17.0, 0.0, 0.0, None, 2022-01-04 06:00:00, None
None, None, None, None, 1.435, 194.2, None, -18.1, None, None, None, None, None, 136.0, None, 135.6, None, -17.3, None, -16.5, None, None, 75.8, None, -17.3, 0.0, 0.0, None, 2022-01-04 07:00:00, None
None, None, None, None, 2.43, 235.1, None, -18.4, None, None, None, None, None, 135.0, None, 135.4, None, -17.8, None, -16.5, None, None, 70.9, None, -17.8, 0.0, 0.0, None, 2022-01-04 08:00:00, None
None, None, None, None, 0.439, 294.6, None, -18.4, None, None, None, None, None, 136.0, None, 136.2, None, -17.71, None, -16.5, None, None, 79.0, None, -17.7, 0.0, 1.0, None, 2022-01-04 09:00:00, None
None, None, None, None, 2.747, 268.4, None, -18.4, None, None, None, None, None, 136.0, None, 136.3, None, -17.09, None, -16.5, None, None, 67.81, None, -17.1, 0.0, 0.0, None, 2022-01-04 10:00:00, None
None, None, None, None, 1.586, 207.1, None, -18.4, None, None, None, None, None, 136.0, None, 135.6, None, -17.21, None, -16.2, None, None, 74.3, None, -17.2, 0.0, -1.0, None, 2022-01-04 11:00:00, None
None, None, None, None, 2.306, 267.4, None, -18.4, None, None, None, None, None, 136.0, None, 135.5, None, -15.09, None, -14.7, None, None, 70.2, None, -15.1, 0.0, 0.0, None, 2022-01-04 12:00:00, None
None, None, None, None, 3.97, 227.3, None, -18.4, None, None, None, None, None, 136.0, None, 135.8, None, -14.53, None, -13.5, None, None, 61.59, None, -14.5, 0.0, 0.0, None, 2022-01-04 13:00:00, None
None, None, None, None, 3.802, 283.4, None, -18.4, None, None, None, None, None, 136.0, None, 135.7, None, -15.47, None, -13.5, None, None, 53.58, None, -15.5, 0.0, 0.0, None, 2022-01-04 14:00:00, None
None, None, None, None, 6.575, 340.2, None, -18.4, None, None, None, None, None, 135.0, None, 135.2, None, -16.0, None, -13.5, None, None, 49.87, None, -16.0, 0.0, 0.0, None, 2022-01-04 15:00:00, None
None, None, None, None, 8.13, 347.8, None, -18.4, None, None, None, None, None, 135.0, None, 135.2, None, -17.81, None, -13.5, None, None, 39.54, None, -17.8, 0.0, 0.0, None, 2022-01-04 16:00:00, None
None, None, None, None, 11.97, 350.8, None, -19.1, None, None, None, None, None, 136.0, None, 135.6, None, -18.76, None, -13.5, None, None, 27.5, None, -18.8, 0.0, 0.0, None, 2022-01-04 17:00:00, None
None, None, None, None, 19.14, 353.6, None, -19.2, None, None, None, None, None, 136.0, None, 135.6, None, -19.1, None, -13.5, None, None, 16.93, None, -19.1, 0.0, 0.0, None, 2022-01-04 18:00:00, None
None, None, None, None, 21.3, 1.555, None, -19.2, None, None, None, None, None, 136.0, None, 135.7, None, -19.08, None, -18.8, None, None, 15.01, None, -19.1, 0.0, 0.0, None, 2022-01-04 19:00:00, None
None, None, None, None, 22.18, 0.104, None, -19.3, None, None, None, None, None, 136.0, None, 135.8, None, -19.3, None, -18.8, None, None, 13.41, None, -19.3, 0.0, 0.0, None, 2022-01-04 20:00:00, None
None, None, None, None, 15.42, 4.664, None, -19.6, None, None, None, None, None, 136.0, None, 135.7, None, -19.28, None, -18.8, None, None, 20.33, None, -19.3, 0.0, 0.0, None, 2022-01-04 21:00:00, None
None, None, None, None, 17.96, 0.205, None, -19.6, None, None, None, None, None, 135.0, None, 135.4, None, -19.51, None, -18.8, None, None, 17.63, None, -19.5, 0.0, 0.0, None, 2022-01-04 22:00:00, None
None, None, None, None, 21.23, 358.3, None, -19.9, None, None, None, None, None, 136.0, None, 135.8, None, -19.85, None, -18.8, None, None, 16.96, None, -19.9, 0.0, 0.0, None, 2022-01-04 23:00:00, None
None, None, None, None, 17.73, 3.974, None, -20.0, None, None, None, None, None, 136.0, None, 135.5, None, -19.93, None, -18.8, None, None, 18.14, None, -19.9, 0.0, 0.0, None, 2022-01-05 00:00:00, None
None, None, None, None, 19.03, 3.383, None, -20.2, None, None, None, None, None, 136.0, None, 135.8, None, -20.0, None, -18.8, None, None, 18.11, None, -20.0, 0.0, 0.0, None, 2022-01-05 01:00:00, None
None, None, None, None, 18.13, 5.861, None, -20.2, None, None, None, None, None, 136.0, None, 135.5, None, -20.18, None, -18.8, None, None, 18.87, None, -20.2, 0.0, 0.0, None, 2022-01-05 02:00:00, None
None, None, None, None, 15.14, 9.8, None, -20.8, None, None, None, None, None, 136.0, None, 135.7, None, -20.31, None, -18.8, None, None, 25.29, None, -20.3, 0.0, 0.0, None, 2022-01-05 03:00:00, None
None, None, None, None, 17.83, 11.64, None, -20.9, None, None, None, None, None, 136.0, None, 135.5, None, -20.27, None, -18.8, None, None, 21.67, None, -20.3, 0.0, 0.0, None, 2022-01-05 04:00:00, None
None, None, None, None, 18.26, 8.64, None, -21.1, None, None, None, None, None, 135.0, None, 135.3, None, -20.42, None, -18.8, None, None, 22.38, None, -20.4, 0.0, 0.0, None, 2022-01-05 05:00:00, None
None, None, None, None, 17.06, 11.8, None, -21.1, None, None, None, None, None, 135.0, None, 135.2, None, -20.38, None, -18.8, None, None, 22.32, None, -20.4, 0.0, 0.0, None, 2022-01-05 06:00:00, None
None, None, None, None, 18.31, 11.15, None, -20.7, None, None, None, None, None, 135.0, None, 134.7, None, -20.48, None, -19.9, None, None, 24.87, None, -20.5, 0.0, -1.0, None, 2022-01-05 07:00:00, None
None, None, None, None, 19.35, 10.1, None, -20.7, None, None, None, None, None, 136.0, None, 135.6, None, -20.16, None, -19.9, None, None, 22.03, None, -20.2, 0.0, 1.0, None, 2022-01-05 08:00:00, None
None, None, None, None, 15.89, 18.99, None, -21.4, None, None, None, None, None, 135.0, None, 135.0, None, -20.25, None, -19.9, None, None, 27.52, None, -20.3, 0.0, -1.0, None, 2022-01-05 09:00:00, None
None, None, None, None, 15.82, 12.85, None, -21.4, None, None, None, None, None, 135.0, None, 134.9, None, -19.2, None, -19.2, None, None, 26.01, None, -19.2, 0.0, 0.0, None, 2022-01-05 10:00:00, None
None, None, None, None, 13.02, 19.11, None, -21.4, None, None, None, None, None, 135.0, None, 134.7, None, -17.97, None, -18.0, None, None, 30.65, None, -18.0, 0.0, 0.0, None, 2022-01-05 11:00:00, None
None, None, None, None, 10.21, 20.67, None, -21.4, None, None, None, None, None, 134.0, None, 133.7, None, -17.47, None, -16.8, None, None, 35.84, None, -17.5, 0.0, -1.0, None, 2022-01-05 12:00:00, None
None, None, None, None, 10.82, 13.84, None, -21.4, None, None, None, None, None, 134.0, None, 134.4, None, -16.5, None, -16.4, None, None, 31.27, None, -16.5, 0.0, 1.0, None, 2022-01-05 13:00:00, None
None, None, None, None, 14.89, 359.4, None, -21.4, None, None, None, None, None, 135.0, None, 134.8, None, -16.88, None, -16.2, None, None, 24.12, None, -16.9, 0.0, 0.0, None, 2022-01-05 14:00:00, None
None, None, None, None, 11.71, 6.697, None, None, None, None, None, None, None, None, None, 134.5, None, -16.6, None, None, None, None, 29.49, None, None, None, None, None, 2022-01-05 15:00:00, None
None, None, None, None, 16.19, 1.256, None, -21.4, None, None, None, None, None, 135.0, None, 135.1, None, -18.46, None, -16.1, None, None, 23.17, None, -18.5, 0.0, 1.0, None, 2022-01-05 16:00:00, None
None, None, None, None, 18.87, 2.418, None, -21.4, None, None, None, None, None, 135.0, None, 135.4, None, -19.01, None, -16.1, None, None, 20.41, None, -19.0, 0.0, 0.0, None, 2022-01-05 17:00:00, None
None, None, None, None, 18.24, 0.708, None, -21.4, None, None, None, None, None, 136.0, None, 135.6, None, -18.85, None, -16.1, None, None, 20.94, None, -18.9, 0.0, 0.0, None, 2022-01-05 18:00:00, None
None, None, None, None, 21.36, 359.4, None, -19.2, None, None, None, None, None, 135.0, None, 135.3, None, -19.03, None, -18.8, None, None, 17.91, None, -19.0, 0.0, 0.0, None, 2022-01-05 19:00:00, None
None, None, None, None, 19.7, 352.5, None, -19.2, None, None, None, None, None, 135.0, None, 135.2, None, -19.1, None, -18.6, None, None, 19.23, None, -19.1, 0.0, 0.0, None, 2022-01-05 20:00:00, None
None, None, None, None, 19.75, 342.2, None, -19.4, None, None, None, None, None, 135.0, None, 135.2, None, -18.87, None, -18.6, None, None, 18.16, None, -18.9, 0.0, 0.0, None, 2022-01-05 21:00:00, None
None, None, None, None, 21.62, 335.5, None, -19.4, None, None, None, None, None, 135.0, None, 135.3, None, -18.59, None, -18.6, None, None, 16.48, None, -18.6, 0.0, 0.0, None, 2022-01-05 22:00:00, None
None, None, None, None, 13.8, 331.1, None, -19.4, None, None, None, None, None, 135.0, None, 135.2, None, -18.72, None, -18.0, None, None, 25.95, None, -18.7, 0.0, 0.0, None, 2022-01-05 23:00:00, None
None, None, None, None, 3.556, 327.1, None, -19.4, None, None, None, None, None, 135.0, None, 135.3, None, -18.56, None, -17.6, None, None, 64.2, None, -18.6, 0.0, 0.0, None, 2022-01-06 00:00:00, None
None, None, None, None, 0.678, 307.0, None, -19.4, None, None, None, None, None, 135.0, None, 134.7, None, -17.25, None, -16.5, None, None, 78.7, None, -17.3, 0.0, -1.0, None, 2022-01-06 01:00:00, None
None, None, None, None, 4.988, 75.3, None, -19.4, None, None, None, None, None, 135.0, None, 134.8, None, -17.88, None, -15.6, None, None, 61.92, None, -17.9, 0.0, 0.0, None, 2022-01-06 02:00:00, None
None, None, None, None, 4.954, 87.5, None, -19.4, None, None, None, None, None, 135.0, None, 135.4, None, -17.04, None, -15.6, None, None, 60.41, None, -17.0, 0.0, 1.0, None, 2022-01-06 03:00:00, None
