station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, dwpt_temp, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, snwfl_amt_pst1hr, time, snw_dpth, stn_pres
None, -8.27, 84.0, -8.0, 84.0, -10.0, -8.3, -12.1, 978.4, 0.0, -10.0, 929.0, 1.0, 2022-01-01 12:00:00, None, 929.0
None, -6.717, 84.8, -6.7, 85.0, -9.0, -6.7, -12.1, 978.3, 0.0, -9.0, 929.0, 1.0, 2022-01-01 13:00:00, None, 929.0
None, -5.493, 83.3, -5.4, 83.0, -8.0, -5.5, -12.1, 978.2, 0.0, -8.0, 929.0, 0.0, 2022-01-01 14:00:00, None, 929.0
None, -5.195, 84.4, -5.0, 84.0, -7.0, -5.2, -12.1, 978.1, 0.0, -7.0, 929.0, 0.0, 2022-01-01 15:00:00, None, 929.0
None, -5.497, 85.0, -5.0, 85.0, -8.0, -5.5, -12.1, 979.2, 0.0, -8.0, 930.0, 0.0, 2022-01-01 16:00:00, None, 930.0
None, -6.155, 85.5, -5.0, 86.0, -8.0, -6.2, -12.1, 979.2, 0.0, -8.0, 930.0, 0.0, 2022-01-01 17:00:00, None, 930.0
None, -5.968, 85.6, -5.0, 86.0, -8.0, -6.0, -12.1, 979.1, 0.0, -8.0, 930.0, 0.0, 2022-01-01 18:00:00, None, 930.0
None, -6.053, 85.9, -5.8, 86.0, -8.0, -6.1, -6.2, 979.1, 0.0, -8.0, 930.0, 0.0, 2022-01-01 19:00:00, None, 930.0
None, -5.994, 86.2, -5.8, 86.0, -8.0, -6.0, -6.2, 978.0, 0.0, -8.0, 929.0, 0.0, 2022-01-01 20:00:00, None, 929.0
None, -6.046, 85.4, -5.8, 85.0, -8.0, -6.0, -6.2, 978.0, 0.0, -8.0, 929.0, 0.0, 2022-01-01 21:00:00, None, 929.0
None, -6.042, 85.0, -5.8, 85.0, -8.0, -6.0, -6.2, 977.9, 0.0, -8.0, 929.0, 0.0, 2022-01-01 22:00:00, None, 929.0
None, -6.162, 85.5, -5.8, 86.0, -8.0, -6.2, -6.3, 979.0, 0.0, -8.0, 930.0, 0.0, 2022-01-01 23:00:00, None, 930.0
None, -6.679, 85.8, -5.8, 86.0, -9.0, -6.7, -6.9, 980.0, 0.0, -9.0, 931.0, 0.0, 2022-01-02 00:00:00, None, 931.0
None, -7.469, 85.1, -5.8, 85.0, -10.0, -7.5, -7.6, 981.0, 0.0, -10.0, 932.0, 0.0, 2022-01-02 01:00:00, None, 932.0
None, -8.33, 84.7, -5.8, 85.0, -10.0, -8.3, -8.4, 982.1, 0.0, -10.0, 933.0, 0.0, 2022-01-02 02:00:00, None, 933.0
None, -8.54, 84.2, -5.8, 84.0, -10.0, -8.5, -8.8, 983.1, 0.0, -10.0, 934.0, 0.0, 2022-01-02 03:00:00, None, 934.0
None, -8.55, 84.1, -5.8, 84.0, -10.0, -8.6, -8.8, 984.2, 0.0, -10.0, 935.0, 0.0, 2022-01-02 04:00:00, None, 935.0
None, -9.19, 83.8, -5.8, 84.0, -11.0, -9.2, -9.1, 984.2, 0.0, -11.0, 935.0, 0.0, 2022-01-02 05:00:00, None, 935.0
None, -9.48, 84.2, -5.8, 84.0, -12.0, -9.5, -9.5, 984.3, 0.0, -12.0, 935.0, 0.0, 2022-01-02 06:00:00, None, 935.0
None, -8.64, 85.1, -8.4, 85.0, -10.0, -8.6, -9.6, 985.3, 0.0, -10.0, 936.0, 0.0, 2022-01-02 07:00:00, None, 936.0
None, -8.38, 85.8, -8.4, 86.0, -10.0, -8.4, -9.6, 985.2, 0.0, -10.0, 936.0, 0.0, 2022-01-02 08:00:00, None, 936.0
None, -8.45, 85.2, -8.3, 85.0, -10.0, -8.5, -9.6, 985.2, 0.0, -10.0, 936.0, 0.0, 2022-01-02 09:00:00, None, 936.0
None, -8.34, 85.1, -8.1, 85.0, -10.0, -8.3, -9.6, 985.2, 0.0, -10.0, 936.0, 0.0, 2022-01-02 10:00:00, None, 936.0
None, -6.979, 86.1, -6.8, 86.0, -8.0, -7.0, -9.6, 985.2, 0.0, -8.0, 936.0, 0.0, 2022-01-02 11:00:00, None, 936.0
None, -6.431, 85.5, -6.3, 86.0, -8.0, -6.4, -9.6, 985.2, 0.0, -8.0, 936.0, 0.0, 2022-01-02 12:00:00, None, 936.0
None, -5.374, 84.6, -5.4, 85.0, -7.0, -5.4, -9.6, 984.1, 0.0, -7.0, 935.0, 0.0, 2022-01-02 13:00:00, None, 935.0
None, -4.496, 83.9, -4.4, 84.0, -7.0, -4.5, -9.6, 984.1, 0.0, -7.0, 935.0, 0.0, 2022-01-02 14:00:00, None, 935.0
None, -3.71, 86.1, -3.6, 86.0, -6.0, -3.7, -9.6, 984.1, 0.0, -6.0, 935.0, 0.0, 2022-01-02 15:00:00, None, 935.0
None, -3.346, 87.7, -3.1, 88.0, -5.0, -3.3, -9.6, 983.0, 0.0, -5.0, 934.0, 0.0, 2022-01-02 16:00:00, None, 934.0
None, -4.217, 87.3, -3.1, 87.0, -6.0, -4.2, -9.6, 983.1, 0.0, -6.0, 934.0, 0.0, 2022-01-02 17:00:00, None, 934.0
None, -4.129, 86.3, -3.1, 86.0, -6.0, -4.1, -9.6, 983.1, 0.0, -6.0, 934.0, 0.0, 2022-01-02 18:00:00, None, 934.0
None, -4.283, 85.8, -4.1, 86.0, -6.0, -4.3, -4.4, 983.1, 0.0, -6.0, 934.0, 0.0, 2022-01-02 19:00:00, None, 934.0
None, -4.716, 81.8, -4.1, 82.0, -7.0, -4.7, -4.7, 983.1, 0.0, -7.0, 934.0, 0.0, 2022-01-02 20:00:00, None, 934.0
None, -5.582, 83.8, -4.1, 84.0, -8.0, -5.6, -5.7, 984.2, 0.0, -8.0, 935.0, 0.0, 2022-01-02 21:00:00, None, 935.0
None, -6.328, 69.06, -4.1, 69.0, -11.0, -6.3, -6.4, 985.3, 0.0, -11.0, 936.0, 0.0, 2022-01-02 22:00:00, None, 936.0
None, -7.189, 71.64, -4.1, 72.0, -11.0, -7.2, -7.2, 985.2, 0.0, -11.0, 936.0, 0.0, 2022-01-02 23:00:00, None, 936.0
None, -7.803, 72.14, -4.1, 72.0, -12.0, -7.8, -8.0, 986.3, 0.0, -12.0, 937.0, 0.0, 2022-01-03 00:00:00, None, 937.0
None, -8.88, 72.35, -4.1, 72.0, -13.0, -8.9, -8.9, 987.3, 0.0, -13.0, 938.0, 0.0, 2022-01-03 01:00:00, None, 938.0
None, -9.42, 60.32, -4.1, 60.0, -15.0, -9.4, -9.7, 987.3, 0.0, -15.0, 938.0, 0.0, 2022-01-03 02:00:00, None, 938.0
None, -10.05, 64.92, -4.1, 65.0, -15.0, -10.1, -10.1, 988.4, 0.0, -15.0, 939.0, 0.0, 2022-01-03 03:00:00, None, 939.0
None, -10.92, 60.64, -4.1, 61.0, -16.0, -10.9, -10.9, 989.4, 0.0, -16.0, 940.0, 0.0, 2022-01-03 04:00:00, None, 940.0
None, -11.3, 62.77, -4.1, 63.0, -16.0, -11.3, -11.4, 989.5, 0.0, -16.0, 940.0, 0.0, 2022-01-03 05:00:00, None, 940.0
None, -12.55, 77.29, -4.1, 77.0, -15.0, -12.6, -12.6, 991.7, 0.0, -15.0, 942.0, 0.0, 2022-01-03 06:00:00, None, 942.0
None, -12.86, 77.98, -12.5, 78.0, -15.0, -12.9, -13.0, 991.7, 0.0, -15.0, 942.0, 0.0, 2022-01-03 07:00:00, None, 942.0
None, -13.65, 76.65, -12.5, 77.0, -17.0, -13.7, -13.7, 991.8, 0.0, -17.0, 942.0, 0.0, 2022-01-03 08:00:00, None, 942.0
None, -13.93, 70.58, -12.5, 71.0, -17.0, -13.9, -13.9, 992.9, 0.0, -17.0, 943.0, 0.0, 2022-01-03 09:00:00, None, 943.0
None, -13.98, 62.8, -12.5, 63.0, -19.0, -14.0, -14.2, 995.0, 0.0, -19.0, 945.0, 0.0, 2022-01-03 10:00:00, None, 945.0
None, -14.07, 64.94, -12.5, 65.0, -19.0, -14.1, -14.3, 996.2, 0.0, -19.0, 946.0, 0.0, 2022-01-03 11:00:00, None, 946.0
None, -14.18, 59.65, -12.5, 60.0, -20.0, -14.2, -14.4, 996.2, 0.0, -20.0, 946.0, 0.0, 2022-01-03 12:00:00, None, 946.0
None, -14.39, 57.57, -12.5, 58.0, -20.0, -14.4, -14.5, 997.3, 0.0, -20.0, 947.0, 0.0, 2022-01-03 13:00:00, None, 947.0
None, -14.34, 58.77, -12.5, 59.0, -20.0, -14.3, -14.6, 997.3, 0.0, -20.0, 947.0, 0.0, 2022-01-03 14:00:00, None, 947.0
None, -14.81, 60.77, -12.5, 61.0, -20.0, -14.8, -14.9, 998.5, 0.0, -20.0, 948.0, 0.0, 2022-01-03 15:00:00, None, 948.0
None, -15.11, 65.26, -12.5, 65.0, -19.0, -15.1, -15.3, 999.6, 0.0, -19.0, 949.0, 0.0, 2022-01-03 16:00:00, None, 949.0
None, -15.34, 58.96, -12.5, 59.0, -21.0, -15.3, -15.3, 999.6, 0.0, -21.0, 949.0, 0.0, 2022-01-03 17:00:00, None, 949.0
None, -15.74, 58.95, -12.5, 59.0, -21.0, -15.7, -15.7, 1000.8, 0.0, -21.0, 950.0, 0.0, 2022-01-03 18:00:00, None, 950.0
None, -16.58, 56.21, -15.7, 56.0, -22.0, -16.6, -16.6, 1001.9, 0.0, -22.0, 951.0, 0.0, 2022-01-03 19:00:00, None, 951.0
None, -17.36, 61.52, -15.7, 62.0, -23.0, -17.4, -17.6, 1004.1, 0.0, -23.0, 953.0, 0.0, 2022-01-03 20:00:00, None, 953.0
None, -17.5, 59.82, -15.7, 60.0, -23.0, -17.5, -17.9, 1005.2, 0.0, -23.0, 954.0, 0.0, 2022-01-03 21:00:00, None, 954.0
None, -17.34, 58.93, -15.7, 59.0, -23.0, -17.3, -17.9, 1006.2, 0.0, -23.0, 955.0, 0.0, 2022-01-03 22:00:00, None, 955.0
None, -17.18, 55.42, -15.7, 55.0, -23.0, -17.2, -17.9, 1007.3, 0.0, -23.0, 956.0, 0.0, 2022-01-03 23:00:00, None, 956.0
None, -17.24, 56.41, -15.7, 56.0, -23.0, -17.2, -17.9, 1008.3, 0.0, -23.0, 957.0, 0.0, 2022-01-04 00:00:00, None, 957.0
None, -17.5, 52.54, -15.7, 53.0, -24.0, -17.5, -17.9, 1009.4, 0.0, -24.0, 958.0, 0.0, 2022-01-04 01:00:00, None, 958.0
None, -17.61, 55.4, -15.7, 55.0, -24.0, -17.6, -17.9, 1009.4, 0.0, -24.0, 958.0, 0.0, 2022-01-04 02:00:00, None, 958.0
None, -17.86, 53.29, -15.7, 53.0, -24.0, -17.9, -17.9, 1010.5, 0.0, -24.0, 959.0, 0.0, 2022-01-04 03:00:00, None, 959.0
None, -17.9, 53.89, -15.7, 54.0, -24.0, -17.9, -18.0, 1011.6, 0.0, -24.0, 960.0, 0.0, 2022-01-04 04:00:00, None, 960.0
None, -18.25, 55.06, -15.7, 55.0, -24.0, -18.3, -18.3, 1012.7, 0.0, -24.0, 961.0, 0.0, 2022-01-04 05:00:00, None, 961.0
None, -18.37, 53.86, -15.7, 54.0, -25.0, -18.4, -18.5, 1013.8, 0.0, -25.0, 962.0, 0.0, 2022-01-04 06:00:00, None, 962.0
None, -18.69, 54.46, -18.3, 54.0, -25.0, -18.7, -18.7, 1013.8, 0.0, -25.0, 962.0, 0.0, 2022-01-04 07:00:00, None, 962.0
None, -18.64, 54.72, -18.3, 55.0, -25.0, -18.6, -18.8, 1014.9, 0.0, -25.0, 963.0, 0.0, 2022-01-04 08:00:00, None, 963.0
None, -18.8, 53.72, -18.3, 54.0, -25.0, -18.8, -18.9, 1016.0, 0.0, -25.0, 964.0, 0.0, 2022-01-04 09:00:00, None, 964.0
None, -18.9, 50.73, -18.3, 51.0, -26.0, -18.9, -18.9, 1017.0, 0.0, -26.0, 965.0, 0.0, 2022-01-04 10:00:00, None, 965.0
None, -18.67, 50.75, -18.3, 51.0, -25.0, -18.7, -18.9, 1018.1, 0.0, -25.0, 966.0, 0.0, 2022-01-04 11:00:00, None, 966.0
None, -18.52, 49.68, -18.3, 50.0, -26.0, -18.5, -18.9, 1018.1, 0.0, -26.0, 966.0, 0.0, 2022-01-04 12:00:00, None, 966.0
None, -18.5, 48.5, -18.3, 49.0, -26.0, -18.5, -18.9, 1018.1, 0.0, -26.0, 966.0, 0.0, 2022-01-04 13:00:00, None, 966.0
None, -18.39, 46.59, -18.2, 47.0, -26.0, -18.4, -18.9, 1018.1, 0.0, -26.0, 966.0, 0.0, 2022-01-04 14:00:00, None, 966.0
None, -18.97, 52.29, -18.2, 52.0, -25.0, -19.0, -18.9, 1018.1, 0.0, -25.0, 966.0, 0.0, 2022-01-04 15:00:00, None, 966.0
None, -20.49, 63.74, -18.2, 64.0, -25.0, -20.5, -20.4, 1018.2, 0.0, -25.0, 966.0, 0.0, 2022-01-04 16:00:00, None, 966.0
None, -21.81, 71.73, -18.2, 72.0, -25.0, -21.8, -21.9, 1019.4, 0.0, -25.0, 967.0, 0.0, 2022-01-04 17:00:00, None, 967.0
None, -22.35, 72.14, -18.2, 72.0, -26.0, -22.4, -22.5, 1020.5, 0.0, -26.0, 968.0, 0.0, 2022-01-04 18:00:00, None, 968.0
None, -21.91, 72.63, -21.9, 73.0, -25.0, -21.9, -22.5, 1020.5, 0.0, -25.0, 968.0, 0.0, 2022-01-04 19:00:00, None, 968.0
None, -21.47, 70.97, -21.3, 71.0, -25.0, -21.5, -22.5, 1020.5, 0.0, -25.0, 968.0, 0.0, 2022-01-04 20:00:00, None, 968.0
None, -21.75, 71.51, -21.3, 72.0, -25.0, -21.8, -22.5, 1021.5, 0.0, -25.0, 969.0, 0.0, 2022-01-04 21:00:00, None, 969.0
None, -23.0, 73.83, -21.3, 74.0, -26.0, -23.0, -23.1, 1022.7, 0.0, -26.0, 970.0, 0.0, 2022-01-04 22:00:00, None, 970.0
None, -24.57, 75.0, -21.3, 75.0, -27.0, -24.6, -24.7, 1022.8, 0.0, -27.0, 970.0, 0.0, 2022-01-04 23:00:00, None, 970.0
None, -25.72, 73.23, -21.3, 73.0, -29.0, -25.7, -25.8, 1023.9, 0.0, -29.0, 971.0, 0.0, 2022-01-05 00:00:00, None, 971.0
None, -26.88, 72.45, -21.3, 72.0, -30.0, -26.9, -26.9, 1024.0, 0.0, -30.0, 971.0, 0.0, 2022-01-05 01:00:00, None, 971.0
None, -27.68, 72.34, -21.3, 72.0, -31.0, -27.7, -27.8, 1025.1, 0.0, -31.0, 972.0, 0.0, 2022-01-05 02:00:00, None, 972.0
None, -28.68, 76.54, -21.3, 77.0, -31.0, -28.7, -28.7, 1025.2, 0.0, -31.0, 972.0, 0.0, 2022-01-05 03:00:00, None, 972.0
None, -29.26, 76.9, -21.3, 77.0, -32.0, -29.3, -29.3, 1025.3, 0.0, -32.0, 972.0, 0.0, 2022-01-05 04:00:00, None, 972.0
None, -28.87, 76.86, -21.3, 77.0, -32.0, -28.9, -29.3, 1025.4, 0.0, -32.0, 972.0, 0.0, 2022-01-05 05:00:00, None, 972.0
None, -28.33, 76.72, -21.3, 77.0, -31.0, -28.3, -29.3, 1026.4, 0.0, -31.0, 973.0, 0.0, 2022-01-05 06:00:00, None, 973.0
None, -28.62, 76.3, -28.1, 76.0, -31.0, -28.6, -28.6, 1026.4, 0.0, -31.0, 973.0, 0.0, 2022-01-05 07:00:00, None, 973.0
None, -29.47, 75.78, -28.1, 76.0, -32.0, -29.5, -29.5, 1027.5, 0.0, -32.0, 974.0, 0.0, 2022-01-05 08:00:00, None, 974.0
None, -30.05, 75.62, -28.1, 76.0, -33.0, -30.1, -30.1, 1027.6, 0.0, -33.0, 974.0, 0.0, 2022-01-05 09:00:00, None, 974.0
None, -29.52, 76.07, -28.1, 76.0, -32.0, -29.5, -30.1, 1027.6, 0.0, -32.0, 974.0, 0.0, 2022-01-05 10:00:00, None, 974.0
None, -27.41, 77.54, -27.4, 78.0, -30.0, -27.4, -30.1, 1028.6, 0.0, -30.0, 975.0, 0.0, 2022-01-05 11:00:00, None, 975.0
None, -24.43, 67.75, -24.6, 68.0, -28.0, -24.4, -30.1, 1027.4, 0.0, -28.0, 974.0, 0.0, 2022-01-05 12:00:00, None, 974.0
None, -24.65, 63.58, -23.8, 64.0, -29.0, -24.7, -30.1, 1026.5, 0.0, -29.0, 973.0, 0.0, 2022-01-05 13:00:00, None, 973.0
None, -24.41, 66.37, -23.8, 66.0, -29.0, -24.4, -30.1, 1025.5, 0.0, -29.0, 972.0, 0.0, 2022-01-05 14:00:00, None, 972.0
None, -24.94, 68.64, None, None, None, None, None, None, None, -29.0, 972.0, None, 2022-01-05 15:00:00, None, None
None, -25.97, 70.11, -23.8, 70.0, -29.0, -26.0, -30.1, 1024.6, 0.0, -29.0, 971.0, 0.0, 2022-01-05 16:00:00, None, 971.0
None, -27.33, 71.49, -23.8, 71.0, -31.0, -27.3, -30.1, 1024.7, 0.0, -31.0, 971.0, 0.0, 2022-01-05 17:00:00, None, 971.0
None, -27.83, 71.08, -23.8, 71.0, -31.0, -27.8, -30.1, 1023.6, 0.0, -31.0, 970.0, 0.0, 2022-01-05 18:00:00, None, 970.0
None, -28.16, 71.19, -27.8, 71.0, -31.0, -28.2, -28.2, 1022.6, 0.0, -31.0, 969.0, 0.0, 2022-01-05 19:00:00, None, 969.0
None, -28.57, 70.86, -27.8, 71.0, -32.0, -28.6, -28.5, 1022.7, 0.0, -32.0, 969.0, 0.0, 2022-01-05 20:00:00, None, 969.0
None, -28.28, 71.31, -27.8, 71.0, -31.0, -28.3, -28.6, 1021.7, 0.0, -31.0, 968.0, 0.0, 2022-01-05 21:00:00, None, 968.0
None, -27.82, 71.42, -27.8, 71.0, -31.0, -27.8, -28.6, 1020.6, 0.0, -31.0, 967.0, 0.0, 2022-01-05 22:00:00, None, 967.0
None, -27.25, 71.73, -27.2, 72.0, -31.0, -27.3, -28.6, 1019.3, 0.0, -31.0, 966.0, 0.0, 2022-01-05 23:00:00, None, 966.0
None, -26.86, 71.7, -26.8, 72.0, -30.0, -26.9, -28.6, 1018.0, 0.0, -30.0, 965.0, 0.0, 2022-01-06 00:00:00, None, 965.0
None, -26.54, 71.98, -26.4, 72.0, -30.0, -26.5, -28.6, 1015.9, 0.0, -30.0, 963.0, 0.0, 2022-01-06 01:00:00, None, 963.0
None, -25.83, 72.73, -25.7, 73.0, -29.0, -25.8, -28.6, 1014.8, 0.0, -29.0, 962.0, 0.0, 2022-01-06 02:00:00, None, 962.0
None, -25.06, 73.45, -25.0, 73.0, -28.0, -25.1, -28.6, 1012.7, 0.0, -28.0, 960.0, 0.0, 2022-01-06 03:00:00, None, 960.0
None, -24.67, 73.16, -24.6, 73.0, -28.0, -24.7, -28.6, 1011.7, 0.0, -28.0, 959.0, 0.0, 2022-01-06 04:00:00, None, 959.0
None, -24.29, 73.34, -24.1, 73.0, -27.0, -24.3, -28.6, 1009.6, 0.0, -27.0, 957.0, 0.0, 2022-01-06 05:00:00, None, 957.0
None, -23.55, 74.12, -23.5, 74.0, -27.0, -23.6, -28.6, 1008.5, 0.0, -27.0, 956.0, 0.0, 2022-01-06 06:00:00, None, 956.0
None, -22.95, 74.12, -22.9, 74.0, -26.0, -23.0, -23.6, 1007.5, 0.0, -26.0, 955.0, 0.0, 2022-01-06 07:00:00, None, 955.0
None, -22.14, 74.68, -22.2, 75.0, -25.0, -22.1, -23.6, 1006.4, 0.0, -25.0, 954.0, 0.0, 2022-01-06 08:00:00, None, 954.0
None, -21.67, 74.62, -21.6, 75.0, -25.0, -21.7, -23.6, 1005.3, 0.0, -25.0, 953.0, 0.0, 2022-01-06 09:00:00, None, 953.0
None, -20.81, 75.53, -20.9, 76.0, -24.0, -20.8, -23.6, 1004.1, 0.0, -24.0, 952.0, 0.0, 2022-01-06 10:00:00, None, 952.0
None, -19.95, 73.23, -19.9, 73.0, -23.0, -20.0, -23.6, 1003.0, 0.0, -23.0, 951.0, 0.0, 2022-01-06 11:00:00, None, 951.0
None, -19.13, 61.79, -19.0, 62.0, -24.0, -19.1, -23.6, 1001.9, 0.0, -24.0, 950.0, 0.0, 2022-01-06 12:00:00, None, 950.0
None, -18.64, 60.28, -18.4, 60.0, -24.0, -18.6, -23.6, 1000.7, 0.0, -24.0, 949.0, 0.0, 2022-01-06 13:00:00, None, 949.0
None, -18.07, 61.29, -18.1, 61.0, -23.0, -18.1, -23.6, 998.6, 0.0, -23.0, 947.0, 0.0, 2022-01-06 14:00:00, None, 947.0
None, -18.02, 59.44, -17.8, 59.0, -23.0, -18.0, -23.6, 997.5, 0.0, -23.0, 946.0, 0.0, 2022-01-06 15:00:00, None, 946.0
None, -17.91, 61.81, -17.8, 62.0, -23.0, -17.9, -23.6, 996.4, 0.0, -23.0, 945.0, 0.0, 2022-01-06 16:00:00, None, 945.0
None, -17.98, 65.81, -17.8, 66.0, -23.0, -18.0, -23.6, 996.3, 0.0, -23.0, 945.0, 0.0, 2022-01-06 17:00:00, None, 945.0
None, -18.16, 71.93, -17.8, 72.0, -22.0, -18.2, -23.6, 994.2, 0.0, -22.0, 943.0, 0.0, 2022-01-06 18:00:00, None, 943.0
None, -18.28, 74.05, -18.2, 74.0, -22.0, -18.3, -18.4, 994.2, 0.0, -22.0, 943.0, 0.0, 2022-01-06 19:00:00, None, 943.0
None, -18.3, 73.89, -18.2, 74.0, -21.0, -18.3, -18.5, 993.1, 0.0, -21.0, 942.0, 0.0, 2022-01-06 20:00:00, None, 942.0
None, -18.25, 73.42, -18.2, 73.0, -22.0, -18.3, -18.5, 992.0, 0.0, -22.0, 941.0, 0.0, 2022-01-06 21:00:00, None, 941.0
None, -18.16, 74.22, -18.2, 74.0, -21.0, -18.2, -18.5, 990.9, 0.0, -21.0, 940.0, 0.0, 2022-01-06 22:00:00, None, 940.0
None, -18.16, 73.99, -18.1, 74.0, -21.0, -18.2, -18.5, 989.8, 0.0, -21.0, 939.0, 0.0, 2022-01-06 23:00:00, None, 939.0
None, -18.27, 74.85, -18.1, 75.0, -21.0, -18.3, -18.5, 989.7, 0.0, -21.0, 939.0, 0.0, 2022-01-07 00:00:00, None, 939.0
None, -18.37, 74.64, -18.1, 75.0, -21.0, -18.4, -18.5, 988.6, 0.0, -21.0, 938.0, 0.0, 2022-01-07 01:00:00, None, 938.0
None, -18.53, 75.1, -18.1, 75.0, -21.0, -18.5, -18.5, 987.6, 0.0, -21.0, 937.0, 0.0, 2022-01-07 02:00:00, None, 937.0
None, -18.46, 76.13, -18.1, 76.0, -21.0, -18.5, -18.6, 987.6, 0.0, -21.0, 937.0, 0.0, 2022-01-07 03:00:00, None, 937.0
None, -18.48, 76.48, -18.1, 76.0, -21.0, -18.5, -18.6, 987.5, 0.0, -21.0, 937.0, 0.0, 2022-01-07 04:00:00, None, 937.0
None, -18.47, 76.02, -18.1, 76.0, -21.0, -18.5, -18.7, 987.6, 0.0, -21.0, 937.0, 0.0, 2022-01-07 05:00:00, None, 937.0
None, -18.91, 76.08, -18.1, 76.0, -22.0, -18.9, -19.0, 987.6, 0.0, -22.0, 937.0, 0.0, 2022-01-07 06:00:00, None, 937.0
None, -20.93, 76.26, -18.9, 76.0, -23.0, -20.9, -20.8, 987.7, 0.0, -23.0, 937.0, 0.0, 2022-01-07 07:00:00, None, 937.0
None, -22.44, 75.61, -18.9, 76.0, -25.0, -22.4, -22.5, 987.8, 0.0, -25.0, 937.0, 0.0, 2022-01-07 08:00:00, None, 937.0
None, -23.36, 74.61, -18.9, 75.0, -26.0, -23.4, -23.3, 988.9, 0.0, -26.0, 938.0, 0.0, 2022-01-07 09:00:00, None, 938.0
None, -23.0, 74.34, -18.9, 74.0, -26.0, -23.0, -23.5, 988.9, 0.0, -26.0, 938.0, 0.0, 2022-01-07 10:00:00, None, 938.0
None, -21.02, 75.48, -18.9, 75.0, -24.0, -21.0, -23.5, 989.8, 0.0, -24.0, 939.0, 0.0, 2022-01-07 11:00:00, None, 939.0
None, -19.44, 76.03, -18.9, 76.0, -23.0, -19.4, -23.5, 989.7, 0.0, -23.0, 939.0, 0.0, 2022-01-07 12:00:00, None, 939.0
None, -18.23, 72.11, -18.2, 72.0, -22.0, -18.2, -23.5, 989.7, 0.0, -22.0, 939.0, 0.0, 2022-01-07 13:00:00, None, 939.0
None, -17.57, 69.73, -17.5, 70.0, -22.0, -17.6, -23.5, 990.7, 0.0, -22.0, 940.0, 0.0, 2022-01-07 14:00:00, None, 940.0
None, -16.99, 71.46, -16.9, 71.0, -21.0, -17.0, -23.5, 991.7, 0.0, -21.0, 941.0, 0.0, 2022-01-07 15:00:00, None, 941.0
None, -17.71, 74.44, -16.9, 74.0, -21.0, -17.7, -23.5, 991.8, 0.0, -21.0, 941.0, 0.0, 2022-01-07 16:00:00, None, 941.0
None, -17.75, 74.86, -16.9, 75.0, -21.0, -17.8, -23.5, 992.8, 0.0, -21.0, 942.0, 0.0, 2022-01-07 17:00:00, None, 942.0
None, -18.03, 76.27, -16.9, 76.0, -21.0, -18.0, -23.5, 993.9, 0.0, -21.0, 943.0, 0.0, 2022-01-07 18:00:00, None, 943.0
