station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, rel_hum, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, stn_pres
None, None, None, None, 16.45, 35.37, -61.0, -17.8, None, None, None, None, None, 0.0, None, None, None, -17.74, None, -12.7, None, None, 15.72, None, -17.7, 0.0, None, 2022-01-01 00:00:00, None
None, None, None, None, 13.2, 31.35, -60.0, -17.8, None, None, None, None, None, 0.0, None, None, None, -16.47, None, -12.7, None, None, 23.23, None, -16.5, 0.0, None, 2022-01-01 01:00:00, None
None, None, None, None, 13.49, 79.9, -59.0, -17.8, None, None, None, None, None, 0.0, None, None, None, -14.82, None, -12.7, None, None, 23.54, None, -14.8, 0.0, None, 2022-01-01 02:00:00, None
None, None, None, None, 17.34, 92.5, -59.0, -17.8, None, None, None, None, None, 0.0, None, None, None, -14.67, None, -12.7, None, None, 19.18, None, -14.7, 0.0, None, 2022-01-01 03:00:00, None
None, None, None, None, 12.16, 68.78, -59.0, -17.8, None, None, None, None, None, 0.0, None, None, None, -15.16, None, -12.7, None, None, 36.48, None, -15.2, 0.0, None, 2022-01-01 04:00:00, None
None, None, None, None, 10.55, 62.16, -59.0, -17.8, None, None, None, None, None, 0.0, None, None, None, -13.86, None, -12.3, None, None, 47.32, None, -13.9, 0.0, None, 2022-01-01 05:00:00, None
None, None, None, None, 16.45, 91.3, -59.0, -17.8, None, None, None, None, None, 0.0, None, None, None, -13.8, None, -12.3, None, None, 32.56, None, -13.8, 0.0, None, 2022-01-01 06:00:00, None
None, None, None, None, 23.65, 104.6, -58.0, -13.9, None, None, None, None, None, 0.0, None, None, None, -12.75, None, -11.0, None, None, 20.39, None, -12.8, 0.0, None, 2022-01-01 07:00:00, None
None, None, None, None, 19.52, 107.0, -57.0, -13.9, None, None, None, None, None, 0.0, None, None, None, -11.39, None, -8.4, None, None, 32.58, None, -11.4, 0.0, None, 2022-01-01 08:00:00, None
None, None, None, None, 12.65, 122.9, -57.0, -13.9, None, None, None, None, None, 0.0, None, None, None, -12.13, None, -8.3, None, None, 46.83, None, -12.1, 0.0, None, 2022-01-01 09:00:00, None
None, None, None, None, 6.077, 66.47, -56.0, -13.9, None, None, None, None, None, 0.0, None, None, None, -10.72, None, -8.3, None, None, 48.68, None, -10.7, 0.0, None, 2022-01-01 10:00:00, None
None, None, None, None, 9.97, 227.8, -55.0, -13.9, None, None, None, None, None, 0.0, None, None, None, -7.9, None, -7.2, None, None, 34.86, None, -7.9, 0.0, None, 2022-01-01 11:00:00, None
None, None, None, None, 31.95, 243.6, -55.0, -13.9, None, None, None, None, None, 0.0, None, None, None, -8.05, None, -7.2, None, None, 9.01, None, -8.1, 0.0, None, 2022-01-01 12:00:00, None
None, None, None, None, 33.02, 240.4, -55.0, -13.9, None, None, None, None, None, 0.0, None, None, None, -8.27, None, -7.2, None, None, 8.97, None, -8.3, 0.0, None, 2022-01-01 13:00:00, None
None, None, None, None, 32.46, 239.4, -55.0, -13.9, None, None, None, None, None, 0.0, None, None, None, -8.54, None, -7.2, None, None, 9.89, None, -8.5, 0.0, None, 2022-01-01 14:00:00, None
None, None, None, None, 31.83, 239.6, -55.0, -13.9, None, None, None, None, None, 0.0, None, None, None, -8.42, None, -7.2, None, None, 9.82, None, -8.4, 0.0, None, 2022-01-01 15:00:00, None
None, None, None, None, 29.13, 238.8, -55.0, -13.9, None, None, None, None, None, 0.0, None, None, None, -8.62, None, -7.2, None, None, 9.49, None, -8.6, 0.0, None, 2022-01-01 16:00:00, None
None, None, None, None, 13.95, 237.4, -55.0, -13.9, None, None, None, None, None, 0.0, None, None, None, -8.5, None, -7.2, None, None, 11.11, None, -8.5, 0.0, None, 2022-01-01 17:00:00, None
None, None, None, None, 9.98, 220.1, -55.0, -13.9, None, None, None, None, None, 0.0, None, None, None, -9.19, None, -7.2, None, None, 17.77, None, -9.2, 0.0, None, 2022-01-01 18:00:00, None
None, None, None, None, 3.929, 204.6, -55.0, -9.5, None, None, None, None, None, 0.0, None, None, None, -9.22, None, -9.1, -377.0, None, 33.63, None, -9.2, 0.0, None, 2022-01-01 19:00:00, None
None, None, None, None, 1.317, 124.7, -55.0, -10.0, None, None, None, None, None, 0.0, None, None, None, -9.24, None, -9.1, -367.0, None, 32.55, None, -9.2, 0.0, None, 2022-01-01 20:00:00, None
None, None, None, None, 6.909, 17.87, -56.0, -10.0, None, None, None, None, None, 0.0, None, None, None, -9.92, None, -8.7, -363.0, None, 22.77, None, -9.9, 0.0, None, 2022-01-01 21:00:00, None
None, None, None, None, 10.22, 2.584, -56.0, -10.1, None, None, None, None, None, 0.0, None, None, None, -9.65, None, -8.7, -357.0, None, 9.96, None, -9.7, 0.0, None, 2022-01-01 22:00:00, None
