station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, rel_hum, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, stn_pres
None, None, None, None, None, None, None, -14.2, None, None, None, None, None, 91.0, None, 90.5, None, -13.52, None, -13.4, None, None, None, None, -13.5, 0.0, 0.0, 2022-01-01 00:00:00, None
None, None, None, None, None, None, None, -14.2, None, None, None, None, None, 91.0, None, 91.4, None, -13.58, None, -13.3, None, None, None, None, -13.6, 0.0, 1.0, 2022-01-01 01:00:00, None
None, None, None, None, None, None, None, -14.2, None, None, None, None, None, 92.0, None, 92.2, None, -12.57, None, -12.5, None, None, None, None, -12.6, 0.0, 1.0, 2022-01-01 02:00:00, None
None, None, None, None, None, None, None, -14.2, None, None, None, None, None, 92.0, None, 92.0, None, -13.06, None, -12.4, None, None, None, None, -13.1, 0.0, 0.0, 2022-01-01 03:00:00, None
None, None, None, None, None, None, None, -14.2, None, None, None, None, None, 92.0, None, 92.1, None, -12.42, None, -11.9, None, None, None, None, -12.4, 0.0, 0.0, 2022-01-01 04:00:00, None
None, None, None, None, None, None, None, -14.2, None, None, None, None, None, 93.0, None, 93.1, None, -12.33, None, -11.9, None, None, None, None, -12.3, 0.0, 1.0, 2022-01-01 05:00:00, None
None, None, None, None, None, None, None, -14.2, None, None, None, None, None, 94.0, None, 94.4, None, -10.8, None, -10.8, None, None, None, None, -10.8, 0.0, 1.0, 2022-01-01 06:00:00, None
None, None, None, None, None, None, None, -10.9, None, None, None, None, None, 98.0, None, 97.5, None, -10.3, None, -10.3, None, None, None, None, -10.3, 0.0, 3.0, 2022-01-01 07:00:00, None
None, None, None, None, None, None, None, -10.9, None, None, None, None, None, 99.0, None, 99.3, None, -10.44, None, -10.0, None, None, None, None, -10.4, 0.0, 2.0, 2022-01-01 08:00:00, None
None, None, None, None, None, None, None, -10.9, None, None, None, None, None, 100.0, None, 100.3, None, -10.31, None, -10.0, None, None, None, None, -10.3, 0.0, 1.0, 2022-01-01 09:00:00, None
None, None, None, None, None, None, None, -10.9, None, None, None, None, None, 103.0, None, 103.0, None, -9.89, None, -9.9, None, None, None, None, -9.9, 0.0, 3.0, 2022-01-01 10:00:00, None
None, None, None, None, None, None, None, -10.9, None, None, None, None, None, 102.0, None, 101.9, None, -9.8, None, -9.8, None, None, None, None, -9.8, 0.0, -1.0, 2022-01-01 11:00:00, None
None, None, None, None, None, None, None, -10.9, None, None, None, None, None, 100.0, None, 100.0, None, -8.05, None, -8.1, None, None, None, None, -8.1, 0.0, -2.0, 2022-01-01 12:00:00, None
None, None, None, None, None, None, None, -10.9, None, None, None, None, None, 101.0, None, 101.4, None, -7.48, None, -7.4, None, None, None, None, -7.5, 0.0, 1.0, 2022-01-01 13:00:00, None
None, None, None, None, None, None, None, -10.9, None, None, None, None, None, 102.0, None, 102.2, None, -7.42, None, -7.3, None, None, None, None, -7.4, 0.0, 1.0, 2022-01-01 14:00:00, None
None, None, None, None, None, None, None, -10.9, None, None, None, None, None, 102.0, None, 101.5, None, -7.08, None, -6.8, None, None, None, None, -7.1, 0.0, -1.0, 2022-01-01 15:00:00, None
None, None, None, None, None, None, None, -10.9, None, None, None, None, None, 101.0, None, 101.0, None, -7.44, None, -6.8, None, None, None, None, -7.4, 0.0, 0.0, 2022-01-01 16:00:00, None
None, None, None, None, None, None, None, -10.9, None, None, None, None, None, 101.0, None, 100.5, None, -7.99, None, -6.8, None, None, None, None, -8.0, 0.0, -1.0, 2022-01-01 17:00:00, None
None, None, None, None, None, None, None, -10.9, None, None, None, None, None, 101.0, None, 100.7, None, -8.32, None, -6.8, None, None, None, None, -8.3, 0.0, 0.0, 2022-01-01 18:00:00, None
None, None, None, None, None, None, None, -8.7, None, None, None, None, None, 100.0, None, 100.2, None, -8.57, None, -8.3, None, None, None, None, -8.6, 0.0, -1.0, 2022-01-01 19:00:00, None
None, None, None, None, None, None, None, -8.8, None, None, None, None, None, 99.0, None, 98.6, None, -8.66, None, -8.3, None, None, None, None, -8.7, 0.0, -2.0, 2022-01-01 20:00:00, None
None, None, None, None, None, None, None, -9.0, None, None, None, None, None, 99.0, None, 98.6, None, -8.99, None, -8.3, None, None, None, None, -9.0, 0.0, 0.0, 2022-01-01 21:00:00, None
None, None, None, None, None, None, None, -9.4, None, None, None, None, None, 98.0, None, 98.4, None, -8.91, None, -8.3, None, None, None, None, -8.9, 0.0, 0.0, 2022-01-01 22:00:00, None
None, None, None, None, None, None, None, -9.4, None, None, None, None, None, 102.0, None, 102.0, None, -9.27, None, -8.3, None, None, None, None, -9.3, 0.0, 4.0, 2022-01-01 23:00:00, None
None, None, None, None, None, None, None, -9.4, None, None, None, None, None, 102.0, None, 102.2, None, -8.99, None, -8.3, None, None, None, None, -9.0, 0.0, 0.0, 2022-01-02 00:00:00, None
None, None, None, None, None, None, None, -9.4, None, None, None, None, None, 101.0, None, 101.1, None, -8.62, None, -8.3, None, None, None, None, -8.6, 0.0, -1.0, 2022-01-02 01:00:00, None
None, None, None, None, None, None, None, -9.4, None, None, None, None, None, 101.0, None, 100.7, None, -8.38, None, -8.3, None, None, None, None, -8.4, 0.0, 0.0, 2022-01-02 02:00:00, None
None, None, None, None, None, None, None, -9.4, None, None, None, None, None, 101.0, None, 100.5, None, -8.38, None, -8.3, None, None, None, None, -8.4, 0.0, 0.0, 2022-01-02 03:00:00, None
None, None, None, None, None, None, None, -9.4, None, None, None, None, None, 100.0, None, 100.0, None, -8.12, None, -8.1, None, None, None, None, -8.1, 0.0, 0.0, 2022-01-02 04:00:00, None
None, None, None, None, None, None, None, -9.4, None, None, None, None, None, 100.0, None, 99.8, None, -7.96, None, -7.6, None, None, None, None, -8.0, 0.0, 0.0, 2022-01-02 05:00:00, None
None, None, None, None, None, None, None, -9.4, None, None, None, None, None, 100.0, None, 100.0, None, -7.86, None, -7.6, None, None, None, None, -7.9, 0.0, 0.0, 2022-01-02 06:00:00, None
None, None, None, None, None, None, None, -8.1, None, None, None, None, None, 100.0, None, 99.8, None, -8.14, None, -7.8, None, None, None, None, -8.1, 0.0, 0.0, 2022-01-02 07:00:00, None
None, None, None, None, None, None, None, -8.2, None, None, None, None, None, 100.0, None, 99.6, None, -8.18, None, -7.8, None, None, None, None, -8.2, 0.0, 0.0, 2022-01-02 08:00:00, None
None, None, None, None, None, None, None, -8.9, None, None, None, None, None, 99.0, None, 99.4, None, -8.91, None, -7.8, None, None, None, None, -8.9, 0.0, 0.0, 2022-01-02 09:00:00, None
None, None, None, None, None, None, None, -9.8, None, None, None, None, None, 99.0, None, 99.1, None, -9.69, None, -7.8, None, None, None, None, -9.7, 0.0, 0.0, 2022-01-02 10:00:00, None
None, None, None, None, None, None, None, -11.2, None, None, None, None, None, 99.0, None, 99.0, None, -11.16, None, -7.8, None, None, None, None, -11.2, 0.0, 0.0, 2022-01-02 11:00:00, None
None, None, None, None, None, None, None, -12.3, None, None, None, None, None, 101.0, None, 101.0, None, -12.14, None, -7.8, None, None, None, None, -12.1, 0.0, 2.0, 2022-01-02 12:00:00, None
None, None, None, None, None, None, None, -13.4, None, None, None, None, None, 99.0, None, 98.5, None, -13.35, None, -7.8, None, None, None, None, -13.4, 0.0, -3.0, 2022-01-02 13:00:00, None
None, None, None, None, None, None, None, -13.9, None, None, None, None, None, 98.0, None, 98.1, None, -13.81, None, -7.8, None, None, None, None, -13.8, 0.0, 0.0, 2022-01-02 14:00:00, None
None, None, None, None, None, None, None, -14.7, None, None, None, None, None, 99.0, None, 98.6, None, -14.74, None, -7.8, None, None, None, None, -14.7, 0.0, 0.0, 2022-01-02 15:00:00, None
