station_observations
CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, snwfl_amt_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, ACTUAL_WIND_DIRECTION, ACTUAL_WIND_SPEED, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
None, -9.24, 87.2, None, None, None, None, 60.63, 0.0, 8.67, 206.2, -11.0, None, -9.2, -14.1, None, None, None, None, -9.1, None, None, 87.0, None, 2022-01-01 17:00:00, 102.0, None, 101.8
None, -9.11, 86.1, None, None, None, None, 29.56, -2.0, 19.25, 206.5, -11.0, None, -9.1, -14.1, None, None, None, None, -9.1, None, None, 86.0, None, 2022-01-01 18:00:00, 100.0, None, 99.8
None, -8.66, 86.0, None, None, None, None, 27.21, -2.0, 20.6, 206.3, -10.0, None, -8.7, -9.2, None, None, None, None, -8.3, None, None, 86.0, None, 2022-01-01 19:00:00, 98.0, None, 98.3
None, -8.6, 86.9, None, None, None, None, 32.93, 0.0, 15.86, 208.4, -10.0, None, -8.6, -9.2, None, None, None, None, -8.0, None, None, 87.0, None, 2022-01-01 20:00:00, 98.0, None, 98.3
None, -8.08, 85.6, None, None, None, None, 29.94, None, 14.18, 212.0, -10.0, None, -8.1, -9.2, None, None, None, None, -7.9, None, None, 86.0, None, 2022-01-01 21:00:00, None, None, 97.2
None, -8.73, 86.0, None, None, None, None, 33.01, 0.0, 15.62, 210.1, -10.0, None, -8.7, -9.2, None, None, None, None, -7.9, None, None, 86.0, None, 2022-01-01 22:00:00, 97.0, None, 96.8
None, -8.57, 85.3, None, None, None, None, 50.97, 1.0, 12.17, 209.6, -10.0, None, -8.6, -9.2, None, None, None, None, -7.9, None, None, 85.0, None, 2022-01-01 23:00:00, 98.0, None, 97.6
None, -8.29, 85.6, None, None, None, None, 69.47, 0.0, 7.408, 222.4, -10.0, None, -8.3, -9.2, None, None, None, None, -7.9, None, None, 86.0, None, 2022-01-02 00:00:00, 98.0, None, 97.8
None, -8.04, 84.6, None, None, None, None, 61.27, -1.0, 9.51, 209.4, -10.0, None, -8.0, -9.2, None, None, None, None, -7.9, None, None, 85.0, None, 2022-01-02 01:00:00, 97.0, None, 97.2
None, -8.03, 85.1, None, None, None, None, 31.64, 0.0, 17.16, 215.8, -10.0, None, -8.0, -9.2, None, None, None, None, -7.9, None, None, 85.0, None, 2022-01-02 02:00:00, 97.0, None, 97.4
None, -8.13, 87.5, None, None, None, None, 23.09, -1.0, 22.05, 213.7, -10.0, None, -8.1, -9.2, None, None, None, None, -7.9, None, None, 88.0, None, 2022-01-02 03:00:00, 97.0, None, 96.8
None, -7.829, 87.6, None, None, None, None, 17.68, 0.0, 23.56, 214.2, -9.0, None, -7.8, -9.2, None, None, None, None, -7.7, None, None, 88.0, None, 2022-01-02 04:00:00, 97.0, None, 97.0
None, -8.32, 89.1, None, None, None, None, 31.88, 0.0, 12.41, 223.5, -10.0, None, -8.3, -9.2, None, None, None, None, -7.7, None, None, 89.0, None, 2022-01-02 05:00:00, 97.0, None, 97.1
None, -8.06, 87.8, None, None, None, None, 26.08, 0.0, 11.87, 215.9, -9.0, None, -8.1, -9.2, None, None, None, None, -7.7, None, None, 88.0, None, 2022-01-02 06:00:00, 97.0, None, 97.0
None, -8.11, 86.6, None, None, None, None, 22.17, 0.0, 14.44, 222.0, -10.0, None, -8.1, -8.1, None, None, None, None, -7.8, None, None, 87.0, None, 2022-01-02 07:00:00, 97.0, None, 97.1
None, -8.12, 89.2, None, None, None, None, 30.9, 0.0, 10.24, 212.5, -9.0, None, -8.1, -8.5, None, None, None, None, -7.8, None, None, 89.0, None, 2022-01-02 08:00:00, 97.0, None, 97.2
None, -7.868, 85.8, None, None, None, None, 26.76, 0.0, 12.8, 211.9, -10.0, None, -7.9, -8.5, None, None, None, None, -7.8, None, None, 86.0, None, 2022-01-02 09:00:00, 97.0, None, 97.0
None, -7.349, 81.7, None, None, None, None, 39.02, 0.0, 7.742, 220.4, -10.0, None, -7.3, -8.5, None, None, None, None, -7.2, None, None, 82.0, None, 2022-01-02 10:00:00, 97.0, None, 97.0
None, -7.349, 81.2, None, None, None, None, 71.68, 0.0, 4.725, 274.7, -10.0, None, -7.3, -8.5, None, None, None, None, -7.2, None, None, 81.0, None, 2022-01-02 11:00:00, 97.0, None, 97.1
None, -7.538, 81.2, None, None, None, None, 75.92, 0.0, 3.689, 248.2, -10.0, None, -7.5, -8.5, None, None, None, None, -7.1, None, None, 81.0, None, 2022-01-02 12:00:00, 97.0, None, 96.8
None, -7.057, 79.41, None, None, None, None, 74.72, 0.0, 4.333, 17.1, -10.0, None, -7.1, -8.5, None, None, None, None, -6.9, None, None, 79.0, None, 2022-01-02 13:00:00, 97.0, None, 96.7
None, -6.178, 79.74, None, None, None, None, 73.28, 1.0, 4.109, 355.6, -9.0, None, -6.2, -8.5, None, None, None, None, -6.2, None, None, 80.0, None, 2022-01-02 14:00:00, 97.0, None, 97.0
None, -7.066, 86.5, None, None, None, None, 57.47, 0.0, 4.685, 12.37, -9.0, None, -7.1, -8.5, None, None, None, None, -6.2, None, None, 87.0, None, 2022-01-02 15:00:00, 97.0, None, 96.9
None, -6.568, 84.1, None, None, None, None, 61.53, 0.0, 4.531, 16.98, -9.0, None, -6.6, -8.5, None, None, None, None, -6.2, None, None, 84.0, None, 2022-01-02 16:00:00, 97.0, None, 97.1
None, -6.625, 85.4, None, None, None, None, 63.03, 0.0, 4.736, 5.712, -8.0, None, -6.6, -8.5, None, None, None, None, -6.2, None, None, 85.0, None, 2022-01-02 17:00:00, 97.0, None, 97.0
None, -6.715, 87.1, None, None, None, None, 63.79, 0.0, 4.939, 4.036, -8.0, None, -6.7, -8.5, None, None, None, None, -6.2, None, None, 87.0, None, 2022-01-02 18:00:00, 97.0, None, 96.9
None, -6.72, 86.9, None, None, None, None, 54.78, 0.0, 6.434, 13.98, -8.0, None, -6.7, -6.9, None, None, None, None, -6.7, None, None, 87.0, None, 2022-01-02 19:00:00, 97.0, None, 96.8
None, -6.568, 86.4, None, None, None, None, 58.27, 0.0, 5.446, 34.31, -8.0, None, -6.6, -7.1, None, None, None, None, -6.5, None, None, 86.0, None, 2022-01-02 20:00:00, 97.0, None, 96.8
None, -6.703, 87.1, None, None, None, None, 49.83, 0.0, 4.954, 31.77, -8.0, None, -6.7, -7.1, None, None, None, None, -6.4, None, None, 87.0, None, 2022-01-02 21:00:00, 97.0, None, 96.7
None, -5.983, 85.4, None, None, None, None, 66.55, 0.0, 4.35, 45.39, -8.0, None, -6.0, -7.1, None, None, None, None, -6.0, None, None, 85.0, None, 2022-01-02 22:00:00, 97.0, None, 96.6
None, -6.616, 87.0, None, None, None, None, 69.65, None, 4.215, 22.63, -8.0, None, -6.6, -7.1, None, None, None, None, -6.0, None, None, 87.0, None, 2022-01-02 23:00:00, None, None, 96.4
None, -6.546, 86.8, None, None, None, None, 63.31, 0.0, 3.489, 52.29, -8.0, None, -6.5, -7.1, None, None, None, None, -6.0, None, None, 87.0, None, 2022-01-03 00:00:00, 96.0, None, 96.4
None, -6.707, 87.1, None, None, None, None, 65.49, 0.0, 3.552, 32.66, -8.0, None, -6.7, -7.1, None, None, None, None, -6.0, None, None, 87.0, None, 2022-01-03 01:00:00, 96.0, None, 96.3
None, -7.69, 93.6, None, None, None, None, 58.47, 0.0, 3.913, 24.16, -8.0, None, -7.7, -7.7, None, None, None, None, -6.0, None, None, 94.0, None, 2022-01-03 02:00:00, 96.0, None, 96.0
None, -7.767, 91.6, None, None, None, None, 50.78, 0.0, 3.82, 32.44, -9.0, None, -7.8, -7.7, None, None, None, None, -6.0, None, None, 92.0, None, 2022-01-03 03:00:00, 96.0, None, 95.8
None, -7.734, 91.2, None, None, None, None, 57.88, 0.0, 2.35, 32.39, -9.0, None, -7.7, -8.0, None, None, None, None, -6.0, None, None, 91.0, None, 2022-01-03 04:00:00, 96.0, None, 95.9
None, -8.32, 92.1, None, None, None, None, 60.39, 0.0, 2.642, 29.65, -9.0, None, -8.3, -8.3, None, None, None, None, -6.0, None, None, 92.0, None, 2022-01-03 05:00:00, 96.0, None, 95.8
None, -8.13, 92.2, None, None, None, None, 54.49, 0.0, 1.998, 16.07, -9.0, None, -8.1, -8.4, None, None, None, None, -6.0, None, None, 92.0, None, 2022-01-03 06:00:00, 95.0, None, 95.3
None, -8.17, 93.2, None, None, None, None, 62.32, 1.0, 1.563, 12.42, -9.0, None, -8.2, -8.4, None, None, None, None, -8.1, None, None, 93.0, None, 2022-01-03 07:00:00, 96.0, None, 95.9
None, -9.25, 93.3, None, None, None, None, 40.45, 0.0, 2.997, 15.08, -10.0, None, -9.3, -9.4, None, None, None, None, -8.1, None, None, 93.0, None, 2022-01-03 08:00:00, 96.0, None, 95.8
None, -9.67, 91.7, None, None, None, None, 34.74, 2.0, 3.561, 33.81, -11.0, None, -9.7, -9.6, None, None, None, None, -8.1, None, None, 92.0, None, 2022-01-03 09:00:00, 97.0, None, 97.3
None, -8.0, 89.8, None, None, None, None, 56.75, 0.0, 3.033, 5.83, -9.0, None, -8.0, -9.8, None, None, None, None, -7.9, None, None, 90.0, None, 2022-01-03 10:00:00, 97.0, None, 97.3
None, -8.42, 91.4, None, None, None, None, 57.63, 0.0, 2.507, 357.6, -9.0, None, -8.4, -9.8, None, None, None, None, -7.8, None, None, 91.0, None, 2022-01-03 11:00:00, 97.0, None, 97.2
None, -12.67, 86.0, None, None, None, None, 68.15, -1.0, 2.272, 280.3, -14.0, None, -12.7, -12.6, None, None, None, None, -7.8, None, None, 86.0, None, 2022-01-03 12:00:00, 96.0, None, 96.4
None, -14.26, 86.2, None, None, None, None, 40.94, 1.0, 1.22, 12.82, -16.0, None, -14.3, -14.3, None, None, None, None, -7.8, None, None, 86.0, None, 2022-01-03 13:00:00, 97.0, None, 96.8
None, -15.28, 86.3, None, None, None, None, 23.71, 2.0, 4.6, 20.15, -17.0, None, -15.3, -15.4, None, None, None, None, -7.8, None, None, 86.0, None, 2022-01-03 14:00:00, 98.0, None, 97.9
None, -16.9, 85.8, None, None, None, None, 23.44, 0.0, 7.944, 24.03, -19.0, None, -16.9, -16.9, None, None, None, None, -7.8, None, None, 86.0, None, 2022-01-03 15:00:00, 98.0, None, 98.2
None, -18.07, 85.9, None, None, None, None, 35.4, -1.0, 7.505, 15.23, -20.0, None, -18.1, -18.1, None, None, None, None, -7.8, None, None, 86.0, None, 2022-01-03 16:00:00, 98.0, None, 97.7
None, -18.44, 84.7, None, None, None, None, 55.02, 1.0, 4.455, 353.8, -20.0, None, -18.4, -18.4, None, None, None, None, -7.8, None, None, 85.0, None, 2022-01-03 17:00:00, 98.0, None, 97.9
None, -18.77, 84.5, None, None, None, None, 37.28, 1.0, 0.218, 229.6, -21.0, None, -18.8, -18.9, None, None, None, None, -7.8, None, None, 85.0, None, 2022-01-03 18:00:00, 99.0, None, 98.8
None, -19.66, 83.7, None, None, None, None, 52.87, 3.0, 1.052, 277.4, -21.0, None, -19.7, -19.7, None, None, None, None, -18.7, None, None, 84.0, None, 2022-01-03 19:00:00, 101.0, None, 101.0
None, -20.05, 84.6, None, None, None, None, 40.58, -1.0, 3.673, 17.91, -22.0, None, -20.1, -20.2, None, None, None, None, -18.7, None, None, 85.0, None, 2022-01-03 20:00:00, 100.0, None, 100.4
None, -21.16, 82.8, None, None, None, None, 62.55, 1.0, 1.297, 249.6, -23.0, None, -21.2, -21.2, None, None, None, None, -18.7, None, None, 83.0, None, 2022-01-03 21:00:00, 101.0, None, 101.0
None, -22.21, 82.7, None, None, None, None, 53.03, -1.0, 1.286, 1.706, -24.0, None, -22.2, -22.2, None, None, None, None, -18.7, None, None, 83.0, None, 2022-01-03 22:00:00, 100.0, None, 100.4
None, -22.67, 82.2, None, None, None, None, 25.13, 0.0, 3.965, 29.07, -25.0, None, -22.7, -22.8, None, None, None, None, -18.7, None, None, 82.0, None, 2022-01-03 23:00:00, 100.0, None, 100.4
None, -23.35, 81.1, None, None, None, None, 22.85, 2.0, 6.399, 20.0, -25.0, None, -23.4, -23.4, None, None, None, None, -18.7, None, None, 81.0, None, 2022-01-04 00:00:00, 102.0, None, 102.0
None, -23.69, 80.8, None, None, None, None, 21.27, 0.0, 5.79, 24.38, -26.0, None, -23.7, -23.7, None, None, None, None, -18.7, None, None, 81.0, None, 2022-01-04 01:00:00, 102.0, None, 102.1
None, -24.08, 80.7, None, None, None, None, 21.3, 0.0, 6.789, 2.763, -26.0, None, -24.1, -24.1, None, None, None, None, -18.7, None, None, 81.0, None, 2022-01-04 02:00:00, 102.0, None, 102.2
None, -24.57, 80.4, None, None, None, None, 61.91, 0.0, 1.814, 289.0, -27.0, None, -24.6, -24.6, None, None, None, None, -18.7, None, None, 80.0, None, 2022-01-04 03:00:00, 102.0, None, 102.0
None, -24.22, 79.83, None, None, None, None, 67.87, 0.0, 0.283, 332.7, -26.0, None, -24.2, -24.6, None, None, None, None, -18.7, None, None, 80.0, None, 2022-01-04 04:00:00, 102.0, None, 101.6
None, -24.52, 80.9, None, None, None, None, 70.99, 1.0, 0.988, 260.0, -27.0, None, -24.5, -25.0, None, None, None, None, -18.7, None, None, 81.0, None, 2022-01-04 05:00:00, 102.0, None, 101.9
None, -23.43, 79.35, None, None, None, None, 62.02, -1.0, 1.578, 327.7, -26.0, None, -23.4, -25.6, None, None, None, None, -18.7, None, None, 79.0, None, 2022-01-04 06:00:00, 101.0, None, 101.2
None, -24.43, 81.1, None, None, None, None, 54.78, 1.0, 1.517, 189.1, -26.0, None, -24.4, -25.0, None, None, None, None, -23.3, None, None, 81.0, None, 2022-01-04 07:00:00, 102.0, None, 101.7
None, -23.93, 80.3, None, None, None, None, 73.41, 0.0, 0.504, 226.6, -26.0, None, -23.9, -25.0, None, None, None, None, -23.3, None, None, 80.0, None, 2022-01-04 08:00:00, 102.0, None, 101.5
None, -23.45, 82.7, None, None, None, None, 54.04, 0.0, 1.255, 230.0, -25.0, None, -23.5, -25.0, None, None, None, None, -23.3, None, None, 83.0, None, 2022-01-04 09:00:00, 102.0, None, 101.7
None, -24.03, 80.5, None, None, None, None, 69.69, -1.0, 0.494, 209.4, -26.0, None, -24.0, -25.0, None, None, None, None, -23.3, None, None, 81.0, None, 2022-01-04 10:00:00, 101.0, None, 100.7
None, -23.68, 80.7, None, None, None, None, 76.78, 0.0, 0.588, 318.5, -26.0, None, -23.7, -25.0, None, None, None, None, -23.3, None, None, 81.0, None, 2022-01-04 11:00:00, 101.0, None, 100.5
None, -22.91, 80.1, None, None, None, None, 69.4, -1.0, 0.427, 264.0, -25.0, None, -22.9, -25.0, None, None, None, None, -22.7, None, None, 80.0, None, 2022-01-04 12:00:00, 99.0, None, 99.1
None, -22.96, 80.2, None, None, None, None, 46.7, 2.0, 2.354, 21.78, -25.0, None, -23.0, -25.0, None, None, None, None, -22.7, None, None, 80.0, None, 2022-01-04 13:00:00, 101.0, None, 100.6
None, -22.48, 80.5, None, None, None, None, 64.69, 2.0, 0.935, 310.9, -25.0, None, -22.5, -25.0, None, None, None, None, -22.5, None, None, 81.0, None, 2022-01-04 14:00:00, 102.0, None, 102.4
None, -23.55, 79.61, None, None, None, None, 52.5, 0.0, 0.541, 246.5, -26.0, None, -23.6, -25.0, None, None, None, None, -22.4, None, None, 80.0, None, 2022-01-04 15:00:00, 103.0, None, 102.6
None, -24.06, 79.27, None, None, None, None, 61.77, 0.0, 0.388, 321.0, -26.0, None, -24.1, -25.0, None, None, None, None, -22.4, None, None, 79.0, None, 2022-01-04 16:00:00, 103.0, None, 102.6
None, -24.52, 79.55, None, None, None, None, 70.66, 0.0, 0.066, 4.177, -27.0, None, -24.5, -25.0, None, None, None, None, -22.4, None, None, 80.0, None, 2022-01-04 17:00:00, 103.0, None, 102.6
None, -24.37, 80.7, None, None, None, None, 63.27, 0.0, 0.206, 185.8, -26.0, None, -24.4, -25.0, None, None, None, None, -22.4, None, None, 81.0, None, 2022-01-04 18:00:00, 103.0, None, 102.7
None, -24.69, 78.47, None, None, None, None, 58.63, 0.0, 0.379, 324.8, -27.0, None, -24.7, -24.7, None, None, None, None, -24.3, None, None, 78.0, None, 2022-01-04 19:00:00, 103.0, None, 102.9
None, -25.34, 78.63, None, None, None, None, 43.16, 0.0, 0.461, 12.11, -28.0, None, -25.3, -25.4, None, None, None, None, -24.3, None, None, 79.0, None, 2022-01-04 20:00:00, 103.0, None, 102.8
None, -24.96, 79.61, None, None, None, None, 63.8, 0.0, 0.351, 232.5, -27.0, None, -25.0, -25.4, None, None, None, None, -24.3, None, None, 80.0, None, 2022-01-04 21:00:00, 103.0, None, 102.8
None, -24.95, 79.59, None, None, None, None, 55.94, 0.0, 0.006, 232.9, -27.0, None, -25.0, -25.4, None, None, None, None, -24.3, None, None, 80.0, None, 2022-01-04 22:00:00, 103.0, None, 102.7
None, -25.91, 77.91, None, None, None, None, 43.26, 0.0, 0.039, 232.8, -28.0, None, -25.9, -25.9, None, None, None, None, -24.3, None, None, 78.0, None, 2022-01-04 23:00:00, 102.0, None, 102.4
None, -25.57, 79.85, None, None, None, None, 68.98, 0.0, 0.294, 324.4, -28.0, None, -25.6, -26.1, None, None, None, None, -24.3, None, None, 80.0, None, 2022-01-05 00:00:00, 102.0, None, 102.4
None, -25.01, 79.64, None, None, None, None, 57.7, 0.0, 0.35, 203.6, -27.0, None, -25.0, -26.1, None, None, None, None, -24.3, None, None, 80.0, None, 2022-01-05 01:00:00, 102.0, None, 102.4
None, -25.79, 78.43, None, None, None, None, 46.31, 0.0, 0.968, 271.8, -28.0, None, -25.8, -26.1, None, None, None, None, -24.3, None, None, 78.0, None, 2022-01-05 02:00:00, 102.0, None, 102.2
None, -26.51, 77.61, None, None, None, None, 65.58, 0.0, 0.535, 276.3, -29.0, None, -26.5, -26.5, None, None, None, None, -24.3, None, None, 78.0, None, 2022-01-05 03:00:00, 102.0, None, 102.1
None, -26.72, 78.57, None, None, None, None, 62.34, 0.0, 0.339, 68.64, -29.0, None, -26.7, -26.8, None, None, None, None, -24.3, None, None, 79.0, None, 2022-01-05 04:00:00, 102.0, None, 102.0
None, -25.98, 78.53, None, None, None, None, 28.11, 0.0, 0.468, 198.0, -28.0, None, -26.0, -26.8, None, None, None, None, -24.3, None, None, 79.0, None, 2022-01-05 05:00:00, 102.0, None, 102.1
None, -25.34, 79.94, None, None, None, None, 67.09, 0.0, 0.322, 208.3, -28.0, None, -25.3, -26.8, None, None, None, None, -24.3, None, None, 80.0, None, 2022-01-05 06:00:00, 102.0, None, 102.1
None, -26.0, 76.96, None, None, None, None, 72.18, 0.0, 0.96, 256.7, -29.0, None, -26.0, -26.0, None, None, None, None, -25.0, None, None, 77.0, None, 2022-01-05 07:00:00, 102.0, None, 101.7
None, -25.44, 79.13, None, None, None, None, 51.97, 0.0, 1.787, 217.3, -28.0, None, -25.4, -26.6, None, None, None, None, -25.0, None, None, 79.0, None, 2022-01-05 08:00:00, 102.0, None, 101.9
None, -25.82, 78.58, None, None, None, None, 66.38, 0.0, 0.287, 205.7, -28.0, None, -25.8, -26.6, None, None, None, None, -25.0, None, None, 79.0, None, 2022-01-05 09:00:00, 102.0, None, 101.8
None, -24.86, 79.93, None, None, None, None, 23.85, 1.0, 0.455, 5.105, -27.0, None, -24.9, -26.6, None, None, None, None, -24.9, None, None, 80.0, None, 2022-01-05 10:00:00, 102.0, None, 102.1
None, -25.59, 78.48, None, None, None, None, 66.67, 0.0, 0.667, 349.9, -28.0, None, -25.6, -26.6, None, None, None, None, -24.8, None, None, 78.0, None, 2022-01-05 11:00:00, 102.0, None, 101.7
None, -25.94, 78.53, None, None, None, None, 38.27, 0.0, 1.002, 217.4, -28.0, None, -25.9, -26.6, None, None, None, None, -24.8, None, None, 79.0, None, 2022-01-05 12:00:00, 102.0, None, 101.7
None, -25.49, 78.91, None, None, None, None, 15.93, 0.0, 1.229, 197.6, -28.0, None, -25.5, -26.6, None, None, None, None, -24.8, None, None, 79.0, None, 2022-01-05 13:00:00, 102.0, None, 101.6
None, -24.71, 79.89, None, None, None, None, 50.94, 0.0, 0.062, 141.3, -27.0, None, -24.7, -26.6, None, None, None, None, -24.8, None, None, 80.0, None, 2022-01-05 14:00:00, 102.0, None, 101.8
None, -24.41, 80.1, None, None, None, None, 56.87, None, 0.02, 85.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2022-01-05 15:00:00, None, None, 101.9
None, -25.29, 78.76, None, None, None, None, 73.55, 0.0, 0.789, 155.6, -28.0, None, -25.3, -26.6, None, None, None, None, -24.4, None, None, 79.0, None, 2022-01-05 16:00:00, 102.0, None, 101.6
None, -25.68, 78.98, None, None, None, None, 9.97, 0.0, 0.058, 198.2, -28.0, None, -25.7, -26.6, None, None, None, None, -24.4, None, None, 79.0, None, 2022-01-05 17:00:00, 102.0, None, 101.6
None, -24.02, 80.5, None, None, None, None, 57.64, 1.0, 0.345, 159.6, -26.0, None, -24.0, -26.6, None, None, None, None, -23.4, None, None, 81.0, None, 2022-01-05 18:00:00, 102.0, None, 102.0
None, -21.68, 85.3, None, None, None, None, 61.43, 0.0, 0.758, 64.14, -23.0, None, -21.7, -24.2, None, None, None, None, -21.8, None, None, 85.0, None, 2022-01-05 19:00:00, 102.0, None, 102.2
None, -20.07, 84.1, None, None, None, None, 25.99, 0.0, 0.831, 180.2, -22.0, None, -20.1, -24.2, None, None, None, None, -20.0, None, None, 84.0, None, 2022-01-05 20:00:00, 102.0, None, 101.8
None, -20.2, 85.0, None, None, None, None, 52.23, 0.0, 0.589, 60.86, -22.0, None, -20.2, -24.2, None, None, None, None, -20.0, None, None, 85.0, None, 2022-01-05 21:00:00, 102.0, None, 101.9
None, -18.47, 86.2, None, None, None, None, 38.63, 0.0, 0.383, 160.3, -20.0, None, -18.5, -24.2, None, None, None, None, -18.5, None, None, 86.0, None, 2022-01-05 22:00:00, 102.0, None, 101.8
None, -17.39, 86.8, None, None, None, None, 68.9, 0.0, 1.009, 125.1, -19.0, None, -17.4, -24.2, None, None, None, None, -17.3, None, None, 87.0, None, 2022-01-05 23:00:00, 102.0, None, 101.6
None, -15.77, 88.5, None, None, None, None, 48.44, 1.0, 0.958, 101.5, -17.0, None, -15.8, -24.2, None, None, None, None, -15.8, None, None, 89.0, None, 2022-01-06 00:00:00, 102.0, None, 102.3
None, -15.61, 87.3, None, None, None, None, 71.52, 0.0, 1.616, 85.0, -17.0, None, -15.6, -24.2, None, None, None, None, -15.3, None, None, 87.0, None, 2022-01-06 01:00:00, 102.0, None, 102.0
None, -15.01, 89.0, None, None, None, None, 74.75, 1.0, 1.536, 129.2, -16.0, None, -15.0, -24.2, None, None, None, None, -15.0, None, None, 89.0, None, 2022-01-06 02:00:00, 102.0, None, 102.4
