station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, rel_hum, time, snw_dpth, HEIGHT_OF_SNOW, stn_pres
None, -17.99, 83.1, -17.5, None, 29.0, 3.151, 158.3, -20.0, None, -18.0, -19.3, 1019.4, 0.4, -20.0, 913.0, None, 0.0, 83.0, 2022-01-01 00:00:00, 47.0, 46.5, 913.0
None, -17.16, 83.6, -17.2, None, 34.99, 5.868, 174.9, -19.0, None, -17.2, -19.3, 1019.5, 0.2, -19.0, 913.0, None, 0.0, 84.0, 2022-01-01 01:00:00, 46.0, 46.43, 913.0
None, -16.98, 83.7, -16.9, None, 30.55, 9.35, 163.0, -19.0, None, -17.0, -19.3, 1018.2, -0.8, -19.0, 912.0, None, 0.0, 84.0, 2022-01-01 02:00:00, 46.0, 46.31, 912.0
None, -16.83, 83.8, -16.8, None, 22.98, 11.82, 153.4, -19.0, None, -16.8, -19.3, 1018.2, 0.1, -19.0, 912.0, None, 0.0, 84.0, 2022-01-01 03:00:00, 46.0, 46.05, 912.0
None, -16.52, 84.1, -16.3, None, 25.94, 11.34, 155.3, -18.0, None, -16.5, -19.3, 1017.1, 0.2, -18.0, 911.0, None, 0.0, 84.0, 2022-01-01 04:00:00, 46.0, 46.16, 911.0
None, -15.98, 84.7, -16.0, None, 23.34, 12.35, 154.9, -18.0, None, -16.0, -19.3, 1015.9, -0.4, -18.0, 910.0, None, 1.0, 85.0, 2022-01-01 05:00:00, 47.0, 47.11, 910.0
None, -15.71, 84.8, -15.6, None, 27.48, 11.68, 160.4, -18.0, None, -15.7, -19.3, 1014.6, 0.4, -18.0, 909.0, None, -1.0, 85.0, 2022-01-01 06:00:00, 46.0, 46.08, 909.0
None, -15.26, 85.2, -15.3, None, 26.88, 12.52, 159.6, -17.0, None, -15.3, -15.7, 1014.5, -0.3, -17.0, 909.0, None, -1.0, 85.0, 2022-01-01 07:00:00, 46.0, 45.51, 909.0
None, -14.97, 85.3, -14.9, None, 22.61, 13.95, 154.2, -16.0, None, -15.0, -15.7, 1013.3, 0.4, -16.0, 908.0, None, 0.0, 85.0, 2022-01-01 08:00:00, 45.0, 45.33, 908.0
None, -14.37, 85.8, -14.4, None, 26.7, 12.79, 159.7, -16.0, None, -14.4, -15.7, 1012.1, -0.5, -16.0, 907.0, None, -1.0, 86.0, 2022-01-01 09:00:00, 44.0, 44.44, 907.0
