station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, rel_hum, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time
81.0, None, None, None, 0.0, 249.0, -25.0, -22.8, None, None, None, None, None, 164.0, None, 163.5, None, None, -22.65, None, -22.3, 81.0, None, 0.079, None, -22.7, None, 0.0, 2022-01-01 00:00:00
81.1, None, None, None, 0.0, 249.1, -25.0, -22.8, None, None, None, None, None, 164.0, None, 163.8, None, None, -22.7, None, -22.3, 81.0, None, 0.0, None, -22.7, None, 0.0, 2022-01-01 01:00:00
80.9, None, None, None, 0.0, 249.0, -25.0, -22.8, None, None, None, None, None, 164.0, None, 163.9, None, None, -22.7, None, -22.3, 81.0, None, 0.0, None, -22.7, None, 0.0, 2022-01-01 02:00:00
81.3, None, None, None, 0.0, 249.0, -24.0, -22.8, None, None, None, None, None, 164.0, None, 163.5, None, None, -22.35, None, -22.3, 81.0, None, 0.0, None, -22.4, None, 0.0, 2022-01-01 03:00:00
81.0, None, None, None, 0.0, 249.0, -24.0, -22.8, None, None, None, None, None, 164.0, None, 164.2, None, None, -22.34, None, -22.3, 81.0, None, 0.0, None, -22.3, None, 1.0, 2022-01-01 04:00:00
81.2, None, None, None, 0.0, 249.0, -24.0, -22.8, None, None, None, None, None, 163.0, None, 163.0, None, None, -22.31, None, -22.2, 81.0, None, 0.0, None, -22.3, None, -1.0, 2022-01-01 05:00:00
81.4, None, None, None, 0.0, 249.0, -24.0, -22.8, None, None, None, None, None, 163.0, None, 163.0, None, None, -22.25, None, -22.2, 81.0, None, 0.02, None, -22.3, None, 0.0, 2022-01-01 06:00:00
81.5, None, None, None, 0.0, 239.3, -24.0, -22.3, None, None, None, None, None, 163.0, None, 162.5, None, None, -22.1, None, -22.0, 82.0, None, 10.54, None, -22.1, None, 0.0, 2022-01-01 07:00:00
81.2, None, None, None, 0.0, 233.7, -24.0, -22.3, None, None, None, None, None, 162.0, None, 162.1, None, None, -22.34, None, -22.0, 81.0, None, 10.94, None, -22.3, None, 0.0, 2022-01-01 08:00:00
81.1, None, None, None, 0.0, 245.5, -25.0, -22.4, None, None, None, None, None, 162.0, None, 161.9, None, None, -22.42, None, -22.0, 81.0, None, 15.17, None, -22.4, None, 0.0, 2022-01-01 09:00:00
83.3, None, None, None, 0.0, 255.3, -23.0, -22.4, None, None, None, None, None, 161.0, None, 161.4, None, None, -20.85, None, -20.9, 83.0, None, 16.34, None, -20.9, None, -1.0, 2022-01-01 10:00:00
82.9, None, None, None, 0.0, 259.0, -22.0, -22.4, None, None, None, None, None, 162.0, None, 162.4, None, None, -20.51, None, -20.2, 83.0, None, 17.39, None, -20.5, None, 2.0, 2022-01-01 11:00:00
82.2, None, None, None, 0.0, 280.3, -23.0, -22.4, None, None, None, None, None, 163.0, None, 163.1, None, None, -21.44, None, -20.2, 82.0, None, 19.02, None, -21.4, None, 1.0, 2022-01-01 12:00:00
82.1, None, None, None, 0.0, 276.5, -23.0, -22.4, None, None, None, None, None, 163.0, None, 163.1, None, None, -21.38, None, -20.2, 82.0, None, 20.84, None, -21.4, None, 0.0, 2022-01-01 13:00:00
82.0, None, None, None, 0.0, 279.7, -23.0, -22.4, None, None, None, None, None, 163.0, None, 162.9, None, None, -21.28, None, -20.2, 82.0, None, 18.68, None, -21.3, None, 0.0, 2022-01-01 14:00:00
82.1, None, None, None, 0.0, 270.4, -23.0, -22.4, None, None, None, None, None, 163.0, None, 163.0, None, None, -21.42, None, -20.2, 82.0, None, 19.19, None, -21.4, None, 0.0, 2022-01-01 15:00:00
82.1, None, None, None, 0.0, 252.3, -23.0, -22.4, None, None, None, None, None, 163.0, None, 163.2, None, None, -21.36, None, -20.2, 82.0, None, 34.74, None, -21.4, None, 1.0, 2022-01-01 16:00:00
82.5, None, None, None, 0.0, 209.9, -23.0, -22.4, None, None, None, None, None, 163.0, None, 162.7, None, None, -20.91, None, -20.2, 83.0, None, 30.1, None, -20.9, None, -1.0, 2022-01-01 17:00:00
82.5, None, None, None, 0.0, 144.9, -23.0, -22.4, None, None, None, None, None, 163.0, None, 162.6, None, None, -20.94, None, -20.2, 83.0, None, 53.58, None, -20.9, None, 0.0, 2022-01-01 18:00:00
82.4, None, None, None, 0.0, 54.67, -23.0, -21.0, None, None, None, None, None, 163.0, None, 163.1, None, None, -20.95, None, -20.9, 82.0, None, 39.66, None, -21.0, None, 1.0, 2022-01-01 19:00:00
82.5, None, None, None, 0.0, 85.9, -23.0, -21.0, None, None, None, None, None, 163.0, None, 162.5, None, None, -20.74, None, -20.7, 83.0, None, 58.59, None, -20.7, None, -1.0, 2022-01-01 20:00:00
83.4, None, None, None, 0.0, 66.5, -22.0, -21.0, None, None, None, None, None, 161.0, None, 161.3, None, None, -20.51, None, -20.5, 83.0, None, 26.7, None, -20.5, None, -1.0, 2022-01-01 21:00:00
83.4, None, None, None, 0.0, 81.7, -22.0, -21.0, None, None, None, None, None, 162.0, None, 161.7, None, None, -19.68, None, -19.4, 83.0, None, 45.95, None, -19.7, None, 1.0, 2022-01-01 22:00:00
82.9, None, None, None, 0.0, 80.4, -22.0, -21.0, None, None, None, None, None, 162.0, None, 161.8, None, None, -20.01, None, -19.4, 83.0, None, 32.9, None, -20.0, None, 0.0, 2022-01-01 23:00:00
84.0, None, None, None, 0.0, 79.69, -22.0, -21.0, None, None, None, None, None, 162.0, None, 162.3, None, None, -19.76, None, -19.4, 84.0, None, 34.82, None, -19.8, None, 1.0, 2022-01-02 00:00:00
84.4, None, None, None, 0.0, 102.6, -20.0, -21.0, None, None, None, None, None, 162.0, None, 162.2, None, None, -18.7, None, -18.7, 84.0, None, 42.79, None, -18.7, None, 0.0, 2022-01-02 01:00:00
85.6, None, None, None, 0.0, 84.7, -20.0, -21.0, None, None, None, None, None, 163.0, None, 162.7, None, None, -17.94, None, -18.0, 86.0, None, 55.44, None, -17.9, None, 1.0, 2022-01-02 02:00:00
84.5, None, None, None, 0.0, 291.9, -20.0, -21.0, None, None, None, None, None, 161.0, None, 161.3, None, None, -18.5, None, -17.7, 85.0, None, 70.33, None, -18.5, None, -1.0, 2022-01-02 03:00:00
84.0, None, None, None, 0.0, 282.1, -21.0, -21.0, None, None, None, None, None, 162.0, None, 161.9, None, None, -19.27, None, -17.7, 84.0, None, 29.0, None, -19.3, None, 1.0, 2022-01-02 04:00:00
84.3, None, None, None, 0.0, 314.9, -20.0, -21.0, None, None, None, None, None, 162.0, None, 162.2, None, None, -18.7, None, -17.7, 84.0, None, 24.3, None, -18.7, None, 0.0, 2022-01-02 05:00:00
84.9, None, None, None, 0.0, 274.1, -20.0, -21.0, None, None, None, None, None, 162.0, None, 161.9, None, None, -18.14, None, -17.7, 85.0, None, 25.59, None, -18.1, None, 0.0, 2022-01-02 06:00:00
85.4, None, None, None, 0.0, 283.3, -19.0, -18.2, None, None, None, None, None, 163.0, None, 162.6, None, None, -17.48, None, -17.5, 85.0, None, 24.34, None, -17.5, None, 1.0, 2022-01-02 07:00:00
85.9, None, None, None, 0.0, 297.6, -19.0, -18.2, None, None, None, None, None, 163.0, None, 162.9, None, None, -16.93, None, -16.9, 86.0, None, 20.88, None, -16.9, None, 1.0, 2022-01-02 08:00:00
86.4, None, None, None, 0.0, 318.9, -18.0, -18.2, None, None, None, None, None, 163.0, None, 162.6, None, None, -16.43, None, -16.4, 86.0, None, 21.1, None, -16.4, None, 0.0, 2022-01-02 09:00:00
88.7, None, None, None, 0.0, 84.5, -15.0, -18.2, None, None, None, None, None, 163.0, None, None, None, None, -14.17, None, -14.2, 89.0, None, 45.7, None, -14.2, None, 0.0, 2022-01-02 10:00:00
89.0, None, None, None, 0.0, 100.6, -14.0, -18.2, None, None, None, None, None, 162.0, None, 162.3, None, None, -13.2, None, -13.2, 89.0, None, 59.02, None, -13.2, None, 0.0, 2022-01-02 11:00:00
88.9, None, None, None, 0.0, 95.2, -15.0, -18.2, None, None, None, None, None, 163.0, None, 163.0, None, None, -13.47, None, -13.2, 89.0, None, 35.49, None, -13.5, None, 1.0, 2022-01-02 12:00:00
89.6, None, None, None, 0.0, 120.8, -14.0, -18.2, None, None, None, None, None, 161.0, None, 160.7, None, None, -12.53, None, -12.5, 90.0, None, 32.17, None, -12.5, None, -2.0, 2022-01-02 13:00:00
89.3, None, None, None, 0.0, 105.6, -13.0, -18.2, None, None, None, None, None, 162.0, None, 162.0, None, None, -12.24, None, -12.1, 89.0, None, 29.05, None, -12.2, None, 2.0, 2022-01-02 14:00:00
89.4, None, None, None, 0.0, 100.0, -14.0, -18.2, None, None, None, None, None, 164.0, None, 164.4, None, None, -12.3, None, -12.1, 89.0, None, 33.1, None, -12.3, None, 3.0, 2022-01-02 15:00:00
88.7, None, None, None, 0.061, 79.31, -14.0, -18.2, None, None, None, None, None, 165.0, None, 164.9, None, None, -13.1, None, -12.1, 89.0, None, 37.83, None, -13.1, None, 1.0, 2022-01-02 16:00:00
89.3, None, None, None, 0.116, 73.04, -14.0, -18.2, None, None, None, None, None, 164.0, None, 164.2, None, None, -13.01, None, -12.1, 89.0, None, 31.5, None, -13.0, None, -1.0, 2022-01-02 17:00:00
89.0, None, None, None, 0.086, 76.3, -14.0, -18.2, None, None, None, None, None, 165.0, None, 165.0, None, None, -13.07, None, -12.1, 89.0, None, 34.85, None, -13.1, None, 1.0, 2022-01-02 18:00:00
89.6, None, None, None, 0.056, 85.6, -14.0, -13.1, None, None, None, None, None, 164.0, None, 164.1, None, None, -12.39, None, -12.4, 90.0, None, 40.75, None, -12.4, None, -1.0, 2022-01-02 19:00:00
89.8, None, None, None, 0.349, 73.97, -14.0, -13.1, None, None, None, None, None, 168.0, None, 167.5, None, None, -12.53, None, -12.4, 90.0, None, 35.74, None, -12.5, None, 4.0, 2022-01-02 20:00:00
89.5, None, None, None, 5.572, 75.58, -14.0, -13.1, None, None, None, None, None, 165.0, None, 165.2, None, None, -12.39, None, -12.3, 90.0, None, 32.47, None, -12.4, None, -2.0, 2022-01-02 21:00:00
90.0, None, None, None, 7.693, 69.6, -13.0, -13.1, None, None, None, None, None, 167.0, None, 166.7, None, None, -12.23, None, -12.3, 90.0, None, 30.0, None, -12.2, None, 2.0, 2022-01-02 22:00:00
89.9, None, None, None, 8.78, 66.9, -13.0, -13.1, None, None, None, None, None, 166.0, None, 165.7, None, None, -12.18, None, -12.1, 90.0, None, 29.66, None, -12.2, None, -1.0, 2022-01-02 23:00:00
90.1, None, None, None, 10.77, 69.03, -13.0, -13.1, None, None, None, None, None, 167.0, None, 166.5, None, None, -11.83, None, -11.8, 90.0, None, 29.17, None, -11.8, None, 1.0, 2022-01-03 00:00:00
90.2, None, None, None, 10.24, 72.32, -13.0, -13.1, None, None, None, None, None, 168.0, None, 168.0, None, None, -11.55, None, -11.6, 90.0, None, 29.1, None, -11.6, None, 2.0, 2022-01-03 01:00:00
