station_observations
pcpn_amt_pst24hrs, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, max_air_temp_snc_last_reset, rel_hum, time, dwpt_temp, stn_pres
None, -2.9, -3.0, 1026.0, None, None, -2.3, 97.0, 2022-01-20 23:00:00, -3.0, 941.0
None, -3.2, -3.6, 1027.1, None, None, -2.3, 96.0, 2022-01-21 00:00:00, -4.0, 942.0
None, -2.4, -3.6, 1028.1, None, None, -2.3, 97.0, 2022-01-21 01:00:00, -3.0, 943.0
None, -2.8, -3.6, 1029.3, None, None, -2.2, 97.0, 2022-01-21 02:00:00, -3.0, 944.0
None, -2.5, -3.6, 1030.4, None, None, -2.2, 97.0, 2022-01-21 03:00:00, -3.0, 945.0
None, -2.4, -3.6, 1031.5, None, None, -2.0, 97.0, 2022-01-21 04:00:00, -3.0, 946.0
None, -2.6, -3.6, 1031.5, None, None, -2.0, 97.0, 2022-01-21 05:00:00, -3.0, 946.0
None, -3.1, -3.6, 1032.7, None, None, -2.0, 96.0, 2022-01-21 06:00:00, -4.0, 947.0
None, -3.1, -3.4, 1032.7, None, None, -2.5, 97.0, 2022-01-21 07:00:00, -3.0, 947.0
None, -3.3, -3.6, 1033.8, None, None, -2.5, 96.0, 2022-01-21 08:00:00, -4.0, 948.0
None, -2.5, -3.6, 1033.7, None, None, -2.4, 94.0, 2022-01-21 09:00:00, -3.0, 948.0
None, -1.3, -3.6, 1034.7, None, None, -1.4, 95.0, 2022-01-21 10:00:00, -2.0, 949.0
None, -0.9, -3.6, 1034.7, None, None, -0.9, 97.0, 2022-01-21 11:00:00, -1.0, 949.0
None, -1.0, -3.6, 1034.7, None, None, -0.2, 96.0, 2022-01-21 12:00:00, -2.0, 949.0
None, -0.6, -3.6, 1034.6, None, None, 0.6, 94.0, 2022-01-21 13:00:00, -1.0, 949.0
None, -0.1, -3.6, 1034.6, None, None, 2.1, 95.0, 2022-01-21 14:00:00, -1.0, 949.0
None, 0.8, -3.6, 1034.5, None, None, 2.1, 92.0, 2022-01-21 15:00:00, 0.0, 949.0
None, -0.4, -3.6, 1034.6, None, None, 2.1, 98.0, 2022-01-21 16:00:00, -1.0, 949.0
None, -1.4, -3.6, 1034.7, None, None, 2.1, 98.0, 2022-01-21 17:00:00, -1.0, 949.0
None, -1.5, -3.6, 1034.8, None, None, 2.1, 98.0, 2022-01-21 18:00:00, -2.0, 949.0
None, -2.3, -2.3, 1034.8, None, None, -1.5, 98.0, 2022-01-21 19:00:00, -3.0, 949.0
None, -2.0, -2.7, 1034.8, None, None, -1.5, 98.0, 2022-01-21 20:00:00, -2.0, 949.0
None, -2.8, -3.2, 1034.8, None, None, -1.5, 97.0, 2022-01-21 21:00:00, -3.0, 949.0
None, -3.3, -3.2, 1035.9, None, None, -1.5, 98.0, 2022-01-21 22:00:00, -3.0, 950.0
None, -3.3, -3.5, 1035.8, None, None, -1.5, 97.0, 2022-01-21 23:00:00, -4.0, 950.0
None, -3.4, -3.5, 1035.8, None, None, -1.5, 97.0, 2022-01-22 00:00:00, -4.0, 950.0
None, -3.5, -3.5, 1035.8, None, None, -1.5, 97.0, 2022-01-22 01:00:00, -4.0, 950.0
None, -3.3, -3.5, 1036.8, None, None, -1.5, 97.0, 2022-01-22 02:00:00, -4.0, 951.0
None, -3.7, -3.9, 1036.8, None, None, -1.5, 97.0, 2022-01-22 03:00:00, -4.0, 951.0
None, -3.7, -3.9, 1036.9, None, None, -1.5, 96.0, 2022-01-22 04:00:00, -4.0, 951.0
None, -3.7, -4.0, 1037.0, None, None, -1.5, 96.0, 2022-01-22 05:00:00, -4.0, 951.0
None, -3.8, -4.0, 1037.0, None, None, -1.5, 96.0, 2022-01-22 06:00:00, -4.0, 951.0
None, -3.3, -3.9, 1038.1, None, None, -3.2, 97.0, 2022-01-22 07:00:00, -4.0, 952.0
None, -3.1, -3.9, 1038.1, None, None, -2.9, 97.0, 2022-01-22 08:00:00, -4.0, 952.0
None, -3.0, -3.9, 1039.3, None, None, -2.9, 96.0, 2022-01-22 09:00:00, -3.0, 953.0
None, -2.5, -3.9, 1039.3, None, None, -2.4, 96.0, 2022-01-22 10:00:00, -3.0, 953.0
None, -1.8, -3.9, 1039.2, None, None, -1.8, 97.0, 2022-01-22 11:00:00, -2.0, 953.0
None, -1.0, -3.9, 1039.1, None, None, -1.0, 95.0, 2022-01-22 12:00:00, -2.0, 953.0
None, -0.8, -3.9, 1038.0, None, None, -0.8, 97.0, 2022-01-22 13:00:00, -1.0, 952.0
None, -0.9, -3.9, 1038.0, None, None, -0.8, 98.0, 2022-01-22 14:00:00, -1.0, 952.0
None, -1.2, -3.9, 1038.1, None, None, -0.8, 97.0, 2022-01-22 15:00:00, -2.0, 952.0
None, -1.4, -3.9, 1038.1, None, None, -0.8, 98.0, 2022-01-22 16:00:00, -2.0, 952.0
None, -2.2, -3.9, 1038.2, None, None, -0.8, 98.0, 2022-01-22 17:00:00, -3.0, 952.0
None, -3.1, -3.9, 1037.2, None, None, -0.8, 97.0, 2022-01-22 18:00:00, -3.0, 951.0
None, -3.3, -3.5, 1037.2, None, None, -2.8, 97.0, 2022-01-22 19:00:00, -4.0, 951.0
None, -3.2, -3.5, 1037.1, None, None, -2.8, 98.0, 2022-01-22 20:00:00, -3.0, 951.0
None, -3.1, -3.5, 1037.1, None, None, -2.8, 97.0, 2022-01-22 21:00:00, -3.0, 951.0
None, -2.8, -3.5, 1037.0, None, None, -2.6, 98.0, 2022-01-22 22:00:00, -3.0, 951.0
None, -2.7, -3.5, 1036.9, None, None, -2.5, 98.0, 2022-01-22 23:00:00, -3.0, 951.0
None, -2.7, -3.5, 1035.8, None, None, -2.5, 97.0, 2022-01-23 00:00:00, -3.0, 950.0
None, -2.9, -3.5, 1035.8, None, None, -2.5, 97.0, 2022-01-23 01:00:00, -3.0, 950.0
None, -2.9, -3.5, 1035.8, None, None, -2.5, 96.0, 2022-01-23 02:00:00, -4.0, 950.0
None, -2.8, -3.5, 1034.7, None, None, -2.5, 96.0, 2022-01-23 03:00:00, -3.0, 949.0
None, -2.8, -3.5, 1034.7, None, None, -2.5, 96.0, 2022-01-23 04:00:00, -3.0, 949.0
None, -2.7, -3.5, 1033.7, None, None, -2.5, 96.0, 2022-01-23 05:00:00, -3.0, 948.0
None, -3.0, -3.5, 1032.7, None, None, -2.5, 96.0, 2022-01-23 06:00:00, -3.0, 947.0
None, -2.7, -3.0, 1032.7, None, None, -2.6, 97.0, 2022-01-23 07:00:00, -3.0, 947.0
None, -2.7, -3.0, 1032.7, None, None, -2.5, 97.0, 2022-01-23 08:00:00, -3.0, 947.0
None, -2.4, -3.0, 1031.6, None, None, -2.3, 97.0, 2022-01-23 09:00:00, -3.0, 946.0
None, -2.0, -3.0, 1031.5, None, None, -2.1, 97.0, 2022-01-23 10:00:00, -3.0, 946.0
None, -1.9, -3.0, 1031.5, None, None, -1.9, 97.0, 2022-01-23 11:00:00, -2.0, 946.0
None, -1.7, -3.0, 1031.5, None, None, -1.6, 96.0, 2022-01-23 12:00:00, -2.0, 946.0
None, -1.5, -3.0, 1030.4, None, None, -1.4, 96.0, 2022-01-23 13:00:00, -2.0, 945.0
None, -1.6, -3.0, 1030.4, None, None, -1.3, 95.0, 2022-01-23 14:00:00, -2.0, 945.0
None, -1.9, -3.0, 1030.4, None, None, -1.3, 95.0, 2022-01-23 15:00:00, -3.0, 945.0
None, -2.1, -3.0, 1030.4, None, None, -1.3, 96.0, 2022-01-23 16:00:00, -2.0, 945.0
None, -2.1, -3.0, 1030.4, None, None, -1.3, 97.0, 2022-01-23 17:00:00, -2.0, 945.0
None, -2.2, -3.0, 1030.5, None, None, -1.3, 96.0, 2022-01-23 18:00:00, -3.0, 945.0
None, -2.0, -2.2, 1030.4, None, None, -1.9, 97.0, 2022-01-23 19:00:00, -2.0, 945.0
None, -2.2, -2.2, 1030.4, None, None, -1.9, 97.0, 2022-01-23 20:00:00, -2.0, 945.0
None, -2.1, -2.2, 1030.4, None, None, -1.9, 96.0, 2022-01-23 21:00:00, -2.0, 945.0
None, -2.3, -2.3, 1030.4, None, None, -1.9, 96.0, 2022-01-23 22:00:00, -3.0, 945.0
None, -2.6, -2.6, 1029.3, None, None, -1.9, 94.0, 2022-01-23 23:00:00, -3.0, 944.0
None, -2.8, -2.9, 1029.3, None, None, -1.9, 94.0, 2022-01-24 00:00:00, -4.0, 944.0
None, -3.2, -3.2, 1028.2, None, None, -1.9, 94.0, 2022-01-24 01:00:00, -4.0, 943.0
None, -3.2, -3.3, 1028.2, None, None, -1.9, 93.0, 2022-01-24 02:00:00, -4.0, 943.0
None, -3.3, -3.4, 1028.3, None, None, -1.9, 94.0, 2022-01-24 03:00:00, -4.0, 943.0
None, -3.4, -3.5, 1027.2, None, None, -1.9, 92.0, 2022-01-24 04:00:00, -4.0, 942.0
None, -3.5, -3.7, 1027.2, None, None, -1.9, 95.0, 2022-01-24 05:00:00, -4.0, 942.0
None, -3.4, -3.7, 1027.2, None, None, -1.9, 95.0, 2022-01-24 06:00:00, -4.0, 942.0
None, -3.1, -3.5, 1027.2, None, None, -3.0, 95.0, 2022-01-24 08:00:00, -4.0, 942.0
None, -2.3, -3.5, 1029.3, None, None, -2.1, 93.0, 2022-01-24 11:00:00, -3.0, 944.0
None, -1.0, -3.5, 1029.3, None, None, -0.5, 91.0, 2022-01-24 14:00:00, -2.0, 944.0
None, -0.8, -3.5, 1030.4, None, None, -0.5, 90.0, 2022-01-24 15:00:00, -2.0, 945.0
None, -0.8, -3.5, 1030.4, None, None, -0.5, 91.0, 2022-01-24 16:00:00, -2.0, 945.0
None, -1.4, -3.5, 1031.5, None, None, -0.5, 97.0, 2022-01-24 17:00:00, -2.0, 946.0
None, -1.3, -3.5, 1031.5, None, None, -0.5, 93.0, 2022-01-24 18:00:00, -2.0, 946.0
None, -1.6, -1.6, 1031.5, None, None, -1.3, 95.0, 2022-01-24 19:00:00, -2.0, 946.0
None, -1.9, -1.9, 1031.5, None, None, -1.3, 95.0, 2022-01-24 20:00:00, -2.0, 946.0
None, -1.8, -2.1, 1032.6, None, None, -1.3, 95.0, 2022-01-24 21:00:00, -3.0, 947.0
None, -2.1, -2.1, 1032.6, None, None, -1.3, 96.0, 2022-01-24 22:00:00, -2.0, 947.0
None, -2.0, -2.2, 1033.6, None, None, -1.3, 95.0, 2022-01-24 23:00:00, -3.0, 948.0
None, -2.9, -3.0, 1033.7, None, None, -1.3, 93.0, 2022-01-25 00:00:00, -4.0, 948.0
None, -3.3, -3.4, 1032.5, None, None, -1.3, 91.0, 2022-01-25 01:00:00, -5.0, 947.0
None, -3.2, -3.4, 1033.6, None, None, -1.3, 92.0, 2022-01-25 02:00:00, -4.0, 948.0
None, -3.1, -3.4, 1033.6, None, None, -1.3, 91.0, 2022-01-25 03:00:00, -4.0, 948.0
None, -3.4, -3.4, 1033.6, None, None, -1.3, 92.0, 2022-01-25 04:00:00, -5.0, 948.0
None, -3.6, -3.6, 1033.7, None, None, -1.3, 93.0, 2022-01-25 05:00:00, -5.0, 948.0
None, -3.7, -3.8, 1032.6, None, None, -1.3, 93.0, 2022-01-25 06:00:00, -4.0, 947.0
None, -3.7, -3.8, 1032.7, None, None, -3.5, 92.0, 2022-01-25 07:00:00, -5.0, 947.0
None, -3.6, -3.8, 1032.7, None, None, -3.5, 91.0, 2022-01-25 08:00:00, -5.0, 947.0
None, -3.5, -3.8, 1032.7, None, None, -3.3, 94.0, 2022-01-25 09:00:00, -4.0, 947.0
None, -2.8, -3.8, 1032.6, None, None, -2.8, 94.0, 2022-01-25 10:00:00, -4.0, 947.0
None, -2.6, -3.8, 1032.6, None, None, -2.5, 93.0, 2022-01-25 11:00:00, -3.0, 947.0
None, -2.2, -3.8, 1031.5, None, None, -2.2, 89.0, 2022-01-25 12:00:00, -4.0, 946.0
None, -2.2, -3.8, 1030.5, None, None, -2.1, 89.0, 2022-01-25 13:00:00, -4.0, 945.0
None, -2.4, -3.8, 1030.5, None, None, -2.1, 90.0, 2022-01-25 14:00:00, -4.0, 945.0
None, -2.5, -3.8, 1029.4, None, None, -2.1, 90.0, 2022-01-25 15:00:00, -4.0, 944.0
None, -2.6, -3.8, 1030.5, None, None, -2.1, 91.0, 2022-01-25 16:00:00, -4.0, 945.0
None, -2.7, -3.8, 1029.5, None, None, -2.1, 92.0, 2022-01-25 17:00:00, -4.0, 944.0
None, -2.9, -3.8, 1028.4, None, None, -2.1, 92.0, 2022-01-25 18:00:00, -4.0, 943.0
None, -2.8, -2.9, 1028.4, None, None, -2.7, 92.0, 2022-01-25 19:00:00, -4.0, 943.0
None, -2.8, -2.9, 1028.4, None, None, -2.7, 92.0, 2022-01-25 20:00:00, -4.0, 943.0
None, -2.9, -2.9, 1028.4, None, None, -2.7, 91.0, 2022-01-25 21:00:00, -4.0, 943.0
None, -3.3, -3.3, 1028.4, None, None, -2.7, 89.0, 2022-01-25 22:00:00, -5.0, 943.0
None, -3.3, -3.5, 1028.4, None, None, -2.7, 89.0, 2022-01-25 23:00:00, -5.0, 943.0
None, -3.2, -3.5, 1029.4, None, None, -2.7, 87.0, 2022-01-26 00:00:00, -5.0, 944.0
None, -3.6, -3.7, 1029.4, None, None, -2.7, 87.0, 2022-01-26 01:00:00, -5.0, 944.0
None, -3.4, -3.7, 1029.4, None, None, -2.7, 88.0, 2022-01-26 02:00:00, -5.0, 944.0
None, -3.5, -3.7, 1029.5, None, None, -2.7, 93.0, 2022-01-26 03:00:00, -5.0, 944.0
None, -3.6, -3.8, 1029.5, None, None, -2.7, 93.0, 2022-01-26 04:00:00, -4.0, 944.0
None, -3.6, -3.8, 1029.5, None, None, -2.7, 92.0, 2022-01-26 05:00:00, -5.0, 944.0
None, -3.6, -3.8, 1030.6, None, None, -2.7, 90.0, 2022-01-26 06:00:00, -5.0, 945.0
None, -3.5, -3.8, 1030.6, None, None, -3.5, 89.0, 2022-01-26 07:00:00, -5.0, 945.0
None, -3.5, -3.8, 1030.6, None, None, -3.3, 90.0, 2022-01-26 08:00:00, -5.0, 945.0
None, -3.5, -3.8, 1031.7, None, None, -3.3, 86.0, 2022-01-26 09:00:00, -5.0, 946.0
None, -3.0, -3.8, 1031.7, None, None, -3.0, 87.0, 2022-01-26 10:00:00, -5.0, 946.0
None, -2.8, -3.8, 1031.6, None, None, -2.8, 80.0, 2022-01-26 11:00:00, -5.0, 946.0
None, -2.9, -3.8, 1031.6, None, None, -2.5, 92.0, 2022-01-26 12:00:00, -4.0, 946.0
None, -2.6, -3.8, 1031.7, None, None, -2.5, 89.0, 2022-01-26 13:00:00, -4.0, 946.0
None, -2.3, -3.8, 1031.6, None, None, -2.2, 88.0, 2022-01-26 14:00:00, -4.0, 946.0
None, -2.4, -3.8, 1032.7, None, None, -2.1, 84.0, 2022-01-26 15:00:00, -5.0, 947.0
None, -2.5, -3.8, 1032.7, None, None, -2.1, 87.0, 2022-01-26 16:00:00, -4.0, 947.0
None, -2.7, -3.8, 1033.8, None, None, -2.1, 87.0, 2022-01-26 17:00:00, -4.0, 948.0
None, -2.7, -3.8, 1034.9, None, None, -2.1, 88.0, 2022-01-26 18:00:00, -4.0, 949.0
None, -2.7, -2.8, 1036.0, None, None, -2.6, 86.0, 2022-01-26 19:00:00, -4.0, 950.0
None, -3.1, -3.1, 1036.1, None, None, -2.6, 92.0, 2022-01-26 20:00:00, -4.0, 950.0
None, -4.0, -4.2, 1037.2, None, None, -2.6, 88.0, 2022-01-26 21:00:00, -6.0, 951.0
None, -4.1, -4.3, 1038.3, None, None, -2.6, 83.0, 2022-01-26 22:00:00, -6.0, 952.0
None, -4.1, -4.3, 1038.3, None, None, -2.6, 91.0, 2022-01-26 23:00:00, -5.0, 952.0
None, -4.7, -4.8, 1039.4, None, None, -2.6, 81.0, 2022-01-27 00:00:00, -7.0, 953.0
None, -4.6, -4.8, 1039.4, None, None, -2.6, 84.0, 2022-01-27 01:00:00, -7.0, 953.0
None, -5.2, -5.2, 1039.4, None, None, -2.6, 82.0, 2022-01-27 02:00:00, -8.0, 953.0
None, -5.5, -5.5, 1040.6, None, None, -2.6, 80.0, 2022-01-27 03:00:00, -8.0, 954.0
None, -5.2, -5.6, 1040.5, None, None, -2.6, 77.0, 2022-01-27 04:00:00, -8.0, 954.0
None, -5.7, -5.9, 1040.6, None, None, -2.6, 82.0, 2022-01-27 05:00:00, -8.0, 954.0
None, -6.1, -6.2, 1041.7, None, None, -2.6, 82.0, 2022-01-27 06:00:00, -8.0, 955.0
None, -5.7, -6.3, 1041.7, None, None, -5.7, 82.0, 2022-01-27 07:00:00, -8.0, 955.0
None, -6.3, -6.3, 1041.8, None, None, -5.4, 78.0, 2022-01-27 08:00:00, -9.0, 955.0
None, -6.0, -6.3, 1041.9, None, None, -5.4, 80.0, 2022-01-27 09:00:00, -8.0, 955.0
None, -5.6, -6.3, 1041.8, None, None, -5.4, 79.0, 2022-01-27 10:00:00, -8.0, 955.0
None, -4.8, -6.3, 1041.8, None, None, -4.6, 83.0, 2022-01-27 11:00:00, -7.0, 955.0
None, -4.3, -6.3, 1041.8, None, None, -4.1, 84.0, 2022-01-27 12:00:00, -6.0, 955.0
None, -3.8, -6.3, 1040.6, None, None, -3.7, 83.0, 2022-01-27 13:00:00, -6.0, 954.0
None, -3.6, -6.3, 1040.7, None, None, -3.5, 80.0, 2022-01-27 14:00:00, -6.0, 954.0
None, -4.0, -6.3, 1040.7, None, None, -3.5, 81.0, 2022-01-27 15:00:00, -6.0, 954.0
None, -3.9, -6.3, 1040.7, None, None, -3.5, 83.0, 2022-01-27 16:00:00, -6.0, 954.0
None, -4.1, -6.3, 1040.8, None, None, -3.5, 86.0, 2022-01-27 17:00:00, -6.0, 954.0
None, -4.2, -6.3, 1040.8, None, None, -3.5, 88.0, 2022-01-27 18:00:00, -6.0, 954.0
None, -4.6, -4.7, 1040.8, None, None, -4.2, 82.0, 2022-01-27 19:00:00, -7.0, 954.0
None, -5.1, -5.1, 1040.9, None, None, -4.2, 81.0, 2022-01-27 20:00:00, -8.0, 954.0
None, -5.4, -5.6, 1040.9, None, None, -4.2, 80.0, 2022-01-27 21:00:00, -8.0, 954.0
