station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, dwpt_temp, air_temp, min_air_temp_snc_last_reset, DEW_POINT, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, snw_dpth, HEIGHT_OF_SNOW
None, -4.364, 94.2, -3.8, 94.0, -5.0, -4.4, -7.5, -5.0, -0.1, 1.0, 2022-01-02 18:00:00, 53.0, 53.07
None, -4.257, 94.1, -3.9, 94.0, -5.0, -4.3, -4.6, -5.0, 2.1, 2.0, 2022-01-02 19:00:00, 55.0, 54.54
None, -4.17, 94.7, -3.8, 95.0, -5.0, -4.2, -4.6, -5.0, 0.0, 2.0, 2022-01-02 20:00:00, 56.0, 55.95
None, -4.467, 94.3, -3.7, 94.0, -5.0, -4.5, -4.6, -5.0, 2.0, 2.0, 2022-01-02 21:00:00, 58.0, 57.5
None, -3.96, 94.4, -3.4, 94.0, -5.0, -4.0, -4.6, -5.0, 1.0, 1.0, 2022-01-02 22:00:00, 58.0, 58.0
None, -3.896, 94.4, -3.4, 94.0, -5.0, -3.9, -4.6, -5.0, 0.0, 0.0, 2022-01-02 23:00:00, 58.0, 58.17
None, -3.849, 94.8, -3.4, 95.0, -5.0, -3.8, -4.6, -5.0, 1.0, -1.0, 2022-01-03 00:00:00, 58.0, 57.64
None, -3.647, 94.8, -3.3, 95.0, -4.0, -3.6, -4.6, -4.0, 0.0, 1.0, 2022-01-03 01:00:00, 58.0, 58.44
None, -3.48, 95.2, -3.1, 95.0, -3.0, -3.5, -4.6, -3.0, 1.0, 2.0, 2022-01-03 02:00:00, 60.0, 59.79
None, -3.339, 95.3, -3.1, 95.0, -4.0, -3.3, -4.6, -4.0, 1.0, 1.0, 2022-01-03 03:00:00, 60.0, 60.3
None, -3.162, 95.4, -2.6, 95.0, -4.0, -3.2, -4.6, -4.0, 1.0, 1.0, 2022-01-03 04:00:00, 61.0, 60.92
None, -2.982, 95.8, -2.6, 96.0, -3.0, -3.0, -4.6, -3.0, 1.0, 1.0, 2022-01-03 05:00:00, 62.0, 61.64
None, -2.802, 95.5, -2.3, 96.0, -3.0, -2.8, -4.6, -3.0, 1.0, 0.0, 2022-01-03 06:00:00, 62.0, 61.82
None, -2.982, 95.4, -2.5, 95.0, -4.0, -3.0, -3.2, -4.0, 0.0, 0.0, 2022-01-03 07:00:00, 62.0, 61.53
None, -2.779, 95.8, -2.2, 96.0, -3.0, -2.8, -3.2, -3.0, 1.0, 0.0, 2022-01-03 08:00:00, 62.0, 61.7
None, -2.632, 95.7, -2.2, 96.0, -3.0, -2.6, -3.2, -3.0, 1.0, 0.0, 2022-01-03 09:00:00, 62.0, 61.88
None, -2.205, 94.9, -2.0, 95.0, -3.0, -2.2, -3.2, -3.0, 0.0, 1.0, 2022-01-03 10:00:00, 63.0, 62.66
None, -1.42, 92.3, -1.3, 92.0, -3.0, -1.4, -3.2, -3.0, 0.8, -2.0, 2022-01-03 11:00:00, 61.0, 60.57
None, -1.784, 90.9, -1.1, 91.0, -3.0, -1.8, -3.2, -3.0, -0.2, 3.0, 2022-01-03 12:00:00, 63.0, 62.95
None, -0.988, 88.5, -1.1, 89.0, -3.0, -1.0, -3.2, -3.0, -0.4, -1.0, 2022-01-03 13:00:00, 62.0, 62.38
None, -1.508, 89.9, -0.2, 90.0, -3.0, -1.5, -3.2, -3.0, -0.2, 0.0, 2022-01-03 14:00:00, 62.0, 62.41
None, -1.491, 90.6, -0.2, 91.0, -3.0, -1.5, -3.2, -3.0, 0.0, 0.0, 2022-01-03 15:00:00, 63.0, 62.55
None, -2.687, 92.7, -0.2, 93.0, -4.0, -2.7, -3.2, -4.0, 0.5, -1.0, 2022-01-03 16:00:00, 61.0, 61.27
None, -2.762, 94.5, -0.2, 95.0, -3.0, -2.8, -3.2, -3.0, 0.5, 0.0, 2022-01-03 17:00:00, 61.0, 61.31
None, -2.673, 95.0, -0.2, 95.0, -3.0, -2.7, -3.2, -3.0, 0.0, -1.0, 2022-01-03 18:00:00, 61.0, 60.74
None, -2.288, 95.7, -1.9, 96.0, -3.0, -2.3, -2.7, -3.0, 0.0, 0.0, 2022-01-03 19:00:00, 61.0, 60.56
None, -2.922, 91.1, -1.9, 91.0, -4.0, -2.9, -3.2, -4.0, 0.0, -1.0, 2022-01-03 20:00:00, 60.0, 60.0
None, -3.7, 86.9, -1.9, 87.0, -5.0, -3.7, -3.9, -5.0, 0.0, -1.0, 2022-01-03 21:00:00, 59.0, 59.02
None, -5.774, 81.8, -1.9, 82.0, -8.0, -5.8, -5.7, -8.0, 1.0, 0.0, 2022-01-03 22:00:00, 59.0, 59.15
None, -6.853, 83.4, -1.9, 83.0, -9.0, -6.9, -6.9, -9.0, 0.0, 1.0, 2022-01-03 23:00:00, 60.0, 59.67
None, -7.855, 83.2, -1.9, 83.0, -10.0, -7.9, -8.1, -10.0, 0.0, 0.0, 2022-01-04 00:00:00, 59.0, 59.37
None, -8.57, 80.9, -1.9, 81.0, -11.0, -8.6, -8.7, -11.0, 0.9, 0.0, 2022-01-04 01:00:00, 59.0, 59.4
None, -9.59, 79.17, -1.9, 79.0, -12.0, -9.6, -9.7, -12.0, 0.1, 0.0, 2022-01-04 02:00:00, 59.0, 59.27
None, -10.37, 79.11, -1.9, 79.0, -13.0, -10.4, -10.7, -13.0, 0.0, 0.0, 2022-01-04 03:00:00, 59.0, 59.03
None, -11.51, 78.89, -1.9, 79.0, -14.0, -11.5, -11.5, -14.0, 0.0, 0.0, 2022-01-04 04:00:00, 59.0, 58.68
None, -12.15, 77.29, -1.9, 77.0, -15.0, -12.2, -12.1, -15.0, 0.0, 0.0, 2022-01-04 05:00:00, 59.0, 58.77
None, -12.52, 77.91, -1.9, 78.0, -15.0, -12.5, -12.6, -15.0, 0.0, 0.0, 2022-01-04 06:00:00, 59.0, 58.57
None, -12.66, 78.3, -11.8, 78.0, -15.0, -12.7, -12.8, -15.0, 0.6, -3.0, 2022-01-04 07:00:00, 56.0, 56.08
None, -12.6, 79.98, -11.8, 80.0, -15.0, -12.6, -12.9, -15.0, 0.4, 3.0, 2022-01-04 08:00:00, 58.0, 58.46
None, -12.5, 78.93, -11.8, 79.0, -15.0, -12.5, -12.9, -15.0, 0.0, -1.0, 2022-01-04 09:00:00, 58.0, 57.67
None, -12.56, 81.6, -11.8, 82.0, -15.0, -12.6, -12.9, -15.0, 0.1, -1.0, 2022-01-04 10:00:00, 56.0, 56.38
None, -12.46, 82.1, -11.8, 82.0, -15.0, -12.5, -13.0, -15.0, 0.0, 0.0, 2022-01-04 11:00:00, 56.0, 56.45
None, -12.09, 75.55, -11.7, 76.0, -15.0, -12.1, -13.0, -15.0, 0.0, 1.0, 2022-01-04 12:00:00, 57.0, 56.85
None, -12.59, 77.7, -11.6, 78.0, -15.0, -12.6, -13.0, -15.0, 0.0, 1.0, 2022-01-04 13:00:00, 58.0, 57.66
4.2, -13.09, 76.41, -11.6, 76.0, -17.0, -13.1, -13.6, -17.0, 0.3, 0.0, 2022-01-04 14:00:00, 58.0, 57.79
4.9, -13.74, 73.27, -11.6, 73.0, -17.0, -13.7, -13.8, -17.0, 0.7, 1.0, 2022-01-04 15:00:00, 58.0, 58.04
4.4, -14.12, 74.01, -11.6, 74.0, -17.0, -14.1, -14.0, -17.0, 0.0, 0.0, 2022-01-04 16:00:00, 58.0, 57.84
3.9, -14.64, 81.1, -11.6, 81.0, -17.0, -14.6, -14.7, -17.0, 0.0, 1.0, 2022-01-04 17:00:00, 58.0, 58.48
4.7, -14.55, 82.2, -11.6, 82.0, -17.0, -14.6, -14.9, -17.0, 0.8, 0.0, 2022-01-04 18:00:00, 58.0, 58.01
5.0, -14.77, 81.7, -14.3, 82.0, -17.0, -14.8, -15.0, -17.0, 0.3, 1.0, 2022-01-04 19:00:00, 58.0, 58.32
5.0, -14.85, 82.4, -14.3, 82.0, -17.0, -14.9, -15.2, -17.0, 0.0, 0.0, 2022-01-04 20:00:00, 58.0, 58.17
5.0, -15.59, 82.1, -14.3, 82.0, -18.0, -15.6, -15.7, -18.0, 0.0, 0.0, 2022-01-04 21:00:00, 58.0, 58.06
4.7, -17.22, 82.3, -14.3, 82.0, -20.0, -17.2, -17.5, -20.0, 0.7, 0.0, 2022-01-04 22:00:00, 58.0, 57.84
5.0, -18.43, 82.5, -14.3, 83.0, -20.0, -18.4, -18.7, -20.0, 0.3, 0.0, 2022-01-04 23:00:00, 58.0, 57.64
5.0, -19.76, 81.4, -14.3, 81.0, -21.0, -19.8, -19.8, -21.0, 0.0, 0.0, 2022-01-05 00:00:00, 58.0, 57.51
4.1, -20.21, 82.1, -14.3, 82.0, -23.0, -20.2, -20.4, -23.0, 0.0, 0.0, 2022-01-05 01:00:00, 57.0, 57.25
4.1, -20.69, 80.7, -14.3, 81.0, -23.0, -20.7, -21.0, -23.0, 0.0, 0.0, 2022-01-05 02:00:00, 57.0, 57.04
5.0, -21.16, 80.7, -14.3, 81.0, -24.0, -21.2, -21.4, -24.0, 0.9, 0.0, 2022-01-05 03:00:00, 57.0, 56.93
5.0, -21.44, 80.7, -14.3, 81.0, -23.0, -21.4, -21.6, -23.0, 0.0, 0.0, 2022-01-05 04:00:00, 57.0, 56.78
5.2, -21.77, 80.9, -14.3, 81.0, -24.0, -21.8, -21.9, -24.0, 0.2, 0.0, 2022-01-05 05:00:00, 57.0, 56.65
5.2, -21.67, 81.1, -14.3, 81.0, -24.0, -21.7, -22.0, -24.0, 0.0, 0.0, 2022-01-05 06:00:00, 56.0, 56.48
4.6, -21.27, 81.0, -21.2, 81.0, -24.0, -21.3, -22.1, -24.0, 0.0, 1.0, 2022-01-05 07:00:00, 57.0, 56.91
4.2, -21.14, 80.9, -20.7, 81.0, -24.0, -21.1, -22.1, -24.0, 0.0, 0.0, 2022-01-05 08:00:00, 57.0, 56.76
4.2, -19.66, 84.1, -19.7, 84.0, -22.0, -19.7, -22.1, -22.0, 0.0, 0.0, 2022-01-05 09:00:00, 57.0, 56.65
None, -18.89, 81.5, -18.9, 82.0, -21.0, -18.9, -22.1, -21.0, -1.0, 0.0, 2022-01-05 10:00:00, 57.0, 56.55
None, -18.69, 77.58, -18.3, 78.0, -22.0, -18.7, -22.1, -22.0, 0.0, 0.0, 2022-01-05 11:00:00, 56.0, 56.36
None, -18.28, 73.35, -18.1, 73.0, -22.0, -18.3, -22.1, -22.0, 0.0, 0.0, 2022-01-05 12:00:00, 56.0, 56.37
None, -18.0, 68.81, -17.4, 69.0, -22.0, -18.0, -22.1, -22.0, 0.0, 0.0, 2022-01-05 13:00:00, 56.0, 56.09
None, -17.72, 70.01, -16.9, 70.0, -22.0, -17.7, -22.1, -22.0, 0.0, 0.0, 2022-01-05 14:00:00, 56.0, 55.9
None, -17.43, 70.46, -16.9, 70.0, -21.0, -17.4, -22.1, -21.0, 0.0, 0.0, 2022-01-05 15:00:00, 56.0, 55.81
None, -17.82, 73.2, -16.9, 73.0, -21.0, -17.8, -22.1, -21.0, 0.0, 0.0, 2022-01-05 16:00:00, 56.0, 55.64
None, -17.84, 71.69, -16.9, 72.0, -22.0, -17.8, -22.1, -22.0, 0.0, 0.0, 2022-01-05 17:00:00, 56.0, 55.51
None, -17.65, 76.2, -16.9, 76.0, -21.0, -17.7, -22.1, -21.0, 0.0, 0.0, 2022-01-05 18:00:00, 55.0, 55.42
None, -17.61, 74.19, -17.2, 74.0, -20.0, -17.6, -17.9, -20.0, 0.0, 0.0, 2022-01-05 19:00:00, 55.0, 55.35
None, -17.66, 73.9, -16.9, 74.0, -21.0, -17.7, -17.9, -21.0, 0.0, 0.0, 2022-01-05 20:00:00, 55.0, 55.14
None, -17.4, 77.22, -16.9, 77.0, -21.0, -17.4, -17.9, -21.0, 0.0, 0.0, 2022-01-05 21:00:00, 55.0, 54.99
None, -17.63, 81.4, -16.9, 81.0, -20.0, -17.6, -17.9, -20.0, 0.0, 1.0, 2022-01-05 22:00:00, 56.0, 55.53
None, -17.69, 82.0, -16.9, 82.0, -20.0, -17.7, -18.0, -20.0, 2.0, 1.0, 2022-01-05 23:00:00, 56.0, 55.89
None, -17.81, 82.4, -16.9, 82.0, -20.0, -17.8, -18.1, -20.0, 1.0, 2.0, 2022-01-06 00:00:00, 57.0, 57.14
None, -17.94, 82.0, -16.9, 82.0, -20.0, -17.9, -18.1, -20.0, 2.0, 3.0, 2022-01-06 01:00:00, 60.0, 59.76
None, -18.1, 81.9, -16.9, 82.0, -20.0, -18.1, -18.3, -20.0, 1.0, 4.0, 2022-01-06 02:00:00, 63.0, 62.81
None, -17.78, 80.3, -16.9, 80.0, -20.0, -17.8, -18.3, -20.0, 0.0, 0.0, 2022-01-06 03:00:00, 63.0, 62.72
None, -17.94, 81.5, -16.9, 82.0, -20.0, -17.9, -18.3, -20.0, 0.0, 1.0, 2022-01-06 04:00:00, 63.0, 62.97
None, -18.25, 81.5, -16.9, 82.0, -20.0, -18.3, -18.4, -20.0, 0.3, 0.0, 2022-01-06 05:00:00, 63.0, 63.2
None, -18.17, 81.4, -16.9, 81.0, -21.0, -18.2, -18.6, -21.0, 0.7, 0.0, 2022-01-06 06:00:00, 63.0, 62.99
None, -18.21, 81.4, -18.0, 81.0, -20.0, -18.2, -18.6, -20.0, 0.0, 0.0, 2022-01-06 07:00:00, 63.0, 63.03
None, -18.27, 81.0, -17.9, 81.0, -20.0, -18.3, -18.6, -20.0, 0.0, 0.0, 2022-01-06 08:00:00, 63.0, 62.93
None, -18.24, 80.9, -17.4, 81.0, -20.0, -18.2, -18.6, -20.0, 0.0, 0.0, 2022-01-06 09:00:00, 63.0, 62.76
7.0, -17.61, 78.89, -17.4, 79.0, -21.0, -17.6, -18.6, -21.0, 0.0, 0.0, 2022-01-06 10:00:00, 62.0, 62.49
7.0, -17.07, 78.74, -16.8, 79.0, -19.0, -17.1, -18.6, -19.0, 0.1, 0.0, 2022-01-06 11:00:00, 62.0, 62.47
None, -16.46, 76.26, -15.9, 76.0, -19.0, -16.5, -18.6, -19.0, -0.1, 0.0, 2022-01-06 12:00:00, 62.0, 62.28
None, -15.29, 74.57, -15.0, 75.0, -19.0, -15.3, -18.6, -19.0, -1.0, 0.0, 2022-01-06 13:00:00, 62.0, 62.09
None, -15.72, 75.11, -14.6, 75.0, -19.0, -15.7, -18.6, -19.0, 0.1, 0.0, 2022-01-06 14:00:00, 62.0, 62.07
None, -15.52, 76.65, -14.6, 77.0, -18.0, -15.5, -18.6, -18.0, 0.9, 0.0, 2022-01-06 15:00:00, 62.0, 61.83
None, -15.44, 78.71, -14.6, 79.0, -18.0, -15.4, -18.6, -18.0, 0.0, 0.0, 2022-01-06 16:00:00, 62.0, 61.69
None, -15.43, 80.9, -14.6, 81.0, -18.0, -15.4, -18.6, -18.0, 0.0, 0.0, 2022-01-06 17:00:00, 62.0, 61.61
None, -15.48, 81.0, -14.6, 81.0, -18.0, -15.5, -18.6, -18.0, 0.0, 0.0, 2022-01-06 18:00:00, 62.0, 61.57
None, -15.34, 81.0, -14.7, 81.0, -18.0, -15.3, -15.6, -18.0, 0.0, 0.0, 2022-01-06 19:00:00, 61.0, 61.23
None, -15.08, 81.6, -14.7, 82.0, -18.0, -15.1, -15.6, -18.0, 0.0, 0.0, 2022-01-06 20:00:00, 61.0, 61.05
None, -15.19, 81.6, -14.7, 82.0, -17.0, -15.2, -15.6, -17.0, 0.0, -1.0, 2022-01-06 21:00:00, 60.0, 59.95
None, -15.61, 83.5, -14.7, 84.0, -17.0, -15.6, -15.8, -17.0, 1.0, 2.0, 2022-01-06 22:00:00, 61.0, 61.3
None, -15.59, 83.8, -14.7, 84.0, -18.0, -15.6, -15.9, -18.0, 0.5, 2.0, 2022-01-06 23:00:00, 63.0, 62.67
None, -15.57, 83.5, -14.7, 84.0, -17.0, -15.6, -15.9, -17.0, 0.5, 1.0, 2022-01-07 00:00:00, 63.0, 63.12
None, -15.43, 82.6, -14.7, 83.0, -17.0, -15.4, -15.9, -17.0, 0.0, 0.0, 2022-01-07 01:00:00, 63.0, 63.28
None, -15.01, 83.1, -14.7, 83.0, -17.0, -15.0, -15.9, -17.0, 0.0, 0.0, 2022-01-07 02:00:00, 63.0, 63.0
None, -15.05, 83.0, -14.7, 83.0, -18.0, -15.1, -15.9, -18.0, 0.0, 0.0, 2022-01-07 03:00:00, 63.0, 62.78
None, -15.64, 83.7, -14.7, 84.0, -18.0, -15.6, -16.0, -18.0, 0.0, 0.0, 2022-01-07 04:00:00, 63.0, 62.53
None, -16.15, 84.4, -14.7, 84.0, -18.0, -16.2, -16.5, -18.0, 0.6, 0.0, 2022-01-07 05:00:00, 62.0, 62.35
None, -17.34, 83.4, -14.7, 83.0, -19.0, -17.3, -17.5, -19.0, 0.2, 0.0, 2022-01-07 06:00:00, 62.0, 62.13
None, -16.47, 84.3, -16.4, 84.0, -18.0, -16.5, -17.8, -18.0, 0.2, 0.0, 2022-01-07 07:00:00, 62.0, 62.27
None, -16.18, 82.8, -15.7, 83.0, -18.0, -16.2, -17.8, -18.0, -0.1, 0.0, 2022-01-07 08:00:00, 62.0, 62.14
None, -15.82, 82.2, -15.7, 82.0, -17.0, -15.8, -17.8, -17.0, 0.0, 0.0, 2022-01-07 09:00:00, 62.0, 61.98
None, -15.74, 78.79, -14.9, 79.0, -18.0, -15.7, -17.8, -18.0, -1.0, -1.0, 2022-01-07 10:00:00, 61.0, 61.47
None, -16.78, 79.39, -14.9, 79.0, -19.0, -16.8, -17.8, -19.0, 0.0, 0.0, 2022-01-07 11:00:00, 61.0, 61.06
None, -15.54, 77.34, -14.9, 77.0, -18.0, -15.5, -17.8, -18.0, 0.0, 0.0, 2022-01-07 12:00:00, 61.0, 61.13
None, -13.85, 72.05, -12.3, 72.0, -17.0, -13.9, -17.8, -17.0, 0.0, 0.0, 2022-01-07 13:00:00, 61.0, 61.18
None, -12.9, 71.17, -12.3, 71.0, -16.0, -12.9, -17.8, -16.0, 0.0, 0.0, 2022-01-07 14:00:00, 61.0, 60.96
None, -13.1, 71.57, -12.3, 72.0, -16.0, -13.1, -17.8, -16.0, 0.0, 0.0, 2022-01-07 15:00:00, 61.0, 60.96
None, -13.84, 76.71, -12.3, 77.0, -16.0, -13.8, -17.8, -16.0, 0.0, 0.0, 2022-01-07 16:00:00, 61.0, 60.83
None, -16.01, 82.3, -12.3, 82.0, -18.0, -16.0, -17.8, -18.0, 0.0, 0.0, 2022-01-07 17:00:00, 61.0, 60.51
None, -16.98, 83.4, -12.3, 83.0, -19.0, -17.0, -17.8, -19.0, 0.7, 0.0, 2022-01-07 18:00:00, 60.0, 60.2
None, -16.27, 84.5, -15.9, 85.0, -18.0, -16.3, -17.1, -18.0, 0.0, 0.0, 2022-01-07 19:00:00, 60.0, 60.32
None, -17.09, 83.6, -15.9, 84.0, -19.0, -17.1, -17.1, -19.0, -0.2, 0.0, 2022-01-07 20:00:00, 60.0, 60.09
None, -17.37, 84.3, -15.9, 84.0, -20.0, -17.4, -17.9, -20.0, 0.5, 0.0, 2022-01-07 21:00:00, 60.0, 59.82
None, -18.73, 82.5, -15.9, 83.0, -20.0, -18.7, -19.0, -20.0, 0.0, 0.0, 2022-01-07 22:00:00, 60.0, 59.74
None, -19.12, 82.3, -15.9, 82.0, -21.0, -19.1, -19.2, -21.0, 0.0, 0.0, 2022-01-07 23:00:00, 60.0, 59.53
None, -20.07, 82.5, -15.9, 83.0, -22.0, -20.1, -20.2, -22.0, 0.0, 0.0, 2022-01-08 00:00:00, 59.0, 59.15
None, -20.18, 83.2, -15.9, 83.0, -23.0, -20.2, -20.7, -23.0, 0.0, 0.0, 2022-01-08 01:00:00, 59.0, 58.81
None, None, None, -15.9, 83.0, -23.0, -20.8, -21.2, None, 0.0, 0.0, 2022-01-08 02:00:00, 59.0, None
None, -21.22, 81.6, -15.9, 82.0, -23.0, -21.2, -21.4, -23.0, 0.1, 0.0, 2022-01-08 03:00:00, 59.0, 58.69
None, None, None, -15.9, 81.0, -24.0, -21.5, -21.6, None, 0.4, 0.0, 2022-01-08 04:00:00, 59.0, None
None, -21.1, 82.3, -15.9, 82.0, -24.0, -21.1, -21.7, -24.0, 0.0, 0.0, 2022-01-08 05:00:00, 59.0, 58.51
None, -21.42, 82.1, -15.9, 82.0, -24.0, -21.4, -21.8, -24.0, 0.5, 0.0, 2022-01-08 06:00:00, 59.0, 58.67
None, -20.97, 82.2, -20.7, 82.0, -23.0, -21.0, -22.1, -23.0, 0.0, 1.0, 2022-01-08 07:00:00, 59.0, 59.14
None, -19.81, 83.1, -19.8, 83.0, -22.0, -19.8, -22.1, -22.0, 0.0, 0.0, 2022-01-08 08:00:00, 59.0, 58.79
None, -18.84, 82.8, -18.8, 83.0, -21.0, -18.8, -22.1, -21.0, -0.9, 0.0, 2022-01-08 09:00:00, 59.0, 58.74
None, -17.6, 81.8, -17.2, 82.0, -19.0, -17.6, -22.1, -19.0, 0.0, 0.0, 2022-01-08 10:00:00, 59.0, 58.56
