station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, snwfl_amt_pst1hr, avg_wnd_spd_10m_pst10mts, dwpt_temp, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, HEIGHT_OF_SNOW, stn_pres
None, None, -0.599, None, None, None, None, -1.0, None, None, -0.6, -4.4, 0.1, None, None, -0.4, None, None, 2022-01-02 18:00:00, 100.0, 100.1, None
None, None, -0.25, None, None, None, None, 0.0, None, None, -0.3, -1.0, 0.0, None, None, -0.2, None, None, 2022-01-02 19:00:00, 100.0, 99.9, None
None, None, 0.214, None, None, None, None, 1.0, None, None, 0.2, -1.0, 0.0, None, None, 0.4, None, None, 2022-01-02 20:00:00, 100.0, 100.2, None
None, None, -0.112, None, None, None, None, 0.0, None, None, -0.1, -1.0, -0.1, None, None, 0.4, None, None, 2022-01-02 21:00:00, 100.0, 100.1, None
None, None, -0.043, None, None, None, None, 0.0, None, None, 0.0, -1.0, -0.2, None, None, 0.4, None, None, 2022-01-02 22:00:00, 100.0, 99.9, None
None, None, -0.441, None, None, None, None, 0.0, None, None, -0.4, -1.0, 0.2, None, None, 0.4, None, None, 2022-01-02 23:00:00, 100.0, 99.8, None
None, None, -0.309, None, None, None, None, 0.0, None, None, -0.3, -1.2, -0.1, None, None, 0.4, None, None, 2022-01-03 00:00:00, 100.0, 99.5, None
None, None, -0.209, None, None, None, None, 0.0, None, None, -0.2, -1.2, 0.0, None, None, 0.5, None, None, 2022-01-03 01:00:00, 99.0, 99.3, None
None, None, 0.2, None, None, None, None, 0.0, None, None, 0.2, -1.2, 0.1, None, None, 0.5, None, None, 2022-01-03 02:00:00, 100.0, 99.6, None
None, None, -0.578, None, None, None, None, -1.0, None, None, -0.6, -1.2, -0.1, None, None, 0.5, None, None, 2022-01-03 03:00:00, 99.0, 98.7, None
None, None, -1.406, None, None, None, None, 0.0, None, None, -1.4, -1.4, -0.2, None, None, 0.5, None, None, 2022-01-03 04:00:00, 98.0, 98.4, None
None, None, -1.961, None, None, None, None, 0.0, None, None, -2.0, -2.2, -0.2, None, None, 0.5, None, None, 2022-01-03 05:00:00, 98.0, 98.2, None
None, None, -2.492, None, None, None, None, 0.0, None, None, -2.5, -2.6, 0.0, None, None, 0.5, None, None, 2022-01-03 06:00:00, 98.0, 97.8, None
None, None, -3.027, None, None, None, None, 0.0, None, None, -3.0, -3.1, -0.2, None, None, -2.5, None, None, 2022-01-03 07:00:00, 97.0, 97.4, None
None, None, -3.713, None, None, None, None, -1.0, None, None, -3.7, -4.1, -0.4, None, None, -2.5, None, None, 2022-01-03 08:00:00, 96.0, 96.0, None
None, None, -4.284, None, None, None, None, 0.0, None, None, -4.3, -4.5, 0.0, None, None, -2.5, None, None, 2022-01-03 09:00:00, 96.0, 96.0, None
None, None, -4.885, None, None, None, None, 3.0, None, None, -4.9, -4.9, -0.2, None, None, -2.5, None, None, 2022-01-03 10:00:00, 98.0, 98.3, None
None, None, -4.997, None, None, None, None, 1.0, None, None, -5.0, -5.1, 0.0, None, None, -2.5, None, None, 2022-01-03 11:00:00, 99.0, 98.6, None
None, None, -4.822, None, None, None, None, 0.0, None, None, -4.8, -5.1, -0.4, None, None, -2.5, None, None, 2022-01-03 12:00:00, 99.0, 98.6, None
None, None, -5.286, None, None, None, None, 0.0, None, None, -5.3, -5.3, 0.2, None, None, -2.5, None, None, 2022-01-03 13:00:00, 99.0, 98.8, None
None, None, -5.716, None, None, None, None, 1.0, None, None, -5.7, -5.7, -0.1, None, None, -2.5, None, None, 2022-01-03 14:00:00, 99.0, 99.2, None
None, None, -5.759, None, None, None, None, 0.0, None, None, -5.8, -5.9, -0.2, None, None, -2.5, None, None, 2022-01-03 15:00:00, 99.0, 98.7, None
None, None, -5.919, None, None, None, None, -2.0, None, None, -5.9, -6.2, -0.1, None, None, -2.5, None, None, 2022-01-03 16:00:00, 97.0, 96.5, None
None, None, -6.938, None, None, None, None, 0.0, None, None, -6.9, -6.9, -0.1, None, None, -2.5, None, None, 2022-01-03 17:00:00, 97.0, 96.5, None
None, None, -7.153, None, None, None, None, 0.0, None, None, -7.2, -7.3, -0.5, None, None, -2.5, None, None, 2022-01-03 18:00:00, 96.0, 96.0, None
None, None, -7.739, None, None, None, None, 3.0, None, None, -7.7, -7.8, -0.3, None, None, -7.2, None, None, 2022-01-03 19:00:00, 98.0, 98.2, None
None, None, -7.992, None, None, None, None, -1.0, None, None, -8.0, -8.0, 0.0, None, None, -7.2, None, None, 2022-01-03 20:00:00, 97.0, 97.0, None
None, None, -8.2, None, None, None, None, 1.0, None, None, -8.2, -8.3, -0.1, None, None, -7.2, None, None, 2022-01-03 21:00:00, 98.0, 97.5, None
None, None, -8.33, None, None, None, None, 0.0, None, None, -8.3, -8.6, -0.3, None, None, -7.2, None, None, 2022-01-03 22:00:00, 97.0, 97.4, None
None, None, -8.58, None, None, None, None, 0.0, None, None, -8.6, -8.7, 0.1, None, None, -7.2, None, None, 2022-01-03 23:00:00, 97.0, 97.2, None
None, None, -8.76, None, None, None, None, -1.0, None, None, -8.8, -8.9, -0.1, None, None, -7.2, None, None, 2022-01-04 00:00:00, 96.0, 95.9, None
None, None, -8.92, None, None, None, None, -1.0, None, None, -8.9, -9.0, -0.3, None, None, -7.2, None, None, 2022-01-04 01:00:00, 95.0, 94.8, None
None, None, -8.86, None, None, None, None, 0.0, None, None, -8.9, -9.2, 0.1, None, None, -7.2, None, None, 2022-01-04 02:00:00, 95.0, 94.5, None
None, None, -9.07, None, None, None, None, 1.0, None, None, -9.1, -9.2, 0.0, None, None, -7.2, None, None, 2022-01-04 03:00:00, 95.0, 95.0, None
None, None, -9.16, None, None, None, None, 0.0, None, None, -9.2, -9.3, 0.0, None, None, -7.2, None, None, 2022-01-04 04:00:00, 95.0, 95.1, None
None, None, -9.04, None, None, None, None, 0.0, None, None, -9.0, -9.6, -0.1, None, None, -7.2, None, None, 2022-01-04 05:00:00, 95.0, 95.1, None
None, None, -9.44, None, None, None, None, 2.0, None, None, -9.4, -10.1, 0.0, None, None, -7.2, None, None, 2022-01-04 06:00:00, 96.0, 96.3, None
None, None, -10.19, None, None, None, None, -2.0, None, None, -10.2, -10.4, -0.1, None, None, -9.4, None, None, 2022-01-04 07:00:00, 95.0, 94.7, None
None, None, -10.87, None, None, None, None, 1.0, None, None, -10.9, -10.8, -0.3, None, None, -9.4, None, None, 2022-01-04 08:00:00, 96.0, 95.6, None
None, None, -10.96, None, None, None, None, -1.0, None, None, -11.0, -11.1, -0.1, None, None, -9.4, None, None, 2022-01-04 09:00:00, 94.0, 94.4, None
None, None, -10.46, None, None, None, None, 0.0, None, None, -10.5, -11.1, 0.1, None, None, -9.4, None, None, 2022-01-04 10:00:00, 94.0, 94.1, None
None, None, -10.64, None, None, None, None, 1.0, None, None, -10.6, -11.1, 0.0, None, None, -9.4, None, None, 2022-01-04 11:00:00, 95.0, 94.9, None
None, None, -9.36, None, None, None, None, -1.0, None, None, -9.4, -11.1, 0.2, None, None, -9.2, None, None, 2022-01-04 12:00:00, 94.0, 94.1, None
None, None, -9.4, None, None, None, None, 0.0, None, None, -9.4, -11.1, 0.2, None, None, -8.7, None, None, 2022-01-04 13:00:00, 94.0, 94.0, None
None, None, -8.65, None, None, None, None, 0.0, None, None, -8.7, -11.1, 0.2, None, None, -8.4, None, None, 2022-01-04 14:00:00, 94.0, 94.0, None
None, None, -8.55, None, None, None, None, 0.0, None, None, -8.6, -11.1, 0.0, None, None, -8.4, None, None, 2022-01-04 15:00:00, 94.0, 93.7, None
None, None, -10.29, None, None, None, None, 0.0, None, None, -10.3, -11.1, -0.3, None, None, -8.4, None, None, 2022-01-04 16:00:00, 94.0, 93.7, None
None, None, -10.7, None, None, None, None, 3.0, None, None, -10.7, -11.1, -0.3, None, None, -8.4, None, None, 2022-01-04 17:00:00, 96.0, 95.9, None
None, None, -11.11, None, None, None, None, 0.0, None, None, -11.1, -11.2, -0.1, None, None, -8.4, None, None, 2022-01-04 18:00:00, 96.0, 95.5, None
None, None, -11.66, None, None, None, None, 0.0, None, None, -11.7, -11.7, -0.1, None, None, -11.1, None, None, 2022-01-04 19:00:00, 96.0, 95.5, None
None, None, -12.3, None, None, None, None, -1.0, None, None, -12.3, -12.3, -0.2, None, None, -11.1, None, None, 2022-01-04 20:00:00, 95.0, 94.6, None
None, None, -12.7, None, None, None, None, -1.0, None, None, -12.7, -12.7, 0.0, None, None, -11.1, None, None, 2022-01-04 21:00:00, 94.0, 93.5, None
None, None, -13.06, None, None, None, None, 1.0, None, None, -13.1, -13.1, -0.1, None, None, -11.1, None, None, 2022-01-04 22:00:00, 94.0, 93.9, None
None, None, -13.4, None, None, None, None, 1.0, None, None, -13.4, -13.5, 0.0, None, None, -11.1, None, None, 2022-01-04 23:00:00, 95.0, 94.8, None
None, None, -13.73, None, None, None, None, -2.0, None, None, -13.7, -13.7, -0.1, None, None, -11.1, None, None, 2022-01-05 00:00:00, 93.0, 92.5, None
None, None, -13.43, None, None, None, None, 1.0, None, None, -13.4, -13.8, 0.0, None, None, -11.1, None, None, 2022-01-05 01:00:00, 93.0, 93.0, None
None, None, -13.33, None, None, None, None, 1.0, None, None, -13.3, -13.8, 0.0, None, None, -11.1, None, None, 2022-01-05 02:00:00, 93.0, 93.3, None
None, None, -13.52, None, None, None, None, -2.0, None, None, -13.5, -13.8, -0.2, None, None, -11.1, None, None, 2022-01-05 03:00:00, 92.0, 91.8, None
None, None, -13.34, None, None, None, None, -1.0, None, None, -13.3, -13.8, 0.0, None, None, -11.1, None, None, 2022-01-05 04:00:00, 91.0, 91.3, None
None, None, -13.46, None, None, None, None, 3.0, None, None, -13.5, -13.8, 0.0, None, None, -11.1, None, None, 2022-01-05 05:00:00, 93.0, 93.4, None
None, None, -13.46, None, None, None, None, -3.0, None, None, -13.5, -13.8, 0.0, None, None, -11.1, None, None, 2022-01-05 06:00:00, 91.0, 91.0, None
None, None, -13.63, None, None, None, None, -1.0, None, None, -13.6, -13.8, -0.1, None, None, -13.3, None, None, 2022-01-05 07:00:00, 90.0, 90.4, None
None, None, -13.41, None, None, None, None, -2.0, None, None, -13.4, -13.8, 0.1, None, None, -13.3, None, None, 2022-01-05 08:00:00, 89.0, 88.5, None
None, None, -13.44, None, None, None, None, 1.0, None, None, -13.4, -13.8, -0.1, None, None, -13.2, None, None, 2022-01-05 09:00:00, 89.0, 89.1, None
None, None, -13.27, None, None, None, None, -1.0, None, None, -13.3, -13.8, -0.2, None, None, -13.2, None, None, 2022-01-05 10:00:00, 88.0, 88.4, None
None, None, -12.85, None, None, None, None, 0.0, None, None, -12.9, -13.8, 0.2, None, None, -12.9, None, None, 2022-01-05 11:00:00, 89.0, 88.5, None
None, None, -12.57, None, None, None, None, -1.0, None, None, -12.6, -13.8, -0.3, None, None, -12.5, None, None, 2022-01-05 12:00:00, 88.0, 87.8, None
None, None, -12.36, None, None, None, None, 1.0, None, None, -12.4, -13.8, 0.4, None, None, -12.3, None, None, 2022-01-05 13:00:00, 89.0, 88.6, None
None, None, -11.57, None, None, None, None, 0.0, None, None, -11.6, -13.8, -0.1, None, None, -11.6, None, None, 2022-01-05 14:00:00, 89.0, 88.6, None
None, None, -11.47, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2022-01-05 15:00:00, None, 86.4, None
None, None, -11.84, None, None, None, None, 0.0, None, None, -11.8, -13.8, 0.0, None, None, -11.3, None, None, 2022-01-05 16:00:00, 86.0, 86.0, None
None, None, -12.26, None, None, None, None, 2.0, None, None, -12.3, -13.8, 0.0, None, None, -11.3, None, None, 2022-01-05 17:00:00, 87.0, 87.0, None
None, None, -12.48, None, None, None, None, -1.0, None, None, -12.5, -13.8, -0.1, None, None, -11.3, None, None, 2022-01-05 18:00:00, 86.0, 86.1, None
None, None, -13.03, None, None, None, None, None, None, None, -13.0, -13.0, None, None, None, -12.3, None, None, 2022-01-05 19:00:00, None, 85.4, None
None, None, -13.03, None, None, None, None, 1.0, None, None, -13.0, -13.2, 0.1, None, None, -12.3, None, None, 2022-01-05 20:00:00, 86.0, 86.3, None
None, None, -13.1, None, None, None, None, 0.0, None, None, -13.1, -13.3, -0.1, None, None, -12.3, None, None, 2022-01-05 21:00:00, 86.0, 86.1, None
None, None, -13.28, None, None, None, None, -1.0, None, None, -13.3, -13.5, -0.2, None, None, -12.3, None, None, 2022-01-05 22:00:00, 85.0, 85.4, None
None, None, -13.63, None, None, None, None, -1.0, None, None, -13.6, -13.8, 0.0, None, None, -12.3, None, None, 2022-01-05 23:00:00, 85.0, 84.6, None
None, None, -14.0, None, None, None, None, None, None, None, -14.0, -14.0, None, None, None, -12.3, None, None, 2022-01-06 00:00:00, None, 83.7, None
None, None, -13.84, None, None, None, None, None, None, None, -13.8, -14.1, None, None, None, -12.3, None, None, 2022-01-06 01:00:00, None, 83.7, None
None, None, -13.53, None, None, None, None, -1.0, None, None, -13.5, -14.1, 0.4, None, None, -12.3, None, None, 2022-01-06 02:00:00, 83.0, 82.5, None
None, None, -13.71, None, None, None, None, 1.0, None, None, -13.7, -14.1, 0.0, None, None, -12.3, None, None, 2022-01-06 03:00:00, 83.0, 82.8, None
None, None, -13.45, None, None, None, None, -2.0, None, None, -13.5, -14.1, 0.0, None, None, -12.3, None, None, 2022-01-06 04:00:00, 81.0, 81.3, None
None, None, -14.11, None, None, None, None, 2.0, None, None, -14.1, -14.3, -0.1, None, None, -12.3, None, None, 2022-01-06 05:00:00, 83.0, 83.0, None
None, None, -14.06, None, None, None, None, 0.0, None, None, -14.1, -14.3, -0.1, None, None, -12.3, None, None, 2022-01-06 06:00:00, 83.0, 82.9, None
None, None, -14.35, None, None, None, None, 1.0, None, None, -14.4, -14.4, -0.1, None, None, -13.9, None, None, 2022-01-06 07:00:00, 83.0, 83.4, None
None, None, -14.34, None, None, None, None, 0.0, None, None, -14.3, -14.5, -0.4, None, None, -13.9, None, None, 2022-01-06 08:00:00, 83.0, 83.3, None
None, None, -14.38, None, None, None, None, 0.0, None, None, -14.4, -14.5, 0.1, None, None, -13.9, None, None, 2022-01-06 09:00:00, 83.0, 83.2, None
None, None, -14.26, None, None, None, None, 1.0, None, None, -14.3, -14.5, 0.1, None, None, -13.9, None, None, 2022-01-06 10:00:00, 83.0, None, None
None, None, -13.95, None, None, None, None, 0.0, None, None, -14.0, -14.5, -0.1, None, None, -13.8, None, None, 2022-01-06 11:00:00, 83.0, 82.9, None
None, None, -13.95, None, None, None, None, -1.0, None, None, -14.0, -14.5, 0.1, None, None, -13.8, None, None, 2022-01-06 12:00:00, 82.0, 82.3, None
None, None, -13.41, None, None, None, None, -1.0, None, None, -13.4, -14.5, 0.2, None, None, -13.4, None, None, 2022-01-06 13:00:00, 81.0, 81.3, None
None, None, -13.31, None, None, None, None, 2.0, None, None, -13.3, -14.5, -0.4, None, None, -13.3, None, None, 2022-01-06 14:00:00, 83.0, 82.8, None
None, None, -13.04, None, None, None, None, 0.0, None, None, -13.0, -14.5, 0.4, None, None, -12.9, None, None, 2022-01-06 15:00:00, 83.0, 82.9, None
None, None, -13.07, None, None, None, None, None, None, None, -13.1, -14.5, -0.1, None, None, -12.8, None, None, 2022-01-06 16:00:00, None, 82.7, None
None, None, -13.31, None, None, None, None, -1.0, None, None, -13.3, -14.5, 0.1, None, None, -12.8, None, None, 2022-01-06 17:00:00, 82.0, 81.9, None
None, None, -13.51, None, None, None, None, 1.0, None, None, -13.5, -14.5, -0.3, None, None, -12.8, None, None, 2022-01-06 18:00:00, 83.0, 82.7, None
None, None, -13.51, None, None, None, None, -4.0, None, None, -13.5, -13.5, 0.2, None, None, -13.3, None, None, 2022-01-06 19:00:00, 79.0, 78.73, None
None, None, -13.51, None, None, None, None, 0.0, None, None, -13.5, -13.6, -0.2, None, None, -13.3, None, None, 2022-01-06 20:00:00, 79.0, 78.5, None
None, None, -13.59, None, None, None, None, 0.0, None, None, -13.6, -13.7, 0.1, None, None, -13.3, None, None, 2022-01-06 21:00:00, 79.0, 78.66, None
None, None, -13.78, None, None, None, None, 1.0, None, None, -13.8, -13.8, -0.1, None, None, -13.3, None, None, 2022-01-06 22:00:00, 79.0, 79.13, None
None, None, -13.67, None, None, None, None, 1.0, None, None, -13.7, -13.8, 0.0, None, None, -13.3, None, None, 2022-01-06 23:00:00, 80.0, 79.59, None
None, None, -13.85, None, None, None, None, 0.0, None, None, -13.9, -13.9, 0.1, None, None, -13.3, None, None, 2022-01-07 00:00:00, 80.0, 79.83, None
None, None, -14.03, None, None, None, None, 1.0, None, None, -14.0, -14.0, -0.1, None, None, -13.3, None, None, 2022-01-07 01:00:00, 80.0, 80.2, None
None, None, -14.54, None, None, None, None, 1.0, None, None, -14.5, -14.6, -0.2, None, None, -13.3, None, None, 2022-01-07 02:00:00, 81.0, 81.1, None
None, None, -14.73, None, None, None, None, -1.0, None, None, -14.7, -14.8, -0.1, None, None, -13.3, None, None, 2022-01-07 03:00:00, 81.0, 80.5, None
None, None, -14.26, None, None, None, None, 1.0, None, None, -14.3, -14.9, 0.3, None, None, -13.3, None, None, 2022-01-07 04:00:00, 81.0, 81.1, None
None, None, -14.13, None, None, None, None, 1.0, None, None, -14.1, -14.9, 0.0, None, None, -13.3, None, None, 2022-01-07 05:00:00, 82.0, 81.8, None
None, None, -15.28, None, None, None, None, -1.0, None, None, -15.3, -15.2, 0.0, None, None, -13.3, None, None, 2022-01-07 06:00:00, 81.0, 81.2, None
None, None, -16.14, None, None, None, None, 0.0, None, None, -16.1, -16.1, -0.1, None, None, -14.9, None, None, 2022-01-07 07:00:00, 81.0, 81.1, None
None, None, -16.83, None, None, None, None, 0.0, None, None, -16.8, -16.8, 0.0, None, None, -14.9, None, None, 2022-01-07 08:00:00, 81.0, 81.1, None
None, None, -17.12, None, None, None, None, 0.0, None, None, -17.1, -17.1, 0.2, None, None, -14.9, None, None, 2022-01-07 09:00:00, 81.0, 81.1, None
None, None, -16.43, None, None, None, None, 0.0, None, None, -16.4, -17.2, -0.1, None, None, -14.9, None, None, 2022-01-07 10:00:00, 81.0, 81.1, None
None, None, -16.74, None, None, None, None, 0.0, None, None, -16.7, -17.2, 0.1, None, None, -14.9, None, None, 2022-01-07 11:00:00, 81.0, 81.0, None
None, None, -16.58, None, None, None, None, 1.0, None, None, -16.6, -17.2, -0.2, None, None, -14.9, None, None, 2022-01-07 12:00:00, 82.0, 81.5, None
None, None, -16.19, None, None, None, None, 1.0, None, None, -16.2, -17.2, 0.1, None, None, -14.9, None, None, 2022-01-07 13:00:00, 82.0, 81.9, None
None, None, -15.86, None, None, None, None, 1.0, None, None, -15.9, -17.2, 0.1, None, None, -14.9, None, None, 2022-01-07 14:00:00, 82.0, None, None
None, None, -15.89, None, None, None, None, -1.0, None, None, -15.9, -17.2, -0.1, None, None, -14.9, None, None, 2022-01-07 15:00:00, 81.0, 81.2, None
None, None, -15.69, None, None, None, None, 3.0, None, None, -15.7, -17.2, 0.1, None, None, -14.9, None, None, 2022-01-07 16:00:00, 84.0, 84.0, None
None, None, -15.77, None, None, None, None, -3.0, None, None, -15.8, -17.2, -0.1, None, None, -14.9, None, None, 2022-01-07 17:00:00, 81.0, 81.2, None
None, None, -15.35, None, None, None, None, 0.0, None, None, -15.4, -17.2, 0.0, None, None, -14.9, None, None, 2022-01-07 18:00:00, 81.0, 80.8, None
None, None, -15.43, None, None, None, None, 2.0, None, None, -15.4, -15.5, 0.1, None, None, -15.4, None, None, 2022-01-07 19:00:00, 82.0, 81.8, None
None, None, -15.35, None, None, None, None, -1.0, None, None, -15.4, -15.5, -0.1, None, None, -15.2, None, None, 2022-01-07 20:00:00, 81.0, 81.0, None
None, None, -15.24, None, None, None, None, -1.0, None, None, -15.2, -15.5, 0.3, None, None, -15.2, None, None, 2022-01-07 21:00:00, 80.0, 79.85, None
None, None, -15.27, None, None, None, None, 2.0, None, None, -15.3, -15.5, 0.0, None, None, -15.1, None, None, 2022-01-07 22:00:00, 81.0, 81.3, None
