station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, rel_hum, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, stn_pres
None, None, None, None, 7.96, 101.5, None, -17.7, None, None, None, None, None, 0.0, None, None, None, -16.75, None, -16.4, None, None, 15.96, None, -16.8, 0.0, None, 2022-01-01 00:00:00, None
None, None, None, None, 8.0, 99.3, None, -17.7, None, None, None, None, None, 0.0, None, None, None, -15.71, None, -15.7, None, None, 19.45, None, -15.7, 0.0, None, 2022-01-01 01:00:00, None
None, None, None, None, 9.41, 98.7, None, -17.7, None, None, None, None, None, 0.0, None, None, None, -15.4, None, -15.4, None, None, 16.78, None, -15.4, 0.0, None, 2022-01-01 02:00:00, None
None, None, None, None, 8.07, 96.5, None, -17.7, None, None, None, None, None, 0.0, None, None, None, -15.29, None, -15.0, None, None, 23.2, None, -15.3, 0.0, None, 2022-01-01 03:00:00, None
None, None, None, None, 9.38, 103.7, None, -17.7, None, None, None, None, None, 0.0, None, None, None, -15.16, None, -15.0, None, None, 22.54, None, -15.2, 0.0, None, 2022-01-01 04:00:00, None
None, None, None, None, 10.27, 104.0, None, -17.7, None, None, None, None, None, 0.0, None, None, None, -14.41, None, -14.2, None, None, 19.05, None, -14.4, 0.0, None, 2022-01-01 05:00:00, None
None, None, None, None, 9.27, 100.4, None, -17.7, None, None, None, None, None, 0.0, None, None, None, -14.95, None, -14.0, None, None, 25.07, None, -15.0, 0.0, None, 2022-01-01 06:00:00, None
None, None, None, None, 10.66, 105.7, None, -15.3, None, None, None, None, None, 0.0, None, None, None, -14.19, None, -14.2, None, None, 18.58, None, -14.2, 0.0, None, 2022-01-01 07:00:00, None
None, None, None, None, 9.43, 100.2, None, -15.3, None, None, None, None, None, 0.0, None, None, None, -13.53, None, -13.5, None, None, 21.28, None, -13.5, 0.0, None, 2022-01-01 08:00:00, None
None, None, None, None, 9.42, 98.3, None, -15.3, None, None, None, None, None, 0.0, None, None, None, -13.05, None, -13.1, None, None, 22.24, None, -13.1, 0.0, None, 2022-01-01 09:00:00, None
None, None, None, None, 8.44, 102.1, None, -15.3, None, None, None, None, None, 0.0, None, None, None, -12.58, None, -12.6, None, None, 18.8, None, -12.6, 0.0, None, 2022-01-01 10:00:00, None
None, None, None, None, 5.659, 89.9, None, -15.3, None, None, None, None, None, 0.0, None, None, None, -12.05, None, -11.5, None, None, 19.09, None, -12.1, 0.0, None, 2022-01-01 11:00:00, None
None, None, None, None, 5.751, 92.1, None, -15.3, None, None, None, None, None, 0.0, None, None, None, -11.41, None, -11.0, None, None, 19.64, None, -11.4, 0.0, None, 2022-01-01 12:00:00, None
None, None, None, None, 6.576, 97.8, None, -15.3, None, None, None, None, None, 0.0, None, None, None, -11.63, None, -11.0, None, None, 15.84, None, -11.6, 0.0, None, 2022-01-01 13:00:00, None
None, None, None, None, 3.07, 89.5, None, -15.3, None, None, None, None, None, 0.0, None, None, None, -10.63, None, -10.6, None, None, 22.51, None, -10.6, 0.0, None, 2022-01-01 14:00:00, None
