BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, None,99.9, None,2022-10-08 00:00:00, None,41
None, None, None,99.9, None,2022-10-08 01:00:00, None,41
None, None, None,99.9, None,2022-10-08 02:00:00, None,41
None, None, None,99.9, None,2022-10-08 03:00:00, None,41
None, None, None,99.9, None,2022-10-08 04:00:00, None,41
None, None, None,99.9, None,2022-10-08 05:00:00, None,41
None, None, None,99.9, None,2022-10-08 06:00:00, None,41
None, None, None,99.9, None,2022-10-08 07:00:00, None,41
None, None, None,99.9, None,2022-10-08 08:00:00, None,41
None, None, None,99.8, None,2022-10-08 09:00:00, None,41
None, None, None,95.3, None,2022-10-08 10:00:00, None,41
None, None, None,87.2, None,2022-10-08 11:00:00, None,41
None, None, None,72.1, None,2022-10-08 12:00:00, None,41
None, None, None,63.8, None,2022-10-08 13:00:00, None,41
None, None, None,54.7, None,2022-10-08 14:00:00, None,41
None, None, None,51.5, None,2022-10-08 15:00:00, None,41
None, None, None,55.7, None,2022-10-08 16:00:00, None,41
None, None, None,59.4, None,2022-10-08 17:00:00, None,41
None, None, None,73.2, None,2022-10-08 18:00:00, None,41
None, None, None,81.0, None,2022-10-08 19:00:00, None,41
None, None, None,91.0, None,2022-10-08 20:00:00, None,41
None, None, None,92.6, None,2022-10-08 21:00:00, None,41
None, None, None,94.6, None,2022-10-08 22:00:00, None,41
None, None, None,98.3, None,2022-10-08 23:00:00, None,41
None, None, None,99.4, None,2022-10-09 00:00:00, None,41
None, None, None,99.9, None,2022-10-09 01:00:00, None,41
None, None, None,99.9, None,2022-10-09 02:00:00, None,41
None, None, None,99.9, None,2022-10-09 03:00:00, None,41
None, None, None,99.9, None,2022-10-09 04:00:00, None,41
None, None, None,99.9, None,2022-10-09 05:00:00, None,41
None, None, None,99.9, None,2022-10-09 06:00:00, None,41
None, None, None,99.9, None,2022-10-09 07:00:00, None,41
None, None, None,99.9, None,2022-10-09 08:00:00, None,41
None, None, None,99.9, None,2022-10-09 09:00:00, None,41
None, None, None,95.1, None,2022-10-09 10:00:00, None,41
None, None, None,66.8, None,2022-10-09 11:00:00, None,41
None, None, None,47.2, None,2022-10-09 12:00:00, None,41
None, None, None,29.8, None,2022-10-09 13:00:00, None,41
None, None, None,29.2, None,2022-10-09 14:00:00, None,41
None, None, None,32.4, None,2022-10-09 15:00:00, None,41
None, None, None,34.2, None,2022-10-09 16:00:00, None,41
None, None, None,36.0, None,2022-10-09 17:00:00, None,41
None, None, None,40.9, None,2022-10-09 18:00:00, None,41
None, None, None,44.7, None,2022-10-09 19:00:00, None,41
None, None, None,45.2, None,2022-10-09 20:00:00, None,41
None, None, None,46.2, None,2022-10-09 21:00:00, None,41
