time,HUMIDITY,week_of_year
2022-10-08 00:00:00,82.3,41
2022-10-08 01:00:00,92.8,41
2022-10-08 02:00:00,96.9,41
2022-10-08 03:00:00,98.3,41
2022-10-08 04:00:00,98.9,41
2022-10-08 05:00:00,99.2,41
2022-10-08 06:00:00,99.3,41
2022-10-08 07:00:00,99.4,41
2022-10-08 08:00:00,99.4,41
2022-10-08 09:00:00,99.3,41
2022-10-08 10:00:00,99.3,41
2022-10-08 11:00:00,98.1,41
2022-10-08 12:00:00,84.4,41
2022-10-08 13:00:00,62.9,41
2022-10-08 14:00:00,42.1,41
2022-10-08 15:00:00,36.9,41
2022-10-08 16:00:00,39.0,41
2022-10-08 17:00:00,42.0,41
2022-10-08 18:00:00,55.4,41
2022-10-08 19:00:00,67.9,41
2022-10-08 20:00:00,72.6,41
2022-10-08 21:00:00,74.8,41
2022-10-08 22:00:00,81.2,41
2022-10-08 23:00:00,81.4,41
2022-10-09 00:00:00,78.5,41
2022-10-09 01:00:00,79.5,41
2022-10-09 02:00:00,79.3,41
2022-10-09 03:00:00,80.8,41
2022-10-09 04:00:00,82.5,41
2022-10-09 05:00:00,74.7,41
2022-10-09 06:00:00,78.1,41
2022-10-09 07:00:00,74.8,41
2022-10-09 08:00:00,71.9,41
2022-10-09 09:00:00,71.1,41
2022-10-09 10:00:00,62.5,41
2022-10-09 11:00:00,43.3,41
2022-10-09 12:00:00,35.7,41
2022-10-09 13:00:00,31.6,41
2022-10-09 14:00:00,32.5,41
2022-10-09 15:00:00,33.5,41
2022-10-09 16:00:00,32.3,41
2022-10-09 17:00:00,35.2,41
2022-10-09 18:00:00,39.4,41
2022-10-09 19:00:00,44.0,41
2022-10-09 20:00:00,44.4,41
2022-10-09 21:00:00,45.5,41
2022-10-09 22:00:00,42.4,41
2022-10-09 23:00:00,40.0,41
2022-10-10 00:00:00,39.5,41
2022-10-10 01:00:00,40.8,41
2022-10-10 02:00:00,41.5,41
2022-10-10 03:00:00,44.9,41
2022-10-10 04:00:00,49.7,41
2022-10-10 05:00:00,51.4,41
2022-10-10 06:00:00,58.5,41
2022-10-10 07:00:00,67.1,41
2022-10-10 08:00:00,64.4,41
2022-10-10 09:00:00,47.5,41
2022-10-10 10:00:00,43.2,41
2022-10-10 11:00:00,43.7,41
2022-10-10 12:00:00,36.5,41
2022-10-10 13:00:00,26.4,41
2022-10-10 14:00:00,22.5,41
2022-10-10 15:00:00,21.1,41
2022-10-10 16:00:00,21.6,41
2022-10-10 17:00:00,24.0,41
2022-10-10 18:00:00,25.7,41
2022-10-10 19:00:00,28.2,41
2022-10-10 20:00:00,29.3,41
2022-10-10 21:00:00,29.4,41
2022-10-10 22:00:00,32.5,41
2022-10-10 23:00:00,32.6,41
2022-10-11 00:00:00,34.2,41
2022-10-11 01:00:00,35.3,41
2022-10-11 02:00:00,37.8,41
2022-10-11 03:00:00,39.5,41
2022-10-11 04:00:00,38.7,41
2022-10-11 05:00:00,40.6,41
2022-10-11 06:00:00,52.9,41
2022-10-11 07:00:00,56.5,41
2022-10-11 08:00:00,53.1,41
2022-10-11 09:00:00,43.7,41
2022-10-11 10:00:00,38.9,41
2022-10-11 11:00:00,37.7,41
2022-10-11 12:00:00,33.2,41
2022-10-11 13:00:00,29.8,41
2022-10-11 14:00:00,28.5,41
2022-10-11 15:00:00,29.3,41
2022-10-11 16:00:00,31.9,41
2022-10-11 17:00:00,32.3,41
2022-10-11 18:00:00,33.7,41
2022-10-11 19:00:00,41.2,41
2022-10-11 20:00:00,40.9,41
2022-10-11 21:00:00,36.1,41
2022-10-11 22:00:00,37.1,41
2022-10-11 23:00:00,42.8,41
2022-10-12 00:00:00,45.0,41
2022-10-12 01:00:00,44.8,41
2022-10-12 02:00:00,46.1,41
2022-10-12 03:00:00,44.5,41
2022-10-12 04:00:00,44.9,41
2022-10-12 05:00:00,48.0,41
2022-10-12 06:00:00,80.1,41
2022-10-12 07:00:00,83.5,41
2022-10-12 08:00:00,80.5,41
2022-10-12 09:00:00,81.2,41
2022-10-12 10:00:00,77.9,41
2022-10-12 11:00:00,62.5,41
2022-10-12 12:00:00,43.1,41
2022-10-12 13:00:00,39.0,41
2022-10-12 14:00:00,38.5,41
2022-10-12 15:00:00,38.3,41
2022-10-12 16:00:00,38.0,41
2022-10-12 17:00:00,46.3,41
2022-10-12 18:00:00,55.9,41
2022-10-12 19:00:00,61.9,41
2022-10-12 20:00:00,49.5,41
2022-10-12 21:00:00,49.5,41
2022-10-12 22:00:00,55.4,41
2022-10-12 23:00:00,53.8,41
2022-10-13 00:00:00,53.1,41
2022-10-13 01:00:00,54.2,41
2022-10-13 02:00:00,59.6,41
2022-10-13 03:00:00,56.2,41
2022-10-13 04:00:00,49.2,41
2022-10-13 05:00:00,47.6,41
2022-10-13 06:00:00,47.9,41
2022-10-13 07:00:00,47.0,41
2022-10-13 08:00:00,46.7,41
2022-10-13 09:00:00,46.2,41
2022-10-13 10:00:00,44.8,41
2022-10-13 11:00:00,40.0,41
2022-10-13 12:00:00,33.8,41
2022-10-13 13:00:00,28.0,41
2022-10-13 14:00:00,26.6,41
2022-10-13 15:00:00,26.3,41
2022-10-13 16:00:00,27.6,41
2022-10-13 17:00:00,30.8,41
2022-10-13 18:00:00,33.6,41
2022-10-13 19:00:00,34.0,41
2022-10-13 20:00:00,34.7,41
2022-10-13 21:00:00,37.0,41
2022-10-13 22:00:00,37.9,41
2022-10-13 23:00:00,39.6,41
2022-10-14 00:00:00,41.8,41
2022-10-14 01:00:00,43.4,41
2022-10-14 02:00:00,46.7,41
2022-10-14 03:00:00,46.5,41
2022-10-14 04:00:00,43.6,41
2022-10-14 05:00:00,46.8,41
2022-10-14 06:00:00,50.6,41
2022-10-14 07:00:00,48.9,41
2022-10-14 08:00:00,49.3,41
2022-10-14 09:00:00,45.6,41
2022-10-14 10:00:00,39.8,41
2022-10-14 11:00:00,38.0,41
2022-10-14 12:00:00,36.6,41
2022-10-14 13:00:00,34.2,41
2022-10-14 14:00:00,33.3,41
2022-10-14 15:00:00,34.4,41
2022-10-14 16:00:00,36.3,41
2022-10-14 17:00:00,39.4,41
2022-10-14 18:00:00,43.1,41
2022-10-14 19:00:00,42.3,41
2022-10-14 20:00:00,42.6,41
2022-10-14 21:00:00,43.2,41
2022-10-14 22:00:00,47.1,41
2022-10-14 23:00:00,64.6,41
