AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
None, None,-3.6,2016-09-30, None,0.3,40
None, 19.6,-4.6,2016-10-01, None,-3.6,40
None, 9.4,-3.5,2016-10-02, None,5.9,40
None, 0.0,-3.6,2016-10-03, None,13.9,40
None, 10.0,-4.7,2016-10-04, None,-2.3,40
None, 4.0,-4.8,2016-10-05, None,-1.8,40
None, 1.0,-5.1,2016-10-06, None,-0.9,40
