wind_speed,temperature,wind_direction,relative_humidity,time,week_of_year
6.5,9.1, 62.0,100.0,2021-08-20 00:00:00,34
5.8,8.9, 357.0,100.0,2021-08-20 01:00:00,34
4.0,8.9, 35.0,100.0,2021-08-20 02:00:00,34
4.3,9.0, 19.0,100.0,2021-08-20 03:00:00,34
5.0,8.9, 1.0,100.0,2021-08-20 04:00:00,34
2.9,9.3, 349.0,100.0,2021-08-20 05:00:00,34
2.2,9.8, 19.0,99.0,2021-08-20 06:00:00,34
5.4,11.0, 34.0,89.0,2021-08-20 07:00:00,34
2.5,12.4, 8.0,79.0,2021-08-20 08:00:00,34
2.2,14.1, 136.0,68.0,2021-08-20 09:00:00,34
5.0,16.2, 270.0,56.0,2021-08-20 10:00:00,34
4.3,18.0, 70.0,48.0,2021-08-20 11:00:00,34
12.6,18.0, 351.0,50.0,2021-08-20 12:00:00,34
3.6,16.6, 219.0,56.0,2021-08-20 13:00:00,34
13.7,15.0, 341.0,68.0,2021-08-20 14:00:00,34
14.8,17.2, 9.0,57.0,2021-08-20 15:00:00,34
11.2,15.7, 347.0,63.0,2021-08-20 16:00:00,34
6.5,14.6, 357.0,70.0,2021-08-20 17:00:00,34
4.3,13.0, 329.0,81.0,2021-08-20 18:00:00,34
1.8,12.8, 106.0,82.0,2021-08-20 19:00:00,34
5.0,12.6, 28.0,83.0,2021-08-20 20:00:00,34
7.6,11.9, 0.0,85.0,2021-08-20 21:00:00,34
6.1,11.7, 98.0,83.0,2021-08-20 22:00:00,34
6.8,11.1, 61.0,86.0,2021-08-20 23:00:00,34
2.9,9.6, 33.0,100.0,2021-08-21 00:00:00,34
6.1,9.9, 96.0,90.0,2021-08-21 01:00:00,34
1.1,9.5, 1.0,97.0,2021-08-21 02:00:00,34
4.0,9.7, 53.0,93.0,2021-08-21 03:00:00,34
2.5,9.9, 61.0,91.0,2021-08-21 04:00:00,34
3.2,9.8, 52.0,93.0,2021-08-21 05:00:00,34
