CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None,-10.31,23.54, None, None, None, None, 25.94,0.001, 249.8, None, None, None, None, None,-26.0, None, None, None, None, None, None, None,2018-03-05 00:00:00, None, None, None, None,10
None,-11.12,23.79, None, None, None, None, 0.0,0.0, 81.6, None, None, None, None, None,-26.0, None, None, None, None, None, None, None,2018-03-05 01:00:00, None, None, None, None,10
None,-11.54,23.91, None, None, None, None, 4.266,0.0, 235.4, None, None, None, None, None,-26.0, None, None, None, None, None, None, None,2018-03-05 02:00:00, None, None, None, None,10
None,-11.29,23.84, None, None, None, None, 12.06,0.0, 270.1, None, None, None, None, None,-26.0, None, None, None, None, None, None, None,2018-03-05 03:00:00, None, None, None, None,10
None,-11.94,24.03, None, None, None, None, 0.0,0.0, 0.0, None, None, None, None, None,-27.0, None, None, None, None, None, None, None,2018-03-05 04:00:00, None, None, None, None,10
None,-11.73,23.97, None, None, None, None, 4.266,0.0, 253.8, None, None, None, None, None,-27.0, None, None, None, None, None, None, None,2018-03-05 05:00:00, None, None, None, None,10
None,-11.84,24.0, None, None, None, None, 0.0,0.0, 0.0, None, None, None, None, None,-27.0, None, None, None, None, None, None, None,2018-03-05 06:00:00, None, None, None, None,10
None,-12.26,24.13, None, None, None, None, 0.102,0.0, 338.8, None, None, None, None, None,-27.0, None, None, None, None, None, None, None,2018-03-05 07:00:00, None, None, None, None,10
None,-10.71,23.66, None, None, None, None, 14.16,0.0, 180.0, None, None, None, None, None,-26.0, None, None, None, None, None, None, None,2018-03-05 08:00:00, None, None, None, None,10
None,-7.7,22.76, None, None, None, None, 21.75,0.001, 180.0, None, None, None, None, None,-24.0, None, None, None, None, None, None, None,2018-03-05 09:00:00, None, None, None, None,10
None,-5.88,22.21, None, None, None, None, 29.2,0.001, 328.4, None, None, None, None, None,-22.0, None, None, None, None, None, None, None,2018-03-05 10:00:00, None, None, None, None,10
None,-4.494,21.74, None, None, None, None, 0.0,0.008, 267.3, None, None, None, None, None,-21.0, None, None, None, None, None, None, None,2018-03-05 11:00:00, None, None, None, None,10
None,-4.596,21.83, None, None, None, None, 22.96,0.132, 228.3, None, None, None, None, None,-21.0, None, None, None, None, None, None, None,2018-03-05 12:00:00, None, None, None, None,10
None,-5.195,22.01, None, None, None, None, 62.63,0.005, 74.3, None, None, None, None, None,-22.0, None, None, None, None, None, None, None,2018-03-05 13:00:00, None, None, None, None,10
None,-5.643,22.14, None, None, None, None, 9.65,0.065, 209.0, None, None, None, None, None,-22.0, None, None, None, None, None, None, None,2018-03-05 14:00:00, None, None, None, None,10
None,-5.595,22.13, None, None, None, None, 10.26,0.288, 175.8, None, None, None, None, None,-22.0, None, None, None, None, None, None, None,2018-03-05 15:00:00, None, None, None, None,10
None,-5.376,22.06, None, None, None, None, 0.0,0.007, 139.6, None, None, None, None, None,-22.0, None, None, None, None, None, None, None,2018-03-05 16:00:00, None, None, None, None,10
None,-7.58,22.72, None, None, None, None, 0.0,0.014, 348.5, None, None, None, None, None,-24.0, None, None, None, None, None, None, None,2018-03-05 17:00:00, None, None, None, None,10
None,-9.39,23.27, None, None, None, None, 0.386,0.006, 329.1, None, None, None, None, None,-25.0, None, None, None, None, None, None, None,2018-03-05 18:00:00, None, None, None, None,10
None,-11.01,23.75, None, None, None, None, 0.0,0.0, 0.0, None, None, None, None, None,-26.0, None, None, None, None, None, None, None,2018-03-05 19:00:00, None, None, None, None,10
None,-11.68,23.95, None, None, None, None, 7.65,0.0, 147.6, None, None, None, None, None,-27.0, None, None, None, None, None, None, None,2018-03-05 20:00:00, None, None, None, None,10
None,-12.33,24.15, None, None, None, None, 0.0,0.0, 0.0, None, None, None, None, None,-27.0, None, None, None, None, None, None, None,2018-03-05 21:00:00, None, None, None, None,10
None,-12.65,24.25, None, None, None, None, 0.0,0.0, 0.0, None, None, None, None, None,-27.0, None, None, None, None, None, None, None,2018-03-05 22:00:00, None, None, None, None,10
None,-12.48,24.19, None, None, None, None, 0.0,0.0, 0.0, None, None, None, None, None,-27.0, None, None, None, None, None, None, None,2018-03-05 23:00:00, None, None, None, None,10
None,-12.31,24.14, None, None, None, None, 0.0,0.0, 0.0, None, None, None, None, None,-27.0, None, None, None, None, None, None, None,2018-03-06 00:00:00, None, None, None, None,10
None,-12.24,24.12, None, None, None, None, 0.0,0.0, 0.0, None, None, None, None, None,-27.0, None, None, None, None, None, None, None,2018-03-06 01:00:00, None, None, None, None,10
None,-12.13,24.09, None, None, None, None, 0.0,0.0, 0.0, None, None, None, None, None,-27.0, None, None, None, None, None, None, None,2018-03-06 02:00:00, None, None, None, None,10
None,-11.56,23.92, None, None, None, None, 0.0,0.0, 0.0, None, None, None, None, None,-27.0, None, None, None, None, None, None, None,2018-03-06 03:00:00, None, None, None, None,10
None,-11.74,23.97, None, None, None, None, 0.0,0.0, 0.0, None, None, None, None, None,-27.0, None, None, None, None, None, None, None,2018-03-06 04:00:00, None, None, None, None,10
None,-11.75,23.97, None, None, None, None, 0.0,0.0, 0.0, None, None, None, None, None,-27.0, None, None, None, None, None, None, None,2018-03-06 05:00:00, None, None, None, None,10
None,-11.7,23.96, None, None, None, None, 0.0,0.0, 0.0, None, None, None, None, None,-27.0, None, None, None, None, None, None, None,2018-03-06 06:00:00, None, None, None, None,10
None,-11.07,23.83, None, None, None, None, 4.266,0.0, 180.0, None, None, None, None, None,-26.0, None, None, None, None, None, None, None,2018-03-06 07:00:00, None, None, None, None,10
None,-10.06,23.47, None, None, None, None, 0.0,0.0, 0.0, None, None, None, None, None,-25.0, None, None, None, None, None, None, None,2018-03-06 08:00:00, None, None, None, None,10
None,-8.69,22.99, None, None, None, None, 35.69,0.003, 180.0, None, None, None, None, None,-24.0, None, None, None, None, None, None, None,2018-03-06 09:00:00, None, None, None, None,10
None,-7.61,22.67, None, None, None, None, 52.07,0.006, 180.0, None, None, None, None, None,-24.0, None, None, None, None, None, None, None,2018-03-06 10:00:00, None, None, None, None,10
None,-6.341,22.35, None, None, None, None, 48.27,0.004, 195.4, None, None, None, None, None,-23.0, None, None, None, None, None, None, None,2018-03-06 11:00:00, None, None, None, None,10
None,-6.107,22.28, None, None, None, None, 35.02,0.003, 333.9, None, None, None, None, None,-22.0, None, None, None, None, None, None, None,2018-03-06 12:00:00, None, None, None, None,10
None,-4.739,21.87, None, None, None, None, 14.87,0.001, 2.743, None, None, None, None, None,-21.0, None, None, None, None, None, None, None,2018-03-06 13:00:00, None, None, None, None,10
None,-4.293,21.74, None, None, None, None, 35.08,0.002, 30.87, None, None, None, None, None,-21.0, None, None, None, None, None, None, None,2018-03-06 14:00:00, None, None, None, None,10
None,-4.501,21.8, None, None, None, None, 47.13,0.004, 35.88, None, None, None, None, None,-21.0, None, None, None, None, None, None, None,2018-03-06 15:00:00, None, None, None, None,10
None,-4.947,21.93, None, None, None, None, 23.35,0.002, 30.19, None, None, None, None, None,-22.0, None, None, None, None, None, None, None,2018-03-06 16:00:00, None, None, None, None,10
None,-6.133,22.29, None, None, None, None, 5.96,0.0, 84.0, None, None, None, None, None,-22.0, None, None, None, None, None, None, None,2018-03-06 17:00:00, None, None, None, None,10
None,-7.78,22.78, None, None, None, None, 4.266,0.0, 172.7, None, None, None, None, None,-24.0, None, None, None, None, None, None, None,2018-03-06 18:00:00, None, None, None, None,10
None,-8.67,23.05, None, None, None, None, 6.033,0.0, 173.9, None, None, None, None, None,-24.0, None, None, None, None, None, None, None,2018-03-06 19:00:00, None, None, None, None,10
None,-8.69,23.06, None, None, None, None, 0.0,0.0, 0.0, None, None, None, None, None,-24.0, None, None, None, None, None, None, None,2018-03-06 20:00:00, None, None, None, None,10
None,-8.84,23.1, None, None, None, None, 0.0,0.0, 0.0, None, None, None, None, None,-24.0, None, None, None, None, None, None, None,2018-03-06 21:00:00, None, None, None, None,10
None,-9.01,23.09, None, None, None, None, 0.0,0.0, 0.0, None, None, None, None, None,-25.0, None, None, None, None, None, None, None,2018-03-06 22:00:00, None, None, None, None,10
None,-9.4,23.27, None, None, None, None, 0.0,0.0, 0.0, None, None, None, None, None,-25.0, None, None, None, None, None, None, None,2018-03-06 23:00:00, None, None, None, None,10
None,-9.61,23.33, None, None, None, None, 0.0,0.0, 0.0, None, None, None, None, None,-25.0, None, None, None, None, None, None, None,2018-03-07 00:00:00, None, None, None, None,10
None,-9.67,23.35, None, None, None, None, 0.0,0.0, 0.0, None, None, None, None, None,-25.0, None, None, None, None, None, None, None,2018-03-07 01:00:00, None, None, None, None,10
None,-9.47,23.29, None, None, None, None, 6999.0,0.0, 288.5, None, None, None, None, None,-25.0, None, None, None, None, None, None, None,2018-03-07 02:00:00, None, None, None, None,10
None,-10.48,23.59, None, None, None, None, 0.0,0.0, 0.0, None, None, None, None, None,-26.0, None, None, None, None, None, None, None,2018-03-07 03:00:00, None, None, None, None,10
None,-11.43,23.88, None, None, None, None, 4.266,0.0, 169.6, None, None, None, None, None,-26.0, None, None, None, None, None, None, None,2018-03-07 04:00:00, None, None, None, None,10
None,-11.32,23.85, None, None, None, None, 0.0,0.0, 0.0, None, None, None, None, None,-26.0, None, None, None, None, None, None, None,2018-03-07 05:00:00, None, None, None, None,10
None,-11.04,23.76, None, None, None, None, 0.0,0.0, 0.0, None, None, None, None, None,-26.0, None, None, None, None, None, None, None,2018-03-07 06:00:00, None, None, None, None,10
