WDIR_VECT,TEMP_MEAN,WSPD_SCLR,time,avg_air_temp_pst1hr,week_of_year
326.0, None, None,2021-01-22 00:00:00, None,4
331.6, None, None,2021-01-22 01:00:00, None,4
325.8, None, None,2021-01-22 02:00:00, None,4
327.7, None, None,2021-01-22 03:00:00, None,4
329.6, None, None,2021-01-22 04:00:00, None,4
321.6, None, None,2021-01-22 05:00:00, None,4
317.5, None, None,2021-01-22 06:00:00, None,4
321.1, None, None,2021-01-22 07:00:00, None,4
320.3, None, None,2021-01-22 08:00:00, None,4
319.1, None, None,2021-01-22 09:00:00, None,4
330.9, None, None,2021-01-22 10:00:00, None,4
165.5, None, None,2021-01-22 11:00:00, None,4
152.1, None, None,2021-01-22 12:00:00, None,4
165.1, None, None,2021-01-22 13:00:00, None,4
148.3, None, None,2021-01-22 14:00:00, None,4
161.6, None, None,2021-01-22 15:00:00, None,4
313.7, None, None,2021-01-22 16:00:00, None,4
320.9, None, None,2021-01-22 17:00:00, None,4
320.4, None, None,2021-01-22 18:00:00, None,4
321.2, None, None,2021-01-22 19:00:00, None,4
321.3, None, None,2021-01-22 20:00:00, None,4
323.3, None, None,2021-01-22 21:00:00, None,4
320.1, None, None,2021-01-22 22:00:00, None,4
322.4, None, None,2021-01-22 23:00:00, None,4
323.2, None, None,2021-01-23 00:00:00, None,4
324.8, None, None,2021-01-23 01:00:00, None,4
319.6, None, None,2021-01-23 02:00:00, None,4
319.1, None, None,2021-01-23 03:00:00, None,4
324.1, None, None,2021-01-23 04:00:00, None,4
321.6, None, None,2021-01-23 05:00:00, None,4
325.2, None, None,2021-01-23 06:00:00, None,4
323.9, None, None,2021-01-23 07:00:00, None,4
317.7, None, None,2021-01-23 08:00:00, None,4
331.5, None, None,2021-01-23 09:00:00, None,4
358.9, None, None,2021-01-23 10:00:00, None,4
109.9, None, None,2021-01-23 11:00:00, None,4
74.5, None, None,2021-01-23 12:00:00, None,4
74.9, None, None,2021-01-23 13:00:00, None,4
102.6, None, None,2021-01-23 14:00:00, None,4
173.4, None, None,2021-01-23 15:00:00, None,4
175.8, None, None,2021-01-23 16:00:00, None,4
179.0, None, None,2021-01-23 17:00:00, None,4
331.5, None, None,2021-01-23 18:00:00, None,4
325.5, None, None,2021-01-23 19:00:00, None,4
204.2, None, None,2021-01-23 20:00:00, None,4
326.6, None, None,2021-01-23 21:00:00, None,4
327.4, None, None,2021-01-23 22:00:00, None,4
354.3, None, None,2021-01-23 23:00:00, None,4
331.1, None, None,2021-01-24 00:00:00, None,4
322.6, None, None,2021-01-24 01:00:00, None,4
336.9, None, None,2021-01-24 02:00:00, None,4
3.7, None, None,2021-01-24 03:00:00, None,4
34.2, None, None,2021-01-24 04:00:00, None,4
23.6, None, None,2021-01-24 05:00:00, None,4
332.0, None, None,2021-01-24 06:00:00, None,4
21.4, None, None,2021-01-24 07:00:00, None,4
10.5, None, None,2021-01-24 08:00:00, None,4
322.1, None, None,2021-01-24 09:00:00, None,4
29.2, None, None,2021-01-24 10:00:00, None,4
358.5, None, None,2021-01-24 11:00:00, None,4
341.3, None, None,2021-01-24 12:00:00, None,4
323.6, None, None,2021-01-24 13:00:00, None,4
22.2, None, None,2021-01-24 14:00:00, None,4
346.8, None, None,2021-01-24 15:00:00, None,4
321.6, None, None,2021-01-24 16:00:00, None,4
341.9, None, None,2021-01-24 17:00:00, None,4
339.0, None, None,2021-01-24 18:00:00, None,4
332.8, None, None,2021-01-24 19:00:00, None,4
324.7, None, None,2021-01-24 20:00:00, None,4
325.2, None, None,2021-01-24 21:00:00, None,4
320.0, None, None,2021-01-24 22:00:00, None,4
313.9, None, None,2021-01-24 23:00:00, None,4
323.5, None, None,2021-01-25 00:00:00, None,4
326.9, None, None,2021-01-25 01:00:00, None,4
327.5, None, None,2021-01-25 02:00:00, None,4
329.0, None, None,2021-01-25 03:00:00, None,4
325.6, None, None,2021-01-25 04:00:00, None,4
324.7, None, None,2021-01-25 05:00:00, None,4
323.3, None, None,2021-01-25 06:00:00, None,4
325.5, None, None,2021-01-25 07:00:00, None,4
339.0, None, None,2021-01-25 08:00:00, None,4
331.7, None, None,2021-01-25 09:00:00, None,4
329.6, None, None,2021-01-25 10:00:00, None,4
317.3, None, None,2021-01-25 11:00:00, None,4
250.0, None, None,2021-01-25 12:00:00, None,4
189.1, None, None,2021-01-25 13:00:00, None,4
194.4, None, None,2021-01-25 14:00:00, None,4
171.0, None, None,2021-01-25 15:00:00, None,4
52.4, None, None,2021-01-25 16:00:00, None,4
151.9, None, None,2021-01-25 17:00:00, None,4
342.7, None, None,2021-01-25 18:00:00, None,4
