pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,week_of_year
0.0, -11.84, 86.4, -7.9, 11.7, 40.17, 2.427, 131.7, -13.0, 2.4, -11.8, -12.8, -13.0, 0.0, 132.0, 0.0, 86.0,2020-12-23 00:00:00, -6999.0,52
0.0, -12.08, 87.0, -7.9, 13.1, 61.76, 3.887, 117.4, -13.0, 3.9, -12.1, -13.4, -13.0, 0.0, 117.0, 0.0, 87.0,2020-12-23 01:00:00, -6999.0,52
0.0, -13.38, 85.1, -7.9, 12.9, 63.91, 2.922, 129.0, -16.0, 2.9, -13.4, -13.7, -16.0, 0.0, 129.0, 0.0, 85.0,2020-12-23 02:00:00, -6999.0,52
0.0, -13.0, 85.6, -7.9, 6.4, 53.63, 1.609, 147.2, -15.0, 1.6, -13.0, -13.8, -15.0, 0.0, 147.0, 0.0, 86.0,2020-12-23 03:00:00, -6999.0,52
0.0, -12.32, 86.2, -7.9, 3.0, 52.98, 0.711, 200.9, -14.0, 0.7, -12.3, -13.8, -14.0, 0.0, 201.0, 0.0, 86.0,2020-12-23 04:00:00, -6999.0,52
0.0, -13.13, 85.0, -7.9, 8.8, 65.74, 1.867, 145.3, -15.0, 1.9, -13.1, -13.8, -15.0, 0.0, 145.0, 0.0, 85.0,2020-12-23 05:00:00, -6999.0,52
0.0, -12.79, 85.9, -7.9, 7.7, 53.75, 2.282, 121.2, -14.0, 2.3, -12.8, -13.8, -14.0, 0.0, 121.0, 0.0, 86.0,2020-12-23 06:00:00, -6999.0,52
0.0, -12.0, 86.2, -11.6, 6.8, 46.33, 2.309, 121.4, -13.0, 2.3, -12.0, -13.1, -13.0, 0.0, 121.0, 0.0, 86.0,2020-12-23 07:00:00, -6999.0,52
0.0, -12.54, 86.3, -11.6, 5.1, 68.02, 0.998, 186.3, -14.0, 1.0, -12.5, -13.1, -14.0, 0.0, 186.0, 0.0, 86.0,2020-12-23 08:00:00, -6999.0,52
0.0, -11.48, 85.0, -11.4, 4.8, 71.79, 0.722, 314.0, -14.0, 0.7, -11.5, -13.1, -14.0, 0.0, 314.0, 0.0, 85.0,2020-12-23 09:00:00, -6999.0,52
0.0, -10.99, 83.8, -10.6, 4.2, 68.24, 0.941, 353.2, -13.0, 0.9, -11.0, -13.1, -13.0, 0.0, 353.0, 0.0, 84.0,2020-12-23 10:00:00, -6999.0,52
0.0, -9.69, 82.2, -9.6, 4.7, 72.58, 1.013, 130.5, -12.0, 1.0, -9.7, -13.1, -12.0, 0.0, 131.0, 0.0, 82.0,2020-12-23 11:00:00, -6999.0,52
0.0, -8.85, 80.7, -8.9, 3.4, 69.87, 0.679, 80.2, -12.0, 0.7, -8.9, -13.1, -12.0, 0.0, 80.0, 0.0, 81.0,2020-12-23 12:00:00, -6999.0,52
0.0, -7.377, 78.51, -7.6, 3.2, 60.48, 1.283, 204.8, -10.0, 1.3, -7.4, -13.1, -10.0, 0.0, 205.0, 0.0, 79.0,2020-12-23 13:00:00, -6999.0,52
0.0, -7.147, 78.88, -6.8, 3.1, 43.29, 0.715, 229.5, -10.0, 0.7, -7.1, -13.1, -10.0, 0.0, 230.0, 0.0, 79.0,2020-12-23 14:00:00, -6999.0,52
0.0, -7.02, 81.2, -6.7, 2.2, 33.17, 0.607, 180.5, -10.0, 0.6, -7.0, -13.1, -10.0, 0.0, 181.0, 0.0, 81.0,2020-12-23 15:00:00, -6999.0,52
0.0, -7.928, 85.1, -6.3, 5.5, 41.5, 1.193, 180.4, -10.0, 1.2, -7.9, -13.1, -10.0, 0.0, 180.0, 0.0, 85.0,2020-12-23 16:00:00, -6999.0,52
0.0, -8.26, 88.0, -6.3, 4.2, 48.41, 1.126, 202.2, -10.0, 1.1, -8.3, -13.1, -10.0, 0.0, 202.0, 0.0, 88.0,2020-12-23 17:00:00, -6999.0,52
0.0, -8.68, 87.8, -6.3, 4.7, 31.02, 1.263, 176.4, -9.0, 1.3, -8.7, -13.1, -9.0, 0.0, 176.0, 0.0, 88.0,2020-12-23 18:00:00, -6999.0,52
0.0, -9.4, 89.0, -8.6, 4.0, 31.52, 0.75, 162.8, -10.0, 0.8, -9.4, -9.5, -10.0, 0.0, 163.0, 0.0, 89.0,2020-12-23 19:00:00, -6999.0,52
0.0, -9.82, 89.9, -8.6, 5.0, 50.51, 0.931, 149.6, -11.0, 0.9, -9.8, -10.5, -11.0, 0.0, 150.0, 0.0, 90.0,2020-12-23 20:00:00, -6999.0,52
0.0, -9.84, 87.1, -8.6, 7.8, 46.66, 1.575, 157.8, -12.0, 1.6, -9.8, -10.5, -12.0, 0.0, 158.0, 0.0, 87.0,2020-12-23 21:00:00, -6999.0,52
0.0, -10.39, 88.6, -8.6, 2.4, 39.22, 0.883, 176.1, -12.0, 0.9, -10.4, -10.6, -12.0, 0.0, 176.0, 0.0, 89.0,2020-12-23 22:00:00, -6999.0,52
0.0, -10.71, 88.6, -8.6, 4.2, 37.13, 0.963, 162.2, -12.0, 1.0, -10.7, -11.2, -12.0, 0.0, 162.0, 0.0, 89.0,2020-12-23 23:00:00, -6999.0,52
0.0, -10.48, 87.9, -8.6, 8.5, 61.83, 1.766, 183.0, -12.0, 1.8, -10.5, -11.2, -12.0, 0.0, 183.0, 0.0, 88.0,2020-12-24 00:00:00, -6999.0,52
0.0, -10.02, 87.9, -8.6, 8.0, 42.26, 2.52, 151.4, -11.0, 2.5, -10.0, -11.2, -11.0, 0.0, 151.0, 0.0, 88.0,2020-12-24 01:00:00, -6999.0,52
0.0, -11.37, 88.4, -8.6, 4.1, 51.21, 1.003, 158.1, -13.0, 1.0, -11.4, -12.3, -13.0, 0.0, 158.0, 0.0, 88.0,2020-12-24 02:00:00, -6999.0,52
0.0, -11.85, 89.0, -8.6, 4.6, 53.84, 0.786, 157.7, -13.0, 0.8, -11.9, -12.4, -13.0, 0.0, 158.0, 0.0, 89.0,2020-12-24 03:00:00, -6999.0,52
0.0, -11.51, 88.3, -8.6, 4.3, 69.95, 0.626, 146.6, -13.0, 0.6, -11.5, -12.6, -13.0, 0.0, 147.0, 0.0, 88.0,2020-12-24 04:00:00, -6999.0,52
0.0, -10.92, 89.4, -8.6, 10.8, 37.6, 2.588, 137.8, -12.0, 2.6, -10.9, -13.3, -12.0, 0.0, 138.0, 0.0, 89.0,2020-12-24 05:00:00, -6999.0,52
0.0, -12.64, 87.2, -8.6, 7.3, 58.65, 1.256, 159.3, -15.0, 1.3, -12.6, -13.3, -15.0, 0.0, 159.0, 0.0, 87.0,2020-12-24 06:00:00, -6999.0,52
0.0, -13.65, 85.3, -12.1, 9.2, 52.21, 1.761, 144.8, -15.0, 1.8, -13.7, -13.8, -15.0, 0.0, 145.0, 0.0, 85.0,2020-12-24 07:00:00, -6999.0,52
0.0, -12.69, 86.6, -11.7, 8.3, 66.14, 0.735, 142.2, -15.0, 0.7, -12.7, -13.8, -15.0, 0.0, 142.0, 0.0, 87.0,2020-12-24 08:00:00, -6999.0,52
0.0, -10.59, 87.5, -10.5, 5.4, 61.71, 1.104, 107.1, -12.0, 1.1, -10.6, -13.8, -12.0, 0.0, 107.0, 0.0, 88.0,2020-12-24 09:00:00, -6999.0,52
0.0, -9.68, 81.9, -9.3, 11.1, 20.38, 4.196, 110.0, -13.0, 4.2, -9.7, -13.8, -13.0, 0.0, 110.0, 0.0, 82.0,2020-12-24 10:00:00, -6999.0,52
0.0, -7.911, 79.92, -7.7, 9.6, 46.07, 2.569, 74.73, -11.0, 2.6, -7.9, -13.8, -11.0, 0.0, 75.0, 0.0, 80.0,2020-12-24 11:00:00, -6999.0,52
0.0, -5.646, 76.74, -5.5, 9.7, 56.36, 2.346, 94.2, -8.0, 2.3, -5.6, -13.8, -8.0, 0.0, 94.0, 0.0, 77.0,2020-12-24 12:00:00, -6999.0,52
