RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
23.37, None, None, 18.0, 7.87, 207.7, -25.0, -9.7, -25.0, None, 208.0, None, None, -6999.0, None, None, None, None, -9.73, None, -8.5, 23.0, None, 22.54, 7.9, -9.7, 0.0, -6999.0,2020-12-23 00:00:00, -6999.0,52
23.53, None, None, 13.2, 7.67, 209.5, -25.0, -10.1, -25.0, None, 210.0, None, None, -6999.0, None, None, None, None, -10.06, None, -8.5, 24.0, None, 17.08, 7.7, -10.1, 0.0, -6999.0,2020-12-23 01:00:00, -6999.0,52
23.62, None, None, 12.5, 7.38, 190.8, -26.0, -10.6, -26.0, None, 191.0, None, None, -6999.0, None, None, None, None, -10.56, None, -8.5, 24.0, None, 13.02, 7.4, -10.6, 0.0, -6999.0,2020-12-23 02:00:00, -6999.0,52
23.51, None, None, 9.0, 4.852, 225.8, -25.0, -10.6, -25.0, None, 226.0, None, None, -6999.0, None, None, None, None, -10.2, None, -8.5, 24.0, None, 20.71, 4.9, -10.2, 0.0, -6999.0,2020-12-23 03:00:00, -6999.0,52
23.33, None, None, 9.1, 4.444, 266.6, -25.0, -10.6, -25.0, None, 267.0, None, None, -6999.0, None, None, None, None, -9.61, None, -8.5, 23.0, None, 18.22, 4.4, -9.6, -0.1, -6999.0,2020-12-23 04:00:00, -6999.0,52
23.33, None, None, 7.1, 3.651, 264.4, -25.0, -10.6, -25.0, None, 264.0, None, None, -6999.0, None, None, None, None, -9.59, None, -8.5, 23.0, None, 19.16, 3.7, -9.6, -0.1, -6999.0,2020-12-23 05:00:00, -6999.0,52
23.46, None, None, 6.7, 2.274, 265.7, -25.0, -10.6, -25.0, None, 266.0, None, None, -6999.0, None, None, None, None, -9.83, None, -8.5, 23.0, None, 26.35, 2.3, -9.8, -0.1, -6999.0,2020-12-23 06:00:00, -6999.0,52
23.55, None, None, 4.6, 1.483, 316.3, -25.0, -10.1, -25.0, None, 316.0, None, None, -6999.0, None, None, None, None, -10.13, None, -9.8, 24.0, None, 27.05, 1.5, -10.1, 0.2, -6999.0,2020-12-23 07:00:00, -6999.0,52
23.51, None, None, 3.7, 0.78, 107.2, -25.0, -10.2, -25.0, None, 107.0, None, None, -6999.0, None, None, None, None, -10.21, None, -9.8, 24.0, None, 24.48, 0.8, -10.2, -0.2, -6999.0,2020-12-23 08:00:00, -6999.0,52
23.43, None, None, 3.2, 0.821, 83.7, -25.0, -10.2, -25.0, None, 84.0, None, None, -6999.0, None, None, None, None, -9.72, None, -9.7, 23.0, None, 26.05, 0.8, -9.7, 0.0, -6999.0,2020-12-23 09:00:00, -6999.0,52
23.37, None, None, 3.8, 0.652, 343.3, -25.0, -10.2, -25.0, None, 343.0, None, None, -6999.0, None, None, None, None, -9.75, None, -9.4, 23.0, None, 41.5, 0.7, -9.8, 0.0, -6999.0,2020-12-23 10:00:00, -6999.0,52
23.35, None, None, 6.3, 1.411, 14.42, -25.0, -10.2, -25.0, None, 14.0, None, None, -6999.0, None, None, None, None, -9.68, None, -8.6, 23.0, None, 43.24, 1.4, -9.7, 0.0, -6999.0,2020-12-23 11:00:00, -6999.0,52
22.53, None, None, 5.4, 1.227, 66.15, -23.0, -10.2, -23.0, None, 66.0, None, None, -6999.0, None, None, None, None, -6.716, None, -6.7, 23.0, None, 47.97, 1.2, -6.7, 0.2, -6999.0,2020-12-23 12:00:00, -6999.0,52
