pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
0.0, -10.08, 93.0, -10.1, 93.0, -11.0, -10.1, -12.3, 1016.1, 0.0, -11.0, 917.0, 0.0,2020-12-23 00:00:00, 45.0, 44.94, 917.0,52
0.0, -9.88, 93.4, -9.9, 93.0, -11.0, -9.9, -12.3, 1015.0, 0.0, -11.0, 916.0, 0.0,2020-12-23 01:00:00, 45.0, 44.89, 916.0,52
0.0, -9.41, 93.4, -9.4, 93.0, -10.0, -9.4, -12.3, 1013.7, 0.0, -10.0, 915.0, 0.0,2020-12-23 02:00:00, 45.0, 44.96, 915.0,52
0.0, -9.02, 93.4, -9.0, 93.0, -10.0, -9.0, -12.3, 1012.6, 0.0, -10.0, 914.0, 0.0,2020-12-23 03:00:00, 45.0, 44.98, 914.0,52
0.0, -9.57, 93.1, -8.9, 93.0, -10.0, -9.6, -12.3, 1012.6, 0.0, -10.0, 914.0, 0.0,2020-12-23 04:00:00, 45.0, 44.77, 914.0,52
0.0, -8.06, 95.3, -8.1, 95.0, -9.0, -8.1, -12.3, 1011.3, 0.0, -9.0, 913.0, 0.0,2020-12-23 05:00:00, 45.0, 44.86, 913.0,52
0.0, -7.362, 95.2, -7.3, 95.0, -8.0, -7.4, -12.3, 1010.1, 0.0, -8.0, 912.0, 0.0,2020-12-23 06:00:00, 45.0, 44.82, 912.0,52
0.0, -5.553, 96.3, -5.6, 96.0, -6.0, -5.6, -7.4, 1008.7, 0.0, -6.0, 911.0, 0.0,2020-12-23 07:00:00, 45.0, 44.91, 911.0,52
0.0, -5.349, 96.0, -5.1, 96.0, -6.0, -5.3, -7.4, 1008.7, 0.0, -6.0, 911.0, 0.0,2020-12-23 08:00:00, 45.0, 44.63, 911.0,52
0.0, -4.782, 94.2, -4.7, 94.0, -6.0, -4.8, -7.4, 1007.6, 0.0, -6.0, 910.0, 0.0,2020-12-23 09:00:00, 45.0, 44.54, 910.0,52
0.0, -4.496, 94.3, -4.5, 94.0, -5.0, -4.5, -7.4, 1007.5, 0.0, -5.0, 910.0, 0.0,2020-12-23 10:00:00, 45.0, 44.61, 910.0,52
0.0, -3.546, 94.6, -3.5, 95.0, -4.0, -3.5, -7.4, 1006.2, 0.0, -4.0, 909.0, 0.0,2020-12-23 11:00:00, 45.0, 44.69, 909.0,52
0.0, -2.958, 95.7, -2.9, 96.0, -3.0, -3.0, -7.4, 1006.1, 0.0, -3.0, 909.0, 0.0,2020-12-23 12:00:00, 45.0, 44.67, 909.0,52
0.0, -2.39, 95.5, -2.4, 96.0, -3.0, -2.4, -7.4, 1004.9, 0.0, -3.0, 908.0, 0.0,2020-12-23 13:00:00, 45.0, 44.78, 908.0,52
0.2, -2.118, 94.9, -2.0, 95.0, -3.0, -2.1, -7.4, 1004.8, 0.2, -3.0, 908.0, 0.0,2020-12-23 14:00:00, 45.0, 44.74, 908.0,52
None, -2.362, 95.6, -1.9, 96.0, -3.0, -2.4, -7.4, 1004.8, -0.2, -3.0, 908.0, 0.0,2020-12-23 15:00:00, 45.0, 44.64, 908.0,52
None, -2.943, 96.9, -1.9, 97.0, -3.0, -2.9, -7.4, 1004.9, 0.0, -3.0, 908.0, 0.0,2020-12-23 16:00:00, 45.0, 44.71, 908.0,52
None, -3.235, 97.4, -1.9, 97.0, -4.0, -3.2, -7.4, 1004.8, 0.0, -4.0, 908.0, 0.0,2020-12-23 17:00:00, 45.0, 44.56, 908.0,52
None, -3.162, 97.6, -1.9, 98.0, -3.0, -3.2, -7.4, 1004.7, 0.0, -3.0, 908.0, 0.0,2020-12-23 18:00:00, 45.0, 44.61, 908.0,52
None, -3.32, 97.8, -3.1, 98.0, -4.0, -3.3, -3.5, 1003.4, 0.0, -4.0, 907.0, 0.0,2020-12-23 19:00:00, 44.0, 44.45, 907.0,52
None, -3.578, 97.5, -3.1, 98.0, -4.0, -3.6, -3.6, 1003.4, 0.0, -4.0, 907.0, 0.0,2020-12-23 20:00:00, 44.0, 44.33, 907.0,52
None, -3.767, 97.4, -3.1, 97.0, -4.0, -3.8, -3.7, 1003.4, 0.0, -4.0, 907.0, 0.0,2020-12-23 21:00:00, 44.0, 44.21, 907.0,52
None, -3.286, 98.0, -3.1, 98.0, -3.0, -3.3, -3.9, 1002.2, 0.0, -3.0, 906.0, 0.0,2020-12-23 22:00:00, 44.0, 44.32, 906.0,52
None, -1.986, 95.1, -1.9, 95.0, -3.0, -2.0, -3.9, 1002.0, 0.0, -3.0, 906.0, 0.0,2020-12-23 23:00:00, 44.0, 44.23, 906.0,52
None, -2.833, 97.3, -1.9, 97.0, -3.0, -2.8, -3.9, 1002.0, 0.0, -3.0, 906.0, 0.0,2020-12-24 00:00:00, 44.0, 44.18, 906.0,52
None, -2.774, 97.9, -1.9, 98.0, -3.0, -2.8, -3.9, 1003.1, 0.0, -3.0, 907.0, 0.0,2020-12-24 01:00:00, 44.0, 44.22, 907.0,52
None, -2.483, 98.3, -1.9, 98.0, -3.0, -2.5, -3.9, 1003.0, 1.0, -3.0, 907.0, 0.0,2020-12-24 02:00:00, 44.0, 43.93, 907.0,52
None, -3.066, 98.1, -1.9, 98.0, -3.0, -3.1, -3.9, 1004.2, 0.0, -3.0, 908.0, 0.0,2020-12-24 03:00:00, 44.0, 43.52, 908.0,52
None, -2.139, 98.9, -1.9, 99.0, -2.0, -2.1, -3.9, 1005.2, 0.0, -2.0, 909.0, 1.0,2020-12-24 04:00:00, 44.0, 43.86, 909.0,52
None, -2.546, 98.9, -1.9, 99.0, -3.0, -2.5, -3.9, 1005.3, 0.0, -3.0, 909.0, 0.0,2020-12-24 05:00:00, 44.0, 43.81, 909.0,52
None, -2.432, 98.8, -1.9, 99.0, -3.0, -2.4, -3.9, 1006.4, 0.0, -3.0, 910.0, 0.0,2020-12-24 06:00:00, 44.0, 43.87, 910.0,52
None, -2.971, 98.4, -2.4, 98.0, -3.0, -3.0, -3.1, 1007.6, 0.0, -3.0, 911.0, 0.0,2020-12-24 07:00:00, 44.0, 43.65, 911.0,52
None, -3.359, 98.0, -2.4, 98.0, -4.0, -3.4, -3.4, 1008.8, 0.0, -4.0, 912.0, 0.0,2020-12-24 08:00:00, 44.0, 43.73, 912.0,52
None, -4.284, 97.2, -2.4, 97.0, -5.0, -4.3, -4.3, 1008.9, -0.8, -5.0, 912.0, 0.0,2020-12-24 09:00:00, 44.0, 43.56, 912.0,52
None, -4.985, 96.5, -2.4, 97.0, -5.0, -5.0, -4.9, 1010.0, -0.2, -5.0, 913.0, 0.0,2020-12-24 10:00:00, 43.0, 43.42, 913.0,52
None, -5.054, 96.2, -2.4, 96.0, -6.0, -5.1, -5.2, 1011.0, 0.0, -6.0, 914.0, 0.0,2020-12-24 11:00:00, 43.0, 43.29, 914.0,52
None, -4.791, 95.1, -2.4, 95.0, -5.0, -4.8, -5.2, 1011.0, 0.0, -5.0, 914.0, 0.0,2020-12-24 12:00:00, 43.0, 43.38, 914.0,52
None, -5.538, 96.0, -2.4, 96.0, -6.0, -5.5, -5.6, 1012.2, 0.0, -6.0, 915.0, 0.0,2020-12-24 13:00:00, 43.0, 43.42, 915.0,52
None, -5.655, 95.3, -2.4, 95.0, -6.0, -5.7, -5.6, 1012.2, 0.0, -6.0, 915.0, 0.0,2020-12-24 14:00:00, 43.0, 43.36, 915.0,52
None, -6.414, 95.7, -2.4, 96.0, -7.0, -6.4, -6.4, 1012.4, 0.0, -7.0, 915.0, 0.0,2020-12-24 15:00:00, 43.0, 43.39, 915.0,52
None, -7.85, 95.2, -2.4, 95.0, -8.0, -7.9, -7.8, 1012.4, 0.0, -8.0, 915.0, 0.0,2020-12-24 16:00:00, 43.0, 43.41, 915.0,52
None, -9.35, 94.4, -2.4, 94.0, -10.0, -9.4, -9.4, 1012.6, 0.0, -10.0, 915.0, 0.0,2020-12-24 17:00:00, 44.0, 43.54, 915.0,52
None, -10.57, 93.6, -2.4, 94.0, -11.0, -10.6, -10.6, 1012.7, 0.0, -11.0, 915.0, 0.0,2020-12-24 18:00:00, 44.0, 43.66, 915.0,52
None, -11.76, 92.1, -10.6, 92.0, -13.0, -11.8, -11.8, 1012.9, 0.0, -13.0, 915.0, 0.0,2020-12-24 19:00:00, 43.0, 43.38, 915.0,52
None, -12.07, 92.1, -10.6, 92.0, -13.0, -12.1, -12.1, 1014.1, 0.0, -13.0, 916.0, 1.0,2020-12-24 20:00:00, 44.0, 43.72, 916.0,52
None, -11.42, 94.6, -10.6, 95.0, -12.0, -11.4, -12.1, 1014.1, 0.0, -12.0, 916.0, 1.0,2020-12-24 21:00:00, 44.0, 44.0, 916.0,52
None, -12.9, 90.1, -10.6, 90.0, -14.0, -12.9, -12.9, 1014.3, 0.0, -14.0, 916.0, 0.0,2020-12-24 22:00:00, 44.0, 43.55, 916.0,52
