time,tasmin,tasmax,pcp,week_of_year
2019-02-26,-18.1,-5.8,1.2,9
2019-02-27,-17.5,-5.2,1.5,9
2019-02-28,-15.3,-1.2,2.9,9
2019-03-01,-19.7,-11.6,0.0,9
2019-03-02,-25.9,-16.8,0.0,9
2019-03-03,-27.1,-11.9,0.1,9
2019-03-04,-19.6,-7.6,0.8,9
