wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,relative_humidity,time,snw_dpth,week_of_year
327.0, None, None,0.0, None,0.0, None,-2.2, None, None,100.0,2017-01-08 00:00:00, None,2
327.0, None, None,0.0, None,0.0, None,-1.7, None, None,100.0,2017-01-08 02:00:00, None,2
327.0, None, None,0.0, None,0.0, None,-1.5, None, None,100.0,2017-01-08 03:00:00, None,2
324.0, None, None,0.0, None,0.0, None,-1.6, None, None,100.0,2017-01-08 04:00:00, None,2
320.0, None, None,0.0, None,0.0, None,-1.4, None, None,100.0,2017-01-08 05:00:00, None,2
338.0, None, None,0.0, None,0.0, None,-1.3, None, None,100.0,2017-01-08 06:00:00, None,2
325.0, None, None,0.0, None,0.0, None,-1.5, None, None,100.0,2017-01-08 07:00:00, None,2
317.0, None, None,0.0, None,0.0, None,-1.3, None, None,100.0,2017-01-08 08:00:00, None,2
325.0, None, None,0.0, None,0.0, None,-1.1, None, None,100.0,2017-01-08 09:00:00, None,2
312.0, None, None,0.0, None,0.0, None,-0.2, None, None,100.0,2017-01-08 10:00:00, None,2
313.0, None, None,0.0, None,0.0, None,0.2, None, None,100.0,2017-01-08 11:00:00, None,2
285.0, None, None,0.0, None,0.0, None,0.5, None, None,100.0,2017-01-08 13:00:00, None,2
269.0, None, None,1.0, None,1.6, None,0.0, None, None,100.0,2017-01-08 17:00:00, None,2
21.0, None, None,0.8, None,2.2, None,0.0, None, None,100.0,2017-01-08 22:00:00, None,2
322.0, None, None,0.4, None,2.2, None,0.0, None, None,100.0,2017-01-08 23:00:00, None,2
25.0, None, None,0.4, None,2.9, None,0.0, None, None,100.0,2017-01-09 00:00:00, None,2
17.0, None, None,0.0, None,2.7, None,0.0, None, None,100.0,2017-01-09 01:00:00, None,2
249.0, None, None,1.2, None,0.0, None,0.1, None, None,100.0,2017-01-09 02:00:00, None,2
209.0, None, None,0.0, None,0.0, None,0.0, None, None,100.0,2017-01-09 03:00:00, None,2
294.0, None, None,1.6, None,0.0, None,0.0, None, None,100.0,2017-01-09 04:00:00, None,2
317.0, None, None,1.2, None,0.0, None,0.0, None, None,100.0,2017-01-09 06:00:00, None,2
321.0, None, None,0.8, None,0.0, None,0.1, None, None,100.0,2017-01-09 07:00:00, None,2
311.0, None, None,0.4, None,0.0, None,0.2, None, None,100.0,2017-01-09 09:00:00, None,2
331.0, None, None,0.4, None,0.0, None,0.7, None, None,100.0,2017-01-09 10:00:00, None,2
314.0, None, None,0.0, None,0.0, None,1.2, None, None,100.0,2017-01-09 11:00:00, None,2
317.0, None, None,0.4, None,1.6, None,2.9, None, None,98.0,2017-01-09 13:00:00, None,2
350.0, None, None,0.4, None,1.6, None,1.7, None, None,100.0,2017-01-09 14:00:00, None,2
355.0, None, None,0.4, None,1.6, None,1.2, None, None,100.0,2017-01-09 15:00:00, None,2
30.0, None, None,0.4, None,0.0, None,0.6, None, None,100.0,2017-01-09 16:00:00, None,2
22.0, None, None,0.0, None,1.6, None,0.2, None, None,100.0,2017-01-09 17:00:00, None,2
359.0, None, None,0.0, None,1.7, None,0.0, None, None,100.0,2017-01-09 18:00:00, None,2
307.0, None, None,0.0, None,0.0, None,0.0, None, None,100.0,2017-01-09 19:00:00, None,2
17.0, None, None,0.0, None,0.0, None,0.1, None, None,100.0,2017-01-09 20:00:00, None,2
329.0, None, None,0.0, None,0.0, None,0.1, None, None,100.0,2017-01-09 21:00:00, None,2
59.0, None, None,0.2, None,0.0, None,0.1, None, None,100.0,2017-01-09 22:00:00, None,2
15.0, None, None,0.0, None,1.9, None,0.0, None, None,100.0,2017-01-09 23:00:00, None,2
19.0, None, None,0.2, None,1.6, None,0.0, None, None,100.0,2017-01-10 00:00:00, None,2
327.0, None, None,0.0, None,0.0, None,-0.2, None, None,100.0,2017-01-10 01:00:00, None,2
316.0, None, None,0.0, None,1.9, None,-0.2, None, None,100.0,2017-01-10 02:00:00, None,2
301.0, None, None,0.0, None,1.7, None,-0.2, None, None,100.0,2017-01-10 03:00:00, None,2
310.0, None, None,0.0, None,0.0, None,-0.7, None, None,100.0,2017-01-10 04:00:00, None,2
311.0, None, None,0.0, None,0.0, None,-1.1, None, None,100.0,2017-01-10 05:00:00, None,2
16.0, None, None,0.0, None,0.0, None,-1.4, None, None,100.0,2017-01-10 06:00:00, None,2
294.0, None, None,0.0, None,0.0, None,-1.7, None, None,100.0,2017-01-10 07:00:00, None,2
1.0, None, None,0.0, None,0.0, None,-1.8, None, None,100.0,2017-01-10 08:00:00, None,2
327.0, None, None,0.0, None,0.0, None,-1.5, None, None,100.0,2017-01-10 09:00:00, None,2
341.0, None, None,0.0, None,1.6, None,-1.5, None, None,100.0,2017-01-10 10:00:00, None,2
298.0, None, None,0.0, None,1.7, None,-0.8, None, None,74.0,2017-01-10 11:00:00, None,2
318.0, None, None,0.0, None,0.0, None,-0.1, None, None,67.0,2017-01-10 12:00:00, None,2
11.0, None, None,0.0, None,5.8, None,0.5, None, None,56.0,2017-01-10 13:00:00, None,2
342.0, None, None,0.0, None,5.4, None,0.7, None, None,48.0,2017-01-10 14:00:00, None,2
6.0, None, None,0.0, None,5.7, None,0.3, None, None,61.0,2017-01-10 15:00:00, None,2
344.0, None, None,0.0, None,5.7, None,-0.3, None, None,59.0,2017-01-10 16:00:00, None,2
294.0, None, None,0.0, None,4.1, None,-0.8, None, None,65.0,2017-01-10 17:00:00, None,2
11.0, None, None,0.0, None,6.7, None,-1.4, None, None,36.0,2017-01-10 18:00:00, None,2
248.0, None, None,0.0, None,3.6, None,-2.2, None, None,83.0,2017-01-10 19:00:00, None,2
144.0, None, None,0.0, None,4.4, None,-2.5, None, None,79.0,2017-01-10 20:00:00, None,2
271.0, None, None,0.0, None,3.3, None,-3.9, None, None,84.0,2017-01-10 21:00:00, None,2
54.0, None, None,0.0, None,1.6, None,-4.7, None, None,90.0,2017-01-10 22:00:00, None,2
336.0, None, None,0.0, None,0.0, None,-5.5, None, None,94.0,2017-01-10 23:00:00, None,2
33.0, None, None,0.0, None,0.0, None,-6.3, None, None,95.0,2017-01-11 00:00:00, None,2
21.0, None, None,0.0, None,0.0, None,-6.2, None, None,95.0,2017-01-11 01:00:00, None,2
38.0, None, None,0.0, None,0.0, None,-6.7, None, None,96.0,2017-01-11 02:00:00, None,2
16.0, None, None,0.0, None,0.0, None,-7.0, None, None,98.0,2017-01-11 03:00:00, None,2
14.0, None, None,0.0, None,0.0, None,-7.3, None, None,99.0,2017-01-11 04:00:00, None,2
49.0, None, None,0.0, None,0.0, None,-7.6, None, None,98.0,2017-01-11 05:00:00, None,2
358.0, None, None,0.0, None,0.0, None,-7.5, None, None,99.0,2017-01-11 06:00:00, None,2
