BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
1009.0, -11.4, 2.226, 91.7, 91.7,2019-02-19 00:00:00, -11.39,8
1008.0, -10.6, 3.221, 91.8, 91.8,2019-02-19 01:00:00, -10.63,8
1007.0, -9.8, 3.591, 91.8, 91.8,2019-02-19 02:00:00, -9.8,8
1006.0, -9.3, 2.521, 91.8, 91.8,2019-02-19 03:00:00, -9.34,8
1005.0, -9.0, 2.606, 90.8, 90.8,2019-02-19 04:00:00, -9.01,8
1005.0, -8.7, 1.428, 88.9, 88.9,2019-02-19 05:00:00, -8.74,8
1004.0, -9.0, 0.604, 93.0, 93.0,2019-02-19 06:00:00, -9.0,8
1004.0, -8.8, 1.249, 92.6, 92.6,2019-02-19 07:00:00, -8.75,8
1003.0, -8.4, 1.178, 91.4, 91.4,2019-02-19 08:00:00, -8.37,8
1003.0, -8.7, 0.897, 92.3, 92.3,2019-02-19 09:00:00, -8.67,8
1003.0, -8.2, 0.923, 93.0, 93.0,2019-02-19 10:00:00, -8.24,8
1002.0, -7.0, 0.698, 89.2, 89.2,2019-02-19 11:00:00, -7.031,8
1002.0, -5.0, 0.717, 83.8, 83.8,2019-02-19 12:00:00, -4.952,8
1002.0, -2.0, 0.819, 73.7, 73.74,2019-02-19 13:00:00, -1.989,8
1002.0, 0.3, 1.222, 53.9, 53.9,2019-02-19 14:00:00, 0.300998,8
1002.0, 0.5, 2.089, 54.8, 54.78,2019-02-19 15:00:00, 0.483999,8
1002.0, 0.7, 3.109, 57.7, 57.73,2019-02-19 16:00:00, 0.697,8
1002.0, -0.5, 1.547, 59.7, 59.65,2019-02-19 17:00:00, -0.472999,8
1002.0, -2.2, 0.871, 61.7, 61.72,2019-02-19 18:00:00, -2.226,8
1002.0, -4.4, 0.69, 69.6, 69.56,2019-02-19 19:00:00, -4.409,8
1003.0, -5.5, 0.524, 75.1, 75.1,2019-02-19 20:00:00, -5.485,8
1003.0, -5.8, 0.535, 77.5, 77.48,2019-02-19 21:00:00, -5.807,8
1004.0, -4.5, 1.122, 79.8, 79.75,2019-02-19 22:00:00, -4.459,8
1005.0, -3.9, 0.72, 81.7, 81.7,2019-02-19 23:00:00, -3.895,8
1006.0, -3.9, 2.245, 93.6, 93.6,2019-02-20 00:00:00, -3.92,8
1007.0, -3.4, 1.63, 87.5, 87.5,2019-02-20 01:00:00, -3.378,8
1008.0, -3.9, 3.205, 68.9, 68.87,2019-02-20 02:00:00, -3.898,8
1010.0, -5.5, 3.523, 67.4, 67.42,2019-02-20 03:00:00, -5.462,8
1011.0, -6.4, 2.09, 68.4, 68.36,2019-02-20 04:00:00, -6.382,8
1012.0, -6.9, 1.501, 69.6, 69.62,2019-02-20 05:00:00, -6.851,8
1013.0, -7.7, 1.816, 71.1, 71.06,2019-02-20 06:00:00, -7.662,8
1015.0, -7.9, 1.377, 68.9, 68.9,2019-02-20 07:00:00, -7.892,8
1016.0, -9.2, 0.902, 71.0, 71.01,2019-02-20 08:00:00, -9.16,8
1017.0, -9.0, 1.766, 68.5, 68.54,2019-02-20 09:00:00, -9.01,8
1018.0, -9.1, 2.122, 64.8, 64.81,2019-02-20 10:00:00, -9.14,8
1019.0, -8.3, 2.357, 56.6, 56.6,2019-02-20 11:00:00, -8.32,8
1019.0, -7.6, 1.795, 55.2, 55.17,2019-02-20 12:00:00, -7.635,8
1020.0, -7.0, 1.049, 54.1, 54.09,2019-02-20 13:00:00, -6.965,8
1020.0, -6.7, 1.436, 54.0, 54.04,2019-02-20 14:00:00, -6.7,8
1020.0, -6.7, 1.109, 53.6, 53.57,2019-02-20 15:00:00, -6.66,8
1020.0, -6.7, 0.66, 52.7, 52.7,2019-02-20 16:00:00, -6.652,8
1020.0, -7.3, 0.598, 53.8, 53.76,2019-02-20 17:00:00, -7.315,8
1020.0, -9.4, 1.472, 64.9, 64.89,2019-02-20 18:00:00, -9.42,8
1020.0, -10.9, 1.828, 70.0, 69.95,2019-02-20 19:00:00, -10.87,8
1020.0, -12.0, 2.786, 78.8, 78.84,2019-02-20 20:00:00, -11.95,8
1020.0, -13.1, 2.482, 82.2, 82.2,2019-02-20 21:00:00, -13.1,8
1020.0, -13.9, 3.124, 84.4, 84.4,2019-02-20 22:00:00, -13.88,8
1020.0, -13.8, 3.631, 87.8, 87.8,2019-02-20 23:00:00, -13.84,8
1020.0, -14.9, 3.7, 89.6, 89.6,2019-02-21 00:00:00, -14.89,8
1019.0, -15.8, 2.818, 90.5, 90.5,2019-02-21 01:00:00, -15.78,8
1019.0, -15.2, 4.12, 89.5, 89.5,2019-02-21 02:00:00, -15.2,8
1018.0, -15.4, 3.594, 89.0, 89.0,2019-02-21 03:00:00, -15.44,8
1017.0, -16.0, 4.485, 88.4, 88.4,2019-02-21 04:00:00, -15.96,8
1016.0, -16.2, 3.269, 88.2, 88.2,2019-02-21 05:00:00, -16.2,8
1015.0, -16.5, 2.602, 87.9, 87.9,2019-02-21 06:00:00, -16.48,8
1014.0, -16.3, 2.161, 88.0, 88.0,2019-02-21 07:00:00, -16.32,8
1014.0, -16.5, 1.132, 87.8, 87.8,2019-02-21 08:00:00, -16.5,8
1013.0, -16.5, 0.488, 87.6, 87.6,2019-02-21 09:00:00, -16.45,8
1012.0, -15.7, 0.04, 88.0, 88.0,2019-02-21 10:00:00, -15.7,8
1010.0, -14.4, 0.299, 88.6, 88.6,2019-02-21 11:00:00, -14.38,8
1009.0, -13.6, 0.483, 88.9, 88.9,2019-02-21 12:00:00, -13.55,8
1008.0, -12.6, 0.683, 89.7, 89.7,2019-02-21 13:00:00, -12.55,8
1007.0, -11.0, 0.965, 90.0, 90.0,2019-02-21 14:00:00, -11.02,8
1006.0, -9.8, 1.093, 85.3, 85.3,2019-02-21 15:00:00, -9.75,8
1005.0, -9.1, 1.881, 78.2, 78.24,2019-02-21 16:00:00, -9.06,8
1004.0, -8.9, 1.951, 77.0, 76.98,2019-02-21 17:00:00, -8.94,8
1003.0, -8.1, 1.124, 74.6, 74.58,2019-02-21 18:00:00, -8.1,8
1003.0, -5.4, 1.684, 67.8, 67.77,2019-02-21 19:00:00, -5.4,8
1002.0, -4.0, 2.175, 61.4, 61.39,2019-02-21 20:00:00, -3.965,8
1002.0, -5.4, 0.631, 73.0, 72.98,2019-02-21 21:00:00, -5.356,8
1001.0, -5.1, 1.338, 71.3, 71.33,2019-02-21 22:00:00, -5.146,8
1001.0, -5.4, 1.254, 69.0, 69.0,2019-02-21 23:00:00, -5.371,8
1000.0, -5.7, 1.126, 68.4, 68.44,2019-02-22 00:00:00, -5.687,8
1000.0, -5.8, 2.969, 78.7, 78.72,2019-02-22 01:00:00, -5.783,8
1000.0, -5.9, 3.284, 80.0, 79.96,2019-02-22 02:00:00, -5.877,8
1000.0, -6.1, 2.934, 82.0, 82.0,2019-02-22 03:00:00, -6.112,8
1000.0, -6.4, 3.151, 87.1, 87.1,2019-02-22 04:00:00, -6.378,8
1000.0, -6.7, 3.408, 92.2, 92.2,2019-02-22 05:00:00, -6.681,8
1001.0, -6.7, 2.304, 93.9, 93.9,2019-02-22 06:00:00, -6.657,8
1002.0, -6.7, 2.755, 80.7, 80.7,2019-02-22 07:00:00, -6.741,8
