WDIR_VECT,time,TEMP_MEAN,week_of_year
14.9,2019-02-19 00:00:00,0.9,8
1.3,2019-02-19 01:00:00,0.8,8
8.1,2019-02-19 02:00:00,0.9,8
139.2,2019-02-19 03:00:00,0.7,8
146.5,2019-02-19 04:00:00,-0.2,8
174.4,2019-02-19 05:00:00,-0.3,8
162.9,2019-02-19 06:00:00,-0.2,8
25.8,2019-02-19 07:00:00,0.0,8
177.3,2019-02-19 08:00:00,0.0,8
140.2,2019-02-19 09:00:00,0.1,8
64.1,2019-02-19 10:00:00,0.5,8
107.3,2019-02-19 11:00:00,1.0,8
41.9,2019-02-19 12:00:00,1.1,8
29.8,2019-02-19 13:00:00,1.2,8
17.6,2019-02-19 14:00:00,0.6,8
16.1,2019-02-19 15:00:00,0.4,8
12.9,2019-02-19 16:00:00,0.3,8
15.1,2019-02-19 17:00:00,0.3,8
349.0,2019-02-19 18:00:00,0.4,8
6.2,2019-02-19 19:00:00,0.6,8
336.4,2019-02-19 20:00:00,0.7,8
359.6,2019-02-19 21:00:00,0.7,8
173.2,2019-02-19 22:00:00,0.9,8
322.6,2019-02-19 23:00:00,0.9,8
16.5,2019-02-20 00:00:00,1.0,8
9.5,2019-02-20 01:00:00,1.0,8
356.9,2019-02-20 02:00:00,0.7,8
16.0,2019-02-20 03:00:00,0.5,8
6.2,2019-02-20 04:00:00,0.4,8
16.5,2019-02-20 05:00:00,0.1,8
116.4,2019-02-20 06:00:00,-0.3,8
27.0,2019-02-20 07:00:00,-0.4,8
17.2,2019-02-20 08:00:00,-0.4,8
6.5,2019-02-20 09:00:00,0.2,8
22.6,2019-02-20 10:00:00,0.9,8
30.3,2019-02-20 11:00:00,2.5,8
345.6,2019-02-20 12:00:00,3.5,8
235.9,2019-02-20 13:00:00,4.5,8
228.5,2019-02-20 14:00:00,4.8,8
238.6,2019-02-20 15:00:00,5.2,8
230.4,2019-02-20 16:00:00,5.4,8
262.5,2019-02-20 17:00:00,5.4,8
246.1,2019-02-20 18:00:00,4.4,8
3.9,2019-02-20 19:00:00,3.0,8
13.6,2019-02-20 20:00:00,2.0,8
9.9,2019-02-20 21:00:00,1.7,8
16.8,2019-02-20 22:00:00,1.5,8
354.3,2019-02-20 23:00:00,1.3,8
3.5,2019-02-21 00:00:00,1.4,8
355.2,2019-02-21 01:00:00,0.8,8
21.4,2019-02-21 02:00:00,1.1,8
40.4,2019-02-21 03:00:00,1.6,8
338.7,2019-02-21 04:00:00,1.0,8
15.6,2019-02-21 05:00:00,1.0,8
14.1,2019-02-21 06:00:00,0.9,8
20.2,2019-02-21 07:00:00,0.9,8
22.2,2019-02-21 08:00:00,0.9,8
31.4,2019-02-21 09:00:00,1.8,8
33.3,2019-02-21 10:00:00,2.8,8
43.9,2019-02-21 11:00:00,3.9,8
208.8,2019-02-21 12:00:00,5.2,8
190.5,2019-02-21 13:00:00,5.7,8
217.8,2019-02-21 14:00:00,6.0,8
290.8,2019-02-21 15:00:00,6.0,8
281.8,2019-02-21 16:00:00,5.5,8
289.6,2019-02-21 17:00:00,5.0,8
293.4,2019-02-21 18:00:00,4.4,8
332.6,2019-02-21 19:00:00,3.8,8
16.0,2019-02-21 20:00:00,3.1,8
7.3,2019-02-21 21:00:00,2.5,8
11.7,2019-02-21 22:00:00,2.5,8
357.1,2019-02-21 23:00:00,1.7,8
7.5,2019-02-22 00:00:00,1.5,8
6.4,2019-02-22 01:00:00,1.3,8
1.9,2019-02-22 02:00:00,1.2,8
7.5,2019-02-22 03:00:00,1.3,8
2.2,2019-02-22 04:00:00,1.4,8
63.9,2019-02-22 05:00:00,1.6,8
29.7,2019-02-22 06:00:00,0.2,8
27.4,2019-02-22 07:00:00,0.3,8
39.9,2019-02-22 08:00:00,0.9,8
49.4,2019-02-22 09:00:00,1.0,8
32.8,2019-02-22 10:00:00,0.5,8
70.0,2019-02-22 11:00:00,0.3,8
34.9,2019-02-22 12:00:00,0.2,8
35.4,2019-02-22 13:00:00,0.4,8
12.9,2019-02-22 14:00:00,0.2,8
8.1,2019-02-22 15:00:00,1.0,8
214.4,2019-02-22 16:00:00,2.0,8
240.9,2019-02-22 17:00:00,2.8,8
353.4,2019-02-22 18:00:00,2.9,8
351.1,2019-02-22 19:00:00,1.8,8
7.8,2019-02-22 20:00:00,1.6,8
13.2,2019-02-22 21:00:00,1.5,8
20.0,2019-02-22 22:00:00,1.6,8
17.3,2019-02-22 23:00:00,1.6,8
21.6,2019-02-23 00:00:00,1.5,8
24.2,2019-02-23 01:00:00,1.4,8
12.7,2019-02-23 02:00:00,1.4,8
21.7,2019-02-23 03:00:00,1.3,8
126.7,2019-02-23 04:00:00,1.2,8
78.9,2019-02-23 05:00:00,1.2,8
15.7,2019-02-23 06:00:00,1.2,8
19.2,2019-02-23 07:00:00,1.5,8
16.3,2019-02-23 08:00:00,1.3,8
61.3,2019-02-23 09:00:00,1.5,8
96.2,2019-02-23 10:00:00,1.9,8
42.0,2019-02-23 11:00:00,1.0,8
20.5,2019-02-23 12:00:00,1.0,8
17.0,2019-02-23 13:00:00,1.9,8
16.2,2019-02-23 14:00:00,2.5,8
19.0,2019-02-23 15:00:00,2.7,8
19.4,2019-02-23 16:00:00,3.4,8
26.7,2019-02-23 17:00:00,3.6,8
19.0,2019-02-23 18:00:00,3.0,8
19.1,2019-02-23 19:00:00,2.7,8
29.6,2019-02-23 20:00:00,2.7,8
28.8,2019-02-23 21:00:00,2.6,8
32.2,2019-02-23 22:00:00,2.5,8
31.5,2019-02-23 23:00:00,2.8,8
64.0,2019-02-24 00:00:00,1.8,8
9.5,2019-02-24 01:00:00,1.4,8
336.3,2019-02-24 02:00:00,1.2,8
317.4,2019-02-24 03:00:00,1.1,8
116.7,2019-02-24 04:00:00,0.9,8
173.4,2019-02-24 05:00:00,0.7,8
4.5,2019-02-24 06:00:00,0.3,8
7.5,2019-02-24 07:00:00,0.2,8
5.5,2019-02-24 08:00:00,0.5,8
18.1,2019-02-24 09:00:00,0.9,8
26.5,2019-02-24 10:00:00,2.4,8
188.3,2019-02-24 11:00:00,3.7,8
256.7,2019-02-24 12:00:00,4.6,8
278.7,2019-02-24 13:00:00,6.3,8
19.0,2019-02-24 14:00:00,6.1,8
317.9,2019-02-24 15:00:00,6.5,8
287.2,2019-02-24 16:00:00,6.6,8
313.5,2019-02-24 17:00:00,6.0,8
317.4,2019-02-24 18:00:00,5.3,8
20.9,2019-02-24 19:00:00,3.9,8
14.5,2019-02-24 20:00:00,2.9,8
32.0,2019-02-24 21:00:00,2.3,8
38.4,2019-02-24 22:00:00,2.3,8
39.2,2019-02-24 23:00:00,2.6,8
34.4,2019-02-25 00:00:00,2.2,8
43.2,2019-02-25 01:00:00,1.6,8
41.9,2019-02-25 02:00:00,1.1,8
49.8,2019-02-25 03:00:00,0.8,8
41.3,2019-02-25 04:00:00,0.2,8
30.5,2019-02-25 05:00:00,0.0,8
37.0,2019-02-25 06:00:00,-0.2,8
41.9,2019-02-25 07:00:00,-0.3,8
47.1,2019-02-25 08:00:00,-0.3,8
50.1,2019-02-25 09:00:00,0.1,8
44.0,2019-02-25 10:00:00,1.2,8
56.7,2019-02-25 11:00:00,2.1,8
41.3,2019-02-25 12:00:00,2.7,8
46.5,2019-02-25 13:00:00,3.4,8
51.2,2019-02-25 14:00:00,3.9,8
45.8,2019-02-25 15:00:00,4.2,8
45.1,2019-02-25 16:00:00,4.4,8
40.9,2019-02-25 17:00:00,4.0,8
29.8,2019-02-25 18:00:00,3.1,8
43.1,2019-02-25 19:00:00,2.2,8
44.7,2019-02-25 20:00:00,1.4,8
46.9,2019-02-25 21:00:00,0.9,8
45.6,2019-02-25 22:00:00,0.5,8
45.6,2019-02-25 23:00:00,0.1,8
