wind_speed,temperature,wind_direction,relative_humidity,time,week_of_year
2.9,17.1, 323.0,74.0,2021-06-25 00:00:00,26
2.5,16.4, 220.0,77.0,2021-06-25 01:00:00,26
1.4,14.6, 86.0,85.0,2021-06-25 03:00:00,26
4.3,13.8, 303.0,88.0,2021-06-25 04:00:00,26
0.7,15.4, 231.0,78.0,2021-06-25 05:00:00,26
2.2,16.6, 278.0,77.0,2021-06-25 06:00:00,26
4.0,17.8, 348.0,74.0,2021-06-25 07:00:00,26
7.2,19.6, 291.0,65.0,2021-06-25 08:00:00,26
9.4,20.1, 297.0,65.0,2021-06-25 09:00:00,26
4.3,22.4, 320.0,57.0,2021-06-25 10:00:00,26
8.6,24.0, 298.0,54.0,2021-06-25 11:00:00,26
2.5,24.7, 229.0,50.0,2021-06-25 12:00:00,26
6.5,26.4, 251.0,50.0,2021-06-25 13:00:00,26
9.4,27.6, 318.0,45.0,2021-06-25 14:00:00,26
13.0,27.9, 254.0,45.0,2021-06-25 15:00:00,26
10.8,28.2, 254.0,45.0,2021-06-25 16:00:00,26
12.6,28.1, 259.0,46.0,2021-06-25 17:00:00,26
16.2,27.1, 276.0,48.0,2021-06-25 18:00:00,26
13.0,25.4, 266.0,52.0,2021-06-25 19:00:00,26
16.2,23.3, 277.0,56.0,2021-06-25 20:00:00,26
14.8,21.7, 321.0,61.0,2021-06-25 21:00:00,26
9.0,20.8, 252.0,63.0,2021-06-25 22:00:00,26
7.2,19.9, 349.0,68.0,2021-06-25 23:00:00,26
9.4,17.3, 303.0,79.0,2021-06-26 00:00:00,26
10.8,16.5, 332.0,83.0,2021-06-26 01:00:00,26
17.3,16.7, 341.0,83.0,2021-06-26 02:00:00,26
14.8,17.3, 8.0,80.0,2021-06-26 03:00:00,26
22.0,18.2, 21.0,75.0,2021-06-26 04:00:00,26
29.5,19.6, 354.0,70.0,2021-06-26 05:00:00,26
30.6,20.1, 5.0,68.0,2021-06-26 06:00:00,26
27.0,22.0, 344.0,63.0,2021-06-26 07:00:00,26
25.2,23.6, 2.0,59.0,2021-06-26 08:00:00,26
20.2,26.0, 10.0,53.0,2021-06-26 09:00:00,26
17.3,28.1, 338.0,47.0,2021-06-26 10:00:00,26
14.4,29.6, 1.0,42.0,2021-06-26 11:00:00,26
6.1,31.4, 355.0,38.0,2021-06-26 12:00:00,26
5.4,32.2, 3.0,37.0,2021-06-26 13:00:00,26
7.9,33.9, 309.0,34.0,2021-06-26 14:00:00,26
3.2,33.6, 298.0,35.0,2021-06-26 15:00:00,26
13.0,34.0, 288.0,32.0,2021-06-26 16:00:00,26
13.7,33.1, 262.0,33.0,2021-06-26 17:00:00,26
14.4,31.5, 279.0,35.0,2021-06-26 18:00:00,26
18.0,29.1, 263.0,37.0,2021-06-26 19:00:00,26
18.4,26.6, 283.0,39.0,2021-06-26 20:00:00,26
14.0,25.3, 296.0,42.0,2021-06-26 21:00:00,26
15.8,23.8, 282.0,46.0,2021-06-26 22:00:00,26
2.5,21.5, 181.0,53.0,2021-06-26 23:00:00,26
4.3,20.8, 276.0,56.0,2021-06-27 00:00:00,26
7.9,20.4, 354.0,58.0,2021-06-27 01:00:00,26
4.0,17.9, 311.0,69.0,2021-06-27 02:00:00,26
4.0,16.2, 280.0,76.0,2021-06-27 03:00:00,26
6.8,16.5, 341.0,77.0,2021-06-27 04:00:00,26
9.7,19.0, 347.0,70.0,2021-06-27 05:00:00,26
11.5,20.9, 352.0,68.0,2021-06-27 06:00:00,26
7.6,22.3, 334.0,65.0,2021-06-27 07:00:00,26
8.6,24.4, 324.0,61.0,2021-06-27 08:00:00,26
8.3,26.2, 351.0,51.0,2021-06-27 09:00:00,26
9.0,28.7, 345.0,41.0,2021-06-27 10:00:00,26
10.4,30.3, 254.0,36.0,2021-06-27 11:00:00,26
7.2,31.6, 309.0,34.0,2021-06-27 12:00:00,26
1.8,33.8, 321.0,33.0,2021-06-27 13:00:00,26
6.1,34.5, 77.0,31.0,2021-06-27 14:00:00,26
8.3,35.3, 344.0,31.0,2021-06-27 15:00:00,26
12.2,35.1, 285.0,30.0,2021-06-27 16:00:00,26
10.8,34.2, 252.0,31.0,2021-06-27 17:00:00,26
8.6,32.9, 266.0,34.0,2021-06-27 18:00:00,26
16.2,30.4, 272.0,36.0,2021-06-27 19:00:00,26
17.3,27.0, 286.0,43.0,2021-06-27 20:00:00,26
1.4,25.1, 241.0,48.0,2021-06-27 21:00:00,26
13.7,22.8, 320.0,55.0,2021-06-27 22:00:00,26
7.9,20.9, 322.0,62.0,2021-06-27 23:00:00,26
11.9,21.4, 261.0,59.0,2021-06-28 00:00:00,26
8.6,20.8, 358.0,63.0,2021-06-28 01:00:00,26
8.3,18.8, 326.0,75.0,2021-06-28 02:00:00,26
5.0,18.7, 302.0,72.0,2021-06-28 03:00:00,26
5.4,17.3, 343.0,81.0,2021-06-28 04:00:00,26
11.5,19.1, 292.0,74.0,2021-06-28 05:00:00,26
9.4,20.6, 356.0,72.0,2021-06-28 06:00:00,26
6.1,22.5, 345.0,67.0,2021-06-28 07:00:00,26
