wind_speed,temperature,wind_direction,relative_humidity,time,week_of_year
4.7,10.8, 64.0,98.0,2021-06-25 00:00:00,26
4.7,9.2, 27.0,100.0,2021-06-25 01:00:00,26
4.0,8.2, 11.0,100.0,2021-06-25 02:00:00,26
2.9,7.9, 13.0,100.0,2021-06-25 03:00:00,26
2.5,7.8, 340.0,100.0,2021-06-25 04:00:00,26
3.6,11.0, 54.0,91.0,2021-06-25 05:00:00,26
3.6,13.4, 21.0,78.0,2021-06-25 06:00:00,26
3.6,16.2, 97.0,71.0,2021-06-25 07:00:00,26
5.4,19.1, 156.0,61.0,2021-06-25 08:00:00,26
1.8,21.5, 105.0,45.0,2021-06-25 09:00:00,26
4.3,24.1, 87.0,32.0,2021-06-25 10:00:00,26
6.5,24.9, 253.0,36.0,2021-06-25 11:00:00,26
1.1,25.5, 164.0,39.0,2021-06-25 12:00:00,26
7.9,26.1, 218.0,32.0,2021-06-25 13:00:00,26
9.4,26.5, 159.0,33.0,2021-06-25 14:00:00,26
6.8,27.2, 158.0,35.0,2021-06-25 15:00:00,26
4.3,26.4, 253.0,38.0,2021-06-25 16:00:00,26
4.0,25.2, 256.0,44.0,2021-06-25 17:00:00,26
3.2,20.4, 325.0,63.0,2021-06-25 18:00:00,26
4.7,18.7, 333.0,69.0,2021-06-25 19:00:00,26
4.7,18.0, 341.0,69.0,2021-06-25 20:00:00,26
13.7,17.9, 1.0,65.0,2021-06-25 21:00:00,26
11.2,17.4, 20.0,68.0,2021-06-25 22:00:00,26
6.5,15.2, 10.0,82.0,2021-06-25 23:00:00,26
5.0,15.6, 59.0,76.0,2021-06-26 00:00:00,26
5.0,13.5, 346.0,89.0,2021-06-26 01:00:00,26
4.3,13.3, 4.0,89.0,2021-06-26 02:00:00,26
4.0,12.7, 348.0,92.0,2021-06-26 03:00:00,26
5.0,12.4, 354.0,100.0,2021-06-26 04:00:00,26
2.9,15.2, 27.0,81.0,2021-06-26 05:00:00,26
5.8,17.8, 9.0,69.0,2021-06-26 06:00:00,26
7.9,20.8, 23.0,60.0,2021-06-26 07:00:00,26
4.7,23.6, 324.0,51.0,2021-06-26 08:00:00,26
