WDIR_VECT,time,TEMP_MEAN,week_of_year
336.9,2019-06-04 00:00:00,13.5,23
136.8,2019-06-04 01:00:00,13.0,23
103.6,2019-06-04 02:00:00,12.4,23
113.4,2019-06-04 03:00:00,12.1,23
125.2,2019-06-04 04:00:00,11.3,23
119.8,2019-06-04 05:00:00,10.7,23
112.5,2019-06-04 06:00:00,10.2,23
91.8,2019-06-04 07:00:00,10.5,23
124.6,2019-06-04 08:00:00,11.3,23
128.6,2019-06-04 09:00:00,12.4,23
136.3,2019-06-04 10:00:00,13.5,23
139.7,2019-06-04 11:00:00,14.5,23
124.8,2019-06-04 12:00:00,15.4,23
168.3,2019-06-04 13:00:00,16.1,23
179.2,2019-06-04 14:00:00,16.6,23
186.0,2019-06-04 15:00:00,17.2,23
181.1,2019-06-04 16:00:00,17.6,23
194.2,2019-06-04 17:00:00,17.6,23
189.8,2019-06-04 18:00:00,18.0,23
189.8,2019-06-04 19:00:00,17.8,23
175.1,2019-06-04 20:00:00,17.3,23
194.0,2019-06-04 21:00:00,17.2,23
9.9,2019-06-04 22:00:00,16.4,23
153.2,2019-06-04 23:00:00,15.9,23
2.8,2019-06-05 00:00:00,15.5,23
350.7,2019-06-05 01:00:00,14.5,23
16.5,2019-06-05 02:00:00,14.4,23
13.4,2019-06-05 03:00:00,14.0,23
72.9,2019-06-05 04:00:00,13.7,23
142.5,2019-06-05 05:00:00,13.2,23
114.9,2019-06-05 06:00:00,12.8,23
128.6,2019-06-05 07:00:00,12.6,23
121.6,2019-06-05 08:00:00,13.0,23
90.7,2019-06-05 09:00:00,13.8,23
128.3,2019-06-05 10:00:00,14.1,23
147.4,2019-06-05 11:00:00,14.7,23
93.7,2019-06-05 12:00:00,15.1,23
126.2,2019-06-05 13:00:00,15.8,23
151.4,2019-06-05 14:00:00,15.3,23
175.0,2019-06-05 15:00:00,14.7,23
142.6,2019-06-05 16:00:00,14.3,23
42.3,2019-06-05 17:00:00,14.3,23
153.4,2019-06-05 18:00:00,13.9,23
136.4,2019-06-05 19:00:00,14.1,23
84.8,2019-06-05 20:00:00,13.7,23
71.9,2019-06-05 21:00:00,13.3,23
152.0,2019-06-05 22:00:00,13.1,23
148.9,2019-06-05 23:00:00,12.4,23
170.6,2019-06-06 00:00:00,11.7,23
169.0,2019-06-06 01:00:00,11.1,23
169.8,2019-06-06 02:00:00,10.9,23
125.2,2019-06-06 03:00:00,10.5,23
1.2,2019-06-06 04:00:00,9.9,23
101.1,2019-06-06 05:00:00,10.0,23
73.5,2019-06-06 06:00:00,10.0,23
79.5,2019-06-06 07:00:00,10.6,23
95.4,2019-06-06 08:00:00,11.3,23
114.0,2019-06-06 09:00:00,11.7,23
127.7,2019-06-06 10:00:00,12.5,23
132.0,2019-06-06 11:00:00,13.0,23
160.6,2019-06-06 12:00:00,13.8,23
192.0,2019-06-06 13:00:00,14.2,23
179.6,2019-06-06 14:00:00,14.9,23
190.4,2019-06-06 15:00:00,15.0,23
194.7,2019-06-06 16:00:00,15.4,23
149.9,2019-06-06 17:00:00,15.2,23
337.9,2019-06-06 18:00:00,14.4,23
217.1,2019-06-06 19:00:00,14.7,23
10.6,2019-06-06 20:00:00,12.6,23
21.2,2019-06-06 21:00:00,11.4,23
15.0,2019-06-06 22:00:00,11.1,23
12.8,2019-06-06 23:00:00,10.4,23
0.6,2019-06-07 00:00:00,10.1,23
5.7,2019-06-07 01:00:00,10.0,23
21.0,2019-06-07 02:00:00,9.9,23
9.5,2019-06-07 03:00:00,9.8,23
14.1,2019-06-07 04:00:00,9.9,23
10.9,2019-06-07 05:00:00,9.7,23
33.8,2019-06-07 06:00:00,9.8,23
76.5,2019-06-07 07:00:00,10.0,23
101.8,2019-06-07 08:00:00,10.4,23
80.8,2019-06-07 09:00:00,11.0,23
39.3,2019-06-07 10:00:00,11.1,23
230.2,2019-06-07 11:00:00,10.7,23
189.5,2019-06-07 12:00:00,10.9,23
188.5,2019-06-07 13:00:00,12.8,23
150.7,2019-06-07 14:00:00,12.9,23
195.2,2019-06-07 15:00:00,14.0,23
294.0,2019-06-07 16:00:00,14.2,23
294.3,2019-06-07 17:00:00,14.2,23
1.8,2019-06-07 18:00:00,15.1,23
183.0,2019-06-07 19:00:00,15.2,23
151.5,2019-06-07 20:00:00,15.0,23
164.3,2019-06-07 21:00:00,14.7,23
183.0,2019-06-07 22:00:00,14.0,23
180.1,2019-06-07 23:00:00,13.2,23
168.7,2019-06-08 00:00:00,12.7,23
104.2,2019-06-08 01:00:00,12.3,23
121.1,2019-06-08 02:00:00,11.9,23
103.9,2019-06-08 03:00:00,11.7,23
101.0,2019-06-08 04:00:00,11.6,23
115.4,2019-06-08 05:00:00,11.5,23
111.7,2019-06-08 06:00:00,11.4,23
111.5,2019-06-08 07:00:00,11.2,23
115.0,2019-06-08 08:00:00,11.8,23
126.2,2019-06-08 09:00:00,12.3,23
10.3,2019-06-08 10:00:00,12.8,23
153.4,2019-06-08 11:00:00,13.1,23
143.0,2019-06-08 12:00:00,13.4,23
133.0,2019-06-08 13:00:00,14.2,23
146.0,2019-06-08 14:00:00,15.2,23
152.3,2019-06-08 15:00:00,15.8,23
184.6,2019-06-08 16:00:00,16.0,23
176.8,2019-06-08 17:00:00,16.5,23
174.5,2019-06-08 18:00:00,16.2,23
159.2,2019-06-08 19:00:00,16.3,23
167.7,2019-06-08 20:00:00,16.5,23
178.5,2019-06-08 21:00:00,15.9,23
15.4,2019-06-08 22:00:00,14.4,23
1.4,2019-06-08 23:00:00,13.2,23
14.7,2019-06-09 00:00:00,12.9,23
12.6,2019-06-09 01:00:00,12.6,23
17.5,2019-06-09 02:00:00,11.9,23
10.1,2019-06-09 03:00:00,11.5,23
18.0,2019-06-09 04:00:00,11.2,23
8.1,2019-06-09 05:00:00,10.8,23
13.8,2019-06-09 06:00:00,10.6,23
85.8,2019-06-09 07:00:00,11.4,23
153.4,2019-06-09 08:00:00,12.6,23
3.4,2019-06-09 09:00:00,14.3,23
172.7,2019-06-09 10:00:00,15.3,23
166.1,2019-06-09 11:00:00,16.3,23
200.0,2019-06-09 12:00:00,17.0,23
213.6,2019-06-09 13:00:00,17.7,23
196.2,2019-06-09 14:00:00,18.0,23
246.0,2019-06-09 15:00:00,18.2,23
298.8,2019-06-09 16:00:00,18.2,23
248.6,2019-06-09 17:00:00,19.5,23
294.3,2019-06-09 18:00:00,19.6,23
290.3,2019-06-09 19:00:00,19.0,23
285.6,2019-06-09 20:00:00,18.4,23
6.0,2019-06-09 21:00:00,17.5,23
344.9,2019-06-09 22:00:00,16.5,23
359.1,2019-06-09 23:00:00,16.0,23
354.1,2019-06-10 00:00:00,14.9,23
4.6,2019-06-10 01:00:00,14.6,23
3.7,2019-06-10 02:00:00,14.2,23
356.4,2019-06-10 03:00:00,14.0,23
332.9,2019-06-10 04:00:00,13.7,23
12.8,2019-06-10 05:00:00,13.7,23
0.2,2019-06-10 06:00:00,13.4,23
344.8,2019-06-10 07:00:00,13.4,23
348.1,2019-06-10 08:00:00,13.7,23
148.3,2019-06-10 09:00:00,14.9,23
158.3,2019-06-10 10:00:00,15.9,23
187.2,2019-06-10 11:00:00,17.5,23
217.7,2019-06-10 12:00:00,18.5,23
265.5,2019-06-10 13:00:00,19.6,23
270.6,2019-06-10 14:00:00,19.8,23
280.8,2019-06-10 15:00:00,20.2,23
280.3,2019-06-10 16:00:00,20.4,23
279.9,2019-06-10 17:00:00,20.5,23
299.3,2019-06-10 18:00:00,20.3,23
303.8,2019-06-10 19:00:00,20.1,23
322.6,2019-06-10 20:00:00,19.6,23
318.0,2019-06-10 21:00:00,18.7,23
9.3,2019-06-10 22:00:00,18.0,23
12.1,2019-06-10 23:00:00,17.0,23
