air_temp,temperature,dwpt_temp,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,snw_dpth,precipitation,time,week_of_year
3.3, 4.9, -8.4, 42.0, 31.0, 2.7, 0.0, 117.0, 0.1,2022-01-22 00:00:00,4
4.9, 5.8, -10.8, 31.0, 32.0, 2.8, 0.1, 118.0, 0.0,2022-01-22 01:00:00,4
5.8, 5.2, -9.6, 32.0, 28.0, 2.8, 0.0, 118.0, 0.0,2022-01-22 02:00:00,4
5.2, 6.3, -11.8, 28.0, 27.0, 2.8, 0.0, 117.0, 0.0,2022-01-22 03:00:00,4
6.3, 5.1, -11.3, 27.0, 32.0, 2.8, 0.0, 118.0, 0.0,2022-01-22 04:00:00,4
5.1, 5.2, -10.2, 32.0, 35.0, 2.8, 0.0, 117.0, 0.0,2022-01-22 05:00:00,4
5.2, 7.0, -9.0, 35.0, 33.0, 2.8, 0.0, 117.0, 0.0,2022-01-22 06:00:00,4
7.0, 5.3, -8.2, 33.0, 36.0, 2.8, 0.0, 117.0, 0.0,2022-01-22 07:00:00,4
5.3, 7.4, -8.6, 36.0, 34.0, 2.8, 0.0, 117.0, 0.0,2022-01-22 08:00:00,4
7.4, 7.6, -7.4, 34.0, 37.0, 2.8, 0.0, 117.0, 0.0,2022-01-22 09:00:00,4
7.6, 9.0, -6.2, 37.0, 37.0, 2.8, 0.0, 117.0, 0.0,2022-01-22 10:00:00,4
9.0, 10.9, -4.9, 37.0, 29.0, 2.7, 0.0, 116.0, 0.0,2022-01-22 11:00:00,4
10.9, 11.1, -6.4, 29.0, 29.0, 2.4, 0.0, 116.0, 0.0,2022-01-22 12:00:00,4
11.1, 11.0, -6.3, 29.0, 29.0, 1.8, 0.0, 116.0, 0.0,2022-01-22 13:00:00,4
11.0, 8.3, -6.3, 29.0, 38.0, 1.2, 0.0, 116.0, 0.0,2022-01-22 14:00:00,4
8.3, 9.2, -5.2, 38.0, 35.0, 0.5, 0.0, 116.0, 0.0,2022-01-22 15:00:00,4
9.2, 6.1, -5.5, 35.0, 43.0, 0.2, 0.0, 117.0, 0.0,2022-01-22 16:00:00,4
6.1, 5.7, -5.5, 43.0, 43.0, 0.1, 0.0, 117.0, 0.0,2022-01-22 17:00:00,4
5.7, 5.4, -5.9, 43.0, 44.0, 0.1, 0.0, 117.0, 0.0,2022-01-22 18:00:00,4
5.4, 4.5, -5.9, 44.0, 50.0, 0.1, 0.0, 117.0, 0.0,2022-01-22 19:00:00,4
4.5, 4.4, -5.0, 50.0, 44.0, 0.1, 0.0, 117.0, 0.0,2022-01-22 20:00:00,4
4.4, 4.6, -6.8, 44.0, 41.0, 0.1, 0.0, 117.0, 0.0,2022-01-22 21:00:00,4
4.6, 4.8, -7.5, 41.0, 41.0, 0.1, 0.0, 117.0, 0.0,2022-01-22 22:00:00,4
4.8, 5.4, -7.3, 41.0, 40.0, 0.1, 0.0, 117.0, 0.0,2022-01-22 23:00:00,4
5.4, 5.0, -7.1, 40.0, 42.0, 0.1, 0.0, 117.0, 0.0,2022-01-23 00:00:00,4
5.0, 4.7, -6.8, 42.0, 44.0, 0.0, 0.0, 117.0, 0.0,2022-01-23 01:00:00,4
4.7, 3.7, -6.5, 44.0, 46.0, 0.0, 0.0, 117.0, 0.0,2022-01-23 02:00:00,4
3.7, 5.0, -6.8, 46.0, 37.0, 0.0, 0.0, 116.0, 0.0,2022-01-23 03:00:00,4
5.0, 4.4, -8.5, 37.0, 38.0, 0.0, 0.0, 117.0, 0.0,2022-01-23 04:00:00,4
4.4, 3.2, -8.7, 38.0, 42.0, 0.0, 0.0, 117.0, 0.0,2022-01-23 05:00:00,4
3.2, 3.2, -8.5, 42.0, 38.0, 0.0, 0.0, 117.0, 0.0,2022-01-23 06:00:00,4
3.2, 3.9, -9.8, 38.0, 35.0, 0.0, 0.0, 116.0, 0.0,2022-01-23 07:00:00,4
None, 3.8, None, None, 32.0, None, None, None, 0.0,2022-01-23 08:00:00,4
3.8, 6.0, -11.4, 32.0, 35.0, 0.0, 0.0, 116.0, 0.0,2022-01-23 09:00:00,4
6.0, 7.5, -8.3, 35.0, 26.0, 0.0, 0.0, 116.0, 0.0,2022-01-23 10:00:00,4
7.5, 8.0, -10.8, 26.0, 26.0, 0.0, 0.0, 116.0, 0.0,2022-01-23 11:00:00,4
8.0, 7.6, -10.3, 26.0, 24.0, 0.0, 0.0, 116.0, 0.0,2022-01-23 12:00:00,4
7.6, 7.1, -11.7, 24.0, 29.0, 0.0, 0.0, None, 0.0,2022-01-23 13:00:00,4
7.1, 6.6, -9.7, 29.0, 26.0, 0.0, 0.0, 116.0, 0.0,2022-01-23 14:00:00,4
6.6, 4.3, -11.5, 26.0, 52.0, 0.0, 0.0, 116.0, 0.0,2022-01-23 15:00:00,4
4.3, 4.3, -4.7, 52.0, 77.0, 0.0, 0.0, 116.0, 0.2,2022-01-23 16:00:00,4
None, 5.6, None, None, 89.0, None, None, None, 0.0,2022-01-23 17:00:00,4
5.6, 5.9, 3.9, 89.0, 89.0, 0.2, 0.0, 116.0, 0.0,2022-01-23 18:00:00,4
5.9, 4.7, 4.2, 89.0, 94.0, 0.2, 0.0, 116.0, 0.0,2022-01-23 19:00:00,4
4.7, 4.6, 3.8, 94.0, 92.0, 0.2, 0.0, 116.0, 0.0,2022-01-23 20:00:00,4
4.6, 4.8, 3.4, 92.0, 96.0, 0.2, 0.0, 116.0, 0.0,2022-01-23 21:00:00,4
4.8, 3.8, 4.2, 96.0, 99.0, 0.2, 0.0, 116.0, 0.0,2022-01-23 22:00:00,4
3.8, 3.3, 3.7, 99.0, 100.0, 0.2, 0.0, 116.0, 0.0,2022-01-23 23:00:00,4
3.3, 4.9, 3.3, 100.0, 90.0, 0.2, 0.0, 116.0, 0.0,2022-01-24 00:00:00,4
4.9, 3.5, 3.4, 90.0, 75.0, 0.2, 0.0, 116.0, 0.0,2022-01-24 01:00:00,4
3.5, 5.0, -0.5, 75.0, 60.0, 0.2, 0.0, 116.0, 0.0,2022-01-24 02:00:00,4
5.0, 5.9, -2.1, 60.0, 45.0, 0.2, 0.0, 116.0, 0.0,2022-01-24 03:00:00,4
5.9, 4.8, -5.1, 45.0, 51.0, 0.2, 0.0, 116.0, 0.0,2022-01-24 04:00:00,4
4.8, 2.4, -4.5, 51.0, 59.0, 0.2, 0.0, 116.0, 0.0,2022-01-24 05:00:00,4
2.4, 3.2, -4.8, 59.0, 52.0, 0.2, 0.0, 115.0, 0.0,2022-01-24 06:00:00,4
3.2, 2.9, -5.7, 52.0, 47.0, 0.2, 0.0, 116.0, 0.0,2022-01-24 07:00:00,4
2.9, 3.0, -7.3, 47.0, 38.0, 0.2, 0.0, 115.0, 0.0,2022-01-24 08:00:00,4
None, 8.2, None, None, 12.0, None, None, None, 0.0,2022-01-24 09:00:00,4
8.2, 9.6, -19.6, 12.0, 21.0, 0.2, 0.0, 115.0, 0.0,2022-01-24 10:00:00,4
9.6, 11.1, -11.7, 21.0, 22.0, 0.2, 0.0, 114.0, 0.0,2022-01-24 11:00:00,4
11.1, 10.8, -9.8, 22.0, 27.0, 0.2, 0.0, 114.0, 0.0,2022-01-24 12:00:00,4
10.8, 9.3, -7.5, 27.0, 32.0, 0.2, 0.0, 115.0, 0.0,2022-01-24 13:00:00,4
None, 9.3, None, None, 39.0, None, None, None, 0.0,2022-01-24 14:00:00,4
9.3, 8.4, -3.9, 39.0, 34.0, 0.2, 0.0, 115.0, 0.0,2022-01-24 15:00:00,4
8.4, 5.4, -6.6, 34.0, 45.0, 0.2, 0.0, 115.0, 0.0,2022-01-24 16:00:00,4
5.4, 4.5, -5.6, 45.0, 37.0, 0.0, 0.0, 115.0, 0.0,2022-01-24 17:00:00,4
4.5, 4.2, -8.9, 37.0, 33.0, 0.0, 0.0, 115.0, 0.0,2022-01-24 18:00:00,4
