AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,air_temp_1
,0.0, None,2017-06-25,5.7,25.8,26,,,,,
,0.0, None,2017-06-26,9.1,23.7,26,,,,,
,1.0, None,2017-06-27,4.2,17.7,26,,,,,
,1.0, None,2017-06-28,2.7,15.0,26,,,,,
,0.0, None,2017-06-29,1.9,20.8,26,,,,,
,0.0, None,2017-06-30,6.0,21.7,26,,,,,
,0.0, None,2017-07-01,7.9,23.2,26,,,,,
,,,2017-06-25 00:00:00, None, None,26,485.0,4.0, None, None,21.4
,,,2017-06-25 01:00:00, None, None,26,485.0,4.0, None, None,21.8
,,,2017-06-25 02:00:00, None, None,26,485.0,4.0, None, None,20.9
,,,2017-06-25 03:00:00, None, None,26,485.0,4.0, None, None,15.9
,,,2017-06-25 04:00:00, None, None,26,485.0,4.0, None, None,11.6
,,,2017-06-25 05:00:00, None, None,26,486.0,4.0, None, None,9.2
,,,2017-06-25 06:00:00, None, None,26,486.0,4.0, None, None,7.8
,,,2017-06-25 07:00:00, None, None,26,486.0,4.0, None, None,7.8
,,,2017-06-25 08:00:00, None, None,26,486.0,4.0, None, None,7.4
,,,2017-06-25 09:00:00, None, None,26,486.0,4.0, None, None,7.0
,,,2017-06-25 10:00:00, None, None,26,486.0,4.0, None, None,6.6
,,,2017-06-25 11:00:00, None, None,26,486.0,4.0, None, None,6.4
,,,2017-06-25 12:00:00, None, None,26,486.0,4.0, None, None,5.8
,,,2017-06-25 13:00:00, None, None,26,487.0,4.0, None, None,6.0
,,,2017-06-25 14:00:00, None, None,26,487.0,4.0, None, None,9.0
,,,2017-06-25 15:00:00, None, None,26,487.0,4.0, None, None,12.6
,,,2017-06-25 16:00:00, None, None,26,486.0,4.0, None, None,17.1
,,,2017-06-25 17:00:00, None, None,26,486.0,4.0, None, None,19.4
,,,2017-06-25 18:00:00, None, None,26,486.0,4.0, None, None,21.7
,,,2017-06-25 19:00:00, None, None,26,485.0,4.0, None, None,22.4
,,,2017-06-25 20:00:00, None, None,26,485.0,4.0, None, None,24.1
,,,2017-06-25 21:00:00, None, None,26,485.0,4.0, None, None,24.4
,,,2017-06-25 22:00:00, None, None,26,485.0,4.0, None, None,24.8
,,,2017-06-25 23:00:00, None, None,26,485.0,5.0, None, None,25.3
,,,2017-06-26 00:00:00, None, None,26,485.0,5.0, None, None,23.2
,,,2017-06-26 01:00:00, None, None,26,485.0,5.0, None, None,21.9
,,,2017-06-26 02:00:00, None, None,26,485.0,5.0, None, None,21.4
,,,2017-06-26 03:00:00, None, None,26,485.0,5.0, None, None,18.2
,,,2017-06-26 04:00:00, None, None,26,485.0,5.0, None, None,16.1
,,,2017-06-26 05:00:00, None, None,26,486.0,5.0, None, None,14.8
,,,2017-06-26 06:00:00, None, None,26,486.0,5.0, None, None,14.1
,,,2017-06-26 07:00:00, None, None,26,486.0,5.0, None, None,13.5
,,,2017-06-26 08:00:00, None, None,26,486.0,5.0, None, None,12.8
,,,2017-06-26 09:00:00, None, None,26,486.0,5.0, None, None,12.8
,,,2017-06-26 10:00:00, None, None,26,486.0,5.0, None, None,12.4
,,,2017-06-26 11:00:00, None, None,26,486.0,5.0, None, None,12.3
,,,2017-06-26 12:00:00, None, None,26,486.0,4.0, None, None,11.8
,,,2017-06-26 13:00:00, None, None,26,486.0,4.0, None, None,13.3
,,,2017-06-26 14:00:00, None, None,26,486.0,4.0, None, None,14.5
,,,2017-06-26 15:00:00, None, None,26,486.0,5.0, None, None,16.7
,,,2017-06-26 16:00:00, None, None,26,486.0,5.0, None, None,17.8
,,,2017-06-26 17:00:00, None, None,26,486.0,5.0, None, None,19.6
,,,2017-06-26 18:00:00, None, None,26,486.0,5.0, None, None,20.7
,,,2017-06-26 19:00:00, None, None,26,486.0,4.0, None, None,22.1
